exp	sub	code	rev	comp	runtime	trialtime	stdt	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	pts	tpts	meanFrameDur	minFrameDur	maxFrameDur
DTProbeTrack03	1	ProbeTrackDT	1.1	SCS215a	20101027.090358	20101027.090420	single-task	8	0.013343	60	0	60-180	60	172	NoGap	1	1	2	3	1	target	1	627	687	687	13.328	13.108	13.559
DTProbeTrack03	1	ProbeTrackDT	1.1	SCS215a	20101027.090358	20101027.090427	single-task	8	0.013343	60	0	60-180	60	135	NoGap	1	2	2	9	1	target	1	747	627	1314	13.328	13.093	13.557
DTProbeTrack03	1	ProbeTrackDT	1.1	SCS215a	20101027.090358	20101027.090433	single-task	8	0.013343	60	0	60-180	60	133	NoGap	1	3	2	45	0	distractor	1	840	580	1894	13.328	13.160	13.497
DTProbeTrack03	1	ProbeTrackDT	1.1	SCS215a	20101027.090358	20101027.090439	single-task	8	0.013343	60	0	60-180	60	106	NoGap	1	4	2	9	0	distractor	1	760	620	2514	13.328	13.118	13.538
DTProbeTrack03	1	ProbeTrackDT	1.1	SCS215a	20101027.090358	20101027.090445	single-task	8	0.013343	60	0	60-180	60	168	NoGap	1	5	2	6	0	distractor	1	640	680	3194	13.328	13.145	13.513
DTProbeTrack03	1	ProbeTrackDT	1.1	SCS215a	20101027.090358	20101027.090451	single-task	8	0.013343	60	0	60-180	60	150	NoGap	1	6	2	9	0	distractor	1	574	713	3907	13.328	13.305	13.353
DTProbeTrack03	1	ProbeTrackDT	1.1	SCS215a	20101027.090358	20101027.090457	single-task	8	0.013343	60	0	60-180	60	82	NoGap	1	7	2	9	0	distractor	1	773	614	4521	13.328	13.142	13.499
DTProbeTrack03	1	ProbeTrackDT	1.1	SCS215a	20101027.090358	20101027.090502	single-task	8	0.013343	60	0	60-180	60	168	NoGap	1	8	2	3	0	distractor	1	534	733	5254	13.328	12.924	13.730
DTProbeTrack03	1	ProbeTrackDT	1.1	SCS215a	20101027.090358	20101027.090508	single-task	8	0.013343	60	0	60-180	60	138	NoGap	1	9	2	1	0	distractor	1	480	760	6014	13.328	13.038	13.622
DTProbeTrack03	1	ProbeTrackDT	1.1	SCS215a	20101027.090358	20101027.090514	single-task	8	0.013343	60	0	60-180	60	143	NoGap	1	10	2	45	1	target	1	587	707	6721	13.328	13.071	13.598
DTProbeTrack03	1	ProbeTrackDT	1.1	SCS215a	20101027.090358	20101027.090520	single-task	8	0.013343	60	0	60-180	60	115	NoGap	1	11	2	45	1	distractor	0	587	-1000	5721	13.328	13.309	13.352
DTProbeTrack03	1	ProbeTrackDT	1.1	SCS215a	20101027.090358	20101027.090526	single-task	8	0.013343	60	0	60-180	60	149	NoGap	1	12	2	1	0	distractor	1	827	587	6308	13.328	12.904	13.765
DTProbeTrack03	1	ProbeTrackDT	1.1	SCS215a	20101027.090358	20101027.090532	single-task	8	0.013343	60	0	60-180	60	89	NoGap	1	13	2	3	0	distractor	1	800	600	6908	13.328	12.959	13.682
DTProbeTrack03	1	ProbeTrackDT	1.1	SCS215a	20101027.090358	20101027.090538	single-task	8	0.013343	60	0	60-180	60	69	NoGap	1	14	2	3	1	target	1	800	600	7508	13.328	12.904	13.773
DTProbeTrack03	1	ProbeTrackDT	1.1	SCS215a	20101027.090358	20101027.090543	single-task	8	0.013343	60	0	60-180	60	132	NoGap	1	15	2	45	0	distractor	1	587	707	8215	13.328	13.098	13.557
DTProbeTrack03	1	ProbeTrackDT	1.1	SCS215a	20101027.090358	20101027.090549	single-task	8	0.013343	60	0	60-180	60	175	NoGap	1	16	2	6	0	distractor	1	560	720	8935	13.417	13.084	26.657
DTProbeTrack03	1	ProbeTrackDT	1.1	SCS215a	20101027.090358	20101027.090555	single-task	8	0.013343	60	0	60-180	60	103	NoGap	1	17	2	6	0	distractor	1	627	687	9622	13.328	13.242	13.398
DTProbeTrack03	1	ProbeTrackDT	1.1	SCS215a	20101027.090358	20101027.090601	single-task	8	0.013343	60	0	60-180	60	101	NoGap	1	18	2	9	1	distractor	0	587	-1000	8622	13.328	12.926	13.743
DTProbeTrack03	1	ProbeTrackDT	1.1	SCS215a	20101027.090358	20101027.090606	single-task	8	0.013343	60	0	60-180	60	130	NoGap	1	19	2	1	1	target	1	707	647	9269	13.328	13.098	13.560
