exp	sub	code	rev	comp	runtime	trialtime	stdt	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	pts	tpts	meanFrameDur	minFrameDur	maxFrameDur
DTProbeTrack03	12	ProbeTrackDT	1.1	SCS215a	20101124.090447	20101124.090503	single-task	8	0.013335	60	0	60-180	60	160	NoGap	1	1	2	1	1	target	1	8197	0	0	13.778	12.996	40.331
DTProbeTrack03	12	ProbeTrackDT	1.1	SCS215a	20101124.090447	20101124.090517	single-task	8	0.013335	60	0	60-180	60	144	NoGap	1	2	2	9	1	target	1	440	780	780	13.328	13.108	13.561
DTProbeTrack03	12	ProbeTrackDT	1.1	SCS215a	20101124.090447	20101124.090523	single-task	8	0.013335	60	0	60-180	60	166	NoGap	1	3	2	6	1	target	1	920	540	1320	13.328	12.846	13.823
DTProbeTrack03	12	ProbeTrackDT	1.1	SCS215a	20101124.090447	20101124.090530	single-task	8	0.013335	60	0	60-180	60	127	NoGap	1	4	2	9	0	target	0	1306	-1000	320	13.326	12.944	13.356
DTProbeTrack03	12	ProbeTrackDT	1.1	SCS215a	20101124.090447	20101124.090536	single-task	8	0.013335	60	0	60-180	60	159	NoGap	1	5	2	1	0	distractor	1	707	647	967	13.328	13.307	13.350
DTProbeTrack03	12	ProbeTrackDT	1.1	SCS215a	20101124.090447	20101124.090542	single-task	8	0.013335	60	0	60-180	60	156	NoGap	1	6	2	3	0	distractor	1	600	700	1667	13.328	12.878	13.784
DTProbeTrack03	12	ProbeTrackDT	1.1	SCS215a	20101124.090447	20101124.090548	single-task	8	0.013335	60	0	60-180	60	166	NoGap	1	7	2	6	1	target	1	307	847	2514	13.328	12.882	13.783
DTProbeTrack03	12	ProbeTrackDT	1.1	SCS215a	20101124.090447	20101124.090554	single-task	8	0.013335	60	0	60-180	60	96	NoGap	1	8	2	3	1	target	1	334	833	3347	13.328	13.106	13.552
DTProbeTrack03	12	ProbeTrackDT	1.1	SCS215a	20101124.090447	20101124.090559	single-task	8	0.013335	60	0	60-180	60	151	NoGap	1	9	2	45	0	distractor	1	320	840	4187	13.328	12.844	13.813
DTProbeTrack03	12	ProbeTrackDT	1.1	SCS215a	20101124.090447	20101124.090605	single-task	8	0.013335	60	0	60-180	60	122	NoGap	1	10	2	3	1	target	1	547	727	4914	13.328	13.267	13.381
DTProbeTrack03	12	ProbeTrackDT	1.1	SCS215a	20101124.090447	20101124.090611	single-task	8	0.013335	60	0	60-180	60	91	NoGap	1	11	2	45	0	distractor	1	427	787	5701	13.328	13.308	13.347
DTProbeTrack03	12	ProbeTrackDT	1.1	SCS215a	20101124.090447	20101124.090616	single-task	8	0.013335	60	0	60-180	60	180	NoGap	1	12	2	45	1	distractor	0	347	-1000	4701	13.328	12.971	13.672
DTProbeTrack03	12	ProbeTrackDT	1.1	SCS215a	20101124.090447	20101124.090623	single-task	8	0.013335	60	0	60-180	60	119	NoGap	1	13	2	9	0	target	0	680	-1000	3701	13.328	13.113	13.527
DTProbeTrack03	12	ProbeTrackDT	1.1	SCS215a	20101124.090447	20101124.090629	single-task	8	0.013335	60	0	60-180	60	114	NoGap	1	14	2	9	1	target	1	427	787	4488	13.328	13.085	13.571
DTProbeTrack03	12	ProbeTrackDT	1.1	SCS215a	20101124.090447	20101124.090634	single-task	8	0.013335	60	0	60-180	60	167	NoGap	1	15	2	3	0	distractor	1	427	787	5275	13.328	13.106	13.541
DTProbeTrack03	12	ProbeTrackDT	1.1	SCS215a	20101124.090447	20101124.090640	single-task	8	0.013335	60	0	60-180	60	120	NoGap	1	16	2	9	0	distractor	1	427	787	6062	13.328	13.284	13.358
DTProbeTrack03	12	ProbeTrackDT	1.1	SCS215a	20101124.090447	20101124.090645	single-task	8	0.013335	60	0	60-180	60	134	NoGap	1	17	2	45	1	target	1	360	820	6882	13.328	12.980	13.666
DTProbeTrack03	12	ProbeTrackDT	1.1	SCS215a	20101124.090447	20101124.090651	single-task	8	0.013335	60	0	60-180	60	132	NoGap	1	18	2	1	1	target	1	520	740	7622	13.328	13.088	13.567
DTProbeTrack03	12	ProbeTrackDT	1.1	SCS215a	20101124.090447	20101124.090657	single-task	8	0.013335	60	0	60-180	60	67	NoGap	1	19	2	9	1	target	1	360	820	8442	13.328	13.078	13.563
DTProbeTrack03	12	ProbeTrackDT	1.1	SCS215a	20101124.090447	20101124.090701	single-task	8	0.013335	60	0	60-180	60	135	NoGap	1	20	2	1	1	target	1	414	793	9235	13.328	13.222	13.435
DTProbeTrack03	12	ProbeTrackDT	1.1	SCS215a	20101124.090447	20101124.090707	single-task	8	0.013335	60	0	60-180	60	90	NoGap	1	21	2	1	0	distractor	1	587	707	9942	13.328	13.305	13.346
DTProbeTrack03	12	ProbeTrackDT	1.1	SCS215a	20101124.090447	20101124.090712	single-task	8	0.013335	60	0	60-180	60	117	NoGap	1	22	2	6	0	distractor	1	414	793	10735	13.328	13.098	13.541
DTProbeTrack03	12	ProbeTrackDT	1.1	SCS215a	20101124.090447	20101124.090717	single-task	8	0.013335	60	0	60-180	60	147	NoGap	1	23	2	1	0	distractor	1	360	820	11555	13.328	12.943	13.722
DTProbeTrack03	12	ProbeTrackDT	1.1	SCS215a	20101124.090447	20101124.090723	single-task	8	0.013335	60	0	60-180	60	77	NoGap	1	24	2	45	0	target	0	347	-1000	10555	13.328	12.994	13.666
DTProbeTrack03	12	ProbeTrackDT	1.1	SCS215a	20101124.090447	20101124.090728	single-task	8	0.013335	60	0	60-180	60	77	NoGap	1	25	2	6	0	distractor	1	600	700	11255	13.328	13.025	13.751
DTProbeTrack03	12	ProbeTrackDT	1.1	SCS215a	20101124.090447	20101124.090733	single-task	8	0.013335	60	0	60-180	60	95	NoGap	1	26	2	1	1	target	1	454	773	12028	13.328	13.087	13.561
DTProbeTrack03	12	ProbeTrackDT	1.1	SCS215a	20101124.090447	20101124.090738	single-task	8	0.013335	60	0	60-180	60	179	NoGap	1	27	2	9	1	target	1	627	687	12715	13.328	13.016	13.632
DTProbeTrack03	12	ProbeTrackDT	1.1	SCS215a	20101124.090447	20101124.090744	single-task	8	0.013335	60	0	60-180	60	115	NoGap	1	28	2	45	0	distractor	1	400	800	13515	13.328	13.032	13.627
DTProbeTrack03	12	ProbeTrackDT	1.1	SCS215a	20101124.090447	20101124.090750	single-task	8	0.013335	60	0	60-180	60	145	NoGap	1	29	2	1	0	distractor	1	827	587	14102	13.328	13.026	13.623
DTProbeTrack03	12	ProbeTrackDT	1.1	SCS215a	20101124.090447	20101124.090756	single-task	8	0.013335	60	0	60-180	60	133	NoGap	1	30	2	3	0	distractor	1	467	767	14869	13.328	13.284	13.372
