exp	sub	code	rev	comp	runtime	trialtime	stdt	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	pts	tpts	meanFrameDur	minFrameDur	maxFrameDur
DTProbeTrack03	4	ProbeTrackDT	1.1	SCS215a	20101101.085508	20101101.085526	single-task	8	0.013343	60	0	60-180	60	131	NoGap	1	1	2	9	1	target	1	3372	0	0	13.473	12.895	40.058
DTProbeTrack03	4	ProbeTrackDT	1.1	SCS215a	20101101.085508	20101101.085534	single-task	8	0.013343	60	0	60-180	60	178	NoGap	1	2	2	3	0	target	0	1200	-1000	-1000	13.412	13.081	39.973
DTProbeTrack03	4	ProbeTrackDT	1.1	SCS215a	20101101.085508	20101101.085541	single-task	8	0.013343	60	0	60-180	60	82	NoGap	1	3	2	3	1	target	1	1133	434	-566	13.388	12.911	26.972
DTProbeTrack03	4	ProbeTrackDT	1.1	SCS215a	20101101.085508	20101101.085547	single-task	8	0.013343	60	0	60-180	60	163	NoGap	1	4	2	9	0	distractor	1	467	767	201	13.516	12.866	27.087
DTProbeTrack03	4	ProbeTrackDT	1.1	SCS215a	20101101.085508	20101101.085553	single-task	8	0.013343	60	0	60-180	60	98	NoGap	1	5	2	1	1	target	1	760	620	821	13.385	12.932	26.755
DTProbeTrack03	4	ProbeTrackDT	1.1	SCS215a	20101101.085508	20101101.085558	single-task	8	0.013343	60	0	60-180	60	144	NoGap	1	6	2	9	0	distractor	1	947	527	1348	13.328	12.848	13.818
DTProbeTrack03	4	ProbeTrackDT	1.1	SCS215a	20101101.085508	20101101.085605	single-task	8	0.013343	60	0	60-180	60	160	NoGap	1	7	2	3	1	target	1	773	614	1962	13.328	12.957	13.694
DTProbeTrack03	4	ProbeTrackDT	1.1	SCS215a	20101101.085508	20101101.085611	single-task	8	0.013343	60	0	60-180	60	162	NoGap	1	8	2	6	1	target	1	600	700	2662	13.328	13.299	13.346
DTProbeTrack03	4	ProbeTrackDT	1.1	SCS215a	20101101.085508	20101101.085617	single-task	8	0.013343	60	0	60-180	60	145	NoGap	1	9	2	45	0	distractor	1	600	700	3362	13.328	13.309	13.349
DTProbeTrack03	4	ProbeTrackDT	1.1	SCS215a	20101101.085508	20101101.085624	single-task	8	0.013343	60	0	60-180	60	109	NoGap	1	10	2	6	1	target	1	707	647	4009	13.382	12.865	26.704
DTProbeTrack03	4	ProbeTrackDT	1.1	SCS215a	20101101.085508	20101101.085629	single-task	8	0.013343	60	0	60-180	60	169	NoGap	1	11	2	1	0	distractor	1	720	640	4649	13.328	12.900	13.787
DTProbeTrack03	4	ProbeTrackDT	1.1	SCS215a	20101101.085508	20101101.085635	single-task	8	0.013343	60	0	60-180	60	72	NoGap	1	12	2	3	1	target	1	680	660	5309	13.328	12.980	13.682
DTProbeTrack03	4	ProbeTrackDT	1.1	SCS215a	20101101.085508	20101101.085640	single-task	8	0.013343	60	0	60-180	60	153	NoGap	1	13	2	1	1	target	1	627	687	5996	13.376	13.072	26.573
DTProbeTrack03	4	ProbeTrackDT	1.1	SCS215a	20101101.085508	20101101.085646	single-task	8	0.013343	60	0	60-180	60	179	NoGap	1	14	2	1	0	distractor	1	574	713	6709	13.328	13.302	13.353
DTProbeTrack03	4	ProbeTrackDT	1.1	SCS215a	20101101.085508	20101101.085653	single-task	8	0.013343	60	0	60-180	60	79	NoGap	1	15	2	9	1	target	1	680	660	7369	13.328	13.309	13.349
DTProbeTrack03	4	ProbeTrackDT	1.1	SCS215a	20101101.085508	20101101.085658	single-task	8	0.013343	60	0	60-180	60	120	NoGap	1	16	2	1	0	distractor	1	680	660	8029	13.328	13.113	13.545
DTProbeTrack03	4	ProbeTrackDT	1.1	SCS215a	20101101.085508	20101101.085703	single-task	8	0.013343	60	0	60-180	60	128	NoGap	1	17	2	6	1	target	1	720	640	8669	13.328	13.099	13.557
DTProbeTrack03	4	ProbeTrackDT	1.1	SCS215a	20101101.085508	20101101.085709	single-task	8	0.013343	60	0	60-180	60	72	NoGap	1	18	2	3	0	distractor	1	853	574	9243	13.328	12.864	13.793
DTProbeTrack03	4	ProbeTrackDT	1.1	SCS215a	20101101.085508	20101101.085714	single-task	8	0.013343	60	0	60-180	60	158	NoGap	1	19	2	9	0	distractor	1	653	674	9917	13.373	12.947	27.006
DTProbeTrack03	4	ProbeTrackDT	1.1	SCS215a	20101101.085508	20101101.085720	single-task	8	0.013343	60	0	60-180	60	136	NoGap	1	20	2	3	0	distractor	1	787	607	10524	13.328	12.888	13.777
DTProbeTrack03	4	ProbeTrackDT	1.1	SCS215a	20101101.085508	20101101.085726	single-task	8	0.013343	60	0	60-180	60	122	NoGap	1	21	2	6	0	distractor	1	720	640	11164	13.328	12.780	13.892
DTProbeTrack03	4	ProbeTrackDT	1.1	SCS215a	20101101.085508	20101101.085732	single-task	8	0.013343	60	0	60-180	60	70	NoGap	1	22	2	45	1	target	1	640	680	11844	13.328	13.305	13.354
DTProbeTrack03	4	ProbeTrackDT	1.1	SCS215a	20101101.085508	20101101.085737	single-task	8	0.013343	60	0	60-180	60	121	NoGap	1	23	2	6	0	distractor	1	627	687	12531	13.381	12.880	26.750
DTProbeTrack03	4	ProbeTrackDT	1.1	SCS215a	20101101.085508	20101101.085743	single-task	8	0.013343	60	0	60-180	60	67	NoGap	1	24	2	3	1	target	1	1067	467	12998	13.328	13.309	13.343
DTProbeTrack03	4	ProbeTrackDT	1.1	SCS215a	20101101.085508	20101101.085748	single-task	8	0.013343	60	0	60-180	60	110	NoGap	1	25	2	9	1	target	1	534	733	13731	13.328	12.852	13.786
DTProbeTrack03	4	ProbeTrackDT	1.1	SCS215a	20101101.085508	20101101.085754	single-task	8	0.013343	60	0	60-180	60	159	NoGap	1	26	2	3	0	distractor	1	587	707	14438	13.328	13.091	13.558
DTProbeTrack03	4	ProbeTrackDT	1.1	SCS215a	20101101.085508	20101101.085800	single-task	8	0.013343	60	0	60-180	60	81	NoGap	1	27	2	45	0	distractor	1	587	707	15145	13.328	12.959	13.695
DTProbeTrack03	4	ProbeTrackDT	1.1	SCS215a	20101101.085508	20101101.085805	single-task	8	0.013343	60	0	60-180	60	132	NoGap	1	28	2	45	0	distractor	1	547	727	15872	13.328	13.153	13.490
DTProbeTrack03	4	ProbeTrackDT	1.1	SCS215a	20101101.085508	20101101.085812	single-task	8	0.013343	60	0	60-180	60	85	NoGap	1	29	2	6	1	target	1	987	507	16379	13.328	12.927	13.705
DTProbeTrack03	4	ProbeTrackDT	1.1	SCS215a	20101101.085508	20101101.085817	single-task	8	0.013343	60	0	60-180	60	104	NoGap	1	30	2	45	1	target	1	667	667	17046	13.328	13.297	13.353
DTProbeTrack03	4	ProbeTrackDT	1.1	SCS215a	20101101.085508	20101101.085823	single-task	8	0.013343	60	0	60-180	60	133	NoGap	1	31	2	1	1	target	1	507	747	17793	13.328	12.872	13.791
DTProbeTrack03	4	ProbeTrackDT	1.1	SCS215a	20101101.085508	20101101.085829	single-task	8	0.013343	60	0	60-180	60	77	NoGap	1	32	2	9	1	target	1	547	727	18520	13.328	13.107	13.555
DTProbeTrack03	4	ProbeTrackDT	1.1	SCS215a	20101101.085508	20101101.085834	single-task	8	0.013343	60	0	60-180	60	135	NoGap	1	33	2	45	0	distractor	1	427	787	19307	13.328	13.105	13.557
DTProbeTrack03	4	ProbeTrackDT	1.1	SCS215a	20101101.085508	20101101.085840	single-task	8	0.013343	60	0	60-180	60	111	NoGap	1	34	2	6	0	distractor	1	680	660	19967	13.328	12.932	13.731
DTProbeTrack03	4	ProbeTrackDT	1.1	SCS215a	20101101.085508	20101101.085845	single-task	8	0.013343	60	0	60-180	60	180	NoGap	1	35	2	45	1	target	1	680	660	20627	13.328	12.933	13.722
DTProbeTrack03	4	ProbeTrackDT	1.1	SCS215a	20101101.085508	20101101.085852	single-task	8	0.013343	60	0	60-180	60	134	NoGap	1	36	2	6	0	distractor	1	604	698	21325	13.430	12.911	39.602
DTProbeTrack03	4	ProbeTrackDT	1.1	SCS215a	20101101.085508	20101101.085858	single-task	8	0.013343	60	0	60-180	60	102	NoGap	1	37	2	1	0	distractor	1	733	634	21959	13.328	12.875	13.802
DTProbeTrack03	4	ProbeTrackDT	1.1	SCS215a	20101101.085508	20101101.085903	single-task	8	0.013343	60	0	60-180	60	174	NoGap	1	38	2	9	0	distractor	1	680	660	22619	13.371	12.974	26.985
DTProbeTrack03	4	ProbeTrackDT	1.1	SCS215a	20101101.085508	20101101.085910	single-task	8	0.013343	60	0	60-180	60	128	NoGap	1	39	2	1	1	target	1	467	767	23386	13.328	13.042	13.620
DTProbeTrack03	4	ProbeTrackDT	1.1	SCS215a	20101101.085508	20101101.085915	single-task	8	0.013343	60	0	60-180	60	117	NoGap	1	40	2	45	1	target	1	747	627	24013	13.328	13.308	13.348
DTProbeTrack03	4	ProbeTrackDT	1.1	SCS215a	20101101.090031	20101101.090036	dt-shadow	8	0.013327	60	10	60-180	60	151	GapPrac	1	1	2	6	0	target	0	653	-1000	23013	13.328	13.305	13.351
DTProbeTrack03	4	ProbeTrackDT	1.1	SCS215a	20101101.090031	20101101.090042	dt-shadow	8	0.013327	60	10	60-180	60	93	GapPrac	1	2	2	9	0	distractor	1	467	767	23780	13.328	13.095	13.570
DTProbeTrack03	4	ProbeTrackDT	1.1	SCS215a	20101101.090031	20101101.090047	dt-shadow	8	0.013327	60	10	60-180	60	119	GapPrac	1	3	2	45	1	target	1	613	694	24474	13.328	12.812	13.831
DTProbeTrack03	4	ProbeTrackDT	1.1	SCS215a	20101101.090031	20101101.090053	dt-shadow	8	0.013327	60	10	60-180	60	120	GapPrac	1	4	2	9	1	target	1	613	694	25168	13.328	13.174	13.457
