exp	sub	code	rev	comp	runtime	trialtime	stdt	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	pts	tpts	meanFrameDur	minFrameDur	maxFrameDur
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.132701	20101105.132718	single-task	8	0.013345	60	0	60-180	60	86	NoGap	1	1	2	6	1	target	1	2199	0	0	13.328	12.973	13.684
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.132701	20101105.132725	single-task	8	0.013345	60	0	60-180	60	83	NoGap	1	2	2	3	0	distractor	1	534	733	733	13.328	13.088	13.557
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.132701	20101105.132730	single-task	8	0.013345	60	0	60-180	60	92	NoGap	1	3	2	3	1	target	1	480	760	1493	13.328	12.941	13.714
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.132701	20101105.132735	single-task	8	0.013345	60	0	60-180	60	68	NoGap	1	4	2	45	1	target	1	520	740	2233	13.328	12.890	13.746
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.132701	20101105.132740	single-task	8	0.013345	60	0	60-180	60	67	NoGap	1	5	2	1	1	target	1	414	793	3026	13.328	13.098	13.558
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.132701	20101105.132745	single-task	8	0.013345	60	0	60-180	60	165	NoGap	1	6	2	45	0	distractor	1	480	760	3786	13.328	13.106	13.562
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.132701	20101105.132752	single-task	8	0.013345	60	0	60-180	60	120	NoGap	1	7	2	1	1	target	1	467	767	4553	13.328	13.106	13.545
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.132701	20101105.132757	single-task	8	0.013345	60	0	60-180	60	65	NoGap	1	8	2	1	0	distractor	1	454	773	5326	13.328	13.311	13.348
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.132701	20101105.132801	single-task	8	0.013345	60	0	60-180	60	148	NoGap	1	9	2	3	0	distractor	1	534	733	6059	13.328	13.114	13.550
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.132701	20101105.132807	single-task	8	0.013345	60	0	60-180	60	68	NoGap	1	10	2	1	1	target	1	440	780	6839	13.328	13.311	13.351
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.132701	20101105.132812	single-task	8	0.013345	60	0	60-180	60	158	NoGap	1	11	2	3	1	target	1	440	780	7619	13.328	13.297	13.355
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.132701	20101105.132818	single-task	8	0.013345	60	0	60-180	60	147	NoGap	1	12	2	9	0	distractor	1	347	827	8446	13.328	13.306	13.348
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.132701	20101105.132824	single-task	8	0.013345	60	0	60-180	60	67	NoGap	1	13	2	45	0	distractor	1	427	787	9233	13.328	13.308	13.345
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.132701	20101105.132829	single-task	8	0.013345	60	0	60-180	60	166	NoGap	1	14	2	6	1	target	1	307	847	10080	13.328	13.110	13.560
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.132701	20101105.132835	single-task	8	0.013345	60	0	60-180	60	98	NoGap	1	15	2	9	1	target	1	360	820	10900	13.328	13.100	13.549
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.132701	20101105.132840	single-task	8	0.013345	60	0	60-180	60	138	NoGap	1	16	2	6	0	distractor	1	454	773	11673	13.328	13.025	13.631
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.132701	20101105.132845	single-task	8	0.013345	60	0	60-180	60	114	NoGap	1	17	2	3	1	target	1	427	787	12460	13.328	13.308	13.353
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.132701	20101105.132851	single-task	8	0.013345	60	0	60-180	60	178	NoGap	1	18	2	45	1	distractor	0	440	-1000	11460	13.328	13.097	13.551
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.132701	20101105.132857	single-task	8	0.013345	60	0	60-180	60	140	NoGap	1	19	2	3	0	distractor	1	454	773	12233	13.328	12.849	13.796
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.132701	20101105.132903	single-task	8	0.013345	60	0	60-180	60	93	NoGap	1	20	2	45	0	distractor	1	494	753	12986	13.328	13.094	13.550
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.132701	20101105.132908	single-task	8	0.013345	60	0	60-180	60	101	NoGap	1	21	2	1	1	target	1	400	800	13786	13.328	13.033	13.614
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.132701	20101105.132913	single-task	8	0.013345	60	0	60-180	60	78	NoGap	1	22	2	45	1	target	1	454	773	14559	13.328	13.306	13.348
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.132701	20101105.132919	single-task	8	0.013345	60	0	60-180	60	153	NoGap	1	23	2	1	0	distractor	1	414	793	15352	13.328	13.305	13.353
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.132701	20101105.132925	single-task	8	0.013345	60	0	60-180	60	103	NoGap	1	24	2	9	0	distractor	1	387	807	16159	13.328	12.865	13.796
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.132701	20101105.132930	single-task	8	0.013345	60	0	60-180	60	85	NoGap	1	25	2	9	0	distractor	1	494	753	16912	13.328	13.287	13.370
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.132701	20101105.132935	single-task	8	0.013345	60	0	60-180	60	146	NoGap	1	26	2	45	1	target	1	400	800	17712	13.328	13.245	13.396
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.132701	20101105.132941	single-task	8	0.013345	60	0	60-180	60	148	NoGap	1	27	2	9	0	distractor	1	360	820	18532	13.328	12.994	13.664
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.132701	20101105.132947	single-task	8	0.013345	60	0	60-180	60	95	NoGap	1	28	2	45	0	distractor	1	454	773	19305	13.328	13.307	13.348
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.132701	20101105.132952	single-task	8	0.013345	60	0	60-180	60	111	NoGap	1	29	2	9	1	target	1	547	727	20032	13.328	12.992	13.656
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.132701	20101105.132957	single-task	8	0.013345	60	0	60-180	60	127	NoGap	1	30	2	6	0	distractor	1	467	767	20799	13.328	13.097	13.552
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.132701	20101105.133003	single-task	8	0.013345	60	0	60-180	60	81	NoGap	1	31	2	9	1	target	1	454	773	21572	13.328	13.304	13.348
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.132701	20101105.133008	single-task	8	0.013345	60	0	60-180	60	113	NoGap	1	32	2	9	1	target	1	414	793	22365	13.328	13.308	13.349
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.132701	20101105.133013	single-task	8	0.013345	60	0	60-180	60	157	NoGap	1	33	2	6	0	distractor	1	320	840	23205	13.328	13.098	13.544
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.132701	20101105.133019	single-task	8	0.013345	60	0	60-180	60	149	NoGap	1	34	2	6	1	target	1	320	840	24045	13.328	13.303	13.354
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.132701	20101105.133024	single-task	8	0.013345	60	0	60-180	60	148	NoGap	1	35	2	6	0	distractor	1	387	807	24852	13.328	13.149	13.500
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.132701	20101105.133030	single-task	8	0.013345	60	0	60-180	60	96	NoGap	1	36	2	1	0	distractor	1	667	667	25519	13.328	13.307	13.346
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.132701	20101105.133035	single-task	8	0.013345	60	0	60-180	60	106	NoGap	1	37	2	3	0	distractor	1	547	727	26246	13.328	13.098	13.559
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.132701	20101105.133041	single-task	8	0.013345	60	0	60-180	60	178	NoGap	1	38	2	6	1	target	1	480	760	27006	13.328	13.094	13.545
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.132701	20101105.133047	single-task	8	0.013345	60	0	60-180	60	91	NoGap	1	39	2	3	1	target	1	547	727	27733	13.328	13.110	13.555
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.132701	20101105.133052	single-task	8	0.013345	60	0	60-180	60	145	NoGap	1	40	2	1	0	distractor	1	387	807	28540	13.328	13.260	13.390
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.133120	20101105.133425	dt-generate	8	0.013328	60	10	60-180	60	125	GapPrac	1	1	2	9	0	distractor	1	1040	480	29020	13.328	13.106	13.564
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.133120	20101105.133431	dt-generate	8	0.013328	60	10	60-180	60	98	GapPrac	1	2	2	3	0	target	0	454	-1000	28020	13.328	13.035	13.613
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.133120	20101105.133436	dt-generate	8	0.013328	60	10	60-180	60	104	GapPrac	1	3	2	9	1	distractor	0	574	-1000	27020	13.328	13.308	13.349
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.133120	20101105.133442	dt-generate	8	0.013328	60	10	60-180	60	108	GapPrac	1	4	2	6	0	target	0	680	-1000	26020	13.328	13.002	13.717
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.133120	20101105.133447	dt-generate	8	0.013328	60	10	60-180	60	100	GapPrac	1	5	2	6	1	distractor	0	520	-1000	25020	13.328	12.861	13.615
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.133120	20101105.133453	dt-generate	8	0.013328	60	10	60-180	60	121	GapPrac	1	6	2	9	0	distractor	1	560	720	25740	13.328	12.992	13.672
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.133120	20101105.133458	dt-generate	8	0.013328	60	10	60-180	60	176	GapPrac	1	7	2	1	1	multi	-2	9370	-1000	24740	13.328	12.843	13.794
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.133120	20101105.133514	dt-generate	8	0.013328	60	10	60-180	60	156	GapPrac	1	8	2	45	1	distractor	0	867	-1000	23740	13.328	12.973	13.691
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.133120	20101105.133521	dt-generate	8	0.013328	60	10	60-180	60	116	GapPrac	1	9	2	1	0	target	0	547	-1000	22740	13.328	13.266	13.392
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.133120	20101105.133526	dt-generate	8	0.013328	60	10	60-180	60	133	GapPrac	1	10	2	3	1	distractor	0	1067	-1000	21740	13.328	12.971	13.683
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.133120	20101105.133532	dt-generate	8	0.013328	60	10	60-180	60	166	GapPrac	1	11	2	1	1	distractor	0	693	-1000	20740	13.328	13.305	13.347
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.133120	20101105.133539	dt-generate	8	0.013328	60	10	60-180	60	65	GapPrac	1	12	2	6	0	target	0	360	-1000	19740	13.328	12.879	13.778
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.133120	20101105.133543	dt-generate	8	0.013328	60	10	60-180	60	73	GapPrac	1	13	2	1	0	distractor	1	534	733	20473	13.328	13.107	13.558
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.133120	20101105.133548	dt-generate	8	0.013328	60	10	60-180	60	72	GapPrac	1	14	2	6	1	target	1	520	740	21213	13.328	13.074	13.591
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.133120	20101105.133553	dt-generate	8	0.013328	60	10	60-180	60	80	GapPrac	1	15	2	45	0	distractor	1	933	534	21747	13.328	13.309	13.346
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.133120	20101105.133559	dt-generate	8	0.013328	60	10	60-180	60	135	GapPrac	1	16	2	9	1	target	1	414	793	22540	13.328	13.018	13.638
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.133120	20101105.133605	dt-generate	8	0.013328	60	10	60-180	60	63	GapPrac	1	17	2	3	0	distractor	1	733	634	23174	13.328	13.099	13.543
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.133120	20101105.133610	dt-generate	8	0.013328	60	10	60-180	60	65	GapPrac	1	18	2	3	1	distractor	0	480	-1000	22174	13.328	12.977	13.685
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.133120	20101105.133614	dt-generate	8	0.013328	60	10	60-180	60	141	GapPrac	1	19	2	45	1	target	1	707	647	22821	13.328	13.093	13.564
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.133120	20101105.133621	dt-generate	8	0.013328	60	10	60-180	60	140	GapPrac	1	20	2	45	0	target	0	547	-1000	21821	13.328	13.042	13.614
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.133723	20101105.133731	dt-generate	8	0.013328	60	10	60-180	60	67	GapExp	1	1	2	6	0	distractor	1	640	680	22501	13.328	13.156	13.507
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.133723	20101105.133736	dt-generate	8	0.013328	60	10	60-180	60	107	GapExp	1	2	2	45	0	distractor	1	547	727	23228	13.328	12.900	13.766
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.133723	20101105.133742	dt-generate	8	0.013328	60	10	60-180	60	63	GapExp	1	3	2	6	1	target	1	520	740	23968	13.328	13.083	13.575
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.133723	20101105.133747	dt-generate	8	0.013328	60	10	60-180	60	176	GapExp	1	4	2	45	1	distractor	0	627	-1000	22968	13.328	12.906	13.744
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.133723	20101105.133754	dt-generate	8	0.013328	60	10	60-180	60	156	GapExp	1	5	2	1	0	distractor	1	760	620	23588	13.328	12.942	13.720
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.133723	20101105.133800	dt-generate	8	0.013328	60	10	60-180	60	157	GapExp	0	6	2	9	1	target	1	707	647	24235	13.328	12.958	13.699
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.133723	20101105.133806	dt-generate	8	0.013328	60	10	60-180	60	104	GapExp	0	7	2	3	1	target	1	733	634	24869	13.328	13.308	13.349
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.133723	20101105.133812	dt-generate	8	0.013328	60	10	60-180	60	171	GapExp	0	8	2	6	1	target	1	560	720	25589	13.328	13.003	13.627
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.133723	20101105.133818	dt-generate	8	0.013328	60	10	60-180	60	150	GapExp	0	9	2	3	1	target	1	494	753	26342	13.328	12.907	13.737
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.133723	20101105.133824	dt-generate	8	0.013328	60	10	60-180	60	65	GapExp	0	10	2	1	0	target	0	507	-1000	25342	13.328	13.087	13.573
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.133723	20101105.133829	dt-generate	8	0.013328	60	10	60-180	60	176	GapExp	0	11	2	1	1	distractor	0	693	-1000	24342	13.328	13.106	13.550
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.133723	20101105.133835	dt-generate	8	0.013328	60	10	60-180	60	121	GapExp	0	12	2	6	0	target	0	534	-1000	23342	13.328	12.910	13.740
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.133723	20101105.133841	dt-generate	8	0.013328	60	10	60-180	60	175	GapExp	0	13	2	45	1	target	1	574	713	24055	13.328	12.980	13.677
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.133723	20101105.133848	dt-generate	8	0.013328	60	10	60-180	60	99	GapExp	0	14	2	9	0	distractor	1	454	773	24828	13.328	13.298	13.361
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.133723	20101105.133853	dt-generate	8	0.013328	60	10	60-180	60	145	GapExp	0	15	2	9	1	target	1	467	767	25595	13.328	12.963	13.766
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.133723	20101105.133859	dt-generate	8	0.013328	60	10	60-180	60	98	GapExp	0	16	2	3	1	target	1	640	680	26275	13.328	12.991	13.683
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.133723	20101105.133904	dt-generate	8	0.013328	60	10	60-180	60	83	GapExp	0	17	2	3	0	target	0	494	-1000	25275	13.328	13.093	13.556
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.133723	20101105.133909	dt-generate	8	0.013328	60	10	60-180	60	160	GapExp	0	18	2	3	1	distractor	0	507	-1000	24275	13.328	12.987	13.682
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.133723	20101105.133915	dt-generate	8	0.013328	60	10	60-180	60	168	GapExp	0	19	2	9	1	target	1	494	753	25028	13.328	13.177	13.466
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.133723	20101105.133922	dt-generate	8	0.013328	60	10	60-180	60	86	GapExp	0	20	2	45	0	distractor	1	427	787	25815	13.328	12.860	13.809
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.133723	20101105.133927	dt-generate	8	0.013328	60	10	60-180	60	88	GapExp	0	21	2	6	1	target	1	574	713	26528	13.328	13.099	13.540
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.133723	20101105.133932	dt-generate	8	0.013328	60	10	60-180	60	134	GapExp	0	22	2	6	0	target	0	654	-1000	25528	13.328	13.099	13.565
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.133723	20101105.133938	dt-generate	8	0.013328	60	10	60-180	60	128	GapExp	0	23	2	9	0	distractor	1	534	733	26261	13.328	13.104	13.544
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.133723	20101105.133944	dt-generate	8	0.013328	60	10	60-180	60	179	GapExp	0	24	2	45	0	distractor	1	520	740	27001	13.328	12.842	13.800
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.133723	20101105.133951	dt-generate	8	0.013328	60	10	60-180	60	123	GapExp	0	25	2	3	0	target	0	720	-1000	26001	13.328	13.303	13.356
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.133723	20101105.133957	dt-generate	8	0.013328	60	10	60-180	60	143	GapExp	0	26	2	9	0	distractor	1	693	654	26655	13.328	13.299	13.349
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.133723	20101105.134003	dt-generate	8	0.013328	60	10	60-180	60	160	GapExp	0	27	2	1	0	distractor	1	547	727	27382	13.328	13.203	13.452
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.133723	20101105.134009	dt-generate	8	0.013328	60	10	60-180	60	62	GapExp	0	28	2	6	1	target	1	640	680	28062	13.328	13.104	13.565
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.133723	20101105.134014	dt-generate	8	0.013328	60	10	60-180	60	166	GapExp	0	29	2	1	1	target	1	653	674	28736	13.328	13.046	13.646
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.133723	20101105.134020	dt-generate	8	0.013328	60	10	60-180	60	177	GapExp	0	30	2	9	0	distractor	1	693	654	29390	13.328	13.095	13.558
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.133723	20101105.134027	dt-generate	8	0.013328	60	10	60-180	60	145	GapExp	0	31	2	6	1	target	1	227	887	30277	13.328	12.919	13.722
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.133723	20101105.134032	dt-generate	8	0.013328	60	10	60-180	60	135	GapExp	0	32	2	6	1	target	1	507	747	31024	13.328	12.945	13.720
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.133723	20101105.134038	dt-generate	8	0.013328	60	10	60-180	60	90	GapExp	0	33	2	3	1	target	1	733	634	31658	13.328	13.309	13.347
DTProbeTrack03	6	ProbeTrackDT	1.1	SCS215a	20101105.133723	20101105.134043	dt-generate	8	0.013328	60	10	60-180	60	162	GapExp	0	34	2	1	0	distractor	1	560	720	32378	13.328	13.103	13.561
