exp	sub	code	rev	comp	runtime	trialtime	stdt	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	pts	tpts	meanFrameDur	minFrameDur	maxFrameDur
DTProbeTrack03	8	ProbeTrackDT	1.1	SCS215a	20101112.085912	20101112.090003	single-task	8	0.013328	60	0	60-180	60	61	NoGap	1	1	2	9	0	distractor	1	2319	0	0	13.328	13.097	13.553
DTProbeTrack03	8	ProbeTrackDT	1.1	SCS215a	20101112.085912	20101112.090010	single-task	8	0.013328	60	0	60-180	60	143	NoGap	1	2	2	45	0	distractor	1	1067	467	467	13.328	13.050	13.598
DTProbeTrack03	8	ProbeTrackDT	1.1	SCS215a	20101112.085912	20101112.090017	single-task	8	0.013328	60	0	60-180	60	89	NoGap	1	3	2	6	0	distractor	1	1240	380	847	13.328	13.092	13.553
DTProbeTrack03	8	ProbeTrackDT	1.1	SCS215a	20101112.085912	20101112.090022	single-task	8	0.013328	60	0	60-180	60	148	NoGap	1	4	2	1	0	distractor	1	813	594	1441	13.328	13.308	13.350
DTProbeTrack03	8	ProbeTrackDT	1.1	SCS215a	20101112.085912	20101112.090029	single-task	8	0.013328	60	0	60-180	60	151	NoGap	1	5	2	1	1	target	1	693	654	2095	13.328	13.309	13.351
DTProbeTrack03	8	ProbeTrackDT	1.1	SCS215a	20101112.085912	20101112.090035	single-task	8	0.013328	60	0	60-180	60	83	NoGap	1	6	2	6	0	distractor	1	973	514	2609	13.328	12.878	13.793
DTProbeTrack03	8	ProbeTrackDT	1.1	SCS215a	20101112.085912	20101112.090040	single-task	8	0.013328	60	0	60-180	60	173	NoGap	1	7	2	45	1	target	1	907	547	3156	13.328	12.868	13.782
DTProbeTrack03	8	ProbeTrackDT	1.1	SCS215a	20101112.085912	20101112.090047	single-task	8	0.013328	60	0	60-180	60	144	NoGap	1	8	2	3	1	distractor	0	707	-1000	2156	13.328	13.104	13.553
DTProbeTrack03	8	ProbeTrackDT	1.1	SCS215a	20101112.085912	20101112.090053	single-task	8	0.013328	60	0	60-180	60	94	NoGap	1	9	2	9	0	distractor	1	773	614	2770	13.328	12.880	13.764
DTProbeTrack03	8	ProbeTrackDT	1.1	SCS215a	20101112.085912	20101112.090059	single-task	8	0.013328	60	0	60-180	60	128	NoGap	1	10	2	1	1	target	1	1866	67	2837	13.328	12.834	13.823
DTProbeTrack03	8	ProbeTrackDT	1.1	SCS215a	20101112.085912	20101112.090106	single-task	8	0.013328	60	0	60-180	60	129	NoGap	1	11	2	45	1	target	1	640	680	3517	13.328	13.088	13.568
DTProbeTrack03	8	ProbeTrackDT	1.1	SCS215a	20101112.085912	20101112.090112	single-task	8	0.013328	60	0	60-180	60	102	NoGap	1	12	2	6	1	target	1	587	707	4224	13.328	12.865	13.810
DTProbeTrack03	8	ProbeTrackDT	1.1	SCS215a	20101112.085912	20101112.090117	single-task	8	0.013328	60	0	60-180	60	93	NoGap	1	13	2	1	0	distractor	1	907	547	4771	13.328	12.908	13.787
DTProbeTrack03	8	ProbeTrackDT	1.1	SCS215a	20101112.085912	20101112.090123	single-task	8	0.013328	60	0	60-180	60	98	NoGap	1	14	2	6	1	target	1	520	740	5511	13.328	13.050	13.608
DTProbeTrack03	8	ProbeTrackDT	1.1	SCS215a	20101112.085912	20101112.090128	single-task	8	0.013328	60	0	60-180	60	90	NoGap	1	15	2	1	0	distractor	1	840	580	6091	13.328	13.089	13.550
DTProbeTrack03	8	ProbeTrackDT	1.1	SCS215a	20101112.085912	20101112.090133	single-task	8	0.013328	60	0	60-180	60	137	NoGap	1	16	2	45	0	distractor	1	787	607	6698	13.328	12.940	13.705
DTProbeTrack03	8	ProbeTrackDT	1.1	SCS215a	20101112.085912	20101112.090140	single-task	8	0.013328	60	0	60-180	60	75	NoGap	1	17	2	45	1	target	1	787	607	7305	13.328	13.305	13.352
DTProbeTrack03	8	ProbeTrackDT	1.1	SCS215a	20101112.085912	20101112.090146	single-task	8	0.013328	60	0	60-180	60	108	NoGap	1	18	2	3	1	target	1	694	653	7958	13.328	12.971	13.688
DTProbeTrack03	8	ProbeTrackDT	1.1	SCS215a	20101112.085912	20101112.090151	single-task	8	0.013328	60	0	60-180	60	144	NoGap	1	19	2	45	0	distractor	1	733	634	8592	13.328	13.000	13.649
DTProbeTrack03	8	ProbeTrackDT	1.1	SCS215a	20101112.085912	20101112.090158	single-task	8	0.013328	60	0	60-180	60	69	NoGap	1	20	2	6	0	distractor	1	694	653	9245	13.328	13.295	13.354
DTProbeTrack03	8	ProbeTrackDT	1.1	SCS215a	20101112.085912	20101112.090203	single-task	8	0.013328	60	0	60-180	60	122	NoGap	1	21	2	6	1	target	1	534	733	9978	13.328	13.113	13.544
DTProbeTrack03	8	ProbeTrackDT	1.1	SCS215a	20101112.085912	20101112.090208	single-task	8	0.013328	60	0	60-180	60	63	NoGap	1	22	2	3	1	83	-3	13395	-1000	8978	13.328	12.877	13.770
DTProbeTrack03	8	ProbeTrackDT	1.1	SCS215a	20101112.085912	20101112.090226	single-task	8	0.013328	60	0	60-180	60	64	NoGap	1	23	2	3	0	distractor	1	907	547	9525	13.328	13.065	13.589
DTProbeTrack03	8	ProbeTrackDT	1.1	SCS215a	20101112.085912	20101112.090231	single-task	8	0.013328	60	0	60-180	60	75	NoGap	1	24	2	3	0	distractor	1	574	713	10238	13.328	13.098	13.547
DTProbeTrack03	8	ProbeTrackDT	1.1	SCS215a	20101112.085912	20101112.090236	single-task	8	0.013328	60	0	60-180	60	114	NoGap	1	25	2	3	1	target	1	613	694	10932	13.328	13.308	13.347
DTProbeTrack03	8	ProbeTrackDT	1.1	SCS215a	20101112.085912	20101112.090241	single-task	8	0.013328	60	0	60-180	60	91	NoGap	1	26	2	9	1	target	1	507	747	11679	13.328	12.913	13.742
DTProbeTrack03	8	ProbeTrackDT	1.1	SCS215a	20101112.085912	20101112.090246	single-task	8	0.013328	60	0	60-180	60	122	NoGap	1	27	2	45	0	distractor	1	960	520	12199	13.328	13.090	13.357
DTProbeTrack03	8	ProbeTrackDT	1.1	SCS215a	20101112.085912	20101112.090253	single-task	8	0.013328	60	0	60-180	60	79	NoGap	1	28	2	6	0	distractor	1	720	640	12839	13.328	13.044	13.607
DTProbeTrack03	8	ProbeTrackDT	1.1	SCS215a	20101112.085912	20101112.090258	single-task	8	0.013328	60	0	60-180	60	124	NoGap	1	29	2	45	1	target	1	1040	480	13319	13.328	12.957	13.705
DTProbeTrack03	8	ProbeTrackDT	1.1	SCS215a	20101112.085912	20101112.090305	single-task	8	0.013328	60	0	60-180	60	80	NoGap	1	30	2	9	1	target	1	587	707	14026	13.328	13.268	13.370
DTProbeTrack03	8	ProbeTrackDT	1.1	SCS215a	20101112.085912	20101112.090310	single-task	8	0.013328	60	0	60-180	60	144	NoGap	1	31	2	6	1	distractor	0	827	-1000	13026	13.328	13.168	13.469
DTProbeTrack03	8	ProbeTrackDT	1.1	SCS215a	20101112.085912	20101112.090316	single-task	8	0.013328	60	0	60-180	60	86	NoGap	1	32	2	3	0	distractor	1	680	660	13686	13.328	12.878	13.787
