exp	sub	code	rev	comp	runtime	trialtime	stdt	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	pts	tpts	meanFrameDur	minFrameDur	maxFrameDur
DTProbeTrack03	3	ProbeTrackDT	1.1	SCS215a	20101029.133410	20101029.133433	single-task	8	0.013345	60	0	60-180	60	162	NoGap	1	1	2	45	1	target	1	1746	127	127	13.328	12.886	13.775
DTProbeTrack03	3	ProbeTrackDT	1.1	SCS215a	20101029.133410	20101029.133441	single-task	8	0.013345	60	0	60-180	60	83	NoGap	1	2	2	3	0	distractor	1	1013	494	621	13.328	13.092	13.562
DTProbeTrack03	3	ProbeTrackDT	1.1	SCS215a	20101029.133410	20101029.133447	single-task	8	0.013345	60	0	60-180	60	140	NoGap	1	3	2	1	1	distractor	0	427	-1000	-379	13.328	13.302	13.350
DTProbeTrack03	3	ProbeTrackDT	1.1	SCS215a	20101029.133410	20101029.133452	single-task	8	0.013345	60	0	60-180	60	65	NoGap	1	4	2	1	1	target	1	773	614	235	13.328	13.303	13.354
DTProbeTrack03	3	ProbeTrackDT	1.1	SCS215a	20101029.133410	20101029.133457	single-task	8	0.013345	60	0	60-180	60	148	NoGap	1	5	2	1	0	distractor	1	534	733	968	13.328	12.925	13.740
DTProbeTrack03	3	ProbeTrackDT	1.1	SCS215a	20101029.133410	20101029.133503	single-task	8	0.013345	60	0	60-180	60	114	NoGap	1	6	2	9	0	distractor	1	613	694	1662	13.382	13.116	26.664
DTProbeTrack03	3	ProbeTrackDT	1.1	SCS215a	20101029.133410	20101029.133509	single-task	8	0.013345	60	0	60-180	60	145	NoGap	1	7	2	3	1	distractor	0	614	-1000	662	13.328	12.897	13.763
DTProbeTrack03	3	ProbeTrackDT	1.1	SCS215a	20101029.133410	20101029.133515	single-task	8	0.013345	60	0	60-180	60	157	NoGap	1	8	2	9	1	target	1	347	827	1489	13.328	12.904	13.740
DTProbeTrack03	3	ProbeTrackDT	1.1	SCS215a	20101029.133410	20101029.133520	single-task	8	0.013345	60	0	60-180	60	179	NoGap	1	9	2	6	1	target	1	627	687	2176	13.328	13.215	13.442
DTProbeTrack03	3	ProbeTrackDT	1.1	SCS215a	20101029.133410	20101029.133527	single-task	8	0.013345	60	0	60-180	60	69	NoGap	1	10	2	3	0	distractor	1	560	720	2896	13.540	13.284	26.678
DTProbeTrack03	3	ProbeTrackDT	1.1	SCS215a	20101029.133410	20101029.133532	single-task	8	0.013345	60	0	60-180	60	137	NoGap	1	11	2	9	1	target	1	427	787	3683	13.328	12.874	13.794
DTProbeTrack03	3	ProbeTrackDT	1.1	SCS215a	20101029.133410	20101029.133537	single-task	8	0.013345	60	0	60-180	60	101	NoGap	1	12	2	3	1	target	1	347	827	4510	13.328	13.096	13.555
DTProbeTrack03	3	ProbeTrackDT	1.1	SCS215a	20101029.133410	20101029.133542	single-task	8	0.013345	60	0	60-180	60	124	NoGap	1	13	2	6	1	target	1	494	753	5263	13.328	12.907	13.740
DTProbeTrack03	3	ProbeTrackDT	1.1	SCS215a	20101029.133410	20101029.133548	single-task	8	0.013345	60	0	60-180	60	164	NoGap	1	14	2	9	0	distractor	1	427	787	6050	13.328	12.842	13.809
DTProbeTrack03	3	ProbeTrackDT	1.1	SCS215a	20101029.133410	20101029.133554	single-task	8	0.013345	60	0	60-180	60	75	NoGap	1	15	2	45	0	distractor	1	574	713	6763	13.328	13.032	13.618
DTProbeTrack03	3	ProbeTrackDT	1.1	SCS215a	20101029.133410	20101029.133559	single-task	8	0.013345	60	0	60-180	60	145	NoGap	1	16	2	6	1	target	1	454	773	7536	13.328	12.889	13.774
DTProbeTrack03	3	ProbeTrackDT	1.1	SCS215a	20101029.133410	20101029.133605	single-task	8	0.013345	60	0	60-180	60	125	NoGap	1	17	2	9	1	target	1	440	780	8316	13.328	12.889	13.756
DTProbeTrack03	3	ProbeTrackDT	1.1	SCS215a	20101029.133410	20101029.133610	single-task	8	0.013345	60	0	60-180	60	94	NoGap	1	18	2	1	1	target	1	387	807	9123	13.328	12.845	13.799
DTProbeTrack03	3	ProbeTrackDT	1.1	SCS215a	20101029.133410	20101029.133615	single-task	8	0.013345	60	0	60-180	60	179	NoGap	1	19	2	3	0	distractor	1	560	720	9843	13.328	13.292	13.360
DTProbeTrack03	3	ProbeTrackDT	1.1	SCS215a	20101029.133410	20101029.133622	single-task	8	0.013345	60	0	60-180	60	97	NoGap	1	20	2	3	1	target	1	387	807	10650	13.328	13.306	13.348
DTProbeTrack03	3	ProbeTrackDT	1.1	SCS215a	20101029.133410	20101029.133627	single-task	8	0.013345	60	0	60-180	60	91	NoGap	1	21	2	9	0	distractor	1	427	787	11437	13.328	12.893	13.756
DTProbeTrack03	3	ProbeTrackDT	1.1	SCS215a	20101029.133410	20101029.133632	single-task	8	0.013345	60	0	60-180	60	77	NoGap	1	22	2	6	0	distractor	1	454	773	12210	13.328	13.000	13.661
DTProbeTrack03	3	ProbeTrackDT	1.1	SCS215a	20101029.133410	20101029.133637	single-task	8	0.013345	60	0	60-180	60	145	NoGap	1	23	2	1	0	distractor	1	440	780	12990	13.328	12.991	13.658
DTProbeTrack03	3	ProbeTrackDT	1.1	SCS215a	20101029.133410	20101029.133642	single-task	8	0.013345	60	0	60-180	60	176	NoGap	1	24	2	9	0	distractor	1	520	740	13730	13.328	13.093	13.558
