exp	sub	code	rev	comp	runtime	trialtime	stdt	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	pts	tpts	meanFrameDur	minFrameDur	maxFrameDur
DTProbeTrack03	18	ProbeTrackDT	1.1	SCS215a	20110128.104306	20110128.104318	single-task	8	0.013328	60	0	60-180	60	83	NoGap	1	1	2	9	1	target	1	1480	260	260	13.328	12.864	13.790
DTProbeTrack03	18	ProbeTrackDT	1.1	SCS215a	20110128.104306	20110128.104324	single-task	8	0.013328	60	0	60-180	60	146	NoGap	1	2	2	45	0	distractor	1	1200	400	660	13.328	12.989	13.674
DTProbeTrack03	18	ProbeTrackDT	1.1	SCS215a	20110128.104306	20110128.104331	single-task	8	0.013328	60	0	60-180	60	66	NoGap	1	3	2	45	0	distractor	1	787	607	1267	13.328	12.993	13.635
DTProbeTrack03	18	ProbeTrackDT	1.1	SCS215a	20110128.104306	20110128.104337	single-task	8	0.013328	60	0	60-180	60	106	NoGap	1	4	2	1	1	target	1	933	534	1801	13.327	12.906	13.736
DTProbeTrack03	18	ProbeTrackDT	1.1	SCS215a	20110128.104306	20110128.104342	single-task	8	0.013328	60	0	60-180	60	148	NoGap	1	5	2	45	0	distractor	1	893	554	2355	13.328	12.834	13.816
DTProbeTrack03	18	ProbeTrackDT	1.1	SCS215a	20110128.104306	20110128.104349	single-task	8	0.013328	60	0	60-180	60	64	NoGap	1	6	2	3	1	target	1	893	554	2909	13.328	12.931	13.728
DTProbeTrack03	18	ProbeTrackDT	1.1	SCS215a	20110128.104306	20110128.104354	single-task	8	0.013328	60	0	60-180	60	104	NoGap	1	7	2	9	1	target	1	920	540	3449	13.328	12.986	13.674
DTProbeTrack03	18	ProbeTrackDT	1.1	SCS215a	20110128.104306	20110128.104400	single-task	8	0.013328	60	0	60-180	60	84	NoGap	1	8	2	45	1	target	1	853	574	4023	13.328	13.072	13.644
DTProbeTrack03	18	ProbeTrackDT	1.1	SCS215a	20110128.104306	20110128.104405	single-task	8	0.013328	60	0	60-180	60	141	NoGap	1	9	2	3	1	target	1	907	547	4570	13.328	12.983	13.671
DTProbeTrack03	18	ProbeTrackDT	1.1	SCS215a	20110128.104306	20110128.104412	single-task	8	0.013328	60	0	60-180	60	155	NoGap	1	10	2	1	1	target	1	680	660	5230	13.328	13.008	13.638
DTProbeTrack03	18	ProbeTrackDT	1.1	SCS215a	20110128.104306	20110128.104418	single-task	8	0.013328	60	0	60-180	60	124	NoGap	1	11	2	6	0	distractor	1	880	560	5790	13.378	12.864	26.801
DTProbeTrack03	18	ProbeTrackDT	1.1	SCS215a	20110128.104306	20110128.104423	single-task	8	0.013328	60	0	60-180	60	68	NoGap	1	12	2	9	1	target	1	960	520	6310	13.328	13.307	13.348
DTProbeTrack03	18	ProbeTrackDT	1.1	SCS215a	20110128.104306	20110128.104429	single-task	8	0.013328	60	0	60-180	60	135	NoGap	1	13	2	3	0	distractor	1	947	527	6837	13.328	12.973	13.685
DTProbeTrack03	18	ProbeTrackDT	1.1	SCS215a	20110128.104306	20110128.104435	single-task	8	0.013328	60	0	60-180	60	149	NoGap	1	14	2	9	0	distractor	1	1040	480	7317	13.328	13.099	13.569
DTProbeTrack03	18	ProbeTrackDT	1.1	SCS215a	20110128.104306	20110128.104441	single-task	8	0.013328	60	0	60-180	60	95	NoGap	1	15	2	45	0	distractor	1	867	567	7884	13.328	12.859	13.778
DTProbeTrack03	18	ProbeTrackDT	1.1	SCS215a	20110128.104306	20110128.104447	single-task	8	0.013328	60	0	60-180	60	68	NoGap	1	16	2	3	1	target	1	627	687	8571	13.328	12.928	13.737
DTProbeTrack03	18	ProbeTrackDT	1.1	SCS215a	20110128.104306	20110128.104452	single-task	8	0.013328	60	0	60-180	60	88	NoGap	1	17	2	6	0	distractor	1	867	567	9138	13.328	13.309	13.345
DTProbeTrack03	18	ProbeTrackDT	1.1	SCS215a	20110128.104306	20110128.104457	single-task	8	0.013328	60	0	60-180	60	175	NoGap	1	18	2	1	0	target	0	800	-1000	8138	13.328	12.844	13.808
DTProbeTrack03	18	ProbeTrackDT	1.1	SCS215a	20110128.104306	20110128.104504	single-task	8	0.013328	60	0	60-180	60	174	NoGap	1	19	2	6	1	target	1	960	520	8658	13.328	13.017	13.628
DTProbeTrack03	18	ProbeTrackDT	1.1	SCS215a	20110128.104306	20110128.104510	single-task	8	0.013328	60	0	60-180	60	125	NoGap	1	20	2	3	1	target	1	867	567	9225	13.328	12.866	13.796
DTProbeTrack03	18	ProbeTrackDT	1.1	SCS215a	20110128.104306	20110128.104516	single-task	8	0.013328	60	0	60-180	60	104	NoGap	1	21	2	3	0	distractor	1	947	527	9752	13.328	12.945	13.717
DTProbeTrack03	18	ProbeTrackDT	1.1	SCS215a	20110128.104306	20110128.104522	single-task	8	0.013328	60	0	60-180	60	112	NoGap	1	22	2	6	1	target	1	773	614	10366	13.328	12.908	13.743
DTProbeTrack03	18	ProbeTrackDT	1.1	SCS215a	20110128.104306	20110128.104527	single-task	8	0.013328	60	0	60-180	60	128	NoGap	1	23	2	3	0	distractor	1	760	620	10986	13.328	13.116	13.544
DTProbeTrack03	18	ProbeTrackDT	1.1	SCS215a	20110128.104306	20110128.104533	single-task	8	0.013328	60	0	60-180	60	145	NoGap	1	24	2	6	1	target	1	614	693	11679	13.328	13.307	13.348
DTProbeTrack03	18	ProbeTrackDT	1.1	SCS215a	20110128.104306	20110128.104539	single-task	8	0.013328	60	0	60-180	60	116	NoGap	1	25	2	9	0	distractor	1	1080	460	12139	13.328	13.106	13.551
DTProbeTrack03	18	ProbeTrackDT	1.1	SCS215a	20110128.104306	20110128.104545	single-task	8	0.013328	60	0	60-180	60	154	NoGap	1	26	2	1	0	distractor	1	867	567	12706	13.328	12.893	13.757
DTProbeTrack03	18	ProbeTrackDT	1.1	SCS215a	20110128.104306	20110128.104551	single-task	8	0.013328	60	0	60-180	60	162	NoGap	1	27	2	6	0	distractor	1	1027	487	13193	13.328	13.299	13.352
DTProbeTrack03	18	ProbeTrackDT	1.1	SCS215a	20110128.104306	20110128.104558	single-task	8	0.013328	60	0	60-180	60	159	NoGap	1	28	2	45	1	target	1	907	547	13740	13.328	13.112	13.549
DTProbeTrack03	18	ProbeTrackDT	1.1	SCS215a	20110128.104306	20110128.104604	single-task	8	0.013328	60	0	60-180	60	157	NoGap	1	29	2	9	0	distractor	1	1013	494	14234	13.328	12.929	13.741
DTProbeTrack03	18	ProbeTrackDT	1.1	SCS215a	20110128.104306	20110128.104611	single-task	8	0.013328	60	0	60-180	60	150	NoGap	1	30	2	1	0	distractor	1	800	600	14834	13.328	13.104	13.539
DTProbeTrack03	18	ProbeTrackDT	1.1	SCS215a	20110128.104306	20110128.104617	single-task	8	0.013328	60	0	60-180	60	113	NoGap	1	31	2	45	1	target	1	720	640	15474	13.328	12.883	13.764
DTProbeTrack03	18	ProbeTrackDT	1.1	SCS215a	20110128.104306	20110128.104623	single-task	8	0.013328	60	0	60-180	60	73	NoGap	1	32	2	1	1	target	1	787	607	16081	13.328	12.950	13.699
DTProbeTrack03	18	ProbeTrackDT	1.1	SCS215a	20110128.104306	20110128.104628	single-task	8	0.013328	60	0	60-180	60	87	NoGap	1	33	2	9	1	target	1	827	587	16668	13.328	12.991	13.672
DTProbeTrack03	18	ProbeTrackDT	1.1	SCS215a	20110128.104306	20110128.104633	single-task	8	0.013328	60	0	60-180	60	74	NoGap	1	34	2	6	0	distractor	1	640	680	17348	13.328	13.105	13.548
DTProbeTrack03	18	ProbeTrackDT	1.1	SCS215a	20110128.104306	20110128.104638	single-task	8	0.013328	60	0	60-180	60	165	NoGap	1	35	2	9	0	distractor	1	787	607	17955	13.328	12.854	13.812
DTProbeTrack03	18	ProbeTrackDT	1.1	SCS215a	20110128.104306	20110128.104645	single-task	8	0.013328	60	0	60-180	60	103	NoGap	1	36	2	1	1	target	1	933	534	18489	13.328	13.029	13.613
DTProbeTrack03	18	ProbeTrackDT	1.1	SCS215a	20110128.104306	20110128.104650	single-task	8	0.013328	60	0	60-180	60	133	NoGap	1	37	2	3	0	distractor	1	813	594	19083	13.328	12.889	13.763
DTProbeTrack03	18	ProbeTrackDT	1.1	SCS215a	20110128.104306	20110128.104656	single-task	8	0.013328	60	0	60-180	60	70	NoGap	1	38	2	6	1	target	1	653	674	19757	13.328	13.308	13.348
DTProbeTrack03	18	ProbeTrackDT	1.1	SCS215a	20110128.104306	20110128.104701	single-task	8	0.013328	60	0	60-180	60	88	NoGap	1	39	2	1	0	distractor	1	840	580	20337	13.328	13.304	13.353
DTProbeTrack03	18	ProbeTrackDT	1.1	SCS215a	20110128.104306	20110128.104706	single-task	8	0.013328	60	0	60-180	60	153	NoGap	1	40	2	45	1	target	1	773	614	20951	13.328	13.112	13.556
DTProbeTrack03	18	ProbeTrackDT	1.1	SCS215a	20110128.105105	20110128.105112	dt-generate	8	0.013327	60	10	60-180	60	89	GapPrac	1	1	2	9	1	target	1	467	767	21718	13.328	13.093	13.549
DTProbeTrack03	18	ProbeTrackDT	1.1	SCS215a	20110128.105105	20110128.105117	dt-generate	8	0.013327	60	10	60-180	60	80	GapPrac	1	2	2	3	1	target	1	827	587	22305	13.328	13.238	13.412
DTProbeTrack03	18	ProbeTrackDT	1.1	SCS215a	20110128.105105	20110128.105122	dt-generate	8	0.013327	60	10	60-180	60	150	GapPrac	1	3	2	1	0	target	0	867	-1000	21305	13.328	12.942	13.729
