exp	sub	code	rev	comp	runtime	trialtime	stdt	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	pts	tpts	meanFrameDur	minFrameDur	maxFrameDur
DTProbeTrack03	7	ProbeTrackDT	1.1	SCS215a	20101110.091536	20101110.091550	single-task	8	0.013328	60	0	60-180	60	120	NoGap	1	1	2	45	0	distractor	1	1453	274	274	13.328	13.209	13.489
DTProbeTrack03	7	ProbeTrackDT	1.1	SCS215a	20101110.091536	20101110.091557	single-task	8	0.013328	60	0	60-180	60	168	NoGap	1	2	2	45	0	distractor	1	680	660	934	13.328	13.129	13.518
DTProbeTrack03	7	ProbeTrackDT	1.1	SCS215a	20101110.091536	20101110.091604	single-task	8	0.013328	60	0	60-180	60	66	NoGap	1	3	2	6	1	target	1	614	693	1627	13.601	12.964	39.989
DTProbeTrack03	7	ProbeTrackDT	1.1	SCS215a	20101110.091536	20101110.091609	single-task	8	0.013328	60	0	60-180	60	143	NoGap	1	4	2	9	1	target	1	494	753	2380	13.328	13.064	13.737
DTProbeTrack03	7	ProbeTrackDT	1.1	SCS215a	20101110.091536	20101110.091615	single-task	8	0.013328	60	0	60-180	60	117	NoGap	1	5	2	1	0	distractor	1	400	800	3180	13.328	13.114	13.552
DTProbeTrack03	7	ProbeTrackDT	1.1	SCS215a	20101110.091536	20101110.091620	single-task	8	0.013328	60	0	60-180	60	180	NoGap	1	6	2	45	0	distractor	1	547	727	3907	13.328	13.085	13.559
DTProbeTrack03	7	ProbeTrackDT	1.1	SCS215a	20101110.091536	20101110.091627	single-task	8	0.013328	60	0	60-180	60	134	NoGap	1	7	2	45	1	target	1	560	720	4627	13.328	12.955	13.714
DTProbeTrack03	7	ProbeTrackDT	1.1	SCS215a	20101110.091536	20101110.091633	single-task	8	0.013328	60	0	60-180	60	62	NoGap	1	8	2	9	0	distractor	1	574	713	5340	13.328	12.929	13.725
DTProbeTrack03	7	ProbeTrackDT	1.1	SCS215a	20101110.091536	20101110.091638	single-task	8	0.013328	60	0	60-180	60	110	NoGap	1	9	2	6	0	distractor	1	800	600	5940	13.328	12.847	13.807
DTProbeTrack03	7	ProbeTrackDT	1.1	SCS215a	20101110.091536	20101110.091644	single-task	8	0.013328	60	0	60-180	60	73	NoGap	1	10	2	3	0	distractor	1	747	627	6567	13.328	13.028	13.643
DTProbeTrack03	7	ProbeTrackDT	1.1	SCS215a	20101110.091536	20101110.091649	single-task	8	0.013328	60	0	60-180	60	135	NoGap	1	11	2	3	1	target	1	534	733	7300	13.433	13.093	26.655
DTProbeTrack03	7	ProbeTrackDT	1.1	SCS215a	20101110.091536	20101110.091655	single-task	8	0.013328	60	0	60-180	60	114	NoGap	1	12	2	9	0	target	0	547	-1000	6300	13.328	13.105	13.561
DTProbeTrack03	7	ProbeTrackDT	1.1	SCS215a	20101110.091536	20101110.091700	single-task	8	0.013328	60	0	60-180	60	138	NoGap	1	13	2	45	1	target	1	520	740	7040	13.328	12.862	13.801
DTProbeTrack03	7	ProbeTrackDT	1.1	SCS215a	20101110.091536	20101110.091706	single-task	8	0.013328	60	0	60-180	60	155	NoGap	1	14	2	6	0	distractor	1	667	667	7707	13.328	12.879	13.790
DTProbeTrack03	7	ProbeTrackDT	1.1	SCS215a	20101110.091536	20101110.091712	single-task	8	0.013328	60	0	60-180	60	65	NoGap	1	15	2	3	0	distractor	1	747	627	8334	13.328	12.990	13.644
DTProbeTrack03	7	ProbeTrackDT	1.1	SCS215a	20101110.091536	20101110.091717	single-task	8	0.013328	60	0	60-180	60	102	NoGap	1	16	2	45	1	distractor	0	600	-1000	7334	13.576	13.099	53.480
DTProbeTrack03	7	ProbeTrackDT	1.1	SCS215a	20101110.091536	20101110.091723	single-task	8	0.013328	60	0	60-180	60	127	NoGap	1	17	2	1	1	target	1	587	707	8041	13.328	12.847	13.820
DTProbeTrack03	7	ProbeTrackDT	1.1	SCS215a	20101110.091536	20101110.091729	single-task	8	0.013328	60	0	60-180	60	94	NoGap	1	18	2	1	0	distractor	1	933	534	8575	13.328	12.982	13.674
DTProbeTrack03	7	ProbeTrackDT	1.1	SCS215a	20101110.091536	20101110.091734	single-task	8	0.013328	60	0	60-180	60	101	NoGap	1	19	2	6	1	target	1	520	740	9315	13.447	12.848	26.932
DTProbeTrack03	7	ProbeTrackDT	1.1	SCS215a	20101110.091536	20101110.091740	single-task	8	0.013328	60	0	60-180	60	130	NoGap	1	20	2	6	0	distractor	1	653	674	9989	13.328	13.074	13.632
DTProbeTrack03	7	ProbeTrackDT	1.1	SCS215a	20101110.091536	20101110.091745	single-task	8	0.013328	60	0	60-180	60	85	NoGap	1	21	2	1	1	target	1	800	600	10589	13.328	13.022	13.636
DTProbeTrack03	7	ProbeTrackDT	1.1	SCS215a	20101110.091536	20101110.091751	single-task	8	0.013328	60	0	60-180	60	153	NoGap	1	22	2	3	0	distractor	1	494	753	11342	13.328	12.910	13.746
DTProbeTrack03	7	ProbeTrackDT	1.1	SCS215a	20101110.091536	20101110.091757	single-task	8	0.013328	60	0	60-180	60	126	NoGap	1	23	2	6	1	target	1	680	660	12002	13.328	13.308	13.347
DTProbeTrack03	7	ProbeTrackDT	1.1	SCS215a	20101110.091536	20101110.091802	single-task	8	0.013328	60	0	60-180	60	61	NoGap	1	24	2	1	1	target	1	760	620	12622	13.328	13.031	13.627
DTProbeTrack03	7	ProbeTrackDT	1.1	SCS215a	20101110.091536	20101110.091807	single-task	8	0.013328	60	0	60-180	60	177	NoGap	1	25	2	1	1	target	1	600	700	13322	13.328	12.304	14.360
DTProbeTrack03	7	ProbeTrackDT	1.1	SCS215a	20101110.091536	20101110.091813	single-task	8	0.013328	60	0	60-180	60	142	NoGap	1	26	2	9	1	target	1	480	760	14082	13.328	13.303	13.355
DTProbeTrack03	7	ProbeTrackDT	1.1	SCS215a	20101110.091536	20101110.091819	single-task	8	0.013328	60	0	60-180	60	152	NoGap	1	27	2	9	1	target	1	587	707	14789	13.328	12.882	13.771
DTProbeTrack03	7	ProbeTrackDT	1.1	SCS215a	20101110.091536	20101110.091825	single-task	8	0.013328	60	0	60-180	60	174	NoGap	1	28	2	3	0	distractor	1	507	747	15536	13.328	13.113	13.559
DTProbeTrack03	7	ProbeTrackDT	1.1	SCS215a	20101110.091536	20101110.091832	single-task	8	0.013328	60	0	60-180	60	87	NoGap	1	29	2	9	1	target	1	653	674	16210	13.328	13.311	13.344
DTProbeTrack03	7	ProbeTrackDT	1.1	SCS215a	20101110.091536	20101110.091837	single-task	8	0.013328	60	0	60-180	60	66	NoGap	1	30	2	1	0	distractor	1	640	680	16890	13.328	13.309	13.349
DTProbeTrack03	7	ProbeTrackDT	1.1	SCS215a	20101110.091536	20101110.091842	single-task	8	0.013328	60	0	60-180	60	70	NoGap	1	31	2	6	1	target	1	454	773	17663	13.328	13.098	13.557
DTProbeTrack03	7	ProbeTrackDT	1.1	SCS215a	20101110.091536	20101110.091846	single-task	8	0.013328	60	0	60-180	60	174	NoGap	1	32	2	45	1	target	1	693	654	18317	13.328	13.308	13.346
DTProbeTrack03	7	ProbeTrackDT	1.1	SCS215a	20101110.091536	20101110.091853	single-task	8	0.013328	60	0	60-180	60	111	NoGap	1	33	2	1	0	distractor	1	600	700	19017	13.328	13.111	13.545
DTProbeTrack03	7	ProbeTrackDT	1.1	SCS215a	20101110.091536	20101110.091859	single-task	8	0.013328	60	0	60-180	60	69	NoGap	1	34	2	9	0	distractor	1	574	713	19730	13.328	13.007	13.661
DTProbeTrack03	7	ProbeTrackDT	1.1	SCS215a	20101110.091536	20101110.091904	single-task	8	0.013328	60	0	60-180	60	137	NoGap	1	35	2	3	1	target	1	667	667	20397	13.328	13.108	13.558
DTProbeTrack03	7	ProbeTrackDT	1.1	SCS215a	20101110.091536	20101110.091909	single-task	8	0.013328	60	0	60-180	60	109	NoGap	1	36	2	6	0	distractor	1	680	660	21057	13.328	13.077	13.582
DTProbeTrack03	7	ProbeTrackDT	1.1	SCS215a	20101110.091536	20101110.091915	single-task	8	0.013328	60	0	60-180	60	131	NoGap	1	37	2	9	0	distractor	1	560	720	21777	13.328	13.093	13.550
DTProbeTrack03	7	ProbeTrackDT	1.1	SCS215a	20101110.091536	20101110.091921	single-task	8	0.013328	60	0	60-180	60	151	NoGap	1	38	2	45	0	distractor	1	494	753	22530	13.328	13.088	13.552
DTProbeTrack03	7	ProbeTrackDT	1.1	SCS215a	20101110.091536	20101110.091927	single-task	8	0.013328	60	0	60-180	60	113	NoGap	1	39	2	3	1	target	1	867	567	23097	13.328	13.102	13.549
DTProbeTrack03	7	ProbeTrackDT	1.1	SCS215a	20101110.091536	20101110.091933	single-task	8	0.013328	60	0	60-180	60	101	NoGap	1	40	2	3	1	target	1	560	720	23817	13.328	13.093	13.563
DTProbeTrack03	7	ProbeTrackDT	1.1	SCS215a	20101110.092024	20101110.092029	single-task	8	0.013328	60	10	60-180	60	160	GapPrac	1	1	2	3	0	distractor	1	1227	387	24204	13.328	13.305	13.353
DTProbeTrack03	7	ProbeTrackDT	1.1	SCS215a	20101110.092024	20101110.092036	single-task	8	0.013328	60	10	60-180	60	112	GapPrac	1	2	2	45	1	distractor	0	1027	-1000	23204	13.328	13.305	13.349
DTProbeTrack03	7	ProbeTrackDT	1.1	SCS215a	20101110.092024	20101110.092043	single-task	8	0.013328	60	10	60-180	60	72	GapPrac	1	3	2	1	0	distractor	1	733	634	23838	13.328	12.938	13.724
DTProbeTrack03	7	ProbeTrackDT	1.1	SCS215a	20101110.092024	20101110.092048	single-task	8	0.013328	60	10	60-180	60	107	GapPrac	1	4	2	1	1	target	1	787	607	24445	13.328	12.848	13.793
DTProbeTrack03	7	ProbeTrackDT	1.1	SCS215a	20101110.092024	20101110.092053	single-task	8	0.013328	60	10	60-180	60	61	GapPrac	1	5	2	45	0	distractor	1	600	700	25145	13.328	12.844	13.799
DTProbeTrack03	7	ProbeTrackDT	1.1	SCS215a	20101110.092024	20101110.092059	single-task	8	0.013328	60	10	60-180	60	110	GapPrac	1	6	2	3	0	distractor	1	680	660	25805	13.328	12.907	13.748
DTProbeTrack03	7	ProbeTrackDT	1.1	SCS215a	20101110.092024	20101110.092104	single-task	8	0.013328	60	10	60-180	60	167	GapPrac	1	7	2	6	0	distractor	1	534	733	26538	13.328	13.302	13.355
DTProbeTrack03	7	ProbeTrackDT	1.1	SCS215a	20101110.092024	20101110.092111	single-task	8	0.013328	60	10	60-180	60	68	GapPrac	1	8	2	9	0	distractor	1	627	687	27225	13.328	12.888	13.788
DTProbeTrack03	7	ProbeTrackDT	1.1	SCS215a	20101110.092024	20101110.092116	single-task	8	0.013328	60	10	60-180	60	131	GapPrac	1	9	2	9	0	distractor	1	534	733	27958	13.328	13.090	13.552
DTProbeTrack03	7	ProbeTrackDT	1.1	SCS215a	20101110.092024	20101110.092122	single-task	8	0.013328	60	10	60-180	60	82	GapPrac	1	10	2	1	0	distractor	1	614	693	28651	13.328	12.898	13.762
