exp	sub	code	rev	comp	runtime	trialtime	stdt	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	pts	tpts	meanFrameDur	minFrameDur	maxFrameDur
DTProbeTrack03	2	ProbeTrackDT	1.1	SCS215a	20101029.090344	20101029.090401	single-task	8	0.013343	60	0	60-180	60	110	NoGap	1	1	2	1	0	target	0	1453	-1000	-1000	13.328	13.122	13.568
DTProbeTrack03	2	ProbeTrackDT	1.1	SCS215a	20101029.090344	20101029.090407	single-task	8	0.013343	60	0	60-180	60	82	NoGap	1	2	2	1	1	distractor	0	1107	-1000	-2000	13.328	13.134	13.554
DTProbeTrack03	2	ProbeTrackDT	1.1	SCS215a	20101029.090344	20101029.090413	single-task	8	0.013343	60	0	60-180	60	61	NoGap	1	3	2	9	0	distractor	1	1040	480	-1520	13.328	13.145	13.510
DTProbeTrack03	2	ProbeTrackDT	1.1	SCS215a	20101029.090344	20101029.090418	single-task	8	0.013343	60	0	60-180	60	166	NoGap	1	4	2	3	1	target	1	747	627	-893	13.328	13.064	13.626
DTProbeTrack03	2	ProbeTrackDT	1.1	SCS215a	20101029.090344	20101029.090425	single-task	8	0.013343	60	0	60-180	60	158	NoGap	1	5	2	45	1	target	1	853	574	-319	13.328	13.293	13.364
DTProbeTrack03	2	ProbeTrackDT	1.1	SCS215a	20101029.090344	20101029.090432	single-task	8	0.013343	60	0	60-180	60	166	NoGap	1	6	2	9	0	distractor	1	920	540	221	13.328	13.293	13.364
DTProbeTrack03	2	ProbeTrackDT	1.1	SCS215a	20101029.090344	20101029.090439	single-task	8	0.013343	60	0	60-180	60	154	NoGap	1	7	2	9	1	distractor	0	827	-1000	-779	13.328	13.281	13.363
DTProbeTrack03	2	ProbeTrackDT	1.1	SCS215a	20101029.090344	20101029.090445	single-task	8	0.013343	60	0	60-180	60	153	NoGap	1	8	2	3	0	distractor	1	987	507	-272	13.328	13.293	13.363
DTProbeTrack03	2	ProbeTrackDT	1.1	SCS215a	20101029.090344	20101029.090452	single-task	8	0.013343	60	0	60-180	60	84	NoGap	1	9	2	6	0	distractor	1	853	574	302	13.328	13.292	13.364
DTProbeTrack03	2	ProbeTrackDT	1.1	SCS215a	20101029.090344	20101029.090457	single-task	8	0.013343	60	0	60-180	60	119	NoGap	1	10	2	3	1	target	1	427	787	1089	13.328	13.292	13.363
DTProbeTrack03	2	ProbeTrackDT	1.1	SCS215a	20101029.090344	20101029.090503	single-task	8	0.013343	60	0	60-180	60	65	NoGap	1	11	2	3	0	distractor	1	813	594	1683	13.328	13.239	13.381
DTProbeTrack03	2	ProbeTrackDT	1.1	SCS215a	20101029.090344	20101029.090508	single-task	8	0.013343	60	0	60-180	60	139	NoGap	1	12	2	1	0	distractor	1	653	674	2357	13.328	13.293	13.364
DTProbeTrack03	2	ProbeTrackDT	1.1	SCS215a	20101029.090344	20101029.090514	single-task	8	0.013343	60	0	60-180	60	148	NoGap	1	13	2	3	0	distractor	1	547	727	3084	13.328	13.173	13.517
DTProbeTrack03	2	ProbeTrackDT	1.1	SCS215a	20101029.090344	20101029.090520	single-task	8	0.013343	60	0	60-180	60	115	NoGap	1	14	2	9	1	distractor	0	733	-1000	2084	13.328	13.292	13.363
DTProbeTrack03	2	ProbeTrackDT	1.1	SCS215a	20101029.090344	20101029.090526	single-task	8	0.013343	60	0	60-180	60	147	NoGap	1	15	2	6	0	distractor	1	1000	500	2584	13.328	13.289	13.368
DTProbeTrack03	2	ProbeTrackDT	1.1	SCS215a	20101029.090344	20101029.090533	single-task	8	0.013343	60	0	60-180	60	131	NoGap	1	16	2	1	0	distractor	1	1013	494	3078	13.328	13.292	13.363
