exp	sub	code	rev	comp	runtime	trialtime	stdt	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	pts	tpts	meanFrameDur	minFrameDur	maxFrameDur
DTProbeTrack03	11	ProbeTrackDT	1.1	SCS215a	20101117.090756	20101117.090820	single-task	8	0.013328	60	0	60-180	60	168	NoGap	1	1	2	3	1	distractor	0	587	-1000	-1000	13.328	13.034	13.590
DTProbeTrack03	11	ProbeTrackDT	1.1	SCS215a	20101117.090756	20101117.090827	single-task	8	0.013328	60	0	60-180	60	80	NoGap	1	2	2	9	1	target	1	854	573	-427	13.328	13.289	13.366
DTProbeTrack03	11	ProbeTrackDT	1.1	SCS215a	20101117.090756	20101117.090832	single-task	8	0.013328	60	0	60-180	60	122	NoGap	1	3	2	1	0	distractor	1	1013	494	67	13.328	13.069	13.586
DTProbeTrack03	11	ProbeTrackDT	1.1	SCS215a	20101117.090756	20101117.090838	single-task	8	0.013328	60	0	60-180	60	164	NoGap	1	4	2	9	0	distractor	1	880	560	627	13.328	13.293	13.363
DTProbeTrack03	11	ProbeTrackDT	1.1	SCS215a	20101117.090756	20101117.090844	single-task	8	0.013328	60	0	60-180	60	169	NoGap	1	5	2	9	0	target	0	747	-1000	-373	13.328	13.291	13.363
DTProbeTrack03	11	ProbeTrackDT	1.1	SCS215a	20101117.090756	20101117.090851	single-task	8	0.013328	60	0	60-180	60	135	NoGap	1	6	2	9	1	distractor	0	987	-1000	-1373	13.328	13.293	13.363
DTProbeTrack03	11	ProbeTrackDT	1.1	SCS215a	20101117.090756	20101117.090857	single-task	8	0.013328	60	0	60-180	60	111	NoGap	1	7	2	3	0	target	0	2799	-1000	-2373	13.328	13.293	13.363
DTProbeTrack03	11	ProbeTrackDT	1.1	SCS215a	20101117.090756	20101117.090905	single-task	8	0.013328	60	0	60-180	60	152	NoGap	1	8	2	1	1	target	1	813	594	-1779	13.328	13.280	13.375
DTProbeTrack03	11	ProbeTrackDT	1.1	SCS215a	20101117.090756	20101117.090911	single-task	8	0.013328	60	0	60-180	60	71	NoGap	1	9	2	9	0	distractor	1	720	640	-1139	13.328	13.291	13.364
DTProbeTrack03	11	ProbeTrackDT	1.1	SCS215a	20101117.090756	20101117.090916	single-task	8	0.013328	60	0	60-180	60	78	NoGap	1	10	2	6	0	distractor	1	813	594	-545	13.449	13.099	40.179
DTProbeTrack03	11	ProbeTrackDT	1.1	SCS215a	20101117.090756	20101117.090921	single-task	8	0.013328	60	0	60-180	60	68	NoGap	1	11	2	45	1	target	1	747	627	82	13.328	13.292	13.363
DTProbeTrack03	11	ProbeTrackDT	1.1	SCS215a	20101117.090756	20101117.090927	single-task	8	0.013328	60	0	60-180	60	111	NoGap	1	12	2	6	0	distractor	1	707	647	729	13.328	13.293	13.363
DTProbeTrack03	11	ProbeTrackDT	1.1	SCS215a	20101117.090756	20101117.090933	single-task	8	0.013328	60	0	60-180	60	145	NoGap	1	13	2	1	0	distractor	1	1067	467	1196	13.328	13.253	13.436
DTProbeTrack03	11	ProbeTrackDT	1.1	SCS215a	20101117.090756	20101117.090939	single-task	8	0.013328	60	0	60-180	60	119	NoGap	1	14	2	45	0	distractor	1	693	654	1850	13.328	13.293	13.363
DTProbeTrack03	11	ProbeTrackDT	1.1	SCS215a	20101117.090756	20101117.090945	single-task	8	0.013328	60	0	60-180	60	101	NoGap	1	15	2	3	1	target	1	1000	500	2350	13.328	13.116	13.507
