exp	sub	code	rev	comp	runtime	trialtime	stdt	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	pts	tpts	meanFrameDur	minFrameDur	maxFrameDur
DTProbeTrack03	9	ProbeTrackDT	1.1	SCS215a	20101112.133142	20101112.133203	single-task	8	0.013337	60	0	60-180	60	151	NoGap	1	1	2	6	0	distractor	1	1466	267	267	13.328	13.309	13.345
DTProbeTrack03	9	ProbeTrackDT	1.1	SCS215a	20101112.133142	20101112.133210	single-task	8	0.013337	60	0	60-180	60	67	NoGap	1	2	2	1	0	distractor	1	800	600	867	13.328	13.230	13.458
DTProbeTrack03	9	ProbeTrackDT	1.1	SCS215a	20101112.133142	20101112.133215	single-task	8	0.013337	60	0	60-180	60	174	NoGap	1	3	2	6	0	distractor	1	547	727	1594	13.328	13.099	13.548
DTProbeTrack03	9	ProbeTrackDT	1.1	SCS215a	20101112.133142	20101112.133221	single-task	8	0.013337	60	0	60-180	60	75	NoGap	1	4	2	3	0	distractor	1	654	673	2267	13.328	13.110	13.552
DTProbeTrack03	9	ProbeTrackDT	1.1	SCS215a	20101112.133142	20101112.133226	single-task	8	0.013337	60	0	60-180	60	120	NoGap	1	5	2	3	1	distractor	0	507	-1000	1267	13.328	12.952	13.768
DTProbeTrack03	9	ProbeTrackDT	1.1	SCS215a	20101112.133142	20101112.133231	single-task	8	0.013337	60	0	60-180	60	106	NoGap	1	6	2	9	0	distractor	1	920	540	1807	13.328	13.309	13.351
DTProbeTrack03	9	ProbeTrackDT	1.1	SCS215a	20101112.133142	20101112.133237	single-task	8	0.013337	60	0	60-180	60	101	NoGap	1	7	2	9	0	distractor	1	534	733	2540	13.328	13.302	13.349
DTProbeTrack03	9	ProbeTrackDT	1.1	SCS215a	20101112.133142	20101112.133243	single-task	8	0.013337	60	0	60-180	60	140	NoGap	1	8	2	1	1	distractor	0	400	-1000	1540	13.328	13.100	13.551
DTProbeTrack03	9	ProbeTrackDT	1.1	SCS215a	20101112.133142	20101112.133248	single-task	8	0.013337	60	0	60-180	60	76	NoGap	1	9	2	9	0	distractor	1	547	727	2267	13.328	13.307	13.353
DTProbeTrack03	9	ProbeTrackDT	1.1	SCS215a	20101112.133142	20101112.133253	single-task	8	0.013337	60	0	60-180	60	174	NoGap	1	10	2	3	1	target	1	427	787	3054	13.328	13.305	13.354
DTProbeTrack03	9	ProbeTrackDT	1.1	SCS215a	20101112.133142	20101112.133259	single-task	8	0.013337	60	0	60-180	60	170	NoGap	1	11	2	3	0	distractor	1	443	779	3833	13.328	12.930	13.714
DTProbeTrack03	9	ProbeTrackDT	1.1	SCS215a	20101112.133142	20101112.133305	single-task	8	0.013337	60	0	60-180	60	95	NoGap	1	12	2	3	0	distractor	1	480	760	4593	13.328	13.110	13.546
DTProbeTrack03	9	ProbeTrackDT	1.1	SCS215a	20101112.133142	20101112.133310	single-task	8	0.013337	60	0	60-180	60	95	NoGap	1	13	2	6	1	target	1	334	833	5426	13.328	13.097	13.551
DTProbeTrack03	9	ProbeTrackDT	1.1	SCS215a	20101112.133142	20101112.133315	single-task	8	0.013337	60	0	60-180	60	130	NoGap	1	14	2	9	1	target	1	414	793	6219	13.328	12.961	13.692
DTProbeTrack03	9	ProbeTrackDT	1.1	SCS215a	20101112.133142	20101112.133321	single-task	8	0.013337	60	0	60-180	60	113	NoGap	1	15	2	1	1	target	1	440	780	6999	13.328	12.883	13.774
DTProbeTrack03	9	ProbeTrackDT	1.1	SCS215a	20101112.133142	20101112.133326	single-task	8	0.013337	60	0	60-180	60	95	NoGap	1	16	2	1	0	distractor	1	507	747	7746	13.328	13.103	13.564
DTProbeTrack03	9	ProbeTrackDT	1.1	SCS215a	20101112.133142	20101112.133331	single-task	8	0.013337	60	0	60-180	60	126	NoGap	1	17	2	1	0	distractor	1	400	800	8546	13.385	13.027	26.643
DTProbeTrack03	9	ProbeTrackDT	1.1	SCS215a	20101112.133142	20101112.133336	single-task	8	0.013337	60	0	60-180	60	125	NoGap	1	18	2	45	0	distractor	1	387	807	9353	13.328	13.295	13.355
DTProbeTrack03	9	ProbeTrackDT	1.1	SCS215a	20101112.133142	20101112.133342	single-task	8	0.013337	60	0	60-180	60	168	NoGap	1	19	2	45	0	distractor	1	467	767	10120	13.328	13.304	13.361
DTProbeTrack03	9	ProbeTrackDT	1.1	SCS215a	20101112.133142	20101112.133349	single-task	8	0.013337	60	0	60-180	60	123	NoGap	1	20	2	6	1	target	1	454	773	10893	13.328	12.899	13.750
DTProbeTrack03	9	ProbeTrackDT	1.1	SCS215a	20101112.133142	20101112.133354	single-task	8	0.013337	60	0	60-180	60	134	NoGap	1	21	2	9	1	target	1	414	793	11686	13.328	13.298	13.363
DTProbeTrack03	9	ProbeTrackDT	1.1	SCS215a	20101112.133142	20101112.133400	single-task	8	0.013337	60	0	60-180	60	154	NoGap	1	22	2	45	0	target	0	454	-1000	10686	13.328	13.105	13.550
DTProbeTrack03	9	ProbeTrackDT	1.1	SCS215a	20101112.133142	20101112.133406	single-task	8	0.013337	60	0	60-180	60	97	NoGap	1	23	2	9	0	distractor	1	574	713	11399	13.328	13.306	13.346
DTProbeTrack03	9	ProbeTrackDT	1.1	SCS215a	20101112.133142	20101112.133411	single-task	8	0.013337	60	0	60-180	60	107	NoGap	1	24	2	6	1	target	1	494	753	12152	13.328	13.307	13.359
DTProbeTrack03	9	ProbeTrackDT	1.1	SCS215a	20101112.133142	20101112.133417	single-task	8	0.013337	60	0	60-180	60	145	NoGap	1	25	2	3	0	distractor	1	387	807	12959	13.328	13.307	13.348
DTProbeTrack03	9	ProbeTrackDT	1.1	SCS215a	20101112.133142	20101112.133422	single-task	8	0.013337	60	0	60-180	60	138	NoGap	1	26	2	45	1	target	1	467	767	13726	13.328	12.947	13.710
DTProbeTrack03	9	ProbeTrackDT	1.1	SCS215a	20101112.133142	20101112.133428	single-task	8	0.013337	60	0	60-180	60	152	NoGap	1	27	2	9	1	target	1	494	753	14479	13.328	13.098	13.569
DTProbeTrack03	9	ProbeTrackDT	1.1	SCS215a	20101112.133142	20101112.133434	single-task	8	0.013337	60	0	60-180	60	87	NoGap	1	28	2	6	0	distractor	1	574	713	15192	13.328	13.103	13.552
DTProbeTrack03	9	ProbeTrackDT	1.1	SCS215a	20101112.133142	20101112.133439	single-task	8	0.013337	60	0	60-180	60	171	NoGap	1	29	2	3	1	target	1	387	807	15999	13.328	12.904	13.764
