exp	sub	code	rev	comp	runtime	trialtime	stdt	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	pts	tpts	meanFrameDur	minFrameDur	maxFrameDur
DTProbeTrack03	16	ProbeTrackDT	1.1	SCS215a	20110121.124923	20110121.124940	single-task	8	0.013328	60	0	60-180	60	126	NoGap	1	1	2	9	0	distractor	1	3839	0	0	13.328	12.971	13.692
DTProbeTrack03	16	ProbeTrackDT	1.1	SCS215a	20110121.124923	20110121.124949	single-task	8	0.013328	60	0	60-180	60	127	NoGap	1	2	2	3	0	distractor	1	1013	494	494	13.328	13.095	13.563
DTProbeTrack03	16	ProbeTrackDT	1.1	SCS215a	20110121.124923	20110121.124955	single-task	8	0.013328	60	0	60-180	60	98	NoGap	1	3	2	45	1	target	1	1160	420	914	13.328	12.860	13.797
DTProbeTrack03	16	ProbeTrackDT	1.1	SCS215a	20110121.124923	20110121.125001	single-task	8	0.013328	60	0	60-180	60	156	NoGap	1	4	2	9	0	target	0	813	-1000	-86	13.328	12.874	13.765
DTProbeTrack03	16	ProbeTrackDT	1.1	SCS215a	20110121.124923	20110121.125008	single-task	8	0.013328	60	0	60-180	60	141	NoGap	1	5	2	3	0	distractor	1	1306	347	261	13.328	12.869	13.781
DTProbeTrack03	16	ProbeTrackDT	1.1	SCS215a	20110121.124923	20110121.125014	single-task	8	0.013328	60	0	60-180	60	154	NoGap	1	6	2	9	1	target	1	947	527	788	13.328	12.953	13.703
DTProbeTrack03	16	ProbeTrackDT	1.1	SCS215a	20110121.124923	20110121.125021	single-task	8	0.013328	60	0	60-180	60	167	NoGap	1	7	2	9	1	target	1	1160	420	1208	13.328	13.305	13.350
DTProbeTrack03	16	ProbeTrackDT	1.1	SCS215a	20110121.124923	20110121.125028	single-task	8	0.013328	60	0	60-180	60	175	NoGap	1	8	2	3	1	target	1	1040	480	1688	13.328	12.966	13.689
DTProbeTrack03	16	ProbeTrackDT	1.1	SCS215a	20110121.124923	20110121.125034	single-task	8	0.013328	60	0	60-180	60	64	NoGap	1	9	2	1	0	distractor	1	933	534	2222	13.328	12.851	13.818
DTProbeTrack03	16	ProbeTrackDT	1.1	SCS215a	20110121.124923	20110121.125039	single-task	8	0.013328	60	0	60-180	60	124	NoGap	1	10	2	6	0	distractor	1	1067	467	2689	13.328	13.085	13.570
DTProbeTrack03	16	ProbeTrackDT	1.1	SCS215a	20110121.124923	20110121.125045	single-task	8	0.013328	60	0	60-180	60	130	NoGap	1	11	2	1	0	distractor	1	1253	374	3063	13.328	12.909	13.744
DTProbeTrack03	16	ProbeTrackDT	1.1	SCS215a	20110121.124923	20110121.125052	single-task	8	0.013328	60	0	60-180	60	157	NoGap	1	12	2	6	0	distractor	1	973	514	3577	13.328	12.953	13.690
DTProbeTrack03	16	ProbeTrackDT	1.1	SCS215a	20110121.124923	20110121.125058	single-task	8	0.013328	60	0	60-180	60	129	NoGap	1	13	2	6	1	target	1	880	560	4137	13.328	12.916	13.747
DTProbeTrack03	16	ProbeTrackDT	1.1	SCS215a	20110121.124923	20110121.125104	single-task	8	0.013328	60	0	60-180	60	118	NoGap	1	14	2	6	1	target	1	880	560	4697	13.328	13.310	13.347
DTProbeTrack03	16	ProbeTrackDT	1.1	SCS215a	20110121.124923	20110121.125110	single-task	8	0.013328	60	0	60-180	60	87	NoGap	1	15	2	3	1	target	1	707	647	5344	13.328	12.974	13.676
DTProbeTrack03	16	ProbeTrackDT	1.1	SCS215a	20110121.124923	20110121.125115	single-task	8	0.013328	60	0	60-180	60	81	NoGap	1	16	2	1	1	target	1	760	620	5964	13.328	12.937	13.716
DTProbeTrack03	16	ProbeTrackDT	1.1	SCS215a	20110121.124923	20110121.125120	single-task	8	0.013328	60	0	60-180	60	96	NoGap	1	17	2	1	0	distractor	1	720	640	6604	13.328	12.989	13.668
DTProbeTrack03	16	ProbeTrackDT	1.1	SCS215a	20110121.124923	20110121.125125	single-task	8	0.013328	60	0	60-180	60	170	NoGap	1	18	2	45	0	distractor	1	1173	414	7018	13.328	12.892	13.772
DTProbeTrack03	16	ProbeTrackDT	1.1	SCS215a	20110121.124923	20110121.125133	single-task	8	0.013328	60	0	60-180	60	143	NoGap	1	19	2	45	0	distractor	1	1173	414	7432	13.328	12.937	13.725
