exp	sub	code	rev	comp	runtime	trialtime	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	pts	tpts	meanFrameDur	minFrameDur	maxFrameDur
ProbeTrack09	1	ProbeTrack	1470	SCS215a	20090427.113145	20090427.113155	8	0.013327	60	0	60-180	60	113	NoGap	1	1	2	6	0	distractor	1	853	574	574	13.328	13.292	13.387
ProbeTrack09	1	ProbeTrack	1470	SCS215a	20090427.113145	20090427.113202	8	0.013327	60	0	60-180	60	173	NoGap	1	2	2	3	1	target	1	467	767	1341	13.328	13.293	13.363
ProbeTrack09	1	ProbeTrack	1470	SCS215a	20090427.113145	20090427.113210	8	0.013327	60	0	60-180	60	167	NoGap	1	3	2	96	1	target	1	587	707	2048	13.328	13.289	13.366
ProbeTrack09	1	ProbeTrack	1470	SCS215a	20090427.113145	20090427.113218	8	0.013327	60	0	60-180	60	155	NoGap	1	4	2	6	1	target	1	547	727	2775	13.328	13.292	13.363
ProbeTrack09	1	ProbeTrack	1470	SCS215a	20090427.113145	20090427.113225	8	0.013327	60	0	60-180	60	160	NoGap	1	5	2	0	0	distractor	1	600	700	3475	13.328	13.292	13.363
ProbeTrack09	1	ProbeTrack	1470	SCS215a	20090427.113145	20090427.113231	8	0.013327	60	0	60-180	60	66	NoGap	1	6	2	6	1	target	1	587	707	4182	13.327	13.293	13.363
ProbeTrack09	1	ProbeTrack	1470	SCS215a	20090427.113145	20090427.113236	8	0.013327	60	0	60-180	60	70	NoGap	1	7	2	0	1	target	1	467	767	4949	13.328	13.293	13.363
ProbeTrack09	1	ProbeTrack	1470	SCS215a	20090427.113145	20090427.113242	8	0.013327	60	0	60-180	60	114	NoGap	1	8	2	96	0	distractor	1	614	693	5642	13.328	13.293	13.363
ProbeTrack09	1	ProbeTrack	1470	SCS215a	20090427.113145	20090427.113249	8	0.013327	60	0	60-180	60	95	NoGap	1	9	2	3	0	distractor	1	573	714	6356	13.328	13.293	13.363
ProbeTrack09	1	ProbeTrack	1470	SCS215a	20090427.113145	20090427.113255	8	0.013327	60	0	60-180	60	68	NoGap	1	10	2	3	1	target	1	587	707	7063	13.328	13.293	13.363
