exp	sub	code	rev	comp	runtime	trialtime	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	pts	tpts	meanFrameDur	minFrameDur	maxFrameDur
ProbeTrack09	12	ProbeTrack	1470	SCS215a	20090522.103455	20090522.103500	8	0.013327	60	0	60-180	60	91	NoGap	1	1	2	6	1	target	1	4532	0	0	13.328	13.289	13.363
ProbeTrack09	12	ProbeTrack	1470	SCS215a	20090522.103455	20090522.103600	8	0.013327	60	0	60-180	60	177	NoGap	1	2	2	0	1	target	1	667	667	667	13.328	13.292	13.363
ProbeTrack09	12	ProbeTrack	1470	SCS215a	20090522.103455	20090522.103626	8	0.013327	60	0	60-180	60	88	NoGap	1	3	2	96	1	target	1	560	720	1387	13.328	13.293	13.363
ProbeTrack09	12	ProbeTrack	1470	SCS215a	20090522.103455	20090522.103633	8	0.013327	60	0	60-180	60	136	NoGap	1	4	2	6	0	distractor	1	880	560	1947	13.328	13.293	13.363
ProbeTrack09	12	ProbeTrack	1470	SCS215a	20090522.103455	20090522.103640	8	0.013327	60	0	60-180	60	165	NoGap	1	5	2	3	0	distractor	1	747	627	2574	13.328	13.292	13.363
ProbeTrack09	12	ProbeTrack	1470	SCS215a	20090522.103455	20090522.103648	8	0.013327	60	0	60-180	60	122	NoGap	1	6	2	3	0	distractor	1	627	687	3261	13.328	13.293	13.363
ProbeTrack09	12	ProbeTrack	1470	SCS215a	20090522.103455	20090522.103654	8	0.013327	60	0	60-180	60	116	NoGap	1	7	2	6	1	distractor	0	520	-1000	2261	13.327	13.292	13.364
ProbeTrack09	12	ProbeTrack	1470	SCS215a	20090522.103455	20090522.103701	8	0.013327	60	0	60-180	60	126	NoGap	1	8	2	96	0	distractor	1	520	740	3001	13.328	13.292	13.363
ProbeTrack09	12	ProbeTrack	1470	SCS215a	20090522.103455	20090522.103711	8	0.013327	60	0	60-180	60	128	NoGap	1	9	2	96	0	distractor	1	533	734	3735	13.328	13.292	13.363
ProbeTrack09	12	ProbeTrack	1470	SCS215a	20090522.103455	20090522.103718	8	0.013327	60	0	60-180	60	134	NoGap	1	10	2	6	0	distractor	1	587	707	4442	13.328	13.293	13.363
ProbeTrack09	12	ProbeTrack	1470	SCS215a	20090522.103455	20090522.103725	8	0.013327	60	0	60-180	60	142	NoGap	1	11	2	0	1	distractor	0	454	-1000	3442	13.328	13.293	13.363
ProbeTrack09	12	ProbeTrack	1470	SCS215a	20090522.103455	20090522.103731	8	0.013327	60	0	60-180	60	174	NoGap	1	12	2	96	1	target	1	680	660	4102	13.328	13.292	13.363
ProbeTrack09	12	ProbeTrack	1470	SCS215a	20090522.103455	20090522.103741	8	0.013327	60	0	60-180	60	108	NoGap	1	13	2	6	0	distractor	1	1133	434	4536	13.328	13.293	13.363
ProbeTrack09	12	ProbeTrack	1470	SCS215a	20090522.103455	20090522.103748	8	0.013327	60	0	60-180	60	86	NoGap	1	14	2	6	1	target	1	667	667	5203	13.327	13.293	13.363
ProbeTrack09	12	ProbeTrack	1470	SCS215a	20090522.103455	20090522.103803	8	0.013327	60	0	60-180	60	102	NoGap	1	15	2	0	0	distractor	1	680	660	5863	13.327	13.293	13.366
ProbeTrack09	12	ProbeTrack	1470	SCS215a	20090522.103455	20090522.103810	8	0.013327	60	0	60-180	60	70	NoGap	1	16	2	0	0	distractor	1	600	700	6563	13.328	13.293	13.363
ProbeTrack09	12	ProbeTrack	1470	SCS215a	20090522.103455	20090522.103817	8	0.013327	60	0	60-180	60	120	NoGap	1	17	2	96	1	target	1	427	787	7350	13.328	13.293	13.363
ProbeTrack09	12	ProbeTrack	1470	SCS215a	20090522.103455	20090522.103824	8	0.013327	60	0	60-180	60	147	NoGap	1	18	2	96	1	target	1	507	747	8097	13.328	13.292	13.363
ProbeTrack09	12	ProbeTrack	1470	SCS215a	20090522.103455	20090522.103832	8	0.013327	60	0	60-180	60	62	NoGap	1	19	2	96	1	target	1	534	733	8830	13.328	13.293	13.364
ProbeTrack09	12	ProbeTrack	1470	SCS215a	20090522.103455	20090522.103839	8	0.013327	60	0	60-180	60	69	NoGap	1	20	2	96	0	distractor	1	454	773	9603	13.328	13.292	13.363
ProbeTrack09	12	ProbeTrack	1470	SCS215a	20090522.103455	20090522.103845	8	0.013327	60	0	60-180	60	82	NoGap	1	21	2	3	1	target	1	533	734	10337	13.328	13.293	13.362
ProbeTrack09	12	ProbeTrack	1470	SCS215a	20090522.103455	20090522.103851	8	0.013327	60	0	60-180	60	128	NoGap	1	22	2	3	0	distractor	1	613	694	11031	13.328	13.293	13.363
ProbeTrack09	12	ProbeTrack	1470	SCS215a	20090522.103455	20090522.103857	8	0.013327	60	0	60-180	60	166	NoGap	1	23	2	0	0	distractor	1	480	760	11791	13.328	13.292	13.363
ProbeTrack09	12	ProbeTrack	1470	SCS215a	20090522.103455	20090522.103904	8	0.013327	60	0	60-180	60	84	NoGap	1	24	2	3	0	distractor	1	454	773	12564	13.328	13.292	13.363
ProbeTrack09	12	ProbeTrack	1470	SCS215a	20090522.103455	20090522.103909	8	0.013327	60	0	60-180	60	168	NoGap	1	25	2	6	1	target	1	480	760	13324	13.328	13.293	13.363
ProbeTrack09	12	ProbeTrack	1470	SCS215a	20090522.103455	20090522.103916	8	0.013327	60	0	60-180	60	141	NoGap	1	26	2	96	0	distractor	1	400	800	14124	13.328	13.293	13.363
ProbeTrack09	12	ProbeTrack	1470	SCS215a	20090522.103455	20090522.103924	8	0.013327	60	0	60-180	60	102	NoGap	1	27	2	3	1	target	1	387	807	14931	13.328	13.293	13.363
ProbeTrack09	12	ProbeTrack	1470	SCS215a	20090522.103455	20090522.103929	8	0.013327	60	0	60-180	60	156	NoGap	1	28	2	6	1	target	1	347	827	15758	13.328	13.293	13.363
ProbeTrack09	12	ProbeTrack	1470	SCS215a	20090522.103455	20090522.103936	8	0.013327	60	0	60-180	60	178	NoGap	1	29	2	6	0	distractor	1	573	714	16472	13.328	13.293	13.363
ProbeTrack09	12	ProbeTrack	1470	SCS215a	20090522.103455	20090522.103943	8	0.013327	60	0	60-180	60	98	NoGap	1	30	2	96	1	target	1	467	767	17239	13.328	13.289	13.366
ProbeTrack09	12	ProbeTrack	1470	SCS215a	20090522.103455	20090522.103950	8	0.013327	60	0	60-180	60	87	NoGap	1	31	2	3	0	distractor	1	560	720	17959	13.327	13.293	13.362
ProbeTrack09	12	ProbeTrack	1470	SCS215a	20090522.103455	20090522.103955	8	0.013327	60	0	60-180	60	112	NoGap	1	32	2	96	0	distractor	1	574	713	18672	13.328	13.292	13.362
ProbeTrack09	12	ProbeTrack	1470	SCS215a	20090522.103455	20090522.104003	8	0.013327	60	0	60-180	60	139	NoGap	1	33	2	6	1	target	1	454	773	19445	13.328	13.293	13.363
ProbeTrack09	12	ProbeTrack	1470	SCS215a	20090522.103455	20090522.104009	8	0.013327	60	0	60-180	60	157	NoGap	1	34	2	3	1	target	1	374	813	20258	13.328	13.293	13.363
ProbeTrack09	12	ProbeTrack	1470	SCS215a	20090522.103455	20090522.104017	8	0.013327	60	0	60-180	60	65	NoGap	1	35	2	0	1	target	1	400	800	21058	13.328	13.293	13.365
ProbeTrack09	12	ProbeTrack	1470	SCS215a	20090522.103455	20090522.104022	8	0.013327	60	0	60-180	60	129	NoGap	1	36	2	6	0	distractor	1	534	733	21791	13.328	13.293	13.363
ProbeTrack09	12	ProbeTrack	1470	SCS215a	20090522.103455	20090522.104028	8	0.013327	60	0	60-180	60	137	NoGap	1	37	2	0	0	distractor	1	440	780	22571	13.328	13.293	13.363
ProbeTrack09	12	ProbeTrack	1470	SCS215a	20090522.103455	20090522.104035	8	0.013327	60	0	60-180	60	78	NoGap	1	38	2	0	1	target	1	400	800	23371	13.328	13.290	13.363
ProbeTrack09	12	ProbeTrack	1470	SCS215a	20090522.103455	20090522.104040	8	0.013327	60	0	60-180	60	104	NoGap	1	39	2	3	1	target	1	294	853	24224	13.328	13.293	13.363
ProbeTrack09	12	ProbeTrack	1470	SCS215a	20090522.103455	20090522.104046	8	0.013327	60	0	60-180	60	148	NoGap	1	40	2	96	0	distractor	1	454	773	24997	13.328	13.293	13.363
ProbeTrack09	12	ProbeTrack	1470	SCS215a	20090522.103455	20090522.104053	8	0.013327	60	0	60-180	60	128	NoGap	1	41	2	6	0	distractor	1	467	767	25764	13.328	13.293	13.363
ProbeTrack09	12	ProbeTrack	1470	SCS215a	20090522.103455	20090522.104100	8	0.013327	60	0	60-180	60	90	NoGap	1	42	2	0	1	target	1	401	800	26564	13.328	13.293	13.363
ProbeTrack09	12	ProbeTrack	1470	SCS215a	20090522.103455	20090522.104105	8	0.013327	60	0	60-180	60	106	NoGap	1	43	2	0	0	distractor	1	480	760	27324	13.328	13.291	13.363
ProbeTrack09	12	ProbeTrack	1470	SCS215a	20090522.103455	20090522.104111	8	0.013327	60	0	60-180	60	81	NoGap	1	44	2	6	1	target	1	467	767	28091	13.327	13.292	13.364
ProbeTrack09	12	ProbeTrack	1470	SCS215a	20090522.103455	20090522.104116	8	0.013327	60	0	60-180	60	69	NoGap	1	45	2	96	0	distractor	1	334	833	28924	13.328	13.293	13.363
ProbeTrack09	12	ProbeTrack	1470	SCS215a	20090522.103455	20090522.104123	8	0.013327	60	0	60-180	60	170	NoGap	1	46	2	3	0	distractor	1	440	780	29704	13.328	13.293	13.363
ProbeTrack09	12	ProbeTrack	1470	SCS215a	20090522.103455	20090522.104132	8	0.013327	60	0	60-180	60	63	NoGap	1	47	2	3	0	distractor	1	480	760	30464	13.328	13.291	13.363
ProbeTrack09	12	ProbeTrack	1470	SCS215a	20090522.103455	20090522.104138	8	0.013327	60	0	60-180	60	125	NoGap	1	48	2	6	0	distractor	1	427	787	31251	13.328	13.293	13.363
ProbeTrack09	12	ProbeTrack	1470	SCS215a	20090522.103455	20090522.104144	8	0.013327	60	0	60-180	60	92	NoGap	1	49	2	3	1	target	1	334	833	32084	13.328	13.293	13.363
