exp	sub	code	rev	comp	runtime	trialtime	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	pts	tpts	meanFrameDur	minFrameDur	maxFrameDur
ProbeTrack10	7	ProbeTrack	10.1	SCS215a	20090813.100438	20090813.100442	8	0.013327	60	0	60-180	60	82	NoGap	1	1	3	75	1	target	1	2026	0	0	13.328	13.293	13.366
ProbeTrack10	7	ProbeTrack	10.1	SCS215a	20090813.100438	20090813.100558	8	0.013327	60	0	60-180	60	94	NoGap	1	2	3	0	0	distractor	1	1213	394	394	13.328	13.291	13.363
ProbeTrack10	7	ProbeTrack	10.1	SCS215a	20090813.100438	20090813.100700	8	0.013327	60	0	60-180	60	154	NoGap	1	3	3	1	1	target	1	667	667	1061	13.328	13.293	13.363
ProbeTrack10	7	ProbeTrack	10.1	SCS215a	20090813.100438	20090813.100708	8	0.013327	60	0	60-180	60	70	NoGap	1	4	3	0	0	distractor	1	933	534	1595	13.328	13.293	13.363
ProbeTrack10	7	ProbeTrack	10.1	SCS215a	20090813.100438	20090813.100715	8	0.013327	60	0	60-180	60	94	NoGap	1	5	3	0	1	target	1	414	793	2388	13.328	13.293	13.363
ProbeTrack10	7	ProbeTrack	10.1	SCS215a	20090813.100438	20090813.100722	8	0.013327	60	0	60-180	60	64	NoGap	1	6	3	4	0	distractor	1	693	654	3042	13.328	13.293	13.363
ProbeTrack10	7	ProbeTrack	10.1	SCS215a	20090813.100438	20090813.100727	8	0.013327	60	0	60-180	60	180	NoGap	1	7	3	0	1	target	1	640	680	3722	13.328	13.293	13.363
ProbeTrack10	7	ProbeTrack	10.1	SCS215a	20090813.100438	20090813.100735	8	0.013327	60	0	60-180	60	110	NoGap	1	8	3	1	1	target	1	574	713	4435	13.328	13.292	13.363
ProbeTrack10	7	ProbeTrack	10.1	SCS215a	20090813.100438	20090813.100741	8	0.013327	60	0	60-180	60	89	NoGap	1	9	3	75	0	distractor	1	653	674	5109	13.328	13.293	13.363
ProbeTrack10	7	ProbeTrack	10.1	SCS215a	20090813.100438	20090813.100748	8	0.013327	60	0	60-180	60	147	NoGap	1	10	3	4	1	target	1	494	753	5862	13.328	13.293	13.363
ProbeTrack10	7	ProbeTrack	10.1	SCS215a	20090813.100438	20090813.100754	8	0.013327	60	0	60-180	60	171	NoGap	1	11	3	2	1	target	1	534	733	6595	13.328	13.292	13.363
ProbeTrack10	7	ProbeTrack	10.1	SCS215a	20090813.100438	20090813.100801	8	0.013327	60	0	60-180	60	157	NoGap	1	12	3	1	0	distractor	1	534	733	7328	13.328	13.293	13.363
ProbeTrack10	7	ProbeTrack	10.1	SCS215a	20090813.100438	20090813.100808	8	0.013327	60	0	60-180	60	152	NoGap	1	13	3	2	0	distractor	1	547	727	8055	13.328	13.293	13.363
ProbeTrack10	7	ProbeTrack	10.1	SCS215a	20090813.100438	20090813.100815	8	0.013327	60	0	60-180	60	139	NoGap	1	14	3	2	1	distractor	0	507	-1000	7055	13.328	13.293	13.363
ProbeTrack10	7	ProbeTrack	10.1	SCS215a	20090813.100438	20090813.100821	8	0.013327	60	0	60-180	60	87	NoGap	1	15	3	4	1	target	1	440	780	7835	13.328	13.293	13.363
ProbeTrack10	7	ProbeTrack	10.1	SCS215a	20090813.100438	20090813.100827	8	0.013327	60	0	60-180	60	162	NoGap	1	16	3	2	1	target	1	414	793	8628	13.328	13.293	13.363
ProbeTrack10	7	ProbeTrack	10.1	SCS215a	20090813.100438	20090813.100834	8	0.013327	60	0	60-180	60	73	NoGap	1	17	3	75	1	target	1	360	820	9448	13.328	13.293	13.363
ProbeTrack10	7	ProbeTrack	10.1	SCS215a	20090813.100438	20090813.100840	8	0.013327	60	0	60-180	60	107	NoGap	1	18	3	1	1	target	1	454	773	10221	13.328	13.293	13.363
ProbeTrack10	7	ProbeTrack	10.1	SCS215a	20090813.100438	20090813.100846	8	0.013327	60	0	60-180	60	158	NoGap	1	19	3	1	0	distractor	1	560	720	10941	13.328	13.293	13.363
ProbeTrack10	7	ProbeTrack	10.1	SCS215a	20090813.100438	20090813.100852	8	0.013327	60	0	60-180	60	132	NoGap	1	20	3	4	0	distractor	1	613	694	11635	13.328	13.289	13.367
ProbeTrack10	7	ProbeTrack	10.1	SCS215a	20090813.100438	20090813.100859	8	0.013327	60	0	60-180	60	82	NoGap	1	21	3	4	0	distractor	1	733	634	12269	13.328	13.293	13.363
ProbeTrack10	7	ProbeTrack	10.1	SCS215a	20090813.100438	20090813.100904	8	0.013327	60	0	60-180	60	68	NoGap	1	22	3	75	0	distractor	1	627	687	12956	13.328	13.293	13.363
ProbeTrack10	7	ProbeTrack	10.1	SCS215a	20090813.100438	20090813.100911	8	0.013327	60	0	60-180	60	139	NoGap	1	23	3	4	0	distractor	1	640	680	13636	13.328	13.293	13.363
ProbeTrack10	7	ProbeTrack	10.1	SCS215a	20090813.100438	20090813.100917	8	0.013327	60	0	60-180	60	178	NoGap	1	24	3	1	1	target	1	773	614	14250	13.328	13.293	13.363
ProbeTrack10	7	ProbeTrack	10.1	SCS215a	20090813.100438	20090813.100925	8	0.013327	60	0	60-180	60	134	NoGap	1	25	3	0	0	distractor	1	640	680	14930	13.328	13.293	13.367
ProbeTrack10	7	ProbeTrack	10.1	SCS215a	20090813.100438	20090813.100931	8	0.013327	60	0	60-180	60	63	NoGap	1	26	3	2	0	distractor	1	680	660	15590	13.328	13.293	13.363
ProbeTrack10	7	ProbeTrack	10.1	SCS215a	20090813.100438	20090813.100936	8	0.013327	60	0	60-180	60	151	NoGap	1	27	3	75	1	target	1	454	773	16363	13.328	13.293	13.363
ProbeTrack10	7	ProbeTrack	10.1	SCS215a	20090813.100438	20090813.100944	8	0.013327	60	0	60-180	60	108	NoGap	1	28	3	0	1	target	1	587	707	17070	13.328	13.293	13.363
ProbeTrack10	7	ProbeTrack	10.1	SCS215a	20090813.100438	20090813.100950	8	0.013327	60	0	60-180	60	112	NoGap	1	29	3	2	0	distractor	1	640	680	17750	13.328	13.289	13.362
ProbeTrack10	7	ProbeTrack	10.1	SCS215a	20090813.100438	20090813.100956	8	0.013327	60	0	60-180	60	84	NoGap	1	30	3	4	1	target	1	627	687	18437	13.328	13.293	13.362
ProbeTrack10	7	ProbeTrack	10.1	SCS215a	20090813.100438	20090813.101002	8	0.013327	60	0	60-180	60	90	NoGap	1	31	3	0	1	target	1	494	753	19190	13.328	13.293	13.363
ProbeTrack10	7	ProbeTrack	10.1	SCS215a	20090813.100438	20090813.101008	8	0.013327	60	0	60-180	60	129	NoGap	1	32	3	75	0	distractor	1	587	707	19897	13.328	13.293	13.363
