exp	sub	code	rev	comp	runtime	trialtime	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	pts	tpts	meanFrameDur	minFrameDur	maxFrameDur
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130105	20101115.130127	8	0.013315	60	0	60-180	60	168	NoGap	1	1	2	1	0	distractor	1	534	733	733	13.328	13.293	13.363
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130105	20101115.130137	8	0.013315	60	0	60-180	60	110	NoGap	1	2	2	45	0	distractor	1	440	780	1513	13.328	13.248	13.442
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130105	20101115.130147	8	0.013315	60	0	60-180	60	87	NoGap	1	3	2	3	1	target	1	334	833	2346	13.328	13.293	13.363
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130105	20101115.130153	8	0.013315	60	0	60-180	60	139	NoGap	1	4	2	45	1	target	1	467	767	3113	13.328	13.285	13.397
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130105	20101115.130200	8	0.013315	60	0	60-180	60	123	NoGap	1	5	2	45	1	target	1	387	807	3920	13.328	13.222	13.411
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130105	20101115.130209	8	0.013315	60	0	60-180	60	144	NoGap	1	6	2	45	0	distractor	1	374	813	4733	13.328	13.292	13.363
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130105	20101115.130216	8	0.013315	60	0	60-180	60	171	NoGap	1	7	2	0	0	distractor	1	414	793	5526	13.328	13.293	13.363
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130105	20101115.130223	8	0.013315	60	0	60-180	60	98	NoGap	1	8	2	1	1	target	1	400	800	6326	13.328	13.293	13.364
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130105	20101115.130230	8	0.013315	60	0	60-180	60	75	NoGap	1	9	2	0	1	target	1	400	800	7126	13.328	13.293	13.363
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130105	20101115.130235	8	0.013315	60	0	60-180	60	140	NoGap	1	10	2	45	0	distractor	1	387	807	7933	13.328	13.289	13.364
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130105	20101115.130242	8	0.013315	60	0	60-180	60	160	NoGap	1	11	2	45	1	target	1	414	793	8726	13.328	13.290	13.366
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130105	20101115.130251	8	0.013315	60	0	60-180	60	141	NoGap	1	12	2	0	0	distractor	1	400	800	9526	13.382	13.048	26.656
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130105	20101115.130257	8	0.013315	60	0	60-180	60	73	NoGap	1	13	2	3	0	distractor	1	440	780	10306	13.328	13.226	13.397
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130105	20101115.130302	8	0.013315	60	0	60-180	60	176	NoGap	1	14	2	1	1	target	1	307	847	11153	13.328	13.170	13.518
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130105	20101115.130309	8	0.013315	60	0	60-180	60	66	NoGap	1	15	2	0	0	distractor	1	347	827	11980	13.328	13.293	13.363
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130105	20101115.130314	8	0.013315	60	0	60-180	60	72	NoGap	1	16	2	3	0	distractor	1	400	800	12780	13.328	12.981	13.677
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130105	20101115.130319	8	0.013315	60	0	60-180	60	107	NoGap	1	17	2	3	0	distractor	1	480	760	13540	13.328	13.293	13.363
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130105	20101115.130325	8	0.013315	60	0	60-180	60	71	NoGap	1	18	2	0	1	target	1	374	813	14353	13.328	13.241	13.382
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130105	20101115.130330	8	0.013315	60	0	60-180	60	149	NoGap	1	19	2	3	1	target	1	347	827	15180	13.328	13.292	13.364
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130105	20101115.130337	8	0.013315	60	0	60-180	60	124	NoGap	1	20	2	1	1	target	1	360	820	16000	13.328	13.227	13.394
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130105	20101115.130343	8	0.013315	60	0	60-180	60	119	NoGap	1	21	2	0	0	distractor	1	414	793	16793	13.328	13.293	13.365
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130105	20101115.130349	8	0.013315	60	0	60-180	60	88	NoGap	1	22	2	45	1	target	1	374	813	17606	13.328	13.293	13.363
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130105	20101115.130355	8	0.013315	60	0	60-180	60	69	NoGap	1	23	2	45	0	distractor	1	400	800	18406	13.328	13.293	13.363
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130105	20101115.130401	8	0.013315	60	0	60-180	60	156	NoGap	1	24	2	1	0	distractor	1	440	780	19186	13.328	13.158	13.473
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130105	20101115.130409	8	0.013315	60	0	60-180	60	128	NoGap	1	25	2	1	1	target	1	440	780	19966	13.328	13.293	13.364
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130105	20101115.130415	8	0.013315	60	0	60-180	60	121	NoGap	1	26	2	3	1	target	1	374	813	20779	13.328	13.120	13.535
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130105	20101115.130421	8	0.013315	60	0	60-180	60	121	NoGap	1	27	2	0	1	target	1	307	847	21626	13.328	13.293	13.363
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130105	20101115.130427	8	0.013315	60	0	60-180	60	74	NoGap	1	28	2	0	1	target	1	334	833	22459	13.328	13.293	13.363
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130105	20101115.130432	8	0.013315	60	0	60-180	60	176	NoGap	1	29	2	0	1	target	1	374	813	23272	13.328	13.293	13.363
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130105	20101115.130439	8	0.013315	60	0	60-180	60	162	NoGap	1	30	2	1	1	target	1	334	833	24105	13.328	13.293	13.363
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130105	20101115.130445	8	0.013315	60	0	60-180	60	176	NoGap	1	31	2	0	0	distractor	1	574	713	24818	13.328	13.121	13.570
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130105	20101115.130452	8	0.013315	60	0	60-180	60	120	NoGap	1	32	2	3	1	target	1	374	813	25631	13.328	13.293	13.363
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130105	20101115.130500	8	0.013315	60	0	60-180	60	101	NoGap	1	33	2	45	1	target	1	467	767	26398	13.328	13.249	13.441
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130105	20101115.130507	8	0.013315	60	0	60-180	60	102	NoGap	1	34	2	3	0	distractor	1	440	780	27178	13.328	13.290	13.367
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130105	20101115.130513	8	0.013315	60	0	60-180	60	180	NoGap	1	35	2	3	1	target	1	414	793	27971	13.328	13.293	13.363
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130105	20101115.130522	8	0.013315	60	0	60-180	60	62	NoGap	1	36	2	3	0	distractor	1	440	780	28751	13.327	13.187	13.363
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130105	20101115.130527	8	0.013315	60	0	60-180	60	64	NoGap	1	37	2	1	0	distractor	1	387	807	29558	13.328	13.290	13.365
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130105	20101115.130532	8	0.013315	60	0	60-180	60	90	NoGap	1	38	2	1	0	distractor	1	374	813	30371	13.328	13.055	13.602
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130105	20101115.130537	8	0.013315	60	0	60-180	60	156	NoGap	1	39	2	45	0	distractor	1	360	820	31191	13.328	13.289	13.363
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130105	20101115.130544	8	0.013315	60	0	60-180	60	67	NoGap	1	40	2	1	0	distractor	1	427	787	31978	13.328	13.294	13.363
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130636	20101115.130704	8	0.013327	60	10	60-180	60	145	GapPrac	1	1	2	1	1	target	1	600	700	32678	13.328	13.082	13.571
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130636	20101115.130712	8	0.013327	60	0	60-180	60	123	GapPrac	1	2	2	3	1	target	1	507	747	33425	13.328	13.303	13.346
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130636	20101115.130718	8	0.013327	60	0	60-180	60	82	GapPrac	1	3	2	0	0	distractor	1	334	833	34258	13.328	13.308	13.346
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130636	20101115.130724	8	0.013327	60	10	60-180	60	164	GapPrac	1	4	2	0	0	distractor	1	347	827	35085	13.328	12.969	13.702
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130636	20101115.130730	8	0.013327	60	0	60-180	60	122	GapPrac	1	5	2	1	1	target	1	320	840	35925	13.328	12.848	13.803
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130636	20101115.130736	8	0.013327	60	10	60-180	60	136	GapPrac	1	6	2	3	1	target	1	520	740	36665	13.328	13.098	13.563
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130636	20101115.130742	8	0.013327	60	0	60-180	60	177	GapPrac	1	7	2	45	0	distractor	1	467	767	37432	13.328	13.097	13.560
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130636	20101115.130749	8	0.013327	60	10	60-180	60	142	GapPrac	1	8	2	1	0	distractor	1	347	827	38259	13.484	12.934	39.999
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130636	20101115.130756	8	0.013327	60	0	60-180	60	79	GapPrac	1	9	2	0	0	distractor	1	467	767	39026	13.328	13.295	13.361
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130636	20101115.130801	8	0.013327	60	10	60-180	60	160	GapPrac	1	10	2	1	1	target	1	347	827	39853	13.328	13.310	13.346
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130636	20101115.130807	8	0.013327	60	10	60-180	60	174	GapPrac	1	11	2	0	1	target	1	467	767	40620	13.328	13.293	13.378
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130636	20101115.130814	8	0.013327	60	10	60-180	60	86	GapPrac	1	12	2	45	1	target	1	360	820	41440	13.328	13.310	13.346
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130636	20101115.130820	8	0.013327	60	0	60-180	60	129	GapPrac	1	13	2	3	1	target	1	414	793	42233	13.328	12.964	13.693
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130636	20101115.130826	8	0.013327	60	10	60-180	60	62	GapPrac	1	14	2	45	0	distractor	1	454	773	43006	13.328	13.093	13.560
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130636	20101115.130832	8	0.013327	60	0	60-180	60	148	GapPrac	1	15	2	1	0	distractor	1	480	760	43766	13.328	12.941	13.699
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130636	20101115.130838	8	0.013327	60	10	60-180	60	92	GapPrac	1	16	2	0	0	distractor	1	427	787	44553	13.328	13.165	13.355
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130636	20101115.130843	8	0.013327	60	0	60-180	60	64	GapPrac	1	17	2	3	0	distractor	1	467	767	45320	13.328	12.841	13.820
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130636	20101115.130849	8	0.013327	60	0	60-180	60	105	GapPrac	1	18	2	45	1	target	1	387	807	46127	13.328	13.108	13.554
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130636	20101115.130855	8	0.013327	60	10	60-180	60	153	GapPrac	1	19	2	3	0	distractor	1	360	820	46947	13.328	13.269	13.367
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130636	20101115.130901	8	0.013327	60	0	60-180	60	159	GapPrac	1	20	2	0	1	target	1	387	807	47754	13.328	13.143	13.549
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130948	20101115.131010	8	0.013328	60	10	60-180	60	63	GapExp	1	1	2	45	1	target	1	294	853	48607	13.328	12.987	13.676
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130948	20101115.131029	8	0.013328	60	0	60-180	60	76	GapExp	1	2	2	45	1	target	1	360	820	49427	13.328	13.010	13.666
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130948	20101115.131035	8	0.013328	60	0	60-180	60	139	GapExp	0	3	2	1	1	target	1	400	800	50227	13.328	13.221	13.424
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130948	20101115.131041	8	0.013328	60	10	60-180	60	76	GapExp	0	4	2	45	0	distractor	1	360	820	51047	13.328	13.112	13.558
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130948	20101115.131047	8	0.013328	60	0	60-180	60	167	GapExp	0	5	2	0	0	distractor	1	440	780	51827	13.328	13.095	13.566
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130948	20101115.131054	8	0.013328	60	10	60-180	60	74	GapExp	0	6	2	0	1	target	1	320	840	52667	13.400	13.104	26.638
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130948	20101115.131059	8	0.013328	60	0	60-180	60	154	GapExp	0	7	2	3	0	distractor	1	427	787	53454	13.328	13.095	13.544
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130948	20101115.131106	8	0.013328	60	0	60-180	60	67	GapExp	0	8	2	0	0	distractor	1	400	800	54254	13.328	13.106	13.549
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130948	20101115.131111	8	0.013328	60	10	60-180	60	104	GapExp	0	9	2	1	1	target	1	360	820	55074	13.328	13.310	13.355
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130948	20101115.131116	8	0.013328	60	10	60-180	60	164	GapExp	0	10	2	1	0	distractor	1	347	827	55901	13.328	13.309	13.349
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130948	20101115.131124	8	0.013328	60	10	60-180	60	154	GapExp	0	11	2	3	0	distractor	1	427	787	56688	13.328	13.107	13.538
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130948	20101115.131130	8	0.013328	60	0	60-180	60	143	GapExp	0	12	2	0	1	target	1	400	800	57488	13.328	13.117	13.553
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130948	20101115.131136	8	0.013328	60	10	60-180	60	102	GapExp	0	13	2	3	0	distractor	1	480	760	58248	13.328	13.094	13.565
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130948	20101115.131141	8	0.013328	60	0	60-180	60	103	GapExp	0	14	2	0	1	target	1	347	827	59075	13.328	12.842	13.818
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130948	20101115.131147	8	0.013328	60	10	60-180	60	70	GapExp	0	15	2	1	1	target	1	347	827	59902	13.328	13.089	13.569
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130948	20101115.131152	8	0.013328	60	10	60-180	60	79	GapExp	0	16	2	1	1	target	1	374	813	60715	13.328	13.107	13.552
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130948	20101115.131157	8	0.013328	60	10	60-180	60	70	GapExp	0	17	2	3	0	distractor	1	347	827	61542	13.399	13.097	26.743
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130948	20101115.131202	8	0.013328	60	10	60-180	60	171	GapExp	0	18	2	3	1	target	1	427	787	62329	13.328	12.906	13.762
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130948	20101115.131208	8	0.013328	60	0	60-180	60	69	GapExp	0	19	2	0	0	distractor	1	534	733	63062	13.328	12.849	13.810
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130948	20101115.131213	8	0.013328	60	10	60-180	60	152	GapExp	0	20	2	1	0	distractor	1	427	787	63849	13.328	13.305	13.353
ProbeTrack11	20	ProbeTrack	11.2	SCS215a	20101115.130948	20101115.131219	8	0.013328	60	0	60-180	60	76	GapExp	0	21	2	0	1	target	1	360	820	64669	13.328	13.310	13.347
