exp	sub	code	rev	comp	runtime	trialtime	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	pts	tpts	meanFrameDur	minFrameDur	maxFrameDur
ProbeTrack11	4	ProbeTrack	11.1	SCS215a	20100812.114220	20100812.120308	8	0.013328	60	0	60-180	60	147	NoGap	1	1	2	3	0	distractor	1	507	747	747	13.328	13.293	13.363
ProbeTrack11	4	ProbeTrack	11.1	SCS215a	20100812.114220	20100812.120341	8	0.013328	60	0	60-180	60	154	NoGap	1	2	2	0	1	target	1	640	680	1427	13.328	13.167	13.490
ProbeTrack11	4	ProbeTrack	11.1	SCS215a	20100812.114220	20100812.120351	8	0.013328	60	0	60-180	60	145	NoGap	1	3	2	1	1	target	1	800	600	2027	13.375	13.293	26.657
ProbeTrack11	4	ProbeTrack	11.1	SCS215a	20100812.114220	20100812.120359	8	0.013328	60	0	60-180	60	175	NoGap	1	4	2	45	1	target	1	600	700	2727	13.328	13.293	13.363
ProbeTrack11	4	ProbeTrack	11.1	SCS215a	20100812.114220	20100812.120407	8	0.013328	60	0	60-180	60	86	NoGap	1	5	2	3	1	target	1	494	753	3480	13.328	13.288	13.369
ProbeTrack11	4	ProbeTrack	11.1	SCS215a	20100812.114220	20100812.120413	8	0.013328	60	0	60-180	60	117	NoGap	1	6	2	1	0	distractor	1	960	520	4000	13.328	13.213	13.442
ProbeTrack11	4	ProbeTrack	11.1	SCS215a	20100812.114220	20100812.120420	8	0.013328	60	0	60-180	60	125	NoGap	1	7	2	45	0	distractor	1	494	753	4753	13.375	13.142	26.686
ProbeTrack11	4	ProbeTrack	11.1	SCS215a	20100812.114220	20100812.120427	8	0.013328	60	0	60-180	60	89	NoGap	1	8	2	3	1	target	1	680	660	5413	13.328	13.290	13.366
ProbeTrack11	4	ProbeTrack	11.1	SCS215a	20100812.114220	20100812.120433	8	0.013328	60	0	60-180	60	133	NoGap	1	9	2	45	0	distractor	1	494	753	6166	13.328	13.293	13.363
ProbeTrack11	4	ProbeTrack	11.1	SCS215a	20100812.114220	20100812.120440	8	0.013328	60	0	60-180	60	97	NoGap	1	10	2	1	0	target	0	614	-1000	5166	13.328	13.293	13.363
ProbeTrack11	4	ProbeTrack	11.1	SCS215a	20100812.114220	20100812.120446	8	0.013328	60	0	60-180	60	170	NoGap	1	11	2	0	1	target	1	720	640	5806	13.328	13.293	13.363
ProbeTrack11	4	ProbeTrack	11.1	SCS215a	20100812.114220	20100812.120454	8	0.013328	60	0	60-180	60	112	NoGap	1	12	2	45	1	target	1	480	760	6566	13.328	13.293	13.363
ProbeTrack11	4	ProbeTrack	11.1	SCS215a	20100812.114220	20100812.120500	8	0.013328	60	0	60-180	60	86	NoGap	1	13	2	0	1	target	1	480	760	7326	13.328	13.227	13.493
ProbeTrack11	4	ProbeTrack	11.1	SCS215a	20100812.114220	20100812.120506	8	0.013328	60	0	60-180	60	68	NoGap	1	14	2	3	1	target	1	560	720	8046	13.328	13.293	13.363
ProbeTrack11	4	ProbeTrack	11.1	SCS215a	20100812.114220	20100812.120511	8	0.013328	60	0	60-180	60	65	NoGap	1	15	2	3	0	distractor	1	587	707	8753	13.328	13.273	13.383
ProbeTrack11	4	ProbeTrack	11.1	SCS215a	20100812.114220	20100812.120517	8	0.013328	60	0	60-180	60	114	NoGap	1	16	2	45	0	distractor	1	574	713	9466	13.328	13.031	13.624
ProbeTrack11	4	ProbeTrack	11.1	SCS215a	20100812.114220	20100812.120524	8	0.013328	60	0	60-180	60	99	NoGap	1	17	2	0	0	distractor	1	907	547	10013	13.328	13.293	13.363
ProbeTrack11	4	ProbeTrack	11.1	SCS215a	20100812.114220	20100812.120531	8	0.013328	60	0	60-180	60	158	NoGap	1	18	2	45	0	distractor	1	614	693	10706	13.328	13.293	13.374
ProbeTrack11	4	ProbeTrack	11.1	SCS215a	20100812.114220	20100812.120538	8	0.013328	60	0	60-180	60	84	NoGap	1	19	2	1	0	target	0	654	-1000	9706	13.328	13.293	13.363
ProbeTrack11	4	ProbeTrack	11.1	SCS215a	20100812.114220	20100812.120544	8	0.013328	60	0	60-180	60	113	NoGap	1	20	2	3	0	target	0	627	-1000	8706	13.328	13.293	13.363
