exp	sub	code	rev	comp	runtime	trialtime	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	pts	tpts	meanFrameDur	minFrameDur	maxFrameDur
ProbeTrack11	5	ProbeTrack	11.2	SCS215a	20100818.100204	20100818.100214	8	0.013343	60	0	60-180	60	100	NoGap	1	1	2	1	0	target	0	2679	-1000	-1000	13.328	13.308	13.345
ProbeTrack11	5	ProbeTrack	11.2	SCS215a	20100818.100204	20100818.100245	8	0.013343	60	0	60-180	60	126	NoGap	1	2	2	0	0	distractor	1	1053	474	-526	13.328	13.098	13.551
ProbeTrack11	5	ProbeTrack	11.2	SCS215a	20100818.100204	20100818.100306	8	0.013343	60	0	60-180	60	179	NoGap	1	3	2	45	0	distractor	1	960	520	-6	13.328	13.088	13.562
ProbeTrack11	5	ProbeTrack	11.2	SCS215a	20100818.100204	20100818.100321	8	0.013343	60	0	60-180	60	126	NoGap	1	4	2	45	1	target	1	2026	0	-6	13.328	13.307	13.354
ProbeTrack11	5	ProbeTrack	11.2	SCS215a	20100818.100204	20100818.100332	8	0.013343	60	0	60-180	60	153	NoGap	1	5	2	3	0	distractor	1	747	627	621	13.328	13.098	13.553
ProbeTrack11	5	ProbeTrack	11.2	SCS215a	20100818.100204	20100818.100341	8	0.013343	60	0	60-180	60	93	NoGap	1	6	2	3	1	target	1	2026	0	621	13.328	13.110	13.550
ProbeTrack11	5	ProbeTrack	11.2	SCS215a	20100818.100204	20100818.100350	8	0.013343	60	0	60-180	60	180	NoGap	1	7	2	3	0	distractor	1	827	587	1208	13.328	13.112	13.560
ProbeTrack11	5	ProbeTrack	11.2	SCS215a	20100818.100204	20100818.100359	8	0.013343	60	0	60-180	60	113	NoGap	1	8	2	3	0	distractor	1	707	647	1855	13.328	13.206	13.449
ProbeTrack11	5	ProbeTrack	11.2	SCS215a	20100818.100204	20100818.100406	8	0.013343	60	0	60-180	60	116	NoGap	1	9	2	0	1	distractor	0	827	-1000	855	13.328	13.299	13.357
ProbeTrack11	5	ProbeTrack	11.2	SCS215a	20100818.100204	20100818.100413	8	0.013343	60	0	60-180	60	179	NoGap	1	10	2	3	0	distractor	1	707	647	1502	13.328	13.105	13.563
ProbeTrack11	5	ProbeTrack	11.2	SCS215a	20100818.100204	20100818.100423	8	0.013343	60	0	60-180	60	157	NoGap	1	11	2	0	0	distractor	1	853	574	2076	13.328	13.099	13.552
ProbeTrack11	5	ProbeTrack	11.2	SCS215a	20100818.100204	20100818.100431	8	0.013343	60	0	60-180	60	107	NoGap	1	12	2	0	1	target	1	973	514	2590	13.328	13.106	13.551
ProbeTrack11	5	ProbeTrack	11.2	SCS215a	20100818.100204	20100818.100438	8	0.013343	60	0	60-180	60	103	NoGap	1	13	2	1	0	distractor	1	800	600	3190	13.328	13.312	13.345
ProbeTrack11	5	ProbeTrack	11.2	SCS215a	20100818.100204	20100818.100444	8	0.013343	60	0	60-180	60	179	NoGap	1	14	2	1	1	target	1	1013	494	3684	13.328	13.091	13.560
ProbeTrack11	5	ProbeTrack	11.2	SCS215a	20100818.100204	20100818.100453	8	0.013343	60	0	60-180	60	156	NoGap	1	15	2	45	1	target	1	840	580	4264	13.328	13.107	13.542
ProbeTrack11	5	ProbeTrack	11.2	SCS215a	20100818.100204	20100818.100501	8	0.013343	60	0	60-180	60	179	NoGap	1	16	2	1	1	target	1	973	514	4778	13.328	13.126	13.523
ProbeTrack11	5	ProbeTrack	11.2	SCS215a	20100818.100204	20100818.100509	8	0.013343	60	0	60-180	60	95	NoGap	1	17	2	1	0	distractor	1	1133	434	5212	13.328	13.096	13.552
ProbeTrack11	5	ProbeTrack	11.2	SCS215a	20100818.100204	20100818.100519	8	0.013343	60	0	60-180	60	98	NoGap	1	18	2	45	0	target	0	1706	-1000	4212	13.328	13.308	13.347
ProbeTrack11	5	ProbeTrack	11.2	SCS215a	20100818.100204	20100818.100531	8	0.013343	60	0	60-180	60	131	NoGap	1	19	2	45	0	distractor	1	933	534	4746	13.328	13.307	13.347
ProbeTrack11	5	ProbeTrack	11.2	SCS215a	20100818.100204	20100818.100539	8	0.013343	60	0	60-180	60	171	NoGap	1	20	2	0	1	target	1	960	520	5266	13.328	13.298	13.345
ProbeTrack11	5	ProbeTrack	11.2	SCS215a	20100818.100204	20100818.100547	8	0.013343	60	0	60-180	60	75	NoGap	1	21	2	45	0	distractor	1	1120	440	5706	13.328	13.119	13.537
ProbeTrack11	5	ProbeTrack	11.2	SCS215a	20100818.100204	20100818.100555	8	0.013343	60	0	60-180	60	155	NoGap	1	22	2	45	0	distractor	1	840	580	6286	13.328	13.090	13.562
ProbeTrack11	5	ProbeTrack	11.2	SCS215a	20100818.100204	20100818.100604	8	0.013343	60	0	60-180	60	62	NoGap	1	23	2	1	0	distractor	1	907	547	6833	13.328	13.093	13.563
ProbeTrack11	5	ProbeTrack	11.2	SCS215a	20100818.100204	20100818.100610	8	0.013343	60	0	60-180	60	112	NoGap	1	24	2	0	1	target	1	1573	214	7047	13.328	13.097	13.551
ProbeTrack11	5	ProbeTrack	11.2	SCS215a	20100818.100204	20100818.100618	8	0.013343	60	0	60-180	60	121	NoGap	1	25	2	45	1	target	1	813	594	7641	13.328	13.294	13.363
ProbeTrack11	5	ProbeTrack	11.2	SCS215a	20100818.100204	20100818.100627	8	0.013343	60	0	60-180	60	62	NoGap	1	26	2	1	0	distractor	1	853	574	8215	13.328	13.294	13.352
ProbeTrack11	5	ProbeTrack	11.2	SCS215a	20100818.100204	20100818.100633	8	0.013343	60	0	60-180	60	133	NoGap	1	27	2	3	0	distractor	1	1387	307	8522	13.328	13.298	13.360
ProbeTrack11	5	ProbeTrack	11.2	SCS215a	20100818.100204	20100818.100642	8	0.013343	60	0	60-180	60	130	NoGap	1	28	2	1	1	target	1	1626	187	8709	13.328	13.114	13.545
ProbeTrack11	5	ProbeTrack	11.2	SCS215a	20100818.100204	20100818.100651	8	0.013343	60	0	60-180	60	122	NoGap	1	29	2	3	1	target	1	813	594	9303	13.328	13.223	13.448
ProbeTrack11	5	ProbeTrack	11.2	SCS215a	20100818.100204	20100818.100658	8	0.013343	60	0	60-180	60	91	NoGap	1	30	2	1	1	target	1	813	594	9897	13.328	13.100	13.550
