exp	sub	code	rev	comp	runtime	trialtime	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	pts	tpts	meanFrameDur	minFrameDur	maxFrameDur
ProbeTrack11	13	ProbeTrack	11.2	SCS215a	20101025.125708	20101025.125745	8	0.013328	60	0	60-180	60	116	NoGap	1	1	2	45	0	distractor	1	8104	0	0	13.328	13.156	13.465
ProbeTrack11	13	ProbeTrack	11.2	SCS215a	20101025.125708	20101025.125807	8	0.013328	60	0	60-180	60	160	NoGap	1	2	2	3	0	distractor	1	1826	87	87	13.328	13.293	13.366
ProbeTrack11	13	ProbeTrack	11.2	SCS215a	20101025.125708	20101025.125817	8	0.013328	60	0	60-180	60	66	NoGap	1	3	2	3	1	target	1	1093	454	541	13.393	13.293	26.654
ProbeTrack11	13	ProbeTrack	11.2	SCS215a	20101025.125708	20101025.125831	8	0.013328	60	0	60-180	60	99	NoGap	1	4	2	0	0	distractor	1	827	587	1128	13.328	13.038	13.585
ProbeTrack11	13	ProbeTrack	11.2	SCS215a	20101025.125708	20101025.125838	8	0.013328	60	0	60-180	60	101	NoGap	1	5	2	1	1	target	1	640	680	1808	13.328	13.293	13.363
ProbeTrack11	13	ProbeTrack	11.2	SCS215a	20101025.125708	20101025.125844	8	0.013328	60	0	60-180	60	66	NoGap	1	6	2	1	1	distractor	0	507	-1000	808	13.328	13.292	13.362
ProbeTrack11	13	ProbeTrack	11.2	SCS215a	20101025.125708	20101025.125850	8	0.013328	60	0	60-180	60	153	NoGap	1	7	2	1	1	target	1	680	660	1468	13.328	13.293	13.374
ProbeTrack11	13	ProbeTrack	11.2	SCS215a	20101025.125708	20101025.125857	8	0.013328	60	0	60-180	60	119	NoGap	1	8	2	1	0	target	0	960	-1000	468	13.328	13.289	13.366
ProbeTrack11	13	ProbeTrack	11.2	SCS215a	20101025.125708	20101025.125903	8	0.013328	60	0	60-180	60	64	NoGap	1	9	2	1	1	distractor	0	1320	-1000	-532	13.328	13.293	13.367
ProbeTrack11	13	ProbeTrack	11.2	SCS215a	20101025.125708	20101025.125910	8	0.013328	60	0	60-180	60	82	NoGap	1	10	2	3	0	distractor	1	1147	427	-105	13.328	13.293	13.363
ProbeTrack11	13	ProbeTrack	11.2	SCS215a	20101025.125708	20101025.125916	8	0.013328	60	0	60-180	60	102	NoGap	1	11	2	1	0	distractor	1	1200	400	295	13.328	13.292	13.363
ProbeTrack11	13	ProbeTrack	11.2	SCS215a	20101025.125708	20101025.125923	8	0.013328	60	0	60-180	60	122	NoGap	1	12	2	0	0	distractor	1	560	720	1015	13.328	13.293	13.363
ProbeTrack11	13	ProbeTrack	11.2	SCS215a	20101025.125708	20101025.125930	8	0.013328	60	0	60-180	60	97	NoGap	1	13	2	3	1	distractor	0	1013	-1000	15	13.498	13.068	26.651
ProbeTrack11	13	ProbeTrack	11.2	SCS215a	20101025.125708	20101025.125936	8	0.013328	60	0	60-180	60	68	NoGap	1	14	2	0	0	distractor	1	747	627	642	13.328	13.293	13.363
ProbeTrack11	13	ProbeTrack	11.2	SCS215a	20101025.125708	20101025.125942	8	0.013328	60	0	60-180	60	114	NoGap	1	15	2	3	1	target	1	587	707	1349	13.328	13.288	13.363
ProbeTrack11	13	ProbeTrack	11.2	SCS215a	20101025.125708	20101025.125948	8	0.013328	60	0	60-180	60	93	NoGap	1	16	2	0	1	target	1	907	547	1896	13.328	13.293	13.363
ProbeTrack11	13	ProbeTrack	11.2	SCS215a	20101025.125708	20101025.125954	8	0.013328	60	0	60-180	60	157	NoGap	1	17	2	0	1	target	1	933	534	2430	13.328	13.292	13.363
ProbeTrack11	13	ProbeTrack	11.2	SCS215a	20101025.125708	20101025.130001	8	0.013328	60	0	60-180	60	78	NoGap	1	18	2	3	0	distractor	1	880	560	2990	13.328	13.293	13.363
ProbeTrack11	13	ProbeTrack	11.2	SCS215a	20101025.125708	20101025.130007	8	0.013328	60	0	60-180	60	130	NoGap	1	19	2	45	1	distractor	0	880	-1000	1990	13.500	12.952	26.690
ProbeTrack11	13	ProbeTrack	11.2	SCS215a	20101025.125708	20101025.130014	8	0.013328	60	0	60-180	60	111	NoGap	1	20	2	3	0	distractor	1	680	660	2650	13.328	13.293	13.363
ProbeTrack11	13	ProbeTrack	11.2	SCS215a	20101025.125708	20101025.130020	8	0.013328	60	0	60-180	60	86	NoGap	1	21	2	45	1	target	1	627	687	3337	13.328	13.293	13.364
ProbeTrack11	13	ProbeTrack	11.2	SCS215a	20101025.125708	20101025.130026	8	0.013328	60	0	60-180	60	111	NoGap	1	22	2	1	0	distractor	1	680	660	3997	13.328	13.292	13.363
ProbeTrack11	13	ProbeTrack	11.2	SCS215a	20101025.125708	20101025.130032	8	0.013328	60	0	60-180	60	163	NoGap	1	23	2	1	1	target	1	733	634	4631	13.328	13.280	13.366
