exp	sub	code	rev	comp	runtime	trialtime	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	pts	tpts	meanFrameDur	minFrameDur	maxFrameDur
ProbeTrack11	17	ProbeTrack	11.2	SCS215a	20101108.143035	20101108.143113	8	0.013328	60	0	60-180	60	179	NoGap	1	1	2	3	0	target	0	7437	-1000	-1000	13.328	13.189	13.501
ProbeTrack11	17	ProbeTrack	11.2	SCS215a	20101108.143035	20101108.143141	8	0.013328	60	0	60-180	60	124	NoGap	1	2	2	0	1	distractor	0	6491	-1000	-2000	13.328	13.049	13.639
ProbeTrack11	17	ProbeTrack	11.2	SCS215a	20101108.143035	20101108.143158	8	0.013328	60	0	60-180	60	65	NoGap	1	3	2	45	0	distractor	1	2493	0	-2000	13.328	13.277	13.411
ProbeTrack11	17	ProbeTrack	11.2	SCS215a	20101108.143035	20101108.143229	8	0.013328	60	0	60-180	60	91	NoGap	1	4	2	3	1	target	1	2986	0	-2000	13.328	13.089	13.537
ProbeTrack11	17	ProbeTrack	11.2	SCS215a	20101108.143035	20101108.143238	8	0.013328	60	0	60-180	60	107	NoGap	1	5	2	45	1	target	1	3652	0	-2000	13.328	13.030	13.659
ProbeTrack11	17	ProbeTrack	11.2	SCS215a	20101108.143035	20101108.143251	8	0.013328	60	0	60-180	60	84	NoGap	1	6	2	0	0	distractor	1	2706	0	-2000	13.328	13.234	13.455
ProbeTrack11	17	ProbeTrack	11.2	SCS215a	20101108.143035	20101108.143300	8	0.013328	60	0	60-180	60	163	NoGap	1	7	2	0	0	distractor	1	1720	140	-1860	13.373	13.292	26.626
ProbeTrack11	17	ProbeTrack	11.2	SCS215a	20101108.143035	20101108.143315	8	0.013328	60	0	60-180	60	139	NoGap	1	8	2	0	0	distractor	1	1653	174	-1686	13.328	13.292	13.363
ProbeTrack11	17	ProbeTrack	11.2	SCS215a	20101108.143035	20101108.143323	8	0.013328	60	0	60-180	60	158	NoGap	1	9	2	0	1	target	1	1253	374	-1312	13.328	13.274	13.363
ProbeTrack11	17	ProbeTrack	11.2	SCS215a	20101108.143035	20101108.143330	8	0.013328	60	0	60-180	60	65	NoGap	1	10	2	3	0	distractor	1	1240	380	-932	13.328	13.293	13.363
ProbeTrack11	17	ProbeTrack	11.2	SCS215a	20101108.143035	20101108.143336	8	0.013328	60	0	60-180	60	103	NoGap	1	11	2	3	1	target	1	1120	440	-492	13.328	13.293	13.363
