exp	sub	code	rev	comp	runtime	trialtime	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	meanFrameDur	minFrameDur	maxFrameDur
ProbeTrack7	17	ProbeTrack	1406	SCS215f	733718.386364	733718.386701	8	0.013328	60	0	60-180	60	90	NoGap	1	1	4	3	0	distractor	1	1173	13.328	13.324	13.333
ProbeTrack7	17	ProbeTrack	1406	SCS215f	733718.386364	733718.386997	8	0.013328	60	0	60-180	60	178	NoGap	1	2	4	96	1	distractor	0	640	13.328	13.314	13.341
ProbeTrack7	17	ProbeTrack	1406	SCS215f	733718.386364	733718.387123	8	0.013328	60	0	60-180	60	105	NoGap	1	3	4	96	1	distractor	0	467	13.328	13.322	13.335
ProbeTrack7	17	ProbeTrack	1406	SCS215f	733718.386364	733718.387211	8	0.013328	60	0	60-180	60	144	NoGap	1	4	4	0	0	target	0	520	13.328	13.325	13.333
ProbeTrack7	17	ProbeTrack	1406	SCS215f	733718.386364	733718.387298	8	0.013328	60	0	60-180	60	86	NoGap	1	5	4	96	0	distractor	1	733	13.328	13.322	13.333
ProbeTrack7	17	ProbeTrack	1406	SCS215f	733718.386364	733718.387382	8	0.013328	60	0	60-180	60	81	NoGap	1	6	4	6	1	distractor	0	467	13.328	13.322	13.333
ProbeTrack7	17	ProbeTrack	1406	SCS215f	733718.386364	733718.387447	8	0.013328	60	0	60-180	60	141	NoGap	1	7	4	6	1	target	1	400	13.328	13.323	13.333
ProbeTrack7	17	ProbeTrack	1406	SCS215f	733718.386364	733718.387517	8	0.013328	60	0	60-180	60	80	NoGap	1	8	4	0	0	target	0	693	13.328	13.323	13.332
ProbeTrack7	17	ProbeTrack	1406	SCS215f	733718.386364	733718.387586	8	0.013328	60	0	60-180	60	176	NoGap	1	9	4	6	0	distractor	1	307	13.328	13.324	13.332
ProbeTrack7	17	ProbeTrack	1406	SCS215f	733718.386364	733718.387665	8	0.013328	60	0	60-180	60	61	NoGap	1	10	4	3	1	distractor	0	400	13.328	13.326	13.330
ProbeTrack7	17	ProbeTrack	1406	SCS215f	733718.386364	733718.387726	8	0.013328	60	0	60-180	60	112	NoGap	1	11	4	3	1	target	1	547	13.328	13.324	13.333
ProbeTrack7	17	ProbeTrack	1406	SCS215f	733718.386364	733718.387801	8	0.013328	60	0	60-180	60	144	NoGap	1	12	4	3	1	distractor	0	507	13.328	13.323	13.332
ProbeTrack7	17	ProbeTrack	1406	SCS215f	733718.386364	733718.387882	8	0.013328	60	0	60-180	60	156	NoGap	1	13	4	0	1	distractor	0	454	13.328	13.323	13.332
ProbeTrack7	17	ProbeTrack	1406	SCS215f	733718.386364	733718.388338	8	0.013328	60	0	60-180	60	163	NoGap	1	14	4	96	1	target	1	414	13.328	13.323	13.333
ProbeTrack7	17	ProbeTrack	1406	SCS215f	733718.386364	733718.388431	8	0.013328	60	0	60-180	60	171	NoGap	1	15	4	6	1	target	1	440	13.328	13.322	13.333
ProbeTrack7	17	ProbeTrack	1406	SCS215f	733718.386364	733718.388513	8	0.013328	60	0	60-180	60	98	NoGap	1	16	4	6	0	target	0	467	13.328	13.323	13.332
ProbeTrack7	17	ProbeTrack	1406	SCS215f	733718.386364	733718.388585	8	0.013328	60	0	60-180	60	131	NoGap	1	17	4	0	0	distractor	1	493	13.328	13.323	13.333
ProbeTrack7	17	ProbeTrack	1406	SCS215f	733718.386364	733718.388659	8	0.013328	60	0	60-180	60	127	NoGap	1	18	4	0	1	target	1	893	13.328	13.312	13.343
ProbeTrack7	17	ProbeTrack	1406	SCS215f	733718.386364	733718.388738	8	0.013328	60	0	60-180	60	102	NoGap	1	19	4	3	0	target	0	467	13.328	13.307	13.349
ProbeTrack7	17	ProbeTrack	1406	SCS215f	733718.386364	733718.388807	8	0.013328	60	0	60-180	60	110	NoGap	1	20	4	3	0	distractor	1	533	13.328	13.323	13.333
ProbeTrack7	17	ProbeTrack	1406	SCS215f	733718.386364	733718.388877	8	0.013328	60	0	60-180	60	173	NoGap	1	21	4	96	0	target	0	867	13.328	13.323	13.332
ProbeTrack7	17	ProbeTrack	1406	SCS215f	733718.386364	733718.388976	8	0.013328	60	0	60-180	60	103	NoGap	1	22	4	96	0	target	0	600	13.328	13.322	13.333
ProbeTrack7	17	ProbeTrack	1406	SCS215f	733718.386364	733718.389063	8	0.013328	60	0	60-180	60	158	NoGap	1	23	4	6	0	distractor	1	360	13.328	13.323	13.334
ProbeTrack7	17	ProbeTrack	1406	SCS215f	733718.386364	733718.389138	8	0.013328	60	0	60-180	60	158	NoGap	1	24	4	3	0	distractor	1	947	13.328	13.318	13.338
