exp	sub	code	rev	comp	runtime	trialtime	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	meanFrameDur	minFrameDur	maxFrameDur
ProbeTrack7	4	ProbeTrack	1404	SCS215b	733709.372154	733709.372319	8	0.013328	60	0	60-180	60	118	NoGap	1	1	4	96	1	target	1	1946	13.328	13.293	13.363
ProbeTrack7	4	ProbeTrack	1404	SCS215b	733709.372154	733709.372638	8	0.013328	60	0	60-180	60	127	NoGap	1	2	4	0	1	target	1	1933	13.328	13.293	13.368
ProbeTrack7	4	ProbeTrack	1404	SCS215b	733709.372154	733709.372780	8	0.013328	60	0	60-180	60	98	NoGap	1	3	4	6	0	distractor	1	1320	13.328	13.293	13.363
ProbeTrack7	4	ProbeTrack	1404	SCS215b	733709.372154	733709.372852	8	0.013328	60	0	60-180	60	113	NoGap	1	4	4	0	0	target	0	1346	13.328	13.293	13.363
ProbeTrack7	4	ProbeTrack	1404	SCS215b	733709.372154	733709.372922	8	0.013328	60	0	60-180	60	139	NoGap	1	5	4	96	0	distractor	1	1213	13.328	13.293	13.364
ProbeTrack7	4	ProbeTrack	1404	SCS215b	733709.372154	733709.373007	8	0.013328	60	0	60-180	60	166	NoGap	1	6	4	6	1	distractor	0	1400	13.328	13.290	13.363
ProbeTrack7	4	ProbeTrack	1404	SCS215b	733709.372154	733709.373080	8	0.013328	60	0	60-180	60	121	NoGap	1	7	4	3	1	target	1	1107	13.328	13.293	13.363
ProbeTrack7	4	ProbeTrack	1404	SCS215b	733709.372154	733709.373145	8	0.013328	60	0	60-180	60	63	NoGap	1	8	4	3	1	target	1	1120	13.328	13.293	13.363
ProbeTrack7	4	ProbeTrack	1404	SCS215b	733709.372154	733709.373204	8	0.013328	60	0	60-180	60	78	NoGap	1	9	4	3	0	target	0	1160	13.328	13.293	13.363
ProbeTrack7	4	ProbeTrack	1404	SCS215b	733709.372154	733709.373259	8	0.013328	60	0	60-180	60	75	NoGap	1	10	4	6	0	distractor	1	1226	13.328	13.293	13.363
ProbeTrack7	4	ProbeTrack	1404	SCS215b	733709.372154	733709.373321	8	0.013328	60	0	60-180	60	96	NoGap	1	11	4	0	1	target	1	1040	13.328	13.293	13.363
ProbeTrack7	4	ProbeTrack	1404	SCS215b	733709.372154	733709.373393	8	0.013328	60	0	60-180	60	157	NoGap	1	12	4	3	0	target	0	1146	13.328	13.293	13.363
ProbeTrack7	4	ProbeTrack	1404	SCS215b	733709.372154	733709.373463	8	0.013328	60	0	60-180	60	123	NoGap	1	13	4	0	1	target	1	1026	13.328	13.293	13.363
ProbeTrack7	4	ProbeTrack	1404	SCS215b	733709.372154	733709.373567	8	0.013328	60	0	60-180	60	91	NoGap	1	14	4	96	0	distractor	1	1026	13.328	13.293	13.363
ProbeTrack7	4	ProbeTrack	1404	SCS215b	733709.372154	733709.373645	8	0.013328	60	0	60-180	60	178	NoGap	1	15	4	6	1	distractor	0	987	13.328	13.293	13.363
ProbeTrack7	4	ProbeTrack	1404	SCS215b	733709.372154	733709.373724	8	0.013328	60	0	60-180	60	67	NoGap	1	16	4	3	0	distractor	1	1053	13.328	13.293	13.364
ProbeTrack7	4	ProbeTrack	1404	SCS215b	733709.372154	733709.373779	8	0.013328	60	0	60-180	60	71	NoGap	1	17	4	0	0	distractor	1	1053	13.328	13.293	13.363
ProbeTrack7	4	ProbeTrack	1404	SCS215b	733709.372154	733709.373845	8	0.013328	60	0	60-180	60	123	NoGap	1	18	4	0	0	distractor	1	1040	13.328	13.293	13.363
ProbeTrack7	4	ProbeTrack	1404	SCS215b	733709.372154	733709.373922	8	0.013328	60	0	60-180	60	125	NoGap	1	19	4	0	1	distractor	0	1200	13.328	13.292	13.363
ProbeTrack7	4	ProbeTrack	1404	SCS215b	733709.372154	733709.373988	8	0.013328	60	0	60-180	60	86	NoGap	1	20	4	96	0	distractor	1	1000	13.328	13.293	13.364
ProbeTrack7	4	ProbeTrack	1404	SCS215b	733709.372154	733709.374061	8	0.013328	60	0	60-180	60	76	NoGap	1	21	4	96	1	distractor	0	1067	13.328	13.293	13.363
ProbeTrack7	4	ProbeTrack	1404	SCS215b	733709.372154	733709.374132	8	0.013328	60	0	60-180	60	97	NoGap	1	22	4	6	1	target	1	1040	13.328	13.293	13.363
ProbeTrack7	4	ProbeTrack	1404	SCS215b	733709.372154	733709.374200	8	0.013328	60	0	60-180	60	138	NoGap	1	23	4	0	0	target	0	1333	13.328	13.293	13.363
ProbeTrack7	4	ProbeTrack	1404	SCS215b	733709.372154	733709.374278	8	0.013328	60	0	60-180	60	153	NoGap	1	24	4	3	1	distractor	0	1040	13.452	13.287	40.059
ProbeTrack7	4	ProbeTrack	1404	SCS215b	733709.372154	733709.374360	8	0.013328	60	0	60-180	60	73	NoGap	1	25	4	96	0	distractor	1	1040	13.328	13.293	13.363
ProbeTrack7	4	ProbeTrack	1404	SCS215b	733709.372154	733709.374436	8	0.013328	60	0	60-180	60	125	NoGap	1	26	4	0	1	target	1	1213	13.328	13.293	13.363
ProbeTrack7	4	ProbeTrack	1404	SCS215b	733709.372154	733709.374510	8	0.013328	60	0	60-180	60	108	NoGap	1	27	4	3	1	target	1	1040	13.328	13.293	13.363
ProbeTrack7	4	ProbeTrack	1404	SCS215b	733709.372154	733709.374577	8	0.013328	60	0	60-180	60	65	NoGap	1	28	4	6	0	target	0	1133	13.328	13.293	13.363
ProbeTrack7	4	ProbeTrack	1404	SCS215b	733709.372154	733709.374639	8	0.013328	60	0	60-180	60	62	NoGap	1	29	4	3	1	target	1	1306	13.328	13.294	13.363
ProbeTrack7	4	ProbeTrack	1404	SCS215b	733709.372154	733709.374697	8	0.013328	60	0	60-180	60	129	NoGap	1	30	4	3	0	target	0	1333	13.328	13.293	13.363
ProbeTrack7	4	ProbeTrack	1404	SCS215b	733709.372154	733709.374771	8	0.013328	60	0	60-180	60	94	NoGap	1	31	4	0	1	target	1	1320	13.328	13.293	13.363
ProbeTrack7	4	ProbeTrack	1404	SCS215b	733709.372154	733709.374836	8	0.013328	60	0	60-180	60	83	NoGap	1	32	4	96	0	distractor	1	653	13.328	13.293	13.363
ProbeTrack7	4	ProbeTrack	1404	SCS215b	733709.372154	733709.374910	8	0.013328	60	0	60-180	60	95	NoGap	1	33	4	3	1	target	1	480	13.328	13.293	13.365
ProbeTrack7	4	ProbeTrack	1404	SCS215b	733709.372154	733709.374990	8	0.013328	60	0	60-180	60	170	NoGap	1	34	4	6	1	target	1	560	13.328	13.292	13.364
ProbeTrack7	4	ProbeTrack	1404	SCS215b	733709.372154	733709.375061	8	0.013328	60	0	60-180	60	111	NoGap	1	35	4	6	0	target	0	600	13.328	13.293	13.363
ProbeTrack7	4	ProbeTrack	1404	SCS215b	733709.372154	733709.375120	8	0.013328	60	0	60-180	60	168	NoGap	1	36	4	0	0	target	0	453	13.328	13.293	13.363
ProbeTrack7	4	ProbeTrack	1404	SCS215b	733709.372154	733709.375186	8	0.013328	60	0	60-180	60	126	NoGap	1	37	4	3	0	distractor	1	613	13.328	13.293	13.363
ProbeTrack7	4	ProbeTrack	1404	SCS215b	733709.372154	733709.375245	8	0.013328	60	0	60-180	60	128	NoGap	1	38	4	96	1	target	1	613	13.328	13.293	13.364
ProbeTrack7	4	ProbeTrack	1404	SCS215b	733709.372154	733709.375326	8	0.013328	60	0	60-180	60	127	NoGap	1	39	4	6	1	distractor	0	840	13.328	13.293	13.363
ProbeTrack7	4	ProbeTrack	1404	SCS215b	733709.372154	733709.375395	8	0.013328	60	0	60-180	60	87	NoGap	1	40	4	6	0	distractor	1	573	13.328	13.293	13.363
ProbeTrack7	4	ProbeTrack	1404	SCS215b	733709.372154	733709.375457	8	0.013328	60	0	60-180	60	156	NoGap	1	41	4	6	1	target	1	493	13.328	13.293	13.363
