exp	sub	code	rev	comp	runtime	trialtime	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	meanFrameDur	minFrameDur	maxFrameDur
ProbeTrack7	31	ProbeTrack	1406	SCS215f	733725.443526	733725.443585	8	0.013328	60	0	60-180	60	123	NoGap	1	1	4	0	1	target	1	1000	13.328	13.323	13.334
ProbeTrack7	31	ProbeTrack	1406	SCS215f	733725.443526	733725.443924	8	0.013328	60	0	60-180	60	92	NoGap	1	2	4	96	1	target	1	560	13.328	13.323	13.333
ProbeTrack7	31	ProbeTrack	1406	SCS215f	733725.443526	733725.444020	8	0.013328	60	0	60-180	60	75	NoGap	1	3	4	3	1	target	1	467	13.328	13.323	13.332
ProbeTrack7	31	ProbeTrack	1406	SCS215f	733725.443526	733725.444168	8	0.013328	60	0	60-180	60	126	NoGap	1	4	4	6	0	distractor	1	840	13.328	13.324	13.333
ProbeTrack7	31	ProbeTrack	1406	SCS215f	733725.443526	733725.444265	8	0.013328	60	0	60-180	60	66	NoGap	1	5	4	0	1	target	1	533	13.328	13.323	13.333
ProbeTrack7	31	ProbeTrack	1406	SCS215f	733725.443526	733725.444333	8	0.013328	60	0	60-180	60	94	NoGap	1	6	4	6	0	distractor	1	533	13.328	13.326	13.330
ProbeTrack7	31	ProbeTrack	1406	SCS215f	733725.443526	733725.444422	8	0.013328	60	0	60-180	60	70	NoGap	1	7	4	0	0	distractor	1	613	13.328	13.326	13.330
ProbeTrack7	31	ProbeTrack	1406	SCS215f	733725.443526	733725.444497	8	0.013328	60	0	60-180	60	169	NoGap	1	8	4	6	1	target	1	427	13.328	13.324	13.332
ProbeTrack7	31	ProbeTrack	1406	SCS215f	733725.443526	733725.444598	8	0.013328	60	0	60-180	60	69	NoGap	1	9	4	96	0	distractor	1	600	13.328	13.316	13.340
ProbeTrack7	31	ProbeTrack	1406	SCS215f	733725.443526	733725.444693	8	0.013328	60	0	60-180	60	102	NoGap	1	10	4	6	1	target	1	493	13.328	13.323	13.334
ProbeTrack7	31	ProbeTrack	1406	SCS215f	733725.443526	733725.444781	8	0.013328	60	0	60-180	60	148	NoGap	1	11	4	3	0	distractor	1	560	13.328	13.324	13.332
ProbeTrack7	31	ProbeTrack	1406	SCS215f	733725.443526	733725.444872	8	0.013328	60	0	60-180	60	83	NoGap	1	12	4	0	0	distractor	1	627	13.328	13.326	13.330
ProbeTrack7	31	ProbeTrack	1406	SCS215f	733725.443526	733725.444961	8	0.013328	60	0	60-180	60	162	NoGap	1	13	4	6	0	distractor	1	627	13.328	13.325	13.331
ProbeTrack7	31	ProbeTrack	1406	SCS215f	733725.443526	733725.445052	8	0.013328	60	0	60-180	60	139	NoGap	1	14	4	6	0	target	0	400	13.328	13.326	13.330
ProbeTrack7	31	ProbeTrack	1406	SCS215f	733725.443526	733725.445126	8	0.013328	60	0	60-180	60	82	NoGap	1	15	4	6	1	target	1	547	13.328	13.323	13.333
ProbeTrack7	31	ProbeTrack	1406	SCS215f	733725.443526	733725.445222	8	0.013328	60	0	60-180	60	156	NoGap	1	16	4	3	1	target	1	454	13.328	13.317	13.339
