exp	sub	code	rev	comp	runtime	trialtime	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	meanFrameDur	minFrameDur	maxFrameDur
ProbeTrack7	19	ProbeTrack	1406	SCS215b	733718.392934	733718.393296	8	0.013328	60	0	60-180	60	155	NoGap	1	1	4	96	1	target	1	1066	13.328	13.292	13.363
ProbeTrack7	19	ProbeTrack	1406	SCS215b	733718.392934	733718.393439	8	0.013328	60	0	60-180	60	157	NoGap	1	2	4	3	0	distractor	1	373	13.328	13.292	13.363
ProbeTrack7	19	ProbeTrack	1406	SCS215b	733718.392934	733718.393619	8	0.013328	60	0	60-180	60	114	NoGap	1	3	4	6	1	distractor	0	413	13.328	13.293	13.363
ProbeTrack7	19	ProbeTrack	1406	SCS215b	733718.392934	733718.393696	8	0.013328	60	0	60-180	60	100	NoGap	1	4	4	0	1	target	1	413	13.328	13.293	13.363
ProbeTrack7	19	ProbeTrack	1406	SCS215b	733718.392934	733718.393775	8	0.013328	60	0	60-180	60	162	NoGap	1	5	4	3	1	target	1	467	13.328	13.293	13.363
ProbeTrack7	19	ProbeTrack	1406	SCS215b	733718.392934	733718.393870	8	0.013328	60	0	60-180	60	68	NoGap	1	6	4	96	1	target	1	414	13.328	13.292	13.363
ProbeTrack7	19	ProbeTrack	1406	SCS215b	733718.392934	733718.393949	8	0.013328	60	0	60-180	60	76	NoGap	1	7	4	6	0	distractor	1	627	13.328	13.293	13.365
ProbeTrack7	19	ProbeTrack	1406	SCS215b	733718.392934	733718.394021	8	0.013328	60	0	60-180	60	122	NoGap	1	8	4	6	1	target	1	307	13.328	13.293	13.363
ProbeTrack7	19	ProbeTrack	1406	SCS215b	733718.392934	733718.394108	8	0.013328	60	0	60-180	60	142	NoGap	1	9	4	96	0	distractor	1	467	13.328	13.293	13.363
ProbeTrack7	19	ProbeTrack	1406	SCS215b	733718.392934	733718.394199	8	0.013328	60	0	60-180	60	115	NoGap	1	10	4	0	0	distractor	1	547	13.328	13.293	13.363
ProbeTrack7	19	ProbeTrack	1406	SCS215b	733718.392934	733718.394271	8	0.013328	60	0	60-180	60	115	NoGap	1	11	4	0	1	target	1	427	13.328	13.293	13.363
