exp	sub	code	rev	comp	runtime	trialtime	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	meanFrameDur	minFrameDur	maxFrameDur
ProbeTrack7	32	ProbeTrack	1406	SCS215g	733725.446121	733725.447065	8	0.013328	60	0	60-180	60	87	NoGap	1	1	4	3	0	target	0	1573	13.328	13.324	13.334
ProbeTrack7	32	ProbeTrack	1406	SCS215g	733725.446121	733725.447527	8	0.013328	60	0	60-180	60	164	NoGap	1	2	4	6	0	distractor	1	1253	13.328	13.324	13.333
ProbeTrack7	32	ProbeTrack	1406	SCS215g	733725.446121	733725.447689	8	0.013328	60	0	60-180	60	83	NoGap	1	3	4	0	0	distractor	1	1306	13.328	13.323	13.333
ProbeTrack7	32	ProbeTrack	1406	SCS215g	733725.446121	733725.447931	8	0.013328	60	0	60-180	60	119	NoGap	1	4	4	96	0	target	0	1440	13.328	13.316	13.341
ProbeTrack7	32	ProbeTrack	1406	SCS215g	733725.446121	733725.448038	8	0.013328	60	0	60-180	60	104	NoGap	1	5	4	0	0	83	-3	1080	13.328	13.325	13.333
ProbeTrack7	32	ProbeTrack	1406	SCS215g	733725.446121	733725.448118	8	0.013328	60	0	60-180	60	158	NoGap	1	6	4	96	0	distractor	1	867	13.328	13.322	13.335
ProbeTrack7	32	ProbeTrack	1406	SCS215g	733725.446121	733725.448215	8	0.013328	60	0	60-180	60	108	NoGap	1	7	4	96	1	target	1	1173	13.328	13.324	13.334
ProbeTrack7	32	ProbeTrack	1406	SCS215g	733725.446121	733725.448309	8	0.013328	60	0	60-180	60	131	NoGap	1	8	4	0	1	target	1	1266	13.328	13.323	13.334
ProbeTrack7	32	ProbeTrack	1406	SCS215g	733725.446121	733725.448389	8	0.013328	60	0	60-180	60	137	NoGap	1	9	4	6	1	multi	-2	1240	13.328	13.322	13.335
ProbeTrack7	32	ProbeTrack	1406	SCS215g	733725.446121	733725.448469	8	0.013328	60	0	60-180	60	126	NoGap	1	10	4	6	1	target	1	893	13.328	13.324	13.334
ProbeTrack7	32	ProbeTrack	1406	SCS215g	733725.446121	733725.448558	8	0.013328	60	0	60-180	60	169	NoGap	1	11	4	0	1	target	1	1306	13.328	13.318	13.340
ProbeTrack7	32	ProbeTrack	1406	SCS215g	733725.446121	733725.448644	8	0.013328	60	0	60-180	60	103	NoGap	1	12	4	96	1	distractor	0	893	13.328	13.321	13.336
ProbeTrack7	32	ProbeTrack	1406	SCS215g	733725.446121	733725.448737	8	0.013328	60	0	60-180	60	138	NoGap	1	13	4	96	0	distractor	1	1413	13.328	13.322	13.334
ProbeTrack7	32	ProbeTrack	1406	SCS215g	733725.446121	733725.448840	8	0.013328	60	0	60-180	60	147	NoGap	1	14	4	3	0	distractor	1	1146	13.328	13.323	13.333
ProbeTrack7	32	ProbeTrack	1406	SCS215g	733725.446121	733725.448935	8	0.013328	60	0	60-180	60	112	NoGap	1	15	4	0	0	distractor	1	1200	13.328	13.324	13.334
ProbeTrack7	32	ProbeTrack	1406	SCS215g	733725.446121	733725.449019	8	0.013328	60	0	60-180	60	116	NoGap	1	16	4	96	0	distractor	1	1253	13.328	13.324	13.332
ProbeTrack7	32	ProbeTrack	1406	SCS215g	733725.446121	733725.449107	8	0.013328	60	0	60-180	60	83	NoGap	1	17	4	96	1	multi	-2	947	13.328	13.324	13.334
ProbeTrack7	32	ProbeTrack	1406	SCS215g	733725.446121	733725.449188	8	0.013328	60	0	60-180	60	108	NoGap	1	18	4	6	1	83	-3	1053	13.328	13.323	13.334
ProbeTrack7	32	ProbeTrack	1406	SCS215g	733725.446121	733725.449262	8	0.013328	60	0	60-180	60	158	NoGap	1	19	4	3	0	distractor	1	1240	13.328	13.322	13.333
