exp	sub	code	rev	comp	runtime	trialtime	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	meanFrameDur	minFrameDur	maxFrameDur
ProbeTrack7	21	ProbeTrack	1406	SCS215f	733718.440198	733718.440233	8	0.013328	60	0	60-180	60	157	NoGap	1	1	4	0	1	target	1	3359	13.328	13.313	13.342
ProbeTrack7	21	ProbeTrack	1406	SCS215f	733718.440198	733718.441244	8	0.013328	60	0	60-180	60	117	NoGap	1	2	4	96	1	distractor	0	1280	13.328	13.326	13.330
ProbeTrack7	21	ProbeTrack	1406	SCS215f	733718.440198	733718.441396	8	0.013328	60	0	60-180	60	95	NoGap	1	3	4	3	0	distractor	1	1253	13.328	13.326	13.330
ProbeTrack7	21	ProbeTrack	1406	SCS215f	733718.440198	733718.441490	8	0.013328	60	0	60-180	60	163	NoGap	1	4	4	6	0	target	0	1093	13.328	13.325	13.332
ProbeTrack7	21	ProbeTrack	1406	SCS215f	733718.440198	733718.441588	8	0.013328	60	0	60-180	60	94	NoGap	1	5	4	96	0	distractor	1	1400	13.328	13.324	13.333
ProbeTrack7	21	ProbeTrack	1406	SCS215f	733718.440198	733718.441726	8	0.013328	60	0	60-180	60	72	NoGap	1	6	4	0	1	target	1	1000	13.328	13.322	13.335
ProbeTrack7	21	ProbeTrack	1406	SCS215f	733718.440198	733718.441807	8	0.013328	60	0	60-180	60	135	NoGap	1	7	4	0	0	distractor	1	1120	13.328	13.324	13.333
ProbeTrack7	21	ProbeTrack	1406	SCS215f	733718.440198	733718.441896	8	0.013328	60	0	60-180	60	140	NoGap	1	8	4	96	1	distractor	0	960	13.328	13.322	13.334
ProbeTrack7	21	ProbeTrack	1406	SCS215f	733718.440198	733718.441993	8	0.013328	60	0	60-180	60	173	NoGap	1	9	4	6	1	target	1	640	13.328	13.321	13.334
ProbeTrack7	21	ProbeTrack	1406	SCS215f	733718.440198	733718.442076	8	0.013328	60	0	60-180	60	174	NoGap	1	10	4	96	0	distractor	1	893	13.328	13.324	13.331
ProbeTrack7	21	ProbeTrack	1406	SCS215f	733718.440198	733718.442180	8	0.013328	60	0	60-180	60	145	NoGap	1	11	4	96	1	target	1	467	13.328	13.322	13.334
ProbeTrack7	21	ProbeTrack	1406	SCS215f	733718.440198	733718.442277	8	0.013328	60	0	60-180	60	122	NoGap	1	12	4	6	0	distractor	1	973	13.328	13.323	13.332
ProbeTrack7	21	ProbeTrack	1406	SCS215f	733718.440198	733718.442354	8	0.013328	60	0	60-180	60	95	NoGap	1	13	4	3	0	distractor	1	960	13.328	13.318	13.339
ProbeTrack7	21	ProbeTrack	1406	SCS215f	733718.440198	733718.442433	8	0.013328	60	0	60-180	60	129	NoGap	1	14	4	96	1	distractor	0	640	13.328	13.326	13.330
ProbeTrack7	21	ProbeTrack	1406	SCS215f	733718.440198	733718.442518	8	0.013328	60	0	60-180	60	173	NoGap	1	15	4	3	1	target	1	613	13.328	13.322	13.334
ProbeTrack7	21	ProbeTrack	1406	SCS215f	733718.440198	733718.442600	8	0.013328	60	0	60-180	60	98	NoGap	1	16	4	3	1	target	1	733	13.328	13.326	13.330
ProbeTrack7	21	ProbeTrack	1406	SCS215f	733718.440198	733718.442675	8	0.013328	60	0	60-180	60	171	NoGap	1	17	4	96	0	target	0	880	13.328	13.322	13.334
ProbeTrack7	21	ProbeTrack	1406	SCS215f	733718.440198	733718.442777	8	0.013328	60	0	60-180	60	73	NoGap	1	18	4	0	1	distractor	0	640	13.328	13.326	13.330
