exp	sub	code	rev	comp	runtime	trialtime	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	pts	tpts	meanFrameDur	minFrameDur	maxFrameDur
ProbeTrackDT01	99	ProbeTrack	10.1	Relish	20100504.165402	20100504.165415	8	0.016704	60	10	60-180	60	67	Testing	1	1	3	1	0	distractor	1	837	582	582	16.791	16.697	16.720
ProbeTrackDT01	99	ProbeTrack	10.1	Relish	20100504.165516	20100504.165520	8	0.016711	60	10	60-180	60	129	Testing	1	1	3	4	1	target	1	452	774	1356	16.777	16.694	16.725
ProbeTrackDT01	99	ProbeTrack	10.1	Relish	20100504.165516	20100504.165527	8	0.016711	60	10	60-180	60	170	Testing	1	2	3	75	1	target	1	2691	0	1356	16.752	16.699	16.719
ProbeTrackDT01	99	ProbeTrack	10.1	Relish	20100504.165516	20100504.165539	8	0.016711	60	10	60-180	60	95	Testing	0	3	3	75	1	41	-3	804	-1000	356	16.709	16.698	16.722
ProbeTrackDT01	99	ProbeTrack	10.1	Relish	20100504.165820	20100504.165825	8	0.016709	60	10	60-180	60	106	Testing	1	1	3	0	0	distractor	1	586	707	1063	16.782	16.695	16.725
ProbeTrackDT01	99	ProbeTrack	10.1	Relish	20100504.165938	20100504.165942	8	0.016709	60	10	60-180	60	175	Testing	1	1	3	2	0	distractor	1	519	741	1804	16.766	16.696	16.723
ProbeTrackDT01	99	ProbeTrack	10.1	Relish	20100504.165938	20100504.165949	8	0.016709	60	10	60-180	60	174	Testing	1	2	3	75	1	distractor	0	787	-1000	804	16.753	16.694	16.726
ProbeTrackDT01	99	ProbeTrack	10.1	Relish	20100504.165938	20100504.165958	8	0.016709	60	10	60-180	60	167	Testing	0	3	3	4	1	target	1	486	757	1561	16.709	16.695	16.723
