exp	sub	code	rev	comp	runtime	trialtime	stdt	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	pts	tpts	meanFrameDur	minFrameDur	maxFrameDur
TrackDT01	3	TrackDT	1.0	SCS215a	20120419.121948	20120419.122006	single-task	8	0.013312	60	0	60-180	60	149	NoGap	1	1	2	1	0	distractor	1	11340	0	0	13.328	13.093	13.557
TrackDT01	3	TrackDT	1.0	SCS215a	20120419.121948	20120419.122024	single-task	8	0.013312	60	0	60-180	60	126	NoGap	1	2	2	1	1	target	1	272	864	864	13.328	13.301	13.345
TrackDT01	3	TrackDT	1.0	SCS215a	20120419.121948	20120419.122029	single-task	8	0.013312	60	0	60-180	60	143	NoGap	1	3	2	3	1	early	-4	-1158	-1000	-136	13.328	13.308	13.345
TrackDT01	3	TrackDT	1.0	SCS215a	20120419.121948	20120419.122035	single-task	8	0.013312	60	0	60-180	60	151	NoGap	1	4	2	1	0	distractor	1	1619	191	55	13.328	12.856	13.802
TrackDT01	3	TrackDT	1.0	SCS215a	20120419.121948	20120419.122042	single-task	8	0.013312	60	0	60-180	60	74	NoGap	1	5	2	0	0	distractor	1	1742	129	184	13.328	13.066	13.596
TrackDT01	3	TrackDT	1.0	SCS215a	20120419.121948	20120419.122048	single-task	8	0.013312	60	0	60-180	60	173	NoGap	1	6	2	1	0	target	0	2392	-1000	-816	13.328	13.111	13.558
TrackDT01	3	TrackDT	1.0	SCS215a	20120419.121948	20120419.122057	single-task	8	0.013312	60	0	60-180	60	175	NoGap	1	7	2	30	1	distractor	0	1749	-1000	-1816	13.328	13.097	13.569
TrackDT01	3	TrackDT	1.0	SCS215a	20120419.121948	20120419.122104	single-task	8	0.013312	60	0	60-180	60	140	NoGap	1	8	2	1	1	target	1	813	594	-1222	13.328	13.028	13.629
TrackDT01	3	TrackDT	1.0	SCS215a	20120419.121948	20120419.122111	single-task	8	0.013312	60	0	60-180	60	123	NoGap	1	9	2	1	0	target	0	619	-1000	-2222	13.328	13.105	13.551
TrackDT01	3	TrackDT	1.0	SCS215a	20120419.121948	20120419.122116	single-task	8	0.013312	60	0	60-180	60	85	NoGap	1	10	2	0	1	target	1	1249	376	-1846	13.328	13.115	13.555
