exp	sub	code	rev	comp	runtime	trialtime	stdt	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	pts	tpts	meanFrameDur	minFrameDur	maxFrameDur
TrackDT01	2	TrackDT	1.0	SCS215a	20120417.135053	20120417.135106	single-task	8	0.013328	60	0	60-180	60	155	NoGap	1	1	2	0	0	distractor	1	2793	0	0	13.328	12.869	13.789
TrackDT01	2	TrackDT	1.0	SCS215a	20120417.135053	20120417.135115	single-task	8	0.013328	60	0	60-180	60	164	NoGap	1	2	2	0	0	distractor	1	1031	485	485	13.328	13.085	13.564
TrackDT01	2	TrackDT	1.0	SCS215a	20120417.135053	20120417.135121	single-task	8	0.013328	60	0	60-180	60	77	NoGap	1	3	2	0	1	target	1	789	606	1091	13.328	12.917	13.757
TrackDT01	2	TrackDT	1.0	SCS215a	20120417.135053	20120417.135127	single-task	8	0.013328	60	0	60-180	60	123	NoGap	1	4	2	0	1	target	1	724	638	1729	13.328	12.899	13.759
TrackDT01	2	TrackDT	1.0	SCS215a	20120417.135053	20120417.135132	single-task	8	0.013328	60	0	60-180	60	104	NoGap	1	5	2	30	1	target	1	625	688	2417	13.328	13.022	13.635
TrackDT01	2	TrackDT	1.0	SCS215a	20120417.135053	20120417.135138	single-task	8	0.013328	60	0	60-180	60	106	NoGap	1	6	2	1	1	target	1	590	705	3122	13.328	12.852	13.810
TrackDT01	2	TrackDT	1.0	SCS215a	20120417.135053	20120417.135143	single-task	8	0.013328	60	0	60-180	60	143	NoGap	1	7	2	0	1	target	1	591	705	3827	13.328	13.090	13.559
TrackDT01	2	TrackDT	1.0	SCS215a	20120417.135053	20120417.135150	single-task	8	0.013328	60	0	60-180	60	106	NoGap	1	8	2	30	0	distractor	1	702	649	4476	13.328	13.108	13.547
TrackDT01	2	TrackDT	1.0	SCS215a	20120417.135053	20120417.135156	single-task	8	0.013328	60	0	60-180	60	161	NoGap	1	9	2	30	1	target	1	592	704	5180	13.328	12.987	13.676
TrackDT01	2	TrackDT	1.0	SCS215a	20120417.135053	20120417.135202	single-task	8	0.013328	60	0	60-180	60	172	NoGap	1	10	2	30	0	distractor	1	764	618	5798	13.328	13.300	13.352
TrackDT01	2	TrackDT	1.0	SCS215a	20120417.135053	20120417.135209	single-task	8	0.013328	60	0	60-180	60	133	NoGap	1	11	2	30	0	distractor	1	938	531	6329	13.328	12.851	13.804
TrackDT01	2	TrackDT	1.0	SCS215a	20120417.135053	20120417.135215	single-task	8	0.013328	60	0	60-180	60	134	NoGap	1	12	2	3	0	distractor	1	902	549	6878	13.328	12.929	13.730
TrackDT01	2	TrackDT	1.0	SCS215a	20120417.135053	20120417.135222	single-task	8	0.013328	60	0	60-180	60	107	NoGap	1	13	2	0	1	target	1	639	681	7559	13.328	13.306	13.347
TrackDT01	2	TrackDT	1.0	SCS215a	20120417.135053	20120417.135227	single-task	8	0.013328	60	0	60-180	60	71	NoGap	1	14	2	30	1	target	1	952	524	8083	13.328	12.862	13.790
TrackDT01	2	TrackDT	1.0	SCS215a	20120417.135053	20120417.135233	single-task	8	0.013328	60	0	60-180	60	94	NoGap	1	15	2	1	1	target	1	706	647	8730	13.328	12.938	13.733
TrackDT01	2	TrackDT	1.0	SCS215a	20120417.135053	20120417.135238	single-task	8	0.013328	60	0	60-180	60	144	NoGap	1	16	2	3	1	target	1	646	677	9407	13.328	13.306	13.344
TrackDT01	2	TrackDT	1.0	SCS215a	20120417.135053	20120417.135244	single-task	8	0.013328	60	0	60-180	60	86	NoGap	1	17	2	1	0	distractor	1	851	575	9982	13.328	12.846	13.805
TrackDT01	2	TrackDT	1.0	SCS215a	20120417.135053	20120417.135249	single-task	8	0.013328	60	0	60-180	60	80	NoGap	1	18	2	30	1	target	1	691	655	10637	13.328	12.890	13.761
TrackDT01	2	TrackDT	1.0	SCS215a	20120417.135053	20120417.135255	single-task	8	0.013328	60	0	60-180	60	149	NoGap	1	19	2	1	1	target	1	468	766	11403	13.328	13.096	13.544
TrackDT01	2	TrackDT	1.0	SCS215a	20120417.135053	20120417.135301	single-task	8	0.013328	60	0	60-180	60	62	NoGap	1	20	2	30	0	distractor	1	719	641	12044	13.328	13.090	13.559
TrackDT01	2	TrackDT	1.0	SCS215a	20120417.135053	20120417.135307	single-task	8	0.013328	60	0	60-180	60	134	NoGap	1	21	2	3	0	distractor	1	773	614	12658	13.328	13.298	13.364
TrackDT01	2	TrackDT	1.0	SCS215a	20120417.135053	20120417.135312	single-task	8	0.013328	60	0	60-180	60	84	NoGap	1	22	2	0	0	distractor	1	815	593	13251	13.328	12.851	13.820
TrackDT01	2	TrackDT	1.0	SCS215a	20120417.135053	20120417.135318	single-task	8	0.013328	60	0	60-180	60	106	NoGap	1	23	2	3	1	target	1	630	685	13936	13.328	12.906	13.745
TrackDT01	2	TrackDT	1.0	SCS215a	20120417.135053	20120417.135323	single-task	8	0.013328	60	0	60-180	60	173	NoGap	1	24	2	3	0	distractor	1	806	597	14533	13.328	12.862	13.781
TrackDT01	2	TrackDT	1.0	SCS215a	20120417.135053	20120417.135330	single-task	8	0.013328	60	0	60-180	60	121	NoGap	1	25	2	1	0	distractor	1	588	706	15239	13.328	13.091	13.553
TrackDT01	2	TrackDT	1.0	SCS215a	20120417.135053	20120417.135336	single-task	8	0.013328	60	0	60-180	60	114	NoGap	1	26	2	1	1	target	1	746	627	15866	13.328	13.099	13.544
TrackDT01	2	TrackDT	1.0	SCS215a	20120417.135053	20120417.135341	single-task	8	0.013328	60	0	60-180	60	142	NoGap	1	27	2	1	1	target	1	597	702	16568	13.328	13.234	13.406
TrackDT01	2	TrackDT	1.0	SCS215a	20120417.135053	20120417.135347	single-task	8	0.013328	60	0	60-180	60	94	NoGap	1	28	2	1	0	distractor	1	633	684	17252	13.328	13.307	13.344
TrackDT01	2	TrackDT	1.0	SCS215a	20120417.135053	20120417.135352	single-task	8	0.013328	60	0	60-180	60	108	NoGap	1	29	2	3	0	distractor	1	727	637	17889	13.326	12.951	13.386
TrackDT01	2	TrackDT	1.0	SCS215a	20120417.135053	20120417.135358	single-task	8	0.013328	60	0	60-180	60	97	NoGap	1	30	2	3	1	target	1	510	745	18634	13.328	13.099	13.544
TrackDT01	2	TrackDT	1.0	SCS215a	20120417.135053	20120417.135403	single-task	8	0.013328	60	0	60-180	60	71	NoGap	1	31	2	0	1	target	1	838	581	19215	13.328	13.309	13.361
TrackDT01	2	TrackDT	1.0	SCS215a	20120417.135053	20120417.135408	single-task	8	0.013328	60	0	60-180	60	173	NoGap	1	32	2	1	0	distractor	1	573	714	19929	13.328	12.886	13.778
TrackDT01	2	TrackDT	1.0	SCS215a	20120417.135053	20120417.135414	single-task	8	0.013328	60	0	60-180	60	118	NoGap	1	33	2	3	0	distractor	1	464	768	20697	13.328	13.306	13.352
TrackDT01	2	TrackDT	1.0	SCS215a	20120417.135053	20120417.135420	single-task	8	0.013328	60	0	60-180	60	147	NoGap	1	34	2	0	0	distractor	1	676	662	21359	13.328	13.112	13.551
TrackDT01	2	TrackDT	1.0	SCS215a	20120417.135053	20120417.135426	single-task	8	0.013328	60	0	60-180	60	167	NoGap	1	35	2	30	0	distractor	1	879	561	21920	13.328	13.167	13.490
TrackDT01	2	TrackDT	1.0	SCS215a	20120417.135053	20120417.135433	single-task	8	0.013328	60	0	60-180	60	143	NoGap	1	36	2	30	1	target	1	556	722	22642	13.328	12.870	13.775
TrackDT01	2	TrackDT	1.0	SCS215a	20120417.135053	20120417.135439	single-task	8	0.013328	60	0	60-180	60	146	NoGap	1	37	2	0	0	distractor	1	532	734	23376	13.328	13.104	13.557
TrackDT01	2	TrackDT	1.0	SCS215a	20120417.135053	20120417.135445	single-task	8	0.013328	60	0	60-180	60	100	NoGap	1	38	2	3	1	target	1	548	726	24102	13.328	13.301	13.353
TrackDT01	2	TrackDT	1.0	SCS215a	20120417.135053	20120417.135450	single-task	8	0.013328	60	0	60-180	60	171	NoGap	1	39	2	3	1	target	1	410	795	24897	13.328	12.892	13.768
TrackDT01	2	TrackDT	1.0	SCS215a	20120417.135053	20120417.135456	single-task	8	0.013328	60	0	60-180	60	106	NoGap	1	40	2	1	0	distractor	1	967	517	25414	13.328	13.307	13.346
TrackDT01	2	TrackDT	1.0	SCS215a	20120417.135551	20120417.135558	single-task	8	0.013352	60	10	60-180	60	147	GapPrac	1	1	2	1	1	target	1	1712	144	25558	13.328	13.083	13.559
TrackDT01	2	TrackDT	1.0	SCS215a	20120417.135551	20120417.135606	single-task	8	0.013352	60	10	60-180	60	95	GapPrac	1	2	2	3	1	target	1	1712	144	25702	13.328	8.911	17.740
TrackDT01	2	TrackDT	1.0	SCS215a	20120417.135551	20120417.135612	single-task	8	0.013352	60	10	60-180	60	101	GapPrac	1	3	2	0	1	target	1	493	754	26456	13.328	13.302	13.356
