exp	sub	code	rev	comp	runtime	trialtime	stdt	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	pts	tpts	meanFrameDur	minFrameDur	maxFrameDur
TrackDT01	1	TrackDT	1.0	SCS215a	20120417.121742	20120417.121850	single-task	8	0.013328	60	0	60-180	60	103	NoGap	1	1	2	30	1	target	1	522	739	739	13.328	12.498	14.149
TrackDT01	1	TrackDT	1.0	SCS215a	20120417.121742	20120417.121857	single-task	8	0.013328	60	0	60-180	60	95	NoGap	1	2	2	3	1	target	1	1454	273	1012	13.328	11.742	14.948
TrackDT01	1	TrackDT	1.0	SCS215a	20120417.121742	20120417.121903	single-task	8	0.013328	60	0	60-180	60	123	NoGap	1	3	2	1	0	distractor	1	603	699	1711	13.328	13.224	13.433
TrackDT01	1	TrackDT	1.0	SCS215a	20120417.121742	20120417.121909	single-task	8	0.013328	60	0	60-180	60	78	NoGap	1	4	2	3	0	distractor	1	1145	428	2139	13.328	13.265	13.378
TrackDT01	1	TrackDT	1.0	SCS215a	20120417.121742	20120417.121914	single-task	8	0.013328	60	0	60-180	60	81	NoGap	1	5	2	0	0	distractor	1	356	822	2961	13.328	11.768	14.900
TrackDT01	1	TrackDT	1.0	SCS215a	20120417.121742	20120417.121919	single-task	8	0.013328	60	0	60-180	60	81	NoGap	1	6	2	3	1	target	1	475	763	3724	13.328	12.358	14.323
TrackDT01	1	TrackDT	1.0	SCS215a	20120417.121742	20120417.121924	single-task	8	0.013328	60	0	60-180	60	149	NoGap	1	7	2	30	1	distractor	0	435	-1000	2724	13.328	5.608	21.066
TrackDT01	1	TrackDT	1.0	SCS215a	20120417.121742	20120417.121930	single-task	8	0.013328	60	0	60-180	60	86	NoGap	1	8	2	0	0	distractor	1	735	633	3357	13.328	13.280	13.377
TrackDT01	1	TrackDT	1.0	SCS215a	20120417.121742	20120417.121936	single-task	8	0.013328	60	0	60-180	60	75	NoGap	1	9	2	1	1	target	1	716	642	3999	13.328	12.583	14.069
TrackDT01	1	TrackDT	1.0	SCS215a	20120417.121742	20120417.121941	single-task	8	0.013328	60	0	60-180	60	149	NoGap	1	10	2	30	1	target	1	722	639	4638	13.328	13.065	13.608
