exp	sub	code	rev	comp	runtime	trialtime	stdt	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	pts	tpts	meanFrameDur	minFrameDur	maxFrameDur
TrackDT01	7	TrackDT	1.0	SCS215a	20120426.121812	20120426.121823	single-task	8	0.013327	60	0	60-180	60	87	NoGap	1	1	2	0	0	target	0	1096	-1000	-1000	13.328	12.829	13.840
TrackDT01	7	TrackDT	1.0	SCS215a	20120426.121812	20120426.121830	single-task	8	0.013327	60	0	60-180	60	167	NoGap	1	2	2	0	0	distractor	1	611	695	-305	13.328	10.304	16.360
TrackDT01	7	TrackDT	1.0	SCS215a	20120426.121812	20120426.121836	single-task	8	0.013327	60	0	60-180	60	84	NoGap	1	3	2	1	1	target	1	844	578	273	13.328	7.089	19.611
TrackDT01	7	TrackDT	1.0	SCS215a	20120426.121812	20120426.121841	single-task	8	0.013327	60	0	60-180	60	81	NoGap	1	4	2	1	0	distractor	1	424	788	1061	13.328	13.307	13.350
TrackDT01	7	TrackDT	1.0	SCS215a	20120426.121812	20120426.121846	single-task	8	0.013327	60	0	60-180	60	177	NoGap	1	5	2	3	0	distractor	1	369	816	1877	13.328	13.125	13.436
TrackDT01	7	TrackDT	1.0	SCS215a	20120426.121812	20120426.121852	single-task	8	0.013327	60	0	60-180	60	166	NoGap	1	6	2	30	1	distractor	0	704	-1000	877	13.328	13.001	13.647
TrackDT01	7	TrackDT	1.0	SCS215a	20120426.121812	20120426.121858	single-task	8	0.013327	60	0	60-180	60	70	NoGap	1	7	2	1	1	target	1	598	701	1578	13.328	12.968	13.685
TrackDT01	7	TrackDT	1.0	SCS215a	20120426.121812	20120426.121904	single-task	8	0.013327	60	0	60-180	60	150	NoGap	1	8	2	1	1	target	1	564	718	2296	13.328	10.914	15.748
TrackDT01	7	TrackDT	1.0	SCS215a	20120426.121812	20120426.121910	single-task	8	0.013327	60	0	60-180	60	107	NoGap	1	9	2	0	0	distractor	1	467	767	3063	13.328	12.619	14.024
TrackDT01	7	TrackDT	1.0	SCS215a	20120426.121812	20120426.121915	single-task	8	0.013327	60	0	60-180	60	161	NoGap	1	10	2	30	1	target	1	673	664	3727	13.328	10.231	16.430
TrackDT01	7	TrackDT	1.0	SCS215a	20120426.121812	20120426.121921	single-task	8	0.013327	60	0	60-180	60	135	NoGap	1	11	2	30	0	distractor	1	388	806	4533	13.328	13.165	13.448
TrackDT01	7	TrackDT	1.0	SCS215a	20120426.121812	20120426.121927	single-task	8	0.013327	60	0	60-180	60	112	NoGap	1	12	2	1	0	distractor	1	417	792	5325	13.328	11.413	15.244
TrackDT01	7	TrackDT	1.0	SCS215a	20120426.121812	20120426.121932	single-task	8	0.013327	60	0	60-180	60	91	NoGap	1	13	2	30	0	distractor	1	615	693	6018	13.328	6.296	20.375
TrackDT01	7	TrackDT	1.0	SCS215a	20120426.121812	20120426.121938	single-task	8	0.013327	60	0	60-180	60	156	NoGap	1	14	2	0	1	target	1	369	816	6834	13.328	8.226	18.425
TrackDT01	7	TrackDT	1.0	SCS215a	20120426.121812	20120426.121944	single-task	8	0.013327	60	0	60-180	60	149	NoGap	1	15	2	3	0	distractor	1	464	768	7602	13.328	9.966	16.704
TrackDT01	7	TrackDT	1.0	SCS215a	20120426.121812	20120426.121950	single-task	8	0.013327	60	0	60-180	60	79	NoGap	1	16	2	0	1	distractor	0	353	-1000	6602	13.328	13.278	13.389
TrackDT01	7	TrackDT	1.0	SCS215a	20120426.121812	20120426.121954	single-task	8	0.013327	60	0	60-180	60	164	NoGap	1	17	2	0	1	target	1	467	767	7369	13.328	13.097	13.572
TrackDT01	7	TrackDT	1.0	SCS215a	20120426.121812	20120426.122000	single-task	8	0.013327	60	0	60-180	60	63	NoGap	1	18	2	0	1	target	1	480	760	8129	13.328	13.104	13.558
TrackDT01	7	TrackDT	1.0	SCS215a	20120426.121812	20120426.122005	single-task	8	0.013327	60	0	60-180	60	160	NoGap	1	19	2	3	0	distractor	1	477	762	8891	13.328	13.305	13.345
TrackDT01	7	TrackDT	1.0	SCS215a	20120426.121812	20120426.122011	single-task	8	0.013327	60	0	60-180	60	100	NoGap	1	20	2	30	0	distractor	1	748	626	9517	13.328	13.124	13.441
TrackDT01	7	TrackDT	1.0	SCS215a	20120426.121812	20120426.122017	single-task	8	0.013327	60	0	60-180	60	82	NoGap	1	21	2	1	0	target	0	742	-1000	8517	13.328	12.886	13.775
TrackDT01	7	TrackDT	1.0	SCS215a	20120426.121812	20120426.122022	single-task	8	0.013327	60	0	60-180	60	124	NoGap	1	22	2	3	1	distractor	0	935	-1000	7517	13.328	13.104	13.544
TrackDT01	7	TrackDT	1.0	SCS215a	20120426.121812	20120426.122028	single-task	8	0.013327	60	0	60-180	60	146	NoGap	1	23	2	3	0	distractor	1	278	861	8378	13.328	6.680	19.962
TrackDT01	7	TrackDT	1.0	SCS215a	20120426.121812	20120426.122034	single-task	8	0.013327	60	0	60-180	60	78	NoGap	1	24	2	3	1	target	1	502	749	9127	13.328	13.113	13.496
TrackDT01	7	TrackDT	1.0	SCS215a	20120426.121812	20120426.122038	single-task	8	0.013327	60	0	60-180	60	160	NoGap	1	25	2	0	0	distractor	1	336	832	9959	13.328	10.249	16.408
TrackDT01	7	TrackDT	1.0	SCS215a	20120426.121812	20120426.122045	single-task	8	0.013327	60	0	60-180	60	77	NoGap	1	26	2	1	0	target	0	539	-1000	8959	13.328	9.124	17.522
TrackDT01	7	TrackDT	1.0	SCS215a	20120426.121812	20120426.122050	single-task	8	0.013327	60	0	60-180	60	109	NoGap	1	27	2	30	0	target	0	448	-1000	7959	13.328	10.306	16.464
TrackDT01	7	TrackDT	1.0	SCS215a	20120426.121812	20120426.122055	single-task	8	0.013327	60	0	60-180	60	82	NoGap	1	28	2	3	0	distractor	1	658	671	8630	13.328	11.139	14.551
TrackDT01	7	TrackDT	1.0	SCS215a	20120426.121812	20120426.122100	single-task	8	0.013327	60	0	60-180	60	147	NoGap	1	29	2	0	1	target	1	383	809	9439	13.328	11.788	14.847
TrackDT01	7	TrackDT	1.0	SCS215a	20120426.121812	20120426.122106	single-task	8	0.013327	60	0	60-180	60	165	NoGap	1	30	2	30	1	distractor	0	430	-1000	8439	13.328	5.454	21.190
TrackDT01	7	TrackDT	1.0	SCS215a	20120426.121812	20120426.122112	single-task	8	0.013327	60	0	60-180	60	88	NoGap	1	31	2	3	1	target	1	437	782	9221	13.328	11.650	14.991
TrackDT01	7	TrackDT	1.0	SCS215a	20120426.121812	20120426.122117	single-task	8	0.013327	60	0	60-180	60	111	NoGap	1	32	2	30	0	distractor	1	534	733	9954	13.328	10.046	16.603
TrackDT01	7	TrackDT	1.0	SCS215a	20120426.121812	20120426.122123	single-task	8	0.013327	60	0	60-180	60	170	NoGap	1	33	2	1	1	distractor	0	679	-1000	8954	13.328	9.840	16.823
TrackDT01	7	TrackDT	1.0	SCS215a	20120426.121812	20120426.122129	single-task	8	0.013327	60	0	60-180	60	105	NoGap	1	34	2	3	1	target	1	579	711	9665	13.328	13.304	13.351
