exp	sub	code	rev	comp	runtime	trialtime	stdt	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	pts	tpts	meanFrameDur	minFrameDur	maxFrameDur
TrackDT02	2	TrackDT	2.0	SCS215a	20121121.173303	20121121.173530	single-task	8	0.013328	60	0	60-180	60	126	NoGap	1	1	2	1	0	distractor	1	1042	479	479	13.328	10.528	16.308
TrackDT02	2	TrackDT	2.0	SCS215a	20121121.173303	20121121.173537	single-task	8	0.013328	60	0	60-180	60	161	NoGap	1	2	2	1	1	target	1	1153	424	903	13.328	13.106	13.557
TrackDT02	2	TrackDT	2.0	SCS215a	20121121.173303	20121121.173544	single-task	8	0.013328	60	0	60-180	60	149	NoGap	1	3	2	3	1	distractor	0	1002	-1000	-97	13.374	10.229	24.823
TrackDT02	2	TrackDT	2.0	SCS215a	20121121.173303	20121121.173550	single-task	8	0.013328	60	0	60-180	60	168	NoGap	1	4	2	30	1	target	1	628	686	589	13.328	11.264	15.393
TrackDT02	2	TrackDT	2.0	SCS215a	20121121.173303	20121121.173557	single-task	8	0.013328	60	0	60-180	60	92	NoGap	1	5	2	3	0	target	0	868	-1000	-411	13.328	12.051	14.616
TrackDT02	2	TrackDT	2.0	SCS215a	20121121.173303	20121121.173603	single-task	8	0.013328	60	0	60-180	60	103	NoGap	1	6	2	0	0	target	0	945	-1000	-1411	13.328	10.541	16.123
TrackDT02	2	TrackDT	2.0	SCS215a	20121121.173303	20121121.173609	single-task	8	0.013328	60	0	60-180	60	167	NoGap	1	7	2	30	1	target	1	422	789	-622	13.416	9.679	32.949
TrackDT02	2	TrackDT	2.0	SCS215a	20121121.173303	20121121.173616	single-task	8	0.013328	60	0	60-180	60	165	NoGap	1	8	2	30	0	distractor	1	867	567	-55	13.409	2.741	38.890
TrackDT02	2	TrackDT	2.0	SCS215a	20121121.173303	20121121.173623	single-task	8	0.013328	60	0	60-180	60	84	NoGap	1	9	2	3	1	target	1	583	709	654	13.328	13.308	13.351
TrackDT02	2	TrackDT	2.0	SCS215a	20121121.173303	20121121.173628	single-task	8	0.013328	60	0	60-180	60	73	NoGap	1	10	2	6	0	distractor	1	724	638	1292	13.392	11.917	26.424
TrackDT02	2	TrackDT	2.0	SCS215a	20121121.173303	20121121.173633	single-task	8	0.013328	60	0	60-180	60	172	NoGap	1	11	2	3	1	target	1	543	729	2021	13.328	10.096	16.554
TrackDT02	2	TrackDT	2.0	SCS215a	20121121.173303	20121121.173640	single-task	8	0.013328	60	0	60-180	60	90	NoGap	1	12	2	1	1	target	1	729	636	2657	13.328	11.351	15.291
TrackDT02	2	TrackDT	2.0	SCS215a	20121121.173303	20121121.173645	single-task	8	0.013328	60	0	60-180	60	119	NoGap	1	13	2	30	1	target	1	668	666	3323	13.328	5.273	21.375
TrackDT02	2	TrackDT	2.0	SCS215a	20121121.173303	20121121.173651	single-task	8	0.013328	60	0	60-180	60	175	NoGap	1	14	2	1	1	target	1	584	708	4031	13.328	9.969	16.683
TrackDT02	2	TrackDT	2.0	SCS215a	20121121.173303	20121121.173658	single-task	8	0.013328	60	0	60-180	60	111	NoGap	1	15	2	30	0	distractor	1	729	636	4667	13.427	4.800	39.815
TrackDT02	2	TrackDT	2.0	SCS215a	20121121.173303	20121121.173704	single-task	8	0.013328	60	0	60-180	60	76	NoGap	1	16	2	0	0	distractor	1	855	573	5240	13.328	9.361	17.289
TrackDT02	2	TrackDT	2.0	SCS215a	20121121.173303	20121121.173709	single-task	8	0.013328	60	0	60-180	60	67	NoGap	1	17	2	6	0	distractor	1	728	636	5876	13.328	8.479	18.183
TrackDT02	2	TrackDT	2.0	SCS215a	20121121.173303	20121121.173715	single-task	8	0.013328	60	0	60-180	60	145	NoGap	1	18	2	30	0	distractor	1	664	668	6544	13.328	10.857	15.794
TrackDT02	2	TrackDT	2.0	SCS215a	20121121.173303	20121121.173721	single-task	8	0.013328	60	0	60-180	60	142	NoGap	1	19	2	6	1	target	1	617	692	7236	13.427	12.227	34.878
TrackDT02	2	TrackDT	2.0	SCS215a	20121121.173303	20121121.173727	single-task	8	0.013328	60	0	60-180	60	132	NoGap	1	20	2	1	0	distractor	1	610	695	7931	13.328	10.462	16.207
TrackDT02	2	TrackDT	2.0	SCS215a	20121121.173303	20121121.173733	single-task	8	0.013328	60	0	60-180	60	152	NoGap	1	21	2	0	0	distractor	1	684	658	8589	13.328	7.497	19.157
TrackDT02	2	TrackDT	2.0	SCS215a	20121121.173303	20121121.173739	single-task	8	0.013328	60	0	60-180	60	67	NoGap	1	22	2	30	1	target	1	452	774	9363	13.328	10.214	16.429
TrackDT02	2	TrackDT	2.0	SCS215a	20121121.173303	20121121.173744	single-task	8	0.013328	60	0	60-180	60	97	NoGap	1	23	2	3	0	distractor	1	647	677	10040	13.328	13.308	13.347
TrackDT02	2	TrackDT	2.0	SCS215a	20121121.173303	20121121.173750	single-task	8	0.013328	60	0	60-180	60	160	NoGap	1	24	2	0	1	target	1	715	643	10683	13.328	13.076	13.574
TrackDT02	2	TrackDT	2.0	SCS215a	20121121.173303	20121121.173757	single-task	8	0.013328	60	0	60-180	60	126	NoGap	1	25	2	0	1	target	1	545	728	11411	13.438	13.105	26.896
TrackDT02	2	TrackDT	2.0	SCS215a	20121121.173303	20121121.173802	single-task	8	0.013328	60	0	60-180	60	177	NoGap	1	26	2	1	1	target	1	330	835	12246	13.376	12.928	26.678
TrackDT02	2	TrackDT	2.0	SCS215a	20121121.173303	20121121.173809	single-task	8	0.013328	60	0	60-180	60	63	NoGap	1	27	2	6	1	target	1	596	702	12948	13.328	10.216	16.447
TrackDT02	2	TrackDT	2.0	SCS215a	20121121.173303	20121121.173814	single-task	8	0.013328	60	0	60-180	60	129	NoGap	1	28	2	1	0	distractor	1	477	762	13710	13.328	8.042	18.626
TrackDT02	2	TrackDT	2.0	SCS215a	20121121.173303	20121121.173819	single-task	8	0.013328	60	0	60-180	60	118	NoGap	1	29	2	1	1	target	1	567	717	14427	13.328	13.305	13.353
TrackDT02	2	TrackDT	2.0	SCS215a	20121121.173303	20121121.173825	single-task	8	0.013328	60	0	60-180	60	169	NoGap	1	30	2	3	0	distractor	1	495	753	15180	13.328	13.100	13.543
TrackDT02	2	TrackDT	2.0	SCS215a	20121121.173303	20121121.173832	single-task	8	0.013328	60	0	60-180	60	149	NoGap	1	31	2	1	0	distractor	1	539	731	15911	13.328	13.097	13.563
TrackDT02	2	TrackDT	2.0	SCS215a	20121121.173303	20121121.173837	single-task	8	0.013328	60	0	60-180	60	137	NoGap	1	32	2	0	0	distractor	1	585	708	16619	13.328	11.041	15.616
TrackDT02	2	TrackDT	2.0	SCS215a	20121121.173303	20121121.173843	single-task	8	0.013328	60	0	60-180	60	151	NoGap	1	33	2	3	0	target	0	509	-1000	15619	13.328	10.932	15.718
TrackDT02	2	TrackDT	2.0	SCS215a	20121121.173303	20121121.173849	single-task	8	0.013328	60	0	60-180	60	66	NoGap	1	34	2	0	1	target	1	1008	496	16115	13.328	13.289	13.362
TrackDT02	2	TrackDT	2.0	SCS215a	20121121.173303	20121121.173855	single-task	8	0.013328	60	0	60-180	60	80	NoGap	1	35	2	1	0	distractor	1	972	514	16629	13.328	11.995	14.662
TrackDT02	2	TrackDT	2.0	SCS215a	20121121.173303	20121121.173901	single-task	8	0.013328	60	0	60-180	60	70	NoGap	1	36	2	6	1	target	1	613	694	17323	13.328	13.106	13.544
TrackDT02	2	TrackDT	2.0	SCS215a	20121121.173303	20121121.173906	single-task	8	0.013328	60	0	60-180	60	113	NoGap	1	37	2	6	1	target	1	572	714	18037	13.328	13.168	13.487
