exp	sub	code	rev	comp	runtime	trialtime	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	gaptype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	pts	tpts	meanFrameDur	minFrameDur	maxFrameDur
ProbeTrack14	9	ProbeTrack	14.0	SCS215b	20111122.150637	20111122.150642	8	0.013323	60	0	60-180	60	150	NoGap	None	1	1	2	6	1	target	1	904	548	548	13.374	8.615	18.049
ProbeTrack14	9	ProbeTrack	14.0	SCS215b	20111122.150637	20111122.150758	8	0.013323	60	0	60-180	60	147	NoGap	None	1	2	2	1	0	distractor	1	878	561	1109	13.328	6.249	20.413
ProbeTrack14	9	ProbeTrack	14.0	SCS215b	20111122.150637	20111122.150806	8	0.013323	60	0	60-180	60	88	NoGap	None	1	3	2	45	1	target	1	856	572	1681	13.328	6.436	20.210
ProbeTrack14	9	ProbeTrack	14.0	SCS215b	20111122.150637	20111122.150817	8	0.013323	60	0	60-180	60	93	NoGap	None	1	4	2	2	1	distractor	0	517	-1000	681	13.328	6.865	19.800
ProbeTrack14	9	ProbeTrack	14.0	SCS215b	20111122.150637	20111122.150824	8	0.013323	60	0	60-180	60	85	NoGap	None	1	5	2	45	0	distractor	1	833	584	1265	13.328	8.736	17.926
ProbeTrack14	9	ProbeTrack	14.0	SCS215b	20111122.150637	20111122.150831	8	0.013323	60	0	60-180	60	115	NoGap	None	1	6	2	0	0	distractor	1	631	685	1950	13.328	3.407	23.249
ProbeTrack14	9	ProbeTrack	14.0	SCS215b	20111122.150637	20111122.150838	8	0.013323	60	0	60-180	60	136	NoGap	None	1	7	2	0	1	target	1	847	577	2527	13.328	9.327	17.343
ProbeTrack14	9	ProbeTrack	14.0	SCS215b	20111122.150637	20111122.150846	8	0.013323	60	0	60-180	60	116	NoGap	None	1	8	2	6	1	target	1	567	717	3244	13.328	8.131	18.512
ProbeTrack14	9	ProbeTrack	14.0	SCS215b	20111122.150637	20111122.150853	8	0.013323	60	0	60-180	60	64	NoGap	None	1	9	2	0	0	distractor	1	705	648	3892	13.328	10.424	16.243
ProbeTrack14	9	ProbeTrack	14.0	SCS215b	20111122.150637	20111122.150859	8	0.013323	60	0	60-180	60	168	NoGap	None	1	10	2	2	1	target	1	671	665	4557	13.328	11.680	14.990
ProbeTrack14	9	ProbeTrack	14.0	SCS215b	20111122.150637	20111122.150907	8	0.013323	60	0	60-180	60	72	NoGap	None	1	11	2	0	0	distractor	1	676	662	5219	13.328	13.299	13.348
ProbeTrack14	9	ProbeTrack	14.0	SCS215b	20111122.150637	20111122.150915	8	0.013323	60	0	60-180	60	154	NoGap	None	1	12	2	45	1	target	1	714	643	5862	13.328	6.933	19.712
ProbeTrack14	9	ProbeTrack	14.0	SCS215b	20111122.150637	20111122.150922	8	0.013323	60	0	60-180	60	104	NoGap	None	1	13	2	1	0	distractor	1	801	600	6462	13.328	6.490	20.175
ProbeTrack14	9	ProbeTrack	14.0	SCS215b	20111122.150637	20111122.150929	8	0.013323	60	0	60-180	60	102	NoGap	None	1	14	2	6	1	target	1	615	693	7155	13.386	11.772	22.428
ProbeTrack14	9	ProbeTrack	14.0	SCS215b	20111122.150637	20111122.150936	8	0.013323	60	0	60-180	60	110	NoGap	None	1	15	2	6	0	distractor	1	601	700	7855	13.328	10.451	16.219
ProbeTrack14	9	ProbeTrack	14.0	SCS215b	20111122.150637	20111122.150943	8	0.013323	60	0	60-180	60	144	NoGap	None	1	16	2	45	1	target	1	721	640	8495	13.328	5.494	21.156
