exp	sub	code	rev	comp	runtime	trialtime	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	gaptype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	pts	tpts	meanFrameDur	minFrameDur	maxFrameDur
ProbeTrack14	5	ProbeTrack	14.0	SCS215b	20111122.130314	20111122.130319	8	0.013328	60	0	60-180	60	71	NoGap	None	1	1	2	1	1	target	1	1739	131	131	13.392	12.195	14.468
ProbeTrack14	5	ProbeTrack	14.0	SCS215b	20111122.130314	20111122.130503	8	0.013328	60	0	60-180	60	62	NoGap	None	1	2	2	6	0	distractor	1	992	504	635	13.328	7.228	19.438
ProbeTrack14	5	ProbeTrack	14.0	SCS215b	20111122.130314	20111122.130512	8	0.013328	60	0	60-180	60	87	NoGap	None	1	3	2	2	0	distractor	1	717	642	1277	13.328	10.530	16.130
ProbeTrack14	5	ProbeTrack	14.0	SCS215b	20111122.130314	20111122.130519	8	0.013328	60	0	60-180	60	124	NoGap	None	1	4	2	1	0	distractor	1	633	684	1961	13.328	3.095	23.567
ProbeTrack14	5	ProbeTrack	14.0	SCS215b	20111122.130314	20111122.130526	8	0.013328	60	0	60-180	60	151	NoGap	None	1	5	2	6	1	target	1	606	697	2658	13.328	9.291	17.372
ProbeTrack14	5	ProbeTrack	14.0	SCS215b	20111122.130314	20111122.130533	8	0.013328	60	0	60-180	60	80	NoGap	None	1	6	2	2	1	target	1	525	738	3396	13.328	4.305	22.355
ProbeTrack14	5	ProbeTrack	14.0	SCS215b	20111122.130314	20111122.130538	8	0.013328	60	0	60-180	60	72	NoGap	None	1	7	2	45	1	target	1	530	735	4131	13.328	4.578	22.085
ProbeTrack14	5	ProbeTrack	14.0	SCS215b	20111122.130314	20111122.130544	8	0.013328	60	0	60-180	60	136	NoGap	None	1	8	2	1	1	target	1	479	761	4892	13.327	6.833	19.837
ProbeTrack14	5	ProbeTrack	14.0	SCS215b	20111122.130314	20111122.130550	8	0.013328	60	0	60-180	60	109	NoGap	None	1	9	2	0	1	target	1	390	805	5697	13.328	6.019	20.659
ProbeTrack14	5	ProbeTrack	14.0	SCS215b	20111122.130314	20111122.130556	8	0.013328	60	0	60-180	60	63	NoGap	None	1	10	2	6	1	target	1	474	763	6460	13.328	7.370	19.290
ProbeTrack14	5	ProbeTrack	14.0	SCS215b	20111122.130314	20111122.130601	8	0.013328	60	0	60-180	60	168	NoGap	None	1	11	2	6	0	distractor	1	708	646	7106	13.328	7.441	19.221
ProbeTrack14	5	ProbeTrack	14.0	SCS215b	20111122.130314	20111122.130609	8	0.013328	60	0	60-180	60	61	NoGap	None	1	12	2	2	0	distractor	1	556	722	7828	13.328	13.039	13.618
ProbeTrack14	5	ProbeTrack	14.0	SCS215b	20111122.130314	20111122.130614	8	0.013328	60	0	60-180	60	174	NoGap	None	1	13	2	45	0	distractor	1	634	683	8511	13.328	9.176	17.484
ProbeTrack14	5	ProbeTrack	14.0	SCS215b	20111122.130314	20111122.130622	8	0.013328	60	0	60-180	60	152	NoGap	None	1	14	2	0	0	distractor	1	607	697	9208	13.328	10.051	16.598
ProbeTrack14	5	ProbeTrack	14.0	SCS215b	20111122.130314	20111122.130629	8	0.013328	60	0	60-180	60	126	NoGap	None	1	15	2	0	1	target	1	528	736	9944	13.328	4.365	22.295
ProbeTrack14	5	ProbeTrack	14.0	SCS215b	20111122.130314	20111122.130635	8	0.013328	60	0	60-180	60	136	NoGap	None	1	16	2	45	0	distractor	1	558	721	10665	13.328	5.503	21.158
ProbeTrack14	5	ProbeTrack	14.0	SCS215b	20111122.130314	20111122.130642	8	0.013328	60	0	60-180	60	144	NoGap	None	1	17	2	0	0	distractor	1	499	751	11416	13.328	11.698	14.963
ProbeTrack14	5	ProbeTrack	14.0	SCS215b	20111122.130314	20111122.130648	8	0.013328	60	0	60-180	60	127	NoGap	None	1	18	2	45	1	target	1	564	718	12134	13.328	7.851	18.811
ProbeTrack14	5	ProbeTrack	14.0	SCS215b	20111122.130314	20111122.130655	8	0.013328	60	0	60-180	60	150	NoGap	None	1	19	2	2	0	distractor	1	523	739	12873	13.328	8.131	18.522
ProbeTrack14	5	ProbeTrack	14.0	SCS215b	20111122.130314	20111122.130702	8	0.013328	60	0	60-180	60	133	NoGap	None	1	20	2	2	0	distractor	1	542	729	13602	13.328	7.595	19.068
ProbeTrack14	5	ProbeTrack	14.0	SCS215b	20111122.130314	20111122.130708	8	0.013328	60	0	60-180	60	77	NoGap	None	1	21	2	1	0	distractor	1	483	759	14361	13.328	4.570	22.095
ProbeTrack14	5	ProbeTrack	14.0	SCS215b	20111122.130314	20111122.130714	8	0.013328	60	0	60-180	60	135	NoGap	None	1	22	2	1	1	target	1	446	777	15138	13.328	12.730	13.927
ProbeTrack14	5	ProbeTrack	14.0	SCS215b	20111122.130314	20111122.130720	8	0.013328	60	0	60-180	60	123	NoGap	None	1	23	2	6	0	distractor	1	449	776	15914	13.328	4.694	21.968
ProbeTrack14	5	ProbeTrack	14.0	SCS215b	20111122.130314	20111122.130726	8	0.013328	60	0	60-180	60	133	NoGap	None	1	24	2	6	0	distractor	1	461	770	16684	13.328	11.188	15.484
ProbeTrack14	5	ProbeTrack	14.0	SCS215b	20111122.130314	20111122.130732	8	0.013328	60	0	60-180	60	70	NoGap	None	1	25	2	6	1	target	1	504	748	17432	13.328	7.979	18.683
