exp	sub	code	rev	comp	runtime	trialtime	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	gaptype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	pts	tpts	meanFrameDur	minFrameDur	maxFrameDur
ProbeTrack14	2	ProbeTrack	14.0	SCS215b	20111118.091136	20111118.091142	8	0.013328	60	0	60-180	60	79	NoGap	None	1	1	2	0	1	target	1	918	541	541	13.390	13.099	13.548
ProbeTrack14	2	ProbeTrack	14.0	SCS215b	20111118.091136	20111118.091610	8	0.013328	60	0	60-180	60	135	NoGap	None	1	2	2	0	0	distractor	1	4672	0	541	13.328	13.159	13.505
ProbeTrack14	2	ProbeTrack	14.0	SCS215b	20111118.091136	20111118.091628	8	0.013328	60	0	60-180	60	128	NoGap	None	1	3	2	2	0	distractor	1	879	561	1102	13.328	13.303	13.356
ProbeTrack14	2	ProbeTrack	14.0	SCS215b	20111118.091136	20111118.091648	8	0.013328	60	0	60-180	60	168	NoGap	None	1	4	2	6	0	distractor	1	516	742	1844	13.328	13.097	13.562
ProbeTrack14	2	ProbeTrack	14.0	SCS215b	20111118.091136	20111118.091658	8	0.013328	60	0	60-180	60	130	NoGap	None	1	5	2	1	0	distractor	1	480	760	2604	13.328	12.845	13.812
ProbeTrack14	2	ProbeTrack	14.0	SCS215b	20111118.091136	20111118.091707	8	0.013328	60	0	60-180	60	153	NoGap	None	1	6	2	2	1	distractor	0	544	-1000	1604	13.328	12.945	13.776
ProbeTrack14	2	ProbeTrack	14.0	SCS215b	20111118.091136	20111118.091715	8	0.013328	60	0	60-180	60	136	NoGap	None	1	7	2	6	1	distractor	0	545	-1000	604	13.328	13.127	13.546
ProbeTrack14	2	ProbeTrack	14.0	SCS215b	20111118.091136	20111118.091726	8	0.013328	60	0	60-180	60	166	NoGap	None	1	8	2	45	1	distractor	0	441	-1000	-396	13.328	12.911	13.750
ProbeTrack14	2	ProbeTrack	14.0	SCS215b	20111118.091136	20111118.091743	8	0.013328	60	0	60-180	60	152	NoGap	None	1	9	2	45	1	distractor	0	700	-1000	-1396	13.328	12.848	13.794
ProbeTrack14	2	ProbeTrack	14.0	SCS215b	20111118.091136	20111118.091758	8	0.013328	60	0	60-180	60	146	NoGap	None	1	10	2	45	1	distractor	0	848	-1000	-2396	13.328	13.151	13.509
ProbeTrack14	2	ProbeTrack	14.0	SCS215b	20111118.091136	20111118.091808	8	0.013328	60	0	60-180	60	152	NoGap	None	1	11	2	45	0	target	0	524	-1000	-3396	13.328	12.933	13.642
ProbeTrack14	2	ProbeTrack	14.0	SCS215b	20111118.091136	20111118.091832	8	0.013328	60	0	60-180	60	145	NoGap	None	1	12	2	2	1	distractor	0	604	-1000	-4396	13.328	13.094	13.567
ProbeTrack14	2	ProbeTrack	14.0	SCS215b	20111118.091136	20111118.091840	8	0.013328	60	0	60-180	60	82	NoGap	None	1	13	2	1	1	target	1	426	787	-3609	13.328	13.263	13.380
ProbeTrack14	2	ProbeTrack	14.0	SCS215b	20111118.091136	20111118.091849	8	0.013328	60	0	60-180	60	136	NoGap	None	1	14	2	45	0	distractor	1	732	634	-2975	13.328	12.855	13.800
ProbeTrack14	2	ProbeTrack	14.0	SCS215b	20111118.091136	20111118.091859	8	0.013328	60	0	60-180	60	151	NoGap	None	1	15	2	1	0	target	0	345	-1000	-3975	13.328	13.103	13.559
ProbeTrack14	2	ProbeTrack	14.0	SCS215b	20111118.091136	20111118.091915	8	0.013328	60	0	60-180	60	90	NoGap	None	1	16	2	1	0	target	0	510	-1000	-4975	13.328	12.911	13.742
ProbeTrack14	2	ProbeTrack	14.0	SCS215b	20111118.091136	20111118.091922	8	0.013328	60	0	60-180	60	168	NoGap	None	1	17	2	1	1	distractor	0	285	-1000	-5975	13.328	12.884	13.815
ProbeTrack14	2	ProbeTrack	14.0	SCS215b	20111118.091136	20111118.091929	8	0.013328	60	0	60-180	60	111	NoGap	None	1	18	2	2	1	distractor	0	351	-1000	-6975	13.328	12.855	13.809
ProbeTrack14	2	ProbeTrack	14.0	SCS215b	20111118.091136	20111118.091948	8	0.013328	60	0	60-180	60	158	NoGap	None	1	19	2	2	0	distractor	1	510	745	-6230	13.328	13.081	13.553
ProbeTrack14	2	ProbeTrack	14.0	SCS215b	20111118.091136	20111118.092010	8	0.013328	60	0	60-180	60	163	NoGap	None	1	20	2	2	1	distractor	0	638	-1000	-7230	13.328	12.875	13.798
ProbeTrack14	2	ProbeTrack	14.0	SCS215b	20111118.091136	20111118.092024	8	0.013328	60	0	60-180	60	94	NoGap	None	1	21	2	6	1	target	1	854	573	-6657	13.328	13.306	13.350
ProbeTrack14	2	ProbeTrack	14.0	SCS215b	20111118.091136	20111118.092031	8	0.013328	60	0	60-180	60	157	NoGap	None	1	22	2	1	1	target	1	507	747	-5910	13.328	12.895	13.771
ProbeTrack14	2	ProbeTrack	14.0	SCS215b	20111118.091136	20111118.092037	8	0.013328	60	0	60-180	60	94	NoGap	None	1	23	2	45	1	target	1	420	790	-5120	13.328	12.876	13.818
ProbeTrack14	2	ProbeTrack	14.0	SCS215b	20111118.091136	20111118.092044	8	0.013328	60	0	60-180	60	110	NoGap	None	1	24	2	1	0	distractor	1	544	728	-4392	13.328	12.916	13.803
ProbeTrack14	2	ProbeTrack	14.0	SCS215b	20111118.091136	20111118.092051	8	0.013328	60	0	60-180	60	104	NoGap	None	1	25	2	45	0	distractor	1	557	722	-3670	13.328	13.038	13.624
ProbeTrack14	2	ProbeTrack	14.0	SCS215b	20111118.091136	20111118.092058	8	0.013328	60	0	60-180	60	170	NoGap	None	1	26	2	0	1	distractor	0	446	-1000	-4670	13.328	12.894	13.759
ProbeTrack14	2	ProbeTrack	14.0	SCS215b	20111118.091136	20111118.092106	8	0.013328	60	0	60-180	60	121	NoGap	None	1	27	2	0	0	distractor	1	717	642	-4028	13.328	12.995	13.658
ProbeTrack14	2	ProbeTrack	14.0	SCS215b	20111118.091136	20111118.092112	8	0.013328	60	0	60-180	60	126	NoGap	None	1	28	2	2	0	distractor	1	605	698	-3330	13.328	12.877	13.805
ProbeTrack14	2	ProbeTrack	14.0	SCS215b	20111118.091136	20111118.092120	8	0.013328	60	0	60-180	60	172	NoGap	None	1	29	2	6	1	target	1	525	738	-2592	13.328	12.893	13.727
ProbeTrack14	2	ProbeTrack	14.0	SCS215b	20111118.091136	20111118.092137	8	0.013328	60	0	60-180	60	91	NoGap	None	1	30	2	45	0	distractor	1	504	748	-1844	13.328	13.063	13.641
ProbeTrack14	2	ProbeTrack	14.0	SCS215b	20111118.091136	20111118.092144	8	0.013328	60	0	60-180	60	137	NoGap	None	1	31	2	6	0	distractor	1	398	801	-1043	13.328	13.273	13.422
ProbeTrack14	2	ProbeTrack	14.0	SCS215b	20111118.091136	20111118.092151	8	0.013328	60	0	60-180	60	152	NoGap	None	1	32	2	6	0	distractor	1	483	759	-284	13.328	13.133	13.533
ProbeTrack14	2	ProbeTrack	14.0	SCS215b	20111118.091136	20111118.092157	8	0.013328	60	0	60-180	60	146	NoGap	None	1	33	2	0	1	target	1	418	791	507	13.328	12.914	13.736
