exp	sub	code	rev	comp	runtime	trialtime	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	gaptype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	pts	tpts	meanFrameDur	minFrameDur	maxFrameDur
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.150412	20111122.150820	8	0.013328	60	0	60-180	60	136	NoGap	None	1	27	2	45	0	distractor	1	349	826	15702	13.328	13.178	13.479
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.150412	20111122.150827	8	0.013328	60	0	60-180	60	166	NoGap	None	1	28	2	45	0	distractor	1	521	740	16442	13.328	12.880	13.774
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.150412	20111122.150833	8	0.013328	60	0	60-180	60	67	NoGap	None	1	29	2	1	1	target	1	590	705	17147	13.328	13.300	13.350
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.150412	20111122.150839	8	0.013328	60	0	60-180	60	76	NoGap	None	1	30	2	2	1	target	1	479	761	17908	13.328	13.090	13.555
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.150412	20111122.150844	8	0.013328	60	0	60-180	60	122	NoGap	None	1	31	2	45	0	distractor	1	295	853	18761	13.328	12.896	13.769
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.150412	20111122.150850	8	0.013328	60	0	60-180	60	101	NoGap	None	1	32	2	1	0	distractor	1	479	761	19522	13.329	13.302	13.546
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.150412	20111122.150855	8	0.013328	60	0	60-180	60	158	NoGap	None	1	33	2	1	0	distractor	1	341	830	20352	13.328	13.305	13.360
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.150412	20111122.150902	8	0.013328	60	0	60-180	60	83	NoGap	None	1	34	2	2	0	distractor	1	356	822	21174	13.328	13.312	13.344
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.150412	20111122.150907	8	0.013328	60	0	60-180	60	132	NoGap	None	1	35	2	1	1	target	1	243	879	22053	13.328	13.292	13.346
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.150412	20111122.150913	8	0.013328	60	0	60-180	60	72	NoGap	None	1	36	2	6	0	distractor	1	264	868	22921	13.328	12.943	13.715
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.150412	20111122.150918	8	0.013328	60	0	60-180	60	88	NoGap	None	1	37	2	0	0	distractor	1	344	828	23749	13.328	12.941	13.722
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.150412	20111122.150923	8	0.013328	60	0	60-180	60	79	NoGap	None	1	38	2	0	1	target	1	331	835	24584	13.328	12.931	13.735
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.150412	20111122.150928	8	0.013328	60	0	60-180	60	91	NoGap	None	1	39	2	6	0	distractor	1	399	801	25385	13.328	13.026	13.623
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.150412	20111122.150933	8	0.013328	60	0	60-180	60	93	NoGap	None	1	40	2	6	1	target	1	275	863	26248	13.328	12.958	13.690
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151040	20111122.151052	8	0.013328	60	10	60-180	60	97	GapPrac	Blank	1	1	2	0	1	target	1	426	787	27035	13.390	13.309	13.349
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151040	20111122.151059	8	0.013328	60	10	60-180	60	61	GapPrac	Blank	1	2	2	45	0	distractor	1	546	727	27762	13.328	13.308	13.344
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151040	20111122.151105	8	0.013328	60	10	60-180	60	156	GapPrac	Blank	1	3	2	0	0	distractor	1	582	709	28471	13.328	12.834	13.815
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151040	20111122.151112	8	0.013328	60	10	60-180	60	109	GapPrac	Blank	1	4	2	45	1	target	1	342	829	29300	13.327	13.060	13.598
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151040	20111122.151118	8	0.013328	60	10	60-180	60	105	GapPrac	Blank	1	5	2	2	1	target	1	344	828	30128	13.328	13.104	13.558
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151040	20111122.151124	8	0.013328	60	10	60-180	60	112	GapPrac	Blank	1	6	2	1	1	target	1	473	764	30892	13.328	13.087	13.569
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151040	20111122.151131	8	0.013328	60	10	60-180	60	99	GapPrac	Blank	1	7	2	6	1	target	1	471	765	31657	13.328	12.980	13.674
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151040	20111122.151137	8	0.013328	60	10	60-180	60	127	GapPrac	Blank	1	8	2	1	0	distractor	1	487	757	32414	13.328	13.085	13.566
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151040	20111122.151143	8	0.013328	60	10	60-180	60	66	GapPrac	Blank	1	9	2	45	0	distractor	1	390	805	33219	13.328	12.889	13.766
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151040	20111122.151148	8	0.013328	60	10	60-180	60	159	GapPrac	Blank	1	10	2	1	1	target	1	411	795	34014	13.328	12.893	13.774
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151040	20111122.151154	8	0.013328	60	10	60-180	60	168	GapPrac	Blank	1	11	2	6	1	target	1	449	776	34790	13.328	12.880	13.778
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151040	20111122.151201	8	0.013328	60	10	60-180	60	163	GapPrac	Blank	1	12	2	0	1	target	1	509	746	35536	13.374	12.982	26.348
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151040	20111122.151208	8	0.013328	60	10	60-180	60	165	GapPrac	Blank	1	13	2	6	0	distractor	1	389	806	36342	13.328	12.944	13.720
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151040	20111122.151214	8	0.013328	60	10	60-180	60	106	GapPrac	Blank	1	14	2	2	0	distractor	1	468	766	37108	13.328	13.082	13.573
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151040	20111122.151220	8	0.013328	60	10	60-180	60	159	GapPrac	Blank	1	15	2	45	1	target	1	300	850	37958	13.328	12.855	13.786
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151040	20111122.151226	8	0.013328	60	10	60-180	60	159	GapPrac	Blank	1	16	2	2	0	distractor	1	496	752	38710	13.328	12.939	13.717
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151040	20111122.151233	8	0.013328	60	10	60-180	60	165	GapPrac	Blank	1	17	2	1	0	distractor	1	742	629	39339	13.328	13.093	13.556
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151040	20111122.151240	8	0.013328	60	10	60-180	60	154	GapPrac	Blank	1	18	2	2	1	target	1	550	725	40064	13.328	12.974	13.691
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151040	20111122.151247	8	0.013328	60	10	60-180	60	107	GapPrac	Blank	1	19	2	6	0	distractor	1	350	825	40889	13.328	13.296	13.354
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151040	20111122.151252	8	0.013328	60	10	60-180	60	103	GapPrac	Blank	1	20	2	0	0	distractor	1	420	790	41679	13.328	13.310	13.345
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.151346	8	0.013325	60	10	60-180	60	73	GapExp	Blank	1	1	2	45	0	distractor	1	498	751	42430	13.438	13.110	26.472
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.151353	8	0.013325	60	10	60-180	60	166	GapExp	Blank	1	2	2	0	0	distractor	1	470	765	43195	13.328	8.266	18.390
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.151359	8	0.013325	60	10	60-180	60	174	GapExp	Blank	1	3	2	6	0	distractor	1	334	833	44028	13.328	10.561	16.083
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.151410	8	0.013325	60	10	60-180	60	90	GapExp	Blank	1	4	2	1	1	target	1	340	830	44858	13.328	11.808	14.885
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.151416	8	0.013325	60	10	60-180	60	127	GapExp	Blank	1	5	2	2	1	target	1	417	792	45650	13.328	5.749	20.912
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.151422	8	0.013325	60	10	60-180	60	121	GapExp	Blank	1	6	2	45	1	target	1	260	870	46520	13.328	10.470	16.199
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.151428	8	0.013325	60	10	60-180	60	149	GapExp	Blank	1	7	2	2	0	target	0	425	-1000	45520	13.328	4.403	22.026
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.151435	8	0.013325	60	10	60-180	60	106	GapExp	Blank	1	8	2	6	1	target	1	391	805	46325	13.328	9.000	17.669
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.151441	8	0.013325	60	10	60-180	60	77	GapExp	Blank	1	9	2	0	1	target	1	511	745	47070	13.328	9.278	17.381
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.151446	8	0.013325	60	10	60-180	60	90	GapExp	Blank	1	10	2	1	0	distractor	1	352	824	47894	13.328	5.232	21.425
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.151451	8	0.013325	60	10	60-180	60	97	GapExp	Blank	0	11	2	45	1	target	1	278	861	48755	13.381	10.890	25.897
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.151457	8	0.013325	60	10	60-180	60	97	GapExp	Blank	0	12	2	6	0	distractor	1	358	821	49576	13.328	13.303	13.354
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.151505	8	0.013325	60	10	60-180	60	109	GapExp	Blank	0	13	2	6	0	distractor	1	458	771	50347	13.328	13.306	13.353
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.151511	8	0.013325	60	10	60-180	60	139	GapExp	Blank	0	14	2	2	1	target	1	306	847	51194	13.328	12.673	13.404
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.151517	8	0.013325	60	10	60-180	60	74	GapExp	Blank	0	15	2	6	1	target	1	407	797	51991	13.328	13.089	13.561
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.151522	8	0.013325	60	10	60-180	60	66	GapExp	Blank	0	16	2	1	1	target	1	462	769	52760	13.328	8.679	17.971
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.151527	8	0.013325	60	10	60-180	60	172	GapExp	Blank	0	17	2	45	1	distractor	0	353	-1000	51760	13.328	9.823	16.823
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.151534	8	0.013325	60	10	60-180	60	120	GapExp	Blank	0	18	2	0	1	target	1	382	809	52569	13.328	4.923	21.737
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.151540	8	0.013325	60	10	60-180	60	64	GapExp	Blank	0	19	2	2	1	target	1	419	791	53360	13.328	10.220	16.442
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.151546	8	0.013325	60	10	60-180	60	162	GapExp	Blank	0	20	2	6	1	target	1	377	812	54172	13.328	3.448	23.214
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.151552	8	0.013325	60	10	60-180	60	148	GapExp	Blank	0	21	2	45	1	target	1	262	869	55041	13.328	13.120	13.536
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.151558	8	0.013325	60	10	60-180	60	73	GapExp	Blank	0	22	2	1	1	target	1	323	839	55880	13.328	13.110	13.537
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.151604	8	0.013325	60	10	60-180	60	97	GapExp	Blank	0	23	2	45	1	target	1	330	835	56715	13.328	13.303	13.345
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.151609	8	0.013325	60	10	60-180	60	138	GapExp	Blank	0	24	2	2	1	target	1	429	786	57501	13.328	12.835	13.814
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.151616	8	0.013325	60	10	60-180	60	75	GapExp	Blank	0	25	2	0	1	target	1	339	831	58332	13.328	10.566	16.096
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.151621	8	0.013325	60	10	60-180	60	106	GapExp	Blank	0	26	2	6	0	distractor	1	487	757	59089	13.328	10.250	16.425
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.151627	8	0.013325	60	10	60-180	60	64	GapExp	Blank	0	27	2	0	1	target	1	398	801	59890	13.328	9.207	17.444
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.151632	8	0.013325	60	10	60-180	60	101	GapExp	Blank	0	28	2	45	0	distractor	1	461	770	60660	13.328	10.182	16.476
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.151638	8	0.013325	60	10	60-180	60	115	GapExp	Blank	0	29	2	2	1	target	1	446	777	61437	13.328	8.933	17.724
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.151644	8	0.013325	60	10	60-180	60	86	GapExp	Blank	0	30	2	45	0	distractor	1	411	795	62232	13.328	10.546	16.105
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.151650	8	0.013325	60	10	60-180	60	70	GapExp	Blank	0	31	2	45	0	distractor	1	387	807	63039	13.328	11.516	15.147
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.151656	8	0.013325	60	10	60-180	60	151	GapExp	Blank	0	32	2	2	0	distractor	1	300	850	63889	13.328	9.156	17.500
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.151702	8	0.013325	60	10	60-180	60	176	GapExp	Blank	0	33	2	45	1	target	1	313	844	64733	13.328	6.276	20.399
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.151709	8	0.013325	60	10	60-180	60	171	GapExp	Blank	0	34	2	1	1	target	1	364	818	65551	13.328	13.098	13.554
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.151716	8	0.013325	60	10	60-180	60	120	GapExp	Blank	0	35	2	45	0	distractor	1	394	803	66354	13.328	5.877	20.794
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.151723	8	0.013325	60	10	60-180	60	155	GapExp	Blank	0	36	2	0	1	target	1	434	783	67137	13.328	6.907	19.750
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.151729	8	0.013325	60	10	60-180	60	68	GapExp	Blank	0	37	2	2	1	target	1	435	783	67920	13.328	13.114	13.550
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.151734	8	0.013325	60	10	60-180	60	180	GapExp	Blank	0	38	2	1	0	distractor	1	327	837	68757	13.328	11.172	15.478
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.151741	8	0.013325	60	10	60-180	60	118	GapExp	Blank	0	39	2	0	0	distractor	1	333	834	69591	13.328	7.059	19.601
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.151746	8	0.013325	60	10	60-180	60	86	GapExp	Blank	0	40	2	2	1	target	1	577	712	70303	13.328	8.668	17.995
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.151752	8	0.013325	60	10	60-180	60	110	GapExp	Blank	0	41	2	45	0	distractor	1	430	785	71088	13.328	13.186	13.558
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.151759	8	0.013325	60	10	60-180	60	135	GapExp	Blank	0	42	2	45	0	distractor	1	394	803	71891	13.328	13.298	13.351
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.151805	8	0.013325	60	10	60-180	60	139	GapExp	Blank	0	43	2	45	1	target	1	555	723	72614	13.328	10.527	15.227
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.151812	8	0.013325	60	10	60-180	60	153	GapExp	Blank	0	44	2	0	0	distractor	1	344	828	73442	13.328	13.100	13.564
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.151818	8	0.013325	60	10	60-180	60	138	GapExp	Blank	0	45	2	0	0	distractor	1	413	794	74236	13.328	13.099	13.569
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.151824	8	0.013325	60	10	60-180	60	99	GapExp	Blank	0	46	2	1	1	target	1	319	841	75077	13.328	12.315	14.341
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.151829	8	0.013325	60	10	60-180	60	114	GapExp	Blank	0	47	2	0	0	distractor	1	428	786	75863	13.328	9.632	17.030
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.151835	8	0.013325	60	10	60-180	60	179	GapExp	Blank	0	48	2	2	1	target	1	489	756	76619	13.328	10.152	16.490
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.151842	8	0.013325	60	10	60-180	60	127	GapExp	Blank	0	49	2	6	1	target	1	495	753	77372	13.328	12.999	13.659
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.151848	8	0.013325	60	10	60-180	60	133	GapExp	Blank	0	50	2	45	1	target	1	478	761	78133	13.328	13.101	13.557
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.151854	8	0.013325	60	10	60-180	60	109	GapExp	Blank	0	51	2	1	0	distractor	1	418	791	78924	13.328	13.087	13.563
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.151907	8	0.013325	60	10	60-180	60	143	GapExp	Blank	0	52	2	1	0	distractor	1	420	790	79714	13.328	9.244	17.414
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.151913	8	0.013325	60	10	60-180	60	130	GapExp	Blank	0	53	2	2	0	distractor	1	434	783	80497	13.328	4.514	22.149
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.151919	8	0.013325	60	10	60-180	60	64	GapExp	Blank	0	54	2	6	0	distractor	1	476	762	81259	13.328	13.294	13.353
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.151923	8	0.013325	60	10	60-180	60	111	GapExp	Blank	0	55	2	2	1	target	1	348	826	82085	13.319	11.409	13.346
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.151929	8	0.013325	60	10	60-180	60	123	GapExp	Blank	0	56	2	2	0	distractor	1	406	797	82882	13.328	7.866	18.791
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.151935	8	0.013325	60	10	60-180	60	105	GapExp	Blank	0	57	2	0	1	target	1	331	835	83717	13.328	13.289	13.362
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.151941	8	0.013325	60	10	60-180	60	164	GapExp	Blank	0	58	2	2	1	target	1	330	835	84552	13.328	13.308	13.346
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.151947	8	0.013325	60	10	60-180	60	167	GapExp	Blank	0	59	2	0	1	target	1	443	779	85331	13.328	13.308	13.358
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.151953	8	0.013325	60	10	60-180	60	172	GapExp	Blank	0	60	2	0	1	target	1	391	805	86136	13.328	9.047	17.608
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.152000	8	0.013325	60	10	60-180	60	132	GapExp	Blank	0	61	2	45	0	distractor	1	366	817	86953	13.328	12.774	13.876
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.152006	8	0.013325	60	10	60-180	60	77	GapExp	Blank	0	62	2	45	0	distractor	1	415	793	87746	13.328	12.358	14.302
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.152012	8	0.013325	60	10	60-180	60	156	GapExp	Blank	0	63	2	45	0	distractor	1	390	805	88551	13.328	10.083	16.574
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.152019	8	0.013325	60	10	60-180	60	163	GapExp	Blank	0	64	2	6	1	target	1	344	828	89379	13.328	13.106	13.564
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.152025	8	0.013325	60	10	60-180	60	130	GapExp	Blank	0	65	2	6	0	distractor	1	415	793	90172	13.328	13.101	13.549
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.152031	8	0.013325	60	10	60-180	60	108	GapExp	Blank	0	66	2	2	0	distractor	1	733	634	90806	13.328	13.098	13.559
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.152037	8	0.013325	60	10	60-180	60	61	GapExp	Blank	0	67	2	0	0	target	0	471	-1000	89806	13.328	9.906	18.616
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.152043	8	0.013325	60	10	60-180	60	128	GapExp	Blank	0	68	2	6	0	distractor	1	361	820	90626	13.328	9.391	17.280
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.152049	8	0.013325	60	10	60-180	60	104	GapExp	Blank	0	69	2	6	0	distractor	1	374	813	91439	13.328	5.960	18.624
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.152054	8	0.013325	60	10	60-180	60	76	GapExp	Blank	0	70	2	6	0	distractor	1	460	770	92209	13.328	13.297	13.367
ProbeTrack14	8	ProbeTrack	14.0	SCS215a	20111122.151339	20111122.152059	8	0.013325	60	10	60-180	60	119	GapExp	Blank	0	71	2	6	0	distractor	1	380	810	93019	13.328	7.679	18.970
