exp	sub	code	rev	comp	runtime	trialtime	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	gaptype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	pts	tpts	meanFrameDur	minFrameDur	maxFrameDur
ProbeTrack14	7	ProbeTrack	14.0	SCS215a	20111122.140231	20111122.140235	8	0.013328	60	0	60-180	60	178	NoGap	None	1	1	2	0	0	target	0	605	-1000	-1000	13.372	13.308	13.349
ProbeTrack14	7	ProbeTrack	14.0	SCS215a	20111122.140231	20111122.140402	8	0.013328	60	0	60-180	60	168	NoGap	None	1	2	2	0	1	target	1	719	641	-359	13.328	13.098	13.565
ProbeTrack14	7	ProbeTrack	14.0	SCS215a	20111122.140231	20111122.140410	8	0.013328	60	0	60-180	60	169	NoGap	None	1	3	2	2	1	target	1	676	662	303	13.328	12.866	13.791
ProbeTrack14	7	ProbeTrack	14.0	SCS215a	20111122.140231	20111122.140418	8	0.013328	60	0	60-180	60	166	NoGap	None	1	4	2	2	1	target	1	362	819	1122	13.328	13.073	13.564
ProbeTrack14	7	ProbeTrack	14.0	SCS215a	20111122.140231	20111122.140432	8	0.013328	60	0	60-180	60	100	NoGap	None	1	5	2	1	0	distractor	1	947	527	1649	13.328	13.112	13.544
ProbeTrack14	7	ProbeTrack	14.0	SCS215a	20111122.140231	20111122.140439	8	0.013328	60	0	60-180	60	79	NoGap	None	1	6	2	0	0	distractor	1	841	580	2229	13.328	13.116	13.553
ProbeTrack14	7	ProbeTrack	14.0	SCS215a	20111122.140231	20111122.140446	8	0.013328	60	0	60-180	60	155	NoGap	None	1	7	2	0	0	distractor	1	593	704	2933	13.328	12.900	13.750
ProbeTrack14	7	ProbeTrack	14.0	SCS215a	20111122.140231	20111122.140452	8	0.013328	60	0	60-180	60	70	NoGap	None	1	8	2	0	1	target	1	740	630	3563	13.328	13.306	13.350
ProbeTrack14	7	ProbeTrack	14.0	SCS215a	20111122.140231	20111122.140459	8	0.013328	60	0	60-180	60	88	NoGap	None	1	9	2	1	0	distractor	1	596	702	4265	13.328	13.309	13.351
ProbeTrack14	7	ProbeTrack	14.0	SCS215a	20111122.140231	20111122.140505	8	0.013328	60	0	60-180	60	135	NoGap	None	1	10	2	45	0	distractor	1	568	716	4981	13.328	13.112	13.548
ProbeTrack14	7	ProbeTrack	14.0	SCS215a	20111122.140231	20111122.140512	8	0.013328	60	0	60-180	60	140	NoGap	None	1	11	2	6	1	target	1	969	516	5497	13.328	13.301	13.349
ProbeTrack14	7	ProbeTrack	14.0	SCS215a	20111122.140231	20111122.140519	8	0.013328	60	0	60-180	60	158	NoGap	None	1	12	2	1	1	target	1	716	642	6139	13.328	12.950	13.713
ProbeTrack14	7	ProbeTrack	14.0	SCS215a	20111122.140231	20111122.140527	8	0.013328	60	0	60-180	60	86	NoGap	None	1	13	2	45	0	distractor	1	559	721	6860	13.328	13.096	13.541
ProbeTrack14	7	ProbeTrack	14.0	SCS215a	20111122.140231	20111122.140533	8	0.013328	60	0	60-180	60	152	NoGap	None	1	14	2	6	1	target	1	606	697	7557	13.328	13.310	13.346
ProbeTrack14	7	ProbeTrack	14.0	SCS215a	20111122.140231	20111122.140540	8	0.013328	60	0	60-180	60	151	NoGap	None	1	15	2	0	0	distractor	1	754	623	8180	13.328	13.103	13.559
ProbeTrack14	7	ProbeTrack	14.0	SCS215a	20111122.140231	20111122.140548	8	0.013328	60	0	60-180	60	128	NoGap	None	1	16	2	1	1	target	1	553	724	8904	13.328	12.887	13.785
ProbeTrack14	7	ProbeTrack	14.0	SCS215a	20111122.140231	20111122.140554	8	0.013328	60	0	60-180	60	63	NoGap	None	1	17	2	1	0	distractor	1	561	720	9624	13.328	13.308	13.343
ProbeTrack14	7	ProbeTrack	14.0	SCS215a	20111122.140231	20111122.140559	8	0.013328	60	0	60-180	60	145	NoGap	None	1	18	2	1	0	distractor	1	455	773	10397	13.328	12.978	13.684
ProbeTrack14	7	ProbeTrack	14.0	SCS215a	20111122.140231	20111122.140605	8	0.013328	60	0	60-180	60	61	NoGap	None	1	19	2	45	1	target	1	640	680	11077	13.328	13.091	13.552
