exp	sub	code	rev	comp	runtime	trialtime	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	gaptype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	pts	tpts	meanFrameDur	minFrameDur	maxFrameDur
ProbeTrack13	8	ProbeTrack	13.2	SCS215b	20111102.140233	20111102.140238	8	0.013328	60	0	60-180	60	141	NoGap	None	1	1	2	1	0	distractor	1	2533	0	0	13.376	12.890	13.750
ProbeTrack13	8	ProbeTrack	13.2	SCS215b	20111102.140233	20111102.140359	8	0.013328	60	0	60-180	60	101	NoGap	None	1	2	2	0	1	target	1	2798	0	0	13.328	13.071	13.588
ProbeTrack13	8	ProbeTrack	13.2	SCS215b	20111102.140233	20111102.140408	8	0.013328	60	0	60-180	60	176	NoGap	None	1	3	2	0	0	distractor	1	1557	222	222	13.328	12.857	13.790
ProbeTrack13	8	ProbeTrack	13.2	SCS215b	20111102.140233	20111102.140417	8	0.013328	60	0	60-180	60	138	NoGap	None	1	4	2	1	1	target	1	1803	99	321	13.328	12.841	13.810
ProbeTrack13	8	ProbeTrack	13.2	SCS215b	20111102.140233	20111102.140425	8	0.013328	60	0	60-180	60	165	NoGap	None	1	5	2	1	1	distractor	0	1770	-1000	-679	13.328	12.851	13.810
ProbeTrack13	8	ProbeTrack	13.2	SCS215b	20111102.140233	20111102.140435	8	0.013328	60	0	60-180	60	89	NoGap	None	1	6	2	45	1	target	1	1110	445	-234	13.328	13.098	13.554
ProbeTrack13	8	ProbeTrack	13.2	SCS215b	20111102.140233	20111102.140445	8	0.013328	60	0	60-180	60	115	NoGap	None	1	7	2	1	1	target	1	1197	402	168	13.328	12.886	13.767
ProbeTrack13	8	ProbeTrack	13.2	SCS215b	20111102.140233	20111102.140452	8	0.013328	60	0	60-180	60	130	NoGap	None	1	8	2	1	0	distractor	1	795	603	771	13.328	12.942	13.731
ProbeTrack13	8	ProbeTrack	13.2	SCS215b	20111102.140233	20111102.140459	8	0.013328	60	0	60-180	60	97	NoGap	None	1	9	2	3	1	target	1	1495	253	1024	13.328	12.829	13.839
ProbeTrack13	8	ProbeTrack	13.2	SCS215b	20111102.140233	20111102.140506	8	0.013328	60	0	60-180	60	101	NoGap	None	1	10	2	3	1	target	1	1009	496	1520	13.328	12.963	13.693
