exp	sub	code	rev	comp	runtime	trialtime	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	gaptype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	pts	tpts	meanFrameDur	minFrameDur	maxFrameDur
ProbeTrack13	17	ProbeTrack	13.2	SCS215b	20111109.093138	20111109.093145	8	0.013328	60	0	60-180	60	134	NoGap	None	1	1	2	3	1	distractor	0	557	-1000	-1000	13.380	5.120	21.535
ProbeTrack13	17	ProbeTrack	13.2	SCS215b	20111109.093138	20111109.093326	8	0.013328	60	0	60-180	60	102	NoGap	None	1	2	2	45	0	target	0	435	-1000	-2000	13.328	6.376	20.284
ProbeTrack13	17	ProbeTrack	13.2	SCS215b	20111109.093138	20111109.093339	8	0.013328	60	0	60-180	60	80	NoGap	None	1	3	2	45	1	target	1	429	786	-1214	13.328	12.306	14.341
ProbeTrack13	17	ProbeTrack	13.2	SCS215b	20111109.093138	20111109.093346	8	0.013328	60	0	60-180	60	168	NoGap	None	1	4	2	0	1	target	1	388	806	-408	13.328	10.227	13.699
ProbeTrack13	17	ProbeTrack	13.2	SCS215b	20111109.093138	20111109.093353	8	0.013328	60	0	60-180	60	132	NoGap	None	1	5	2	3	1	target	1	354	823	415	13.328	5.149	21.528
ProbeTrack13	17	ProbeTrack	13.2	SCS215b	20111109.093138	20111109.093400	8	0.013328	60	0	60-180	60	119	NoGap	None	1	6	2	3	0	target	0	370	-1000	-585	13.328	10.632	16.031
ProbeTrack13	17	ProbeTrack	13.2	SCS215b	20111109.093138	20111109.093406	8	0.013328	60	0	60-180	60	171	NoGap	None	1	7	2	45	0	distractor	1	490	755	170	13.409	13.096	26.621
ProbeTrack13	17	ProbeTrack	13.2	SCS215b	20111109.093138	20111109.093414	8	0.013328	60	0	60-180	60	104	NoGap	None	1	8	2	1	1	target	1	413	794	964	13.328	9.637	17.027
ProbeTrack13	17	ProbeTrack	13.2	SCS215b	20111109.093138	20111109.093420	8	0.013328	60	0	60-180	60	174	NoGap	None	1	9	2	0	0	target	0	334	-1000	-36	13.328	12.040	14.644
ProbeTrack13	17	ProbeTrack	13.2	SCS215b	20111109.093138	20111109.093427	8	0.013328	60	0	60-180	60	130	NoGap	None	1	10	2	45	0	distractor	1	577	712	676	13.328	6.642	20.013
ProbeTrack13	17	ProbeTrack	13.2	SCS215b	20111109.093138	20111109.093437	8	0.013328	60	0	60-180	60	125	NoGap	None	1	11	2	0	1	target	1	378	811	1487	13.328	12.006	14.638
ProbeTrack13	17	ProbeTrack	13.2	SCS215b	20111109.093138	20111109.093443	8	0.013328	60	0	60-180	60	69	NoGap	None	1	12	2	0	0	distractor	1	525	738	2225	13.328	13.105	13.551
ProbeTrack13	17	ProbeTrack	13.2	SCS215b	20111109.093138	20111109.093449	8	0.013328	60	0	60-180	60	159	NoGap	None	1	13	2	0	0	distractor	1	694	653	2878	13.328	8.637	18.020
ProbeTrack13	17	ProbeTrack	13.2	SCS215b	20111109.093138	20111109.093456	8	0.013328	60	0	60-180	60	165	NoGap	None	1	14	2	45	1	distractor	0	373	-1000	1878	13.328	11.156	15.508
ProbeTrack13	17	ProbeTrack	13.2	SCS215b	20111109.093138	20111109.093503	8	0.013328	60	0	60-180	60	113	NoGap	None	1	15	2	0	1	target	1	774	613	2491	13.593	6.960	47.755
ProbeTrack13	17	ProbeTrack	13.2	SCS215b	20111109.093138	20111109.093509	8	0.013328	60	0	60-180	60	75	NoGap	None	1	16	2	0	1	target	1	615	693	3184	13.328	9.088	17.569
ProbeTrack13	17	ProbeTrack	13.2	SCS215b	20111109.093138	20111109.093515	8	0.013328	60	0	60-180	60	118	NoGap	None	1	17	2	0	0	distractor	1	460	770	3954	13.328	12.957	13.710
ProbeTrack13	17	ProbeTrack	13.2	SCS215b	20111109.093138	20111109.093521	8	0.013328	60	0	60-180	60	125	NoGap	None	1	18	2	3	0	distractor	1	531	735	4689	13.328	5.483	21.178
ProbeTrack13	17	ProbeTrack	13.2	SCS215b	20111109.093138	20111109.093528	8	0.013328	60	0	60-180	60	171	NoGap	None	1	19	2	1	0	distractor	1	486	757	5446	13.328	6.622	20.048
ProbeTrack13	17	ProbeTrack	13.2	SCS215b	20111109.093138	20111109.093535	8	0.013328	60	0	60-180	60	170	NoGap	None	1	20	2	1	1	target	1	378	811	6257	13.328	13.273	13.380
ProbeTrack13	17	ProbeTrack	13.2	SCS215b	20111109.093138	20111109.093542	8	0.013328	60	0	60-180	60	118	NoGap	None	1	21	2	1	0	distractor	1	502	749	7006	13.328	13.241	13.417
ProbeTrack13	17	ProbeTrack	13.2	SCS215b	20111109.093138	20111109.093548	8	0.013328	60	0	60-180	60	133	NoGap	None	1	22	2	45	0	distractor	1	522	739	7745	13.328	11.473	15.171
ProbeTrack13	17	ProbeTrack	13.2	SCS215b	20111109.093138	20111109.093555	8	0.013328	60	0	60-180	60	177	NoGap	None	1	23	2	45	1	target	1	329	836	8581	13.328	6.466	20.204
ProbeTrack13	17	ProbeTrack	13.2	SCS215b	20111109.093138	20111109.093602	8	0.013328	60	0	60-180	60	77	NoGap	None	1	24	2	3	0	distractor	1	445	778	9359	13.328	10.902	15.757
ProbeTrack13	17	ProbeTrack	13.2	SCS215b	20111109.093138	20111109.093608	8	0.013328	60	0	60-180	60	107	NoGap	None	1	25	2	1	1	target	1	437	782	10141	13.328	8.258	13.614
ProbeTrack13	17	ProbeTrack	13.2	SCS215b	20111109.093138	20111109.093614	8	0.013328	60	0	60-180	60	116	NoGap	None	1	26	2	3	1	target	1	536	732	10873	13.328	6.951	19.711
ProbeTrack13	17	ProbeTrack	13.2	SCS215b	20111109.093138	20111109.093620	8	0.013328	60	0	60-180	60	117	NoGap	None	1	27	2	3	1	distractor	0	356	-1000	9873	13.328	10.105	16.563
ProbeTrack13	17	ProbeTrack	13.2	SCS215b	20111109.093138	20111109.093627	8	0.013328	60	0	60-180	60	150	NoGap	None	1	28	2	1	0	target	0	776	-1000	8873	13.328	13.114	13.547
ProbeTrack13	17	ProbeTrack	13.2	SCS215b	20111109.093138	20111109.093634	8	0.013328	60	0	60-180	60	145	NoGap	None	1	29	2	1	1	target	1	371	815	9688	13.328	13.121	13.541
ProbeTrack13	17	ProbeTrack	13.2	SCS215b	20111109.093138	20111109.093640	8	0.013328	60	0	60-180	60	82	NoGap	None	1	30	2	45	0	distractor	1	510	745	10433	13.328	5.795	20.865
ProbeTrack13	17	ProbeTrack	13.2	SCS215b	20111109.093138	20111109.093647	8	0.013328	60	0	60-180	60	159	NoGap	None	1	31	2	3	1	target	1	500	750	11183	13.328	12.433	14.234
ProbeTrack13	17	ProbeTrack	13.2	SCS215b	20111109.093138	20111109.093653	8	0.013328	60	0	60-180	60	143	NoGap	None	1	32	2	1	0	distractor	1	510	745	11928	13.328	11.842	14.817
ProbeTrack13	17	ProbeTrack	13.2	SCS215b	20111109.093138	20111109.093700	8	0.013328	60	0	60-180	60	166	NoGap	None	1	33	2	0	1	target	1	379	811	12739	13.328	13.157	13.502
ProbeTrack13	17	ProbeTrack	13.2	SCS215b	20111109.093138	20111109.093706	8	0.013328	60	0	60-180	60	154	NoGap	None	1	34	2	0	0	target	0	564	-1000	11739	13.328	10.769	15.869
ProbeTrack13	17	ProbeTrack	13.2	SCS215b	20111109.093138	20111109.093713	8	0.013328	60	0	60-180	60	167	NoGap	None	1	35	2	45	1	target	1	446	777	12516	13.328	12.785	13.867
