exp	sub	code	rev	comp	runtime	trialtime	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	gaptype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	pts	tpts	meanFrameDur	minFrameDur	maxFrameDur
ProbeTrack13	6	ProbeTrack	13.2	SCS215a	20111102.094033	20111102.094053	8	0.013327	60	0	60-180	60	109	NoGap	None	1	1	2	45	1	distractor	0	712	-1000	-1000	13.375	13.192	13.511
ProbeTrack13	6	ProbeTrack	13.2	SCS215a	20111102.094033	20111102.094246	8	0.013327	60	0	60-180	60	127	NoGap	None	1	2	2	0	0	distractor	1	726	637	-363	13.328	10.449	16.213
ProbeTrack13	6	ProbeTrack	13.2	SCS215a	20111102.094033	20111102.094256	8	0.013327	60	0	60-180	60	112	NoGap	None	1	3	2	3	0	target	0	787	-1000	-1363	13.328	13.302	13.351
ProbeTrack13	6	ProbeTrack	13.2	SCS215a	20111102.094033	20111102.094304	8	0.013327	60	0	60-180	60	92	NoGap	None	1	4	2	1	1	target	1	671	665	-698	13.328	13.000	13.655
ProbeTrack13	6	ProbeTrack	13.2	SCS215a	20111102.094033	20111102.094313	8	0.013327	60	0	60-180	60	164	NoGap	None	1	5	2	1	1	target	1	534	733	35	13.328	13.136	13.527
ProbeTrack13	6	ProbeTrack	13.2	SCS215a	20111102.094033	20111102.094324	8	0.013327	60	0	60-180	60	61	NoGap	None	1	6	2	45	0	distractor	1	586	707	742	13.328	13.307	13.347
ProbeTrack13	6	ProbeTrack	13.2	SCS215a	20111102.094033	20111102.094330	8	0.013327	60	0	60-180	60	151	NoGap	None	1	7	2	3	1	target	1	445	778	1520	13.328	13.106	13.549
ProbeTrack13	6	ProbeTrack	13.2	SCS215a	20111102.094033	20111102.094337	8	0.013327	60	0	60-180	60	77	NoGap	None	1	8	2	1	1	target	1	406	797	2317	13.328	13.084	13.571
ProbeTrack13	6	ProbeTrack	13.2	SCS215a	20111102.094033	20111102.094342	8	0.013327	60	0	60-180	60	171	NoGap	None	1	9	2	45	0	distractor	1	559	721	3038	13.328	8.351	18.304
ProbeTrack13	6	ProbeTrack	13.2	SCS215a	20111102.094033	20111102.094350	8	0.013327	60	0	60-180	60	151	NoGap	None	1	10	2	45	0	distractor	1	452	774	3812	13.328	13.085	13.557
ProbeTrack13	6	ProbeTrack	13.2	SCS215a	20111102.094033	20111102.094357	8	0.013327	60	0	60-180	60	77	NoGap	None	1	11	2	0	1	target	1	464	768	4580	13.328	13.106	13.551
ProbeTrack13	6	ProbeTrack	13.2	SCS215a	20111102.094033	20111102.094402	8	0.013327	60	0	60-180	60	147	NoGap	None	1	12	2	0	0	target	0	597	-1000	3580	13.328	12.374	14.269
ProbeTrack13	6	ProbeTrack	13.2	SCS215a	20111102.094033	20111102.094409	8	0.013327	60	0	60-180	60	138	NoGap	None	1	13	2	0	1	distractor	0	433	-1000	2580	13.328	13.308	13.352
ProbeTrack13	6	ProbeTrack	13.2	SCS215a	20111102.094033	20111102.094416	8	0.013327	60	0	60-180	60	135	NoGap	None	1	14	2	45	1	target	1	457	772	3352	13.328	9.145	17.518
ProbeTrack13	6	ProbeTrack	13.2	SCS215a	20111102.094033	20111102.094422	8	0.013327	60	0	60-180	60	155	NoGap	None	1	15	2	1	0	distractor	1	596	702	4054	13.328	11.719	14.938
ProbeTrack13	6	ProbeTrack	13.2	SCS215a	20111102.094033	20111102.094429	8	0.013327	60	0	60-180	60	64	NoGap	None	1	16	2	45	1	target	1	593	704	4758	13.328	13.307	13.349
ProbeTrack13	6	ProbeTrack	13.2	SCS215a	20111102.094033	20111102.094436	8	0.013327	60	0	60-180	60	99	NoGap	None	1	17	2	0	1	target	1	406	797	5555	13.328	13.286	13.376
ProbeTrack13	6	ProbeTrack	13.2	SCS215a	20111102.094033	20111102.094441	8	0.013327	60	0	60-180	60	179	NoGap	None	1	18	2	1	1	target	1	387	807	6362	13.328	9.806	16.840
ProbeTrack13	6	ProbeTrack	13.2	SCS215a	20111102.094033	20111102.094448	8	0.013327	60	0	60-180	60	166	NoGap	None	1	19	2	3	1	target	1	373	814	7176	13.328	13.306	13.345
ProbeTrack13	6	ProbeTrack	13.2	SCS215a	20111102.094033	20111102.094454	8	0.013327	60	0	60-180	60	127	NoGap	None	1	20	2	1	0	distractor	1	491	755	7931	13.328	12.093	14.556
ProbeTrack13	6	ProbeTrack	13.2	SCS215a	20111102.094033	20111102.094501	8	0.013327	60	0	60-180	60	113	NoGap	None	1	21	2	0	0	distractor	1	513	744	8675	13.328	13.104	13.551
ProbeTrack13	6	ProbeTrack	13.2	SCS215a	20111102.094033	20111102.094507	8	0.013327	60	0	60-180	60	120	NoGap	None	1	22	2	1	0	distractor	1	531	735	9410	13.328	13.098	13.558
ProbeTrack13	6	ProbeTrack	13.2	SCS215a	20111102.094033	20111102.094514	8	0.013327	60	0	60-180	60	103	NoGap	None	1	23	2	3	0	distractor	1	673	664	10074	13.328	13.098	13.544
ProbeTrack13	6	ProbeTrack	13.2	SCS215a	20111102.094033	20111102.094521	8	0.013327	60	0	60-180	60	127	NoGap	None	1	24	2	45	0	distractor	1	839	581	10655	13.328	8.641	18.028
ProbeTrack13	6	ProbeTrack	13.2	SCS215a	20111102.094033	20111102.094528	8	0.013327	60	0	60-180	60	156	NoGap	None	1	25	2	0	0	distractor	1	533	734	11389	13.328	10.910	15.756
ProbeTrack13	6	ProbeTrack	13.2	SCS215a	20111102.094033	20111102.094535	8	0.013327	60	0	60-180	60	101	NoGap	None	1	26	2	3	1	target	1	461	770	12159	13.328	13.105	13.556
ProbeTrack13	6	ProbeTrack	13.2	SCS215a	20111102.094033	20111102.094541	8	0.013327	60	0	60-180	60	102	NoGap	None	1	27	2	3	0	distractor	1	509	746	12905	13.328	13.309	13.347
ProbeTrack13	6	ProbeTrack	13.2	SCS215a	20111102.094033	20111102.094546	8	0.013327	60	0	60-180	60	75	NoGap	None	1	28	2	3	0	distractor	1	553	724	13629	13.328	13.308	13.345
ProbeTrack13	6	ProbeTrack	13.2	SCS215a	20111102.094033	20111102.094552	8	0.013327	60	0	60-180	60	74	NoGap	None	1	29	2	3	1	target	1	540	730	14359	13.328	13.307	13.348
ProbeTrack13	6	ProbeTrack	13.2	SCS215a	20111102.094033	20111102.094558	8	0.013327	60	0	60-180	60	138	NoGap	None	1	30	2	1	0	distractor	1	391	805	15164	13.328	13.305	13.350
ProbeTrack13	6	ProbeTrack	13.2	SCS215a	20111102.094033	20111102.094604	8	0.013327	60	0	60-180	60	103	NoGap	None	1	31	2	3	0	distractor	1	704	648	15812	13.328	13.105	13.557
ProbeTrack13	6	ProbeTrack	13.2	SCS215a	20111102.094033	20111102.094612	8	0.013327	60	0	60-180	60	143	NoGap	None	1	32	2	0	1	distractor	0	470	-1000	14812	13.328	13.095	13.555
ProbeTrack13	6	ProbeTrack	13.2	SCS215a	20111102.094033	20111102.094619	8	0.013327	60	0	60-180	60	64	NoGap	None	1	33	2	0	0	target	0	646	-1000	13812	13.328	12.594	14.128
