exp	sub	code	rev	comp	runtime	trialtime	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	gaptype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	pts	tpts	meanFrameDur	minFrameDur	maxFrameDur
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.091407	20111031.091610	8	0.013328	60	0	60-180	60	110	NoGap	None	1	11	2	0	1	target	1	735	633	3959	13.328	10.391	16.272
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.091407	20111031.091617	8	0.013328	60	0	60-180	60	111	NoGap	None	1	12	2	45	0	distractor	1	1023	489	4448	13.328	13.309	13.348
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.091407	20111031.091625	8	0.013328	60	0	60-180	60	77	NoGap	None	1	13	2	1	0	target	0	728	-1000	3448	13.328	13.308	13.343
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.091407	20111031.091631	8	0.013328	60	0	60-180	60	63	NoGap	None	1	14	2	3	1	target	1	1672	164	3612	13.328	13.307	13.350
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.091407	20111031.091638	8	0.013328	60	0	60-180	60	152	NoGap	None	1	15	2	1	1	target	1	580	710	4322	13.328	13.078	13.600
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.091407	20111031.091645	8	0.013328	60	0	60-180	60	113	NoGap	None	1	16	2	1	0	distractor	1	748	626	4948	13.328	13.307	13.344
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.091407	20111031.091652	8	0.013328	60	0	60-180	60	137	NoGap	None	1	17	2	45	1	target	1	475	763	5711	13.328	8.907	17.767
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.091407	20111031.091700	8	0.013328	60	0	60-180	60	140	NoGap	None	1	18	2	1	1	target	1	508	746	6457	13.328	13.309	13.348
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.091407	20111031.091707	8	0.013328	60	0	60-180	60	156	NoGap	None	1	19	2	3	0	distractor	1	452	774	7231	13.328	13.309	13.345
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.091407	20111031.091714	8	0.013328	60	0	60-180	60	99	NoGap	None	1	20	2	45	1	target	1	594	703	7934	13.328	13.312	13.347
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.091407	20111031.091720	8	0.013328	60	0	60-180	60	177	NoGap	None	1	21	2	45	0	distractor	1	421	790	8724	13.328	13.076	13.581
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.091407	20111031.091728	8	0.013328	60	0	60-180	60	138	NoGap	None	1	22	2	3	1	target	1	507	747	9471	13.327	12.322	14.358
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.091407	20111031.091734	8	0.013328	60	0	60-180	60	143	NoGap	None	1	23	2	3	1	target	1	356	822	10293	13.328	8.808	17.859
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.091407	20111031.091741	8	0.013328	60	0	60-180	60	171	NoGap	None	1	24	2	3	1	distractor	0	356	-1000	9293	13.328	9.841	16.801
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.091407	20111031.091747	8	0.013328	60	0	60-180	60	119	NoGap	None	1	25	2	3	0	distractor	1	567	717	10010	13.328	13.312	13.347
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.091407	20111031.091754	8	0.013328	60	0	60-180	60	104	NoGap	None	1	26	2	0	1	target	1	460	770	10780	13.328	13.095	13.547
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.091407	20111031.091800	8	0.013328	60	0	60-180	60	132	NoGap	None	1	27	2	0	1	target	1	455	773	11553	13.328	10.788	15.917
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.091407	20111031.091806	8	0.013328	60	0	60-180	60	164	NoGap	None	1	28	2	45	0	distractor	1	338	831	12384	13.328	8.205	18.443
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.091407	20111031.091814	8	0.013328	60	0	60-180	60	154	NoGap	None	1	29	2	1	1	target	1	382	809	13193	13.328	13.098	13.558
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.091407	20111031.091820	8	0.013328	60	0	60-180	60	124	NoGap	None	1	30	2	3	0	distractor	1	577	712	13905	13.328	13.106	13.552
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.091407	20111031.091826	8	0.013328	60	0	60-180	60	144	NoGap	None	1	31	2	0	0	distractor	1	442	779	14684	13.328	13.099	13.549
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.091407	20111031.091833	8	0.013328	60	0	60-180	60	89	NoGap	None	1	32	2	1	1	target	1	417	792	15476	13.328	13.302	13.348
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.091407	20111031.091838	8	0.013328	60	0	60-180	60	171	NoGap	None	1	33	2	45	1	target	1	510	745	16221	13.328	13.137	13.520
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.091407	20111031.091846	8	0.013328	60	0	60-180	60	148	NoGap	None	1	34	2	3	0	distractor	1	622	689	16910	13.328	13.308	13.344
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.091407	20111031.091853	8	0.013328	60	0	60-180	60	66	NoGap	None	1	35	2	45	0	distractor	1	507	747	17657	13.328	13.310	13.349
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.091407	20111031.091858	8	0.013328	60	0	60-180	60	149	NoGap	None	1	36	2	0	0	distractor	1	598	701	18358	13.328	10.994	15.651
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.091407	20111031.091905	8	0.013328	60	0	60-180	60	99	NoGap	None	1	37	2	1	1	target	1	603	699	19057	13.328	13.299	13.351
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.091407	20111031.091911	8	0.013328	60	0	60-180	60	84	NoGap	None	1	38	2	0	0	distractor	1	482	759	19816	13.328	13.307	13.346
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.091407	20111031.091916	8	0.013328	60	0	60-180	60	159	NoGap	None	1	39	2	0	1	target	1	348	826	20642	13.328	13.112	13.545
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.091407	20111031.091923	8	0.013328	60	0	60-180	60	126	NoGap	None	1	40	2	45	0	distractor	1	451	775	21417	13.328	12.473	14.200
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092036	20111031.092042	8	0.013328	60	10	60-180	60	140	GapPrac	Blank	1	1	2	1	1	target	1	680	660	22077	13.376	12.657	13.998
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092036	20111031.092050	8	0.013328	60	10	60-180	60	132	GapPrac	Blank	1	2	2	45	1	target	1	579	711	22788	13.328	11.643	15.026
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092036	20111031.092057	8	0.013328	60	10	60-180	60	171	GapPrac	Blank	1	3	2	0	0	distractor	1	607	697	23485	13.328	12.894	13.767
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092036	20111031.092104	8	0.013328	60	10	60-180	60	150	GapPrac	Blank	1	4	2	45	0	target	0	707	-1000	22485	13.328	10.173	16.477
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092036	20111031.092111	8	0.013328	60	10	60-180	60	73	GapPrac	Blank	1	5	2	0	0	distractor	1	646	677	23162	13.328	13.306	13.344
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092036	20111031.092116	8	0.013328	60	10	60-180	60	146	GapPrac	Blank	1	6	2	0	1	target	1	548	726	23888	13.328	12.873	13.776
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092036	20111031.092123	8	0.013328	60	10	60-180	60	173	GapPrac	Blank	1	7	2	45	0	target	0	816	-1000	22888	13.328	13.308	13.349
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092036	20111031.092131	8	0.013328	60	10	60-180	60	142	GapPrac	Blank	1	8	2	1	1	target	1	576	712	23600	13.328	8.868	17.783
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092036	20111031.092137	8	0.013328	60	10	60-180	60	171	GapPrac	Blank	1	9	2	45	1	target	1	503	749	24349	13.328	12.156	14.494
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092036	20111031.092145	8	0.013328	60	10	60-180	60	159	GapPrac	Blank	1	10	2	3	1	target	1	456	772	25121	13.328	13.099	13.559
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092036	20111031.092151	8	0.013328	60	10	60-180	60	108	GapPrac	Blank	1	11	2	0	0	distractor	1	530	735	25856	13.328	13.101	13.550
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092036	20111031.092158	8	0.013328	60	10	60-180	60	111	GapPrac	Blank	1	12	2	1	0	distractor	1	483	759	26615	13.385	13.307	26.138
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092036	20111031.092203	8	0.013328	60	10	60-180	60	146	GapPrac	Blank	1	13	2	3	1	target	1	500	750	27365	13.328	13.094	13.554
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092036	20111031.092210	8	0.013328	60	10	60-180	60	143	GapPrac	Blank	1	14	2	0	1	target	1	536	732	28097	13.328	13.304	13.357
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092036	20111031.092216	8	0.013328	60	10	60-180	60	103	GapPrac	Blank	1	15	2	3	0	distractor	1	730	635	28732	13.328	10.103	16.559
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092036	20111031.092223	8	0.013328	60	10	60-180	60	120	GapPrac	Blank	1	16	2	3	0	distractor	1	557	722	29454	13.328	4.001	22.664
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092036	20111031.092229	8	0.013328	60	10	60-180	60	174	GapPrac	Blank	1	17	2	45	0	distractor	1	655	673	30127	13.328	12.514	14.142
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092036	20111031.092237	8	0.013328	60	10	60-180	60	121	GapPrac	Blank	1	18	2	1	1	target	1	545	728	30855	13.328	9.898	16.750
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092036	20111031.092243	8	0.013328	60	10	60-180	60	126	GapPrac	Blank	1	19	2	1	0	distractor	1	418	791	31646	13.328	9.016	13.374
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092036	20111031.092249	8	0.013328	60	10	60-180	60	142	GapPrac	Blank	1	20	2	45	1	distractor	0	412	-1000	30646	13.328	13.301	13.352
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.092353	8	0.013328	60	10	60-180	60	171	GapExp	Blank	1	1	2	45	0	distractor	1	438	781	31427	13.368	12.931	13.726
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.092403	8	0.013328	60	10	60-180	60	149	GapExp	Blank	1	2	2	1	0	distractor	1	531	735	32162	13.328	12.862	13.810
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.092410	8	0.013328	60	10	60-180	60	76	GapExp	Blank	1	3	2	0	0	distractor	1	504	748	32910	13.328	12.863	13.807
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.092415	8	0.013328	60	10	60-180	60	104	GapExp	Blank	1	4	2	3	0	distractor	1	388	806	33716	13.328	13.292	13.353
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.092421	8	0.013328	60	10	60-180	60	176	GapExp	Blank	1	5	2	0	1	target	1	511	745	34461	13.328	12.866	13.802
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.092427	8	0.013328	60	10	60-180	60	64	GapExp	Blank	1	6	2	1	1	target	1	541	730	35191	13.328	13.310	13.351
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.092433	8	0.013328	60	10	60-180	60	107	GapExp	Blank	1	7	2	3	1	target	1	468	766	35957	13.328	12.948	13.744
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.092439	8	0.013328	60	10	60-180	60	144	GapExp	Blank	1	8	2	45	1	target	1	327	837	36794	13.328	13.109	13.544
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.092446	8	0.013328	60	10	60-180	60	71	GapExp	Blank	0	9	2	45	0	distractor	1	429	786	37580	13.328	13.308	13.345
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.092452	8	0.013328	60	10	60-180	60	104	GapExp	Blank	0	10	2	0	0	target	0	492	-1000	36580	13.328	13.135	13.518
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.092457	8	0.013328	60	10	60-180	60	169	GapExp	Blank	0	11	2	45	0	distractor	1	374	813	37393	13.328	12.895	13.763
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.092505	8	0.013328	60	10	60-180	60	145	GapExp	Blank	0	12	2	3	0	target	0	717	-1000	36393	13.328	13.003	13.654
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.092512	8	0.013328	60	10	60-180	60	171	GapExp	Blank	0	13	2	3	1	target	1	546	727	37120	13.328	13.090	13.562
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.092519	8	0.013328	60	10	60-180	60	106	GapExp	Blank	0	14	2	45	1	target	1	451	775	37895	13.328	13.301	13.363
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.092526	8	0.013328	60	10	60-180	60	94	GapExp	Blank	0	15	2	45	0	distractor	1	529	736	38631	13.328	13.041	13.622
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.092532	8	0.013328	60	10	60-180	60	113	GapExp	Blank	0	16	2	1	1	target	1	529	736	39367	13.328	13.094	13.577
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.092537	8	0.013328	60	10	60-180	60	128	GapExp	Blank	0	17	2	1	0	distractor	1	449	776	40143	13.328	13.309	13.344
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.092544	8	0.013328	60	10	60-180	60	77	GapExp	Blank	0	18	2	3	1	target	1	365	818	40961	13.328	13.106	13.537
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.092549	8	0.013328	60	10	60-180	60	169	GapExp	Blank	0	19	2	45	0	distractor	1	831	585	41546	13.328	12.896	13.760
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.092556	8	0.013328	60	10	60-180	60	87	GapExp	Blank	0	20	2	3	1	target	1	444	778	42324	13.328	13.099	13.551
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.092602	8	0.013328	60	10	60-180	60	125	GapExp	Blank	0	21	2	3	1	target	1	402	799	43123	13.328	13.106	13.558
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.092608	8	0.013328	60	10	60-180	60	162	GapExp	Blank	0	22	2	45	0	distractor	1	649	676	43799	13.328	13.092	13.551
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.092616	8	0.013328	60	10	60-180	60	116	GapExp	Blank	0	23	2	1	0	distractor	1	438	781	44580	13.328	13.304	13.352
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.092621	8	0.013328	60	10	60-180	60	110	GapExp	Blank	0	24	2	45	1	target	1	423	789	45369	13.328	13.096	13.569
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.092628	8	0.013328	60	10	60-180	60	106	GapExp	Blank	0	25	2	45	0	distractor	1	426	787	46156	13.328	12.909	13.756
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.092634	8	0.013328	60	10	60-180	60	120	GapExp	Blank	0	26	2	45	0	target	0	709	-1000	45156	13.328	13.306	13.347
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.092640	8	0.013328	60	10	60-180	60	148	GapExp	Blank	0	27	2	1	1	target	1	468	766	45922	13.328	12.850	13.791
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.092647	8	0.013328	60	10	60-180	60	161	GapExp	Blank	0	28	2	45	1	target	1	520	740	46662	13.328	12.938	13.726
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.092654	8	0.013328	60	10	60-180	60	86	GapExp	Blank	0	29	2	0	1	target	1	400	800	47462	13.328	13.034	13.609
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.092659	8	0.013328	60	10	60-180	60	120	GapExp	Blank	0	30	2	3	1	target	1	369	816	48278	13.328	13.307	13.348
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.092705	8	0.013328	60	10	60-180	60	102	GapExp	Blank	0	31	2	3	0	distractor	1	450	775	49053	13.328	12.984	13.673
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.092710	8	0.013328	60	10	60-180	60	66	GapExp	Blank	0	32	2	45	0	distractor	1	475	763	49816	13.328	12.899	13.347
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.092716	8	0.013328	60	10	60-180	60	156	GapExp	Blank	0	33	2	0	1	target	1	368	816	50632	13.328	12.908	13.769
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.092723	8	0.013328	60	10	60-180	60	139	GapExp	Blank	0	34	2	3	1	target	1	344	828	51460	13.328	13.307	13.358
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.092729	8	0.013328	60	10	60-180	60	77	GapExp	Blank	0	35	2	45	0	distractor	1	609	696	52156	13.328	12.853	13.809
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.092736	8	0.013328	60	10	60-180	60	165	GapExp	Blank	0	36	2	0	0	distractor	1	486	757	52913	13.328	12.852	13.807
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.092742	8	0.013328	60	10	60-180	60	170	GapExp	Blank	0	37	2	0	1	target	1	345	828	53741	13.328	12.936	13.753
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.092749	8	0.013328	60	10	60-180	60	111	GapExp	Blank	0	38	2	1	1	target	1	454	773	54514	13.328	13.088	13.571
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.092755	8	0.013328	60	10	60-180	60	169	GapExp	Blank	0	39	2	3	1	target	1	477	762	55276	13.328	12.833	13.830
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.092803	8	0.013328	60	10	60-180	60	77	GapExp	Blank	0	40	2	3	0	distractor	1	464	768	56044	13.328	12.903	13.769
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.092808	8	0.013328	60	10	60-180	60	97	GapExp	Blank	0	41	2	0	0	distractor	1	555	723	56767	13.328	13.111	13.546
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.092814	8	0.013328	60	10	60-180	60	133	GapExp	Blank	0	42	2	3	0	distractor	1	779	611	57378	13.328	12.951	13.566
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.092820	8	0.013328	60	10	60-180	60	62	GapExp	Blank	0	43	2	0	0	target	0	539	-1000	56378	13.328	13.149	13.521
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.092826	8	0.013328	60	10	60-180	60	104	GapExp	Blank	0	44	2	1	1	target	1	489	756	57134	13.446	12.885	39.956
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.092832	8	0.013328	60	10	60-180	60	169	GapExp	Blank	0	45	2	3	0	distractor	1	599	701	57835	13.504	12.848	27.114
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.092839	8	0.013328	60	10	60-180	60	71	GapExp	Blank	0	46	2	0	0	distractor	1	585	708	58543	13.328	12.871	13.791
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.092845	8	0.013328	60	10	60-180	60	136	GapExp	Blank	0	47	2	0	1	target	1	461	770	59313	13.328	12.834	13.803
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.092850	8	0.013328	60	10	60-180	60	154	GapExp	Blank	0	48	2	1	1	target	1	331	835	60148	13.481	12.854	26.962
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.092857	8	0.013328	60	10	60-180	60	95	GapExp	Blank	0	49	2	3	0	distractor	1	631	685	60833	14.100	12.854	53.777
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.092903	8	0.013328	60	10	60-180	60	134	GapExp	Blank	0	50	2	45	1	target	1	295	853	61686	13.328	12.867	13.680
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.092910	8	0.013328	60	10	60-180	60	160	GapExp	Blank	0	51	2	0	1	target	1	711	645	62331	13.328	13.271	13.377
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.092917	8	0.013328	60	10	60-180	60	134	GapExp	Blank	0	52	2	3	0	distractor	1	485	758	63089	13.328	13.308	13.344
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.092923	8	0.013328	60	10	60-180	60	100	GapExp	Blank	0	53	2	0	0	distractor	1	471	765	63854	13.328	13.302	13.347
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.092930	8	0.013328	60	10	60-180	60	127	GapExp	Blank	0	54	2	3	0	distractor	1	407	797	64651	13.328	13.052	13.618
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.092936	8	0.013328	60	10	60-180	60	98	GapExp	Blank	0	55	2	45	0	distractor	1	604	698	65349	13.328	12.845	13.812
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.092942	8	0.013328	60	10	60-180	60	145	GapExp	Blank	0	56	2	0	0	target	0	380	-1000	64349	13.328	13.310	13.348
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.092948	8	0.013328	60	10	60-180	60	122	GapExp	Blank	0	57	2	0	0	distractor	1	450	775	65124	13.328	13.308	13.348
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.092955	8	0.013328	60	10	60-180	60	132	GapExp	Blank	0	58	2	3	1	target	1	368	816	65940	13.328	13.099	13.544
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.093002	8	0.013328	60	10	60-180	60	83	GapExp	Blank	0	59	2	1	0	distractor	1	459	771	66711	13.328	13.029	13.629
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.093007	8	0.013328	60	10	60-180	60	133	GapExp	Blank	0	60	2	1	1	target	1	374	813	67524	13.328	13.098	13.557
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.093013	8	0.013328	60	10	60-180	60	139	GapExp	Blank	0	61	2	0	1	target	1	476	762	68286	13.328	13.305	13.346
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.093019	8	0.013328	60	10	60-180	60	135	GapExp	Blank	0	62	2	0	1	target	1	469	766	69052	13.328	13.264	13.387
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.093025	8	0.013328	60	10	60-180	60	72	GapExp	Blank	0	63	2	3	0	distractor	1	598	701	69753	13.328	13.300	13.363
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.093031	8	0.013328	60	10	60-180	60	96	GapExp	Blank	0	64	2	3	0	distractor	1	442	779	70532	13.328	13.304	13.346
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.093038	8	0.013328	60	10	60-180	60	131	GapExp	Blank	0	65	2	1	1	target	1	334	833	71365	13.328	13.037	13.632
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.093044	8	0.013328	60	10	60-180	60	88	GapExp	Blank	0	66	2	45	1	target	1	422	789	72154	13.328	13.113	13.550
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.093050	8	0.013328	60	10	60-180	60	159	GapExp	Blank	0	67	2	3	0	distractor	1	451	775	72929	13.328	12.902	13.753
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.093057	8	0.013328	60	10	60-180	60	179	GapExp	Blank	0	68	2	1	0	distractor	1	420	790	73719	13.328	12.886	13.763
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.093103	8	0.013328	60	10	60-180	60	84	GapExp	Blank	0	69	2	3	0	distractor	1	478	761	74480	13.328	12.935	13.715
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.093109	8	0.013328	60	10	60-180	60	136	GapExp	Blank	0	70	2	0	1	target	1	436	782	75262	13.328	13.310	13.348
ProbeTrack13	1	ProbeTrack	13.2	SCS215a	20111031.092344	20111031.093115	8	0.013328	60	10	60-180	60	112	GapExp	Blank	0	71	2	0	0	distractor	1	632	684	75946	13.328	12.983	13.669
