exp	sub	code	rev	comp	runtime	trialtime	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	gaptype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	pts	tpts	meanFrameDur	minFrameDur	maxFrameDur
ProbeTrack13	11	ProbeTrack	13.2	SCS215b	20111104.133629	20111104.133656	8	0.013328	60	0	60-180	60	122	NoGap	None	1	1	2	1	0	target	0	577	-1000	-1000	13.383	13.091	13.556
ProbeTrack13	11	ProbeTrack	13.2	SCS215b	20111104.133629	20111104.133736	8	0.013328	60	0	60-180	60	85	NoGap	None	1	2	2	3	0	distractor	1	710	645	-355	13.328	12.695	13.962
ProbeTrack13	11	ProbeTrack	13.2	SCS215b	20111104.133629	20111104.133744	8	0.013328	60	0	60-180	60	155	NoGap	None	1	3	2	1	1	target	1	676	662	307	13.328	13.089	13.558
ProbeTrack13	11	ProbeTrack	13.2	SCS215b	20111104.133629	20111104.133804	8	0.013328	60	0	60-180	60	165	NoGap	None	1	4	2	45	0	distractor	1	934	533	840	13.328	6.854	19.808
ProbeTrack13	11	ProbeTrack	13.2	SCS215b	20111104.133629	20111104.133825	8	0.013328	60	0	60-180	60	115	NoGap	None	1	5	2	45	0	distractor	1	590	705	1545	13.328	13.083	13.578
ProbeTrack13	11	ProbeTrack	13.2	SCS215b	20111104.133629	20111104.133832	8	0.013328	60	0	60-180	60	160	NoGap	None	1	6	2	45	0	distractor	1	648	676	2221	13.328	9.669	16.991
ProbeTrack13	11	ProbeTrack	13.2	SCS215b	20111104.133629	20111104.133839	8	0.013328	60	0	60-180	60	154	NoGap	None	1	7	2	3	0	distractor	1	630	685	2906	13.328	11.991	14.661
ProbeTrack13	11	ProbeTrack	13.2	SCS215b	20111104.133629	20111104.133846	8	0.013328	60	0	60-180	60	143	NoGap	None	1	8	2	1	0	distractor	1	677	662	3568	13.328	12.265	14.415
ProbeTrack13	11	ProbeTrack	13.2	SCS215b	20111104.133629	20111104.133853	8	0.013328	60	0	60-180	60	157	NoGap	None	1	9	2	3	1	target	1	428	786	4354	13.328	13.179	13.466
ProbeTrack13	11	ProbeTrack	13.2	SCS215b	20111104.133629	20111104.133900	8	0.013328	60	0	60-180	60	166	NoGap	None	1	10	2	1	0	distractor	1	592	704	5058	13.328	7.386	19.267
ProbeTrack13	11	ProbeTrack	13.2	SCS215b	20111104.133629	20111104.133907	8	0.013328	60	0	60-180	60	120	NoGap	None	1	11	2	45	0	distractor	1	432	784	5842	13.328	12.401	14.239
ProbeTrack13	11	ProbeTrack	13.2	SCS215b	20111104.133629	20111104.133914	8	0.013328	60	0	60-180	60	73	NoGap	None	1	12	2	3	0	distractor	1	569	716	6558	13.328	13.094	13.572
ProbeTrack13	11	ProbeTrack	13.2	SCS215b	20111104.133629	20111104.133920	8	0.013328	60	0	60-180	60	122	NoGap	None	1	13	2	45	0	distractor	1	602	699	7257	13.328	13.087	13.573
ProbeTrack13	11	ProbeTrack	13.2	SCS215b	20111104.133629	20111104.133926	8	0.013328	60	0	60-180	60	160	NoGap	None	1	14	2	0	0	distractor	1	537	732	7989	13.328	10.914	15.748
ProbeTrack13	11	ProbeTrack	13.2	SCS215b	20111104.133629	20111104.133936	8	0.013328	60	0	60-180	60	145	NoGap	None	1	15	2	1	1	target	1	562	719	8708	13.328	10.020	16.657
ProbeTrack13	11	ProbeTrack	13.2	SCS215b	20111104.133629	20111104.133943	8	0.013328	60	0	60-180	60	148	NoGap	None	1	16	2	45	1	target	1	405	798	9506	13.328	11.315	15.349
ProbeTrack13	11	ProbeTrack	13.2	SCS215b	20111104.133629	20111104.133950	8	0.013328	60	0	60-180	60	95	NoGap	None	1	17	2	0	1	target	1	420	790	10296	13.328	4.371	20.170
