exp	sub	code	rev	comp	runtime	trialtime	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	gaptype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	pts	tpts	meanFrameDur	minFrameDur	maxFrameDur
ProbeTrack13	12	ProbeTrack	13.2	SCS215a	20111107.091808	20111107.091813	8	0.013328	60	0	60-180	60	149	NoGap	None	1	1	2	0	0	distractor	1	859	571	571	13.375	6.173	20.486
ProbeTrack13	12	ProbeTrack	13.2	SCS215a	20111107.091808	20111107.091949	8	0.013328	60	0	60-180	60	170	NoGap	None	1	2	2	0	0	distractor	1	679	661	1232	13.328	11.604	15.051
ProbeTrack13	12	ProbeTrack	13.2	SCS215a	20111107.091808	20111107.091957	8	0.013328	60	0	60-180	60	84	NoGap	None	1	3	2	1	1	target	1	598	701	1933	13.328	11.660	15.131
ProbeTrack13	12	ProbeTrack	13.2	SCS215a	20111107.091808	20111107.092003	8	0.013328	60	0	60-180	60	131	NoGap	None	1	4	2	45	0	distractor	1	633	684	2617	13.328	12.504	14.143
ProbeTrack13	12	ProbeTrack	13.2	SCS215a	20111107.091808	20111107.092011	8	0.013328	60	0	60-180	60	121	NoGap	None	1	5	2	0	1	target	1	546	727	3344	13.328	4.742	21.904
ProbeTrack13	12	ProbeTrack	13.2	SCS215a	20111107.091808	20111107.092018	8	0.013328	60	0	60-180	60	63	NoGap	None	1	6	2	45	1	target	1	562	719	4063	13.328	13.093	13.558
ProbeTrack13	12	ProbeTrack	13.2	SCS215a	20111107.091808	20111107.092024	8	0.013328	60	0	60-180	60	104	NoGap	None	1	7	2	0	1	early	-4	-3059	-1000	3063	13.328	12.695	13.963
ProbeTrack13	12	ProbeTrack	13.2	SCS215a	20111107.091808	20111107.092030	8	0.013328	60	0	60-180	60	160	NoGap	None	1	8	2	45	0	distractor	1	609	696	3759	13.328	12.850	13.807
ProbeTrack13	12	ProbeTrack	13.2	SCS215a	20111107.091808	20111107.092038	8	0.013328	60	0	60-180	60	110	NoGap	None	1	9	2	3	0	distractor	1	910	545	4304	13.328	9.443	17.445
ProbeTrack13	12	ProbeTrack	13.2	SCS215a	20111107.091808	20111107.092044	8	0.013328	60	0	60-180	60	142	NoGap	None	1	10	2	3	1	target	1	414	793	5097	13.328	13.107	13.549
ProbeTrack13	12	ProbeTrack	13.2	SCS215a	20111107.091808	20111107.092051	8	0.013328	60	0	60-180	60	71	NoGap	None	1	11	2	3	1	target	1	413	794	5891	13.328	13.113	13.551
ProbeTrack13	12	ProbeTrack	13.2	SCS215a	20111107.091808	20111107.092058	8	0.013328	60	0	60-180	60	163	NoGap	None	1	12	2	45	1	target	1	628	686	6577	13.328	6.673	19.985
ProbeTrack13	12	ProbeTrack	13.2	SCS215a	20111107.091808	20111107.092105	8	0.013328	60	0	60-180	60	131	NoGap	None	1	13	2	0	1	target	1	507	747	7324	13.328	12.851	13.799
ProbeTrack13	12	ProbeTrack	13.2	SCS215a	20111107.091808	20111107.092111	8	0.013328	60	0	60-180	60	121	NoGap	None	1	14	2	0	0	distractor	1	649	676	8000	13.328	10.378	16.279
ProbeTrack13	12	ProbeTrack	13.2	SCS215a	20111107.091808	20111107.092118	8	0.013328	60	0	60-180	60	165	NoGap	None	1	15	2	1	0	distractor	1	544	728	8728	13.328	13.113	13.544
ProbeTrack13	12	ProbeTrack	13.2	SCS215a	20111107.091808	20111107.092125	8	0.013328	60	0	60-180	60	159	NoGap	None	1	16	2	0	0	distractor	1	581	710	9438	13.328	13.104	13.545
ProbeTrack13	12	ProbeTrack	13.2	SCS215a	20111107.091808	20111107.092133	8	0.013328	60	0	60-180	60	99	NoGap	None	1	17	2	3	0	distractor	1	547	727	10165	13.328	13.100	13.555
ProbeTrack13	12	ProbeTrack	13.2	SCS215a	20111107.091808	20111107.092139	8	0.013328	60	0	60-180	60	67	NoGap	None	1	18	2	45	0	distractor	1	547	727	10892	13.328	13.307	13.353
ProbeTrack13	12	ProbeTrack	13.2	SCS215a	20111107.091808	20111107.092145	8	0.013328	60	0	60-180	60	136	NoGap	None	1	19	2	3	1	target	1	424	788	11680	13.328	13.309	13.346
ProbeTrack13	12	ProbeTrack	13.2	SCS215a	20111107.091808	20111107.092151	8	0.013328	60	0	60-180	60	142	NoGap	None	1	20	2	3	1	distractor	0	467	-1000	10680	13.328	13.307	13.351
ProbeTrack13	12	ProbeTrack	13.2	SCS215a	20111107.091808	20111107.092158	8	0.013328	60	0	60-180	60	119	NoGap	None	1	21	2	1	0	distractor	1	830	585	11265	13.328	13.308	13.344
ProbeTrack13	12	ProbeTrack	13.2	SCS215a	20111107.091808	20111107.092205	8	0.013328	60	0	60-180	60	126	NoGap	None	1	22	2	1	0	distractor	1	508	746	12011	13.328	11.288	15.365
ProbeTrack13	12	ProbeTrack	13.2	SCS215a	20111107.091808	20111107.092212	8	0.013328	60	0	60-180	60	84	NoGap	None	1	23	2	0	0	distractor	1	574	713	12724	13.328	13.310	13.346
ProbeTrack13	12	ProbeTrack	13.2	SCS215a	20111107.091808	20111107.092218	8	0.013328	60	0	60-180	60	122	NoGap	None	1	24	2	3	1	distractor	0	471	-1000	11724	13.328	13.307	13.344
ProbeTrack13	12	ProbeTrack	13.2	SCS215a	20111107.091808	20111107.092224	8	0.013328	60	0	60-180	60	121	NoGap	None	1	25	2	45	1	target	1	622	689	12413	13.328	13.097	13.545
ProbeTrack13	12	ProbeTrack	13.2	SCS215a	20111107.091808	20111107.092231	8	0.013328	60	0	60-180	60	125	NoGap	None	1	26	2	0	1	target	1	466	767	13180	13.328	13.024	13.631
ProbeTrack13	12	ProbeTrack	13.2	SCS215a	20111107.091808	20111107.092238	8	0.013328	60	0	60-180	60	164	NoGap	None	1	27	2	3	0	distractor	1	661	670	13850	13.328	13.105	13.557
ProbeTrack13	12	ProbeTrack	13.2	SCS215a	20111107.091808	20111107.092244	8	0.013328	60	0	60-180	60	104	NoGap	None	1	28	2	1	1	target	1	582	709	14559	13.387	8.331	24.462
ProbeTrack13	12	ProbeTrack	13.2	SCS215a	20111107.091808	20111107.092251	8	0.013328	60	0	60-180	60	177	NoGap	None	1	29	2	3	0	distractor	1	509	746	15305	13.328	13.308	13.348
ProbeTrack13	12	ProbeTrack	13.2	SCS215a	20111107.091808	20111107.092258	8	0.013328	60	0	60-180	60	154	NoGap	None	1	30	2	45	0	distractor	1	558	721	16026	13.328	13.097	13.552
ProbeTrack13	12	ProbeTrack	13.2	SCS215a	20111107.091808	20111107.092305	8	0.013328	60	0	60-180	60	112	NoGap	None	1	31	2	1	0	distractor	1	660	670	16696	13.328	13.111	13.558
ProbeTrack13	12	ProbeTrack	13.2	SCS215a	20111107.091808	20111107.092312	8	0.013328	60	0	60-180	60	164	NoGap	None	1	32	2	45	0	distractor	1	553	724	17420	13.328	13.103	13.568
ProbeTrack13	12	ProbeTrack	13.2	SCS215a	20111107.091808	20111107.092319	8	0.013328	60	0	60-180	60	120	NoGap	None	1	33	2	45	1	target	1	539	731	18151	13.328	12.980	13.689
ProbeTrack13	12	ProbeTrack	13.2	SCS215a	20111107.091808	20111107.092326	8	0.013328	60	0	60-180	60	126	NoGap	None	1	34	2	1	1	target	1	514	743	18894	13.328	13.308	13.355
ProbeTrack13	12	ProbeTrack	13.2	SCS215a	20111107.091808	20111107.092333	8	0.013328	60	0	60-180	60	159	NoGap	None	1	35	2	1	1	target	1	517	742	19636	13.328	13.304	13.349
ProbeTrack13	12	ProbeTrack	13.2	SCS215a	20111107.091808	20111107.092341	8	0.013328	60	0	60-180	60	133	NoGap	None	1	36	2	1	1	target	1	514	743	20379	13.328	13.310	13.358
ProbeTrack13	12	ProbeTrack	13.2	SCS215a	20111107.091808	20111107.092348	8	0.013328	60	0	60-180	60	65	NoGap	None	1	37	2	45	1	target	1	556	722	21101	13.328	10.549	16.105
ProbeTrack13	12	ProbeTrack	13.2	SCS215a	20111107.091808	20111107.092354	8	0.013328	60	0	60-180	60	96	NoGap	None	1	38	2	3	0	distractor	1	601	700	21801	13.328	13.101	13.541
ProbeTrack13	12	ProbeTrack	13.2	SCS215a	20111107.091808	20111107.092400	8	0.013328	60	0	60-180	60	170	NoGap	None	1	39	2	1	0	distractor	1	559	721	22522	13.308	7.526	13.568
ProbeTrack13	12	ProbeTrack	13.2	SCS215a	20111107.091808	20111107.092406	8	0.013328	60	0	60-180	60	150	NoGap	None	1	40	2	0	1	target	1	330	835	23357	13.328	13.105	13.552
ProbeTrack13	12	ProbeTrack	13.2	SCS215a	20111107.092600	20111107.092615	8	0.013328	60	10	60-180	60	89	GapPrac	SmallFlash	1	1	2	3	0	distractor	1	933	534	23891	13.384	13.306	13.344
ProbeTrack13	12	ProbeTrack	13.2	SCS215a	20111107.092600	20111107.092625	8	0.013328	60	10	60-180	60	152	GapPrac	SmallFlash	1	2	2	0	1	target	1	507	747	24638	13.328	13.309	13.349
ProbeTrack13	12	ProbeTrack	13.2	SCS215a	20111107.092600	20111107.092632	8	0.013328	60	10	60-180	60	164	GapPrac	SmallFlash	1	3	2	1	1	target	1	573	714	25352	13.328	12.433	14.204
ProbeTrack13	12	ProbeTrack	13.2	SCS215a	20111107.092600	20111107.092639	8	0.013328	60	10	60-180	60	75	GapPrac	SmallFlash	1	4	2	45	1	target	1	469	766	26118	13.328	12.289	14.378
ProbeTrack13	12	ProbeTrack	13.2	SCS215a	20111107.092600	20111107.092645	8	0.013328	60	10	60-180	60	75	GapPrac	SmallFlash	1	5	2	3	1	distractor	0	459	-1000	25118	13.328	13.298	13.359
ProbeTrack13	12	ProbeTrack	13.2	SCS215a	20111107.092600	20111107.092651	8	0.013328	60	10	60-180	60	129	GapPrac	SmallFlash	1	6	2	0	0	distractor	1	444	778	25896	13.328	12.070	14.595
ProbeTrack13	12	ProbeTrack	13.2	SCS215a	20111107.092600	20111107.092657	8	0.013328	60	10	60-180	60	108	GapPrac	SmallFlash	1	7	2	0	0	distractor	1	654	673	26569	13.328	13.042	13.614
ProbeTrack13	12	ProbeTrack	13.2	SCS215a	20111107.092600	20111107.092704	8	0.013328	60	10	60-180	60	109	GapPrac	SmallFlash	1	8	2	3	0	distractor	1	436	782	27351	13.318	9.323	17.337
ProbeTrack13	12	ProbeTrack	13.2	SCS215a	20111107.092600	20111107.092710	8	0.013328	60	10	60-180	60	82	GapPrac	SmallFlash	1	9	2	1	1	target	1	354	823	28174	13.328	13.105	13.556
