exp	sub	code	rev	comp	runtime	trialtime	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	gaptype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	pts	tpts	meanFrameDur	minFrameDur	maxFrameDur
ProbeTrack13	16	ProbeTrack	13.2	SCS215a	20111109.092501	20111109.092508	8	0.013328	60	0	60-180	60	175	NoGap	None	1	1	2	1	1	target	1	823	589	589	13.371	13.101	13.564
ProbeTrack13	16	ProbeTrack	13.2	SCS215a	20111109.092501	20111109.092639	8	0.013328	60	0	60-180	60	153	NoGap	None	1	2	2	0	1	target	1	707	647	1236	13.375	13.032	26.647
ProbeTrack13	16	ProbeTrack	13.2	SCS215a	20111109.092501	20111109.092648	8	0.013328	60	0	60-180	60	149	NoGap	None	1	3	2	0	1	target	1	1214	393	1629	13.328	13.304	13.346
ProbeTrack13	16	ProbeTrack	13.2	SCS215a	20111109.092501	20111109.092656	8	0.013328	60	0	60-180	60	167	NoGap	None	1	4	2	45	0	distractor	1	1277	362	1991	13.328	12.860	13.796
ProbeTrack13	16	ProbeTrack	13.2	SCS215a	20111109.092501	20111109.092706	8	0.013328	60	0	60-180	60	160	NoGap	None	1	5	2	45	1	target	1	566	717	2708	13.328	13.297	13.357
ProbeTrack13	16	ProbeTrack	13.2	SCS215a	20111109.092501	20111109.092716	8	0.013328	60	0	60-180	60	110	NoGap	None	1	6	2	1	0	distractor	1	900	550	3258	13.382	13.093	26.620
ProbeTrack13	16	ProbeTrack	13.2	SCS215a	20111109.092501	20111109.092723	8	0.013328	60	0	60-180	60	154	NoGap	None	1	7	2	1	0	distractor	1	954	523	3781	13.374	13.121	26.540
ProbeTrack13	16	ProbeTrack	13.2	SCS215a	20111109.092501	20111109.092731	8	0.013328	60	0	60-180	60	115	NoGap	None	1	8	2	3	0	distractor	1	704	648	4429	13.382	13.022	26.487
ProbeTrack13	16	ProbeTrack	13.2	SCS215a	20111109.092501	20111109.092743	8	0.013328	60	0	60-180	60	85	NoGap	None	1	9	2	3	1	target	1	528	736	5165	13.328	13.310	13.354
ProbeTrack13	16	ProbeTrack	13.2	SCS215a	20111109.092501	20111109.092750	8	0.013328	60	0	60-180	60	99	NoGap	None	1	10	2	3	0	distractor	1	636	682	5847	13.328	13.301	13.354
ProbeTrack13	16	ProbeTrack	13.2	SCS215a	20111109.092501	20111109.092758	8	0.013328	60	0	60-180	60	86	NoGap	None	1	11	2	3	0	distractor	1	633	684	6531	13.328	13.309	13.347
ProbeTrack13	16	ProbeTrack	13.2	SCS215a	20111109.092501	20111109.092804	8	0.013328	60	0	60-180	60	63	NoGap	None	1	12	2	1	0	distractor	1	723	639	7170	13.396	13.198	26.454
ProbeTrack13	16	ProbeTrack	13.2	SCS215a	20111109.092501	20111109.092812	8	0.013328	60	0	60-180	60	165	NoGap	None	1	13	2	1	0	target	0	645	-1000	6170	13.328	12.990	13.673
ProbeTrack13	16	ProbeTrack	13.2	SCS215a	20111109.092501	20111109.092821	8	0.013328	60	0	60-180	60	152	NoGap	None	1	14	2	0	0	distractor	1	800	600	6770	13.328	12.852	13.825
ProbeTrack13	16	ProbeTrack	13.2	SCS215a	20111109.092501	20111109.092830	8	0.013328	60	0	60-180	60	79	NoGap	None	1	15	2	3	0	distractor	1	656	672	7442	13.328	13.101	13.563
ProbeTrack13	16	ProbeTrack	13.2	SCS215a	20111109.092501	20111109.092836	8	0.013328	60	0	60-180	60	90	NoGap	None	1	16	2	0	0	distractor	1	1498	251	7693	13.446	12.834	26.797
ProbeTrack13	16	ProbeTrack	13.2	SCS215a	20111109.092501	20111109.092843	8	0.013328	60	0	60-180	60	81	NoGap	None	1	17	2	0	0	distractor	1	759	621	8314	13.328	13.192	13.474
ProbeTrack13	16	ProbeTrack	13.2	SCS215a	20111109.092501	20111109.092853	8	0.013328	60	0	60-180	60	63	NoGap	None	1	18	2	0	0	distractor	1	647	677	8991	13.328	13.300	13.357
ProbeTrack13	16	ProbeTrack	13.2	SCS215a	20111109.092501	20111109.092900	8	0.013328	60	0	60-180	60	123	NoGap	None	1	19	2	45	1	target	1	527	737	9728	13.328	13.248	13.424
ProbeTrack13	16	ProbeTrack	13.2	SCS215a	20111109.092501	20111109.092908	8	0.013328	60	0	60-180	60	146	NoGap	None	1	20	2	3	1	target	1	518	741	10469	13.328	13.108	13.554
ProbeTrack13	16	ProbeTrack	13.2	SCS215a	20111109.092501	20111109.092915	8	0.013328	60	0	60-180	60	96	NoGap	None	1	21	2	0	1	distractor	0	584	-1000	9469	13.328	13.172	13.571
ProbeTrack13	16	ProbeTrack	13.2	SCS215a	20111109.092501	20111109.092922	8	0.013328	60	0	60-180	60	155	NoGap	None	1	22	2	0	1	target	1	445	778	10247	13.328	13.290	13.364
ProbeTrack13	16	ProbeTrack	13.2	SCS215a	20111109.092501	20111109.092929	8	0.013328	60	0	60-180	60	117	NoGap	None	1	23	2	3	1	target	1	680	660	10907	13.328	13.299	13.353
ProbeTrack13	16	ProbeTrack	13.2	SCS215a	20111109.092501	20111109.092936	8	0.013328	60	0	60-180	60	89	NoGap	None	1	24	2	45	0	distractor	1	713	644	11551	13.328	13.297	13.353
ProbeTrack13	16	ProbeTrack	13.2	SCS215a	20111109.092501	20111109.092943	8	0.013328	60	0	60-180	60	139	NoGap	None	1	25	2	45	1	target	1	506	747	12298	13.328	13.082	13.575
ProbeTrack13	16	ProbeTrack	13.2	SCS215a	20111109.092501	20111109.092953	8	0.013328	60	0	60-180	60	103	NoGap	None	1	26	2	45	1	distractor	0	544	-1000	11298	13.328	13.105	13.558
ProbeTrack13	16	ProbeTrack	13.2	SCS215a	20111109.092501	20111109.093002	8	0.013328	60	0	60-180	60	129	NoGap	None	1	27	2	3	1	target	1	835	583	11881	13.328	13.147	13.517
ProbeTrack13	16	ProbeTrack	13.2	SCS215a	20111109.092501	20111109.093009	8	0.013328	60	0	60-180	60	129	NoGap	None	1	28	2	0	0	distractor	1	904	548	12429	13.328	13.095	13.483
ProbeTrack13	16	ProbeTrack	13.2	SCS215a	20111109.092501	20111109.093016	8	0.013328	60	0	60-180	60	113	NoGap	None	1	29	2	1	1	target	1	526	737	13166	13.328	13.290	13.368
ProbeTrack13	16	ProbeTrack	13.2	SCS215a	20111109.092501	20111109.093024	8	0.013328	60	0	60-180	60	78	NoGap	None	1	30	2	45	0	distractor	1	717	642	13808	13.328	13.212	13.445
ProbeTrack13	16	ProbeTrack	13.2	SCS215a	20111109.092501	20111109.093030	8	0.013328	60	0	60-180	60	88	NoGap	None	1	31	2	45	1	target	1	581	710	14518	13.328	13.296	13.364
ProbeTrack13	16	ProbeTrack	13.2	SCS215a	20111109.092501	20111109.093038	8	0.013328	60	0	60-180	60	153	NoGap	None	1	32	2	1	0	distractor	1	686	657	15175	13.375	13.198	26.539
ProbeTrack13	16	ProbeTrack	13.2	SCS215a	20111109.092501	20111109.093044	8	0.013328	60	0	60-180	60	166	NoGap	None	1	33	2	3	0	distractor	1	775	613	15788	13.328	13.297	13.355
ProbeTrack13	16	ProbeTrack	13.2	SCS215a	20111109.092501	20111109.093052	8	0.013328	60	0	60-180	60	92	NoGap	None	1	34	2	3	1	distractor	0	681	-1000	14788	13.328	13.120	13.544
ProbeTrack13	16	ProbeTrack	13.2	SCS215a	20111109.092501	20111109.093058	8	0.013328	60	0	60-180	60	68	NoGap	None	1	35	2	1	1	target	1	744	628	15416	13.328	13.104	13.550
