exp	sub	code	rev	comp	runtime	trialtime	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	gaptype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	pts	tpts	meanFrameDur	minFrameDur	maxFrameDur
ProbeTrack13	10	ProbeTrack	13.2	SCS215a	20111104.133251	20111104.133352	8	0.013328	60	0	60-180	60	121	NoGap	None	1	1	2	45	1	target	1	5946	0	0	13.372	13.308	13.359
ProbeTrack13	10	ProbeTrack	13.2	SCS215a	20111104.133251	20111104.133419	8	0.013328	60	0	60-180	60	125	NoGap	None	1	2	2	3	1	target	1	10656	0	0	13.328	13.113	13.549
ProbeTrack13	10	ProbeTrack	13.2	SCS215a	20111104.133251	20111104.133447	8	0.013328	60	0	60-180	60	92	NoGap	None	1	3	2	3	1	target	1	2755	0	0	13.328	13.301	13.353
ProbeTrack13	10	ProbeTrack	13.2	SCS215a	20111104.133251	20111104.133459	8	0.013328	60	0	60-180	60	81	NoGap	None	1	4	2	1	1	target	1	418	791	791	13.328	13.307	13.355
ProbeTrack13	10	ProbeTrack	13.2	SCS215a	20111104.133251	20111104.133520	8	0.013328	60	0	60-180	60	148	NoGap	None	1	5	2	1	1	target	1	510	745	1536	13.328	13.308	13.347
ProbeTrack13	10	ProbeTrack	13.2	SCS215a	20111104.133251	20111104.133529	8	0.013328	60	0	60-180	60	115	NoGap	None	1	6	2	45	1	target	1	340	830	2366	13.328	12.858	13.802
ProbeTrack13	10	ProbeTrack	13.2	SCS215a	20111104.133251	20111104.133542	8	0.013328	60	0	60-180	60	113	NoGap	None	1	7	2	3	1	target	1	321	840	3206	13.328	13.308	13.347
ProbeTrack13	10	ProbeTrack	13.2	SCS215a	20111104.133251	20111104.133549	8	0.013328	60	0	60-180	60	156	NoGap	None	1	8	2	45	1	target	1	304	848	4054	13.328	13.152	13.494
ProbeTrack13	10	ProbeTrack	13.2	SCS215a	20111104.133251	20111104.133556	8	0.013328	60	0	60-180	60	139	NoGap	None	1	9	2	0	0	target	0	364	-1000	3054	13.328	13.292	13.363
ProbeTrack13	10	ProbeTrack	13.2	SCS215a	20111104.133251	20111104.133604	8	0.013328	60	0	60-180	60	86	NoGap	None	1	10	2	0	1	target	1	351	825	3879	13.329	12.869	13.787
