exp	sub	code	rev	comp	runtime	trialtime	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	meanFrameDur	minFrameDur	maxFrameDur
ProbeTrack8	10	ProbeTrack	1415	SCS215a	733793.505114	733793.505361	8	0.013328	60	10	60-180	60	112	GapPrac	1	1	4	6	1	target	1	1759	13.328	13.292	13.363
ProbeTrack8	10	ProbeTrack	1415	SCS215a	733793.505114	733793.505466	8	0.013328	60	10	60-180	60	137	GapPrac	1	2	4	96	1	distractor	0	1000	13.328	13.293	13.363
ProbeTrack8	10	ProbeTrack	1415	SCS215a	733793.505114	733793.505602	8	0.013328	60	10	60-180	60	96	GapPrac	1	3	4	96	0	target	0	1040	13.328	13.293	13.363
ProbeTrack8	10	ProbeTrack	1415	SCS215a	733793.505114	733793.505694	8	0.013328	60	10	60-180	60	160	GapPrac	1	4	4	3	0	distractor	1	1146	13.328	13.293	13.363
ProbeTrack8	10	ProbeTrack	1415	SCS215a	733793.505114	733793.505791	8	0.013328	60	10	60-180	60	99	GapPrac	1	5	4	6	1	distractor	0	1360	13.328	13.292	13.363
ProbeTrack8	10	ProbeTrack	1415	SCS215a	733793.505114	733793.505873	8	0.013328	60	10	60-180	60	154	GapPrac	1	6	4	96	0	target	0	787	13.328	13.292	13.363
ProbeTrack8	10	ProbeTrack	1415	SCS215a	733793.505114	733793.505972	8	0.013328	60	10	60-180	60	71	GapPrac	1	7	4	0	0	target	0	1320	13.327	13.293	13.363
ProbeTrack8	10	ProbeTrack	1415	SCS215a	733793.505114	733793.506047	8	0.013328	60	10	60-180	60	129	GapPrac	1	8	4	6	0	distractor	1	1226	13.328	13.293	13.364
ProbeTrack8	10	ProbeTrack	1415	SCS215a	733793.505114	733793.506131	8	0.013328	60	10	60-180	60	163	GapPrac	1	9	4	3	1	distractor	0	733	13.328	13.293	13.366
ProbeTrack8	10	ProbeTrack	1415	SCS215a	733793.505114	733793.506216	8	0.013328	60	10	60-180	60	156	GapPrac	1	10	4	0	1	target	1	1000	13.328	13.292	13.363
ProbeTrack8	10	ProbeTrack	1415	SCS215a	733793.505114	733793.506301	8	0.013328	60	10	60-180	60	100	GapPrac	1	11	4	6	0	distractor	1	787	13.328	13.293	13.363
ProbeTrack8	10	ProbeTrack	1415	SCS215a	733793.505114	733793.506378	8	0.013328	60	10	60-180	60	89	GapPrac	1	12	4	96	1	target	1	1346	13.328	13.293	13.363
ProbeTrack8	10	ProbeTrack	1415	SCS215a	733793.505114	733793.506477	8	0.013328	60	10	60-180	60	100	GapPrac	1	13	4	6	1	target	1	1013	13.328	13.293	13.363
ProbeTrack8	10	ProbeTrack	1415	SCS215a	733793.505114	733793.506561	8	0.013328	60	10	60-180	60	115	GapPrac	1	14	4	96	0	target	0	760	13.328	13.293	13.364
ProbeTrack8	10	ProbeTrack	1415	SCS215a	733793.505114	733793.506664	8	0.013328	60	10	60-180	60	102	GapPrac	1	15	4	3	1	target	1	893	13.328	13.292	13.363
ProbeTrack8	10	ProbeTrack	1415	SCS215a	733793.505114	733793.506742	8	0.013328	60	10	60-180	60	130	GapPrac	1	16	4	96	1	target	1	800	13.328	13.293	13.363
ProbeTrack8	10	ProbeTrack	1415	SCS215a	733793.505114	733793.506837	8	0.013328	60	10	60-180	60	142	GapPrac	1	17	4	3	0	target	0	720	13.328	13.292	13.363
