exp	sub	code	rev	comp	runtime	trialtime	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	meanFrameDur	minFrameDur	maxFrameDur
ProbeTrack8	18	ProbeTrack	1415	SCS215b	733807.511292	733807.511743	8	0.013328	60	0	60-180	60	141	NoGap	1	1	4	3	0	distractor	1	747	13.328	13.293	13.363
ProbeTrack8	18	ProbeTrack	1415	SCS215b	733807.511292	733807.511851	8	0.013328	60	0	60-180	60	86	NoGap	1	2	4	96	0	distractor	1	493	13.328	13.293	13.363
ProbeTrack8	18	ProbeTrack	1415	SCS215b	733807.511292	733807.511947	8	0.013328	60	0	60-180	60	109	NoGap	1	3	4	3	1	target	1	747	13.328	13.293	13.363
ProbeTrack8	18	ProbeTrack	1415	SCS215b	733807.511292	733807.512084	8	0.013328	60	0	60-180	60	142	NoGap	1	4	4	96	1	target	1	707	13.328	13.293	13.363
ProbeTrack8	18	ProbeTrack	1415	SCS215b	733807.511292	733807.512185	8	0.013328	60	0	60-180	60	154	NoGap	1	5	4	6	1	target	1	613	13.328	13.292	13.363
ProbeTrack8	18	ProbeTrack	1415	SCS215b	733807.511292	733807.512271	8	0.013328	60	0	60-180	60	160	NoGap	1	6	4	0	0	distractor	1	653	13.328	13.293	13.363
ProbeTrack8	18	ProbeTrack	1415	SCS215b	733807.511292	733807.512355	8	0.013328	60	0	60-180	60	157	NoGap	1	7	4	6	0	target	0	733	13.328	13.293	13.363
ProbeTrack8	18	ProbeTrack	1415	SCS215b	733807.511292	733807.512441	8	0.013328	60	0	60-180	60	163	NoGap	1	8	4	0	1	distractor	0	680	13.328	13.293	13.363
ProbeTrack8	18	ProbeTrack	1415	SCS215b	733807.511292	733807.512524	8	0.013328	60	0	60-180	60	164	NoGap	1	9	4	3	1	target	1	720	13.328	13.293	13.363
ProbeTrack8	18	ProbeTrack	1415	SCS215b	733807.511292	733807.512610	8	0.013328	60	0	60-180	60	178	NoGap	1	10	4	3	1	target	1	547	13.328	13.293	13.363
ProbeTrack8	18	ProbeTrack	1415	SCS215b	733807.511292	733807.512696	8	0.013328	60	0	60-180	60	98	NoGap	1	11	4	6	0	distractor	1	720	13.328	13.293	13.363
