exp	sub	code	rev	comp	runtime	trialtime	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	meanFrameDur	minFrameDur	maxFrameDur
ProbeTrack8	8	ProbeTrack	1415	SCS215a	733793.433853	733793.434406	8	0.013327	60	0	60-180	60	71	NoGap	1	1	4	96	1	target	1	2279	13.328	13.293	13.362
ProbeTrack8	8	ProbeTrack	1415	SCS215a	733793.433853	733793.434538	8	0.013327	60	0	60-180	60	118	NoGap	1	2	4	3	0	distractor	1	1839	13.328	13.293	13.363
ProbeTrack8	8	ProbeTrack	1415	SCS215a	733793.433853	733793.434692	8	0.013327	60	0	60-180	60	106	NoGap	1	3	4	96	0	target	0	707	13.328	13.293	13.363
ProbeTrack8	8	ProbeTrack	1415	SCS215a	733793.433853	733793.434818	8	0.013327	60	0	60-180	60	85	NoGap	1	4	4	6	1	target	1	720	13.328	13.292	13.364
ProbeTrack8	8	ProbeTrack	1415	SCS215a	733793.433853	733793.434916	8	0.013327	60	0	60-180	60	146	NoGap	1	5	4	6	0	distractor	1	693	13.328	13.292	13.363
ProbeTrack8	8	ProbeTrack	1415	SCS215a	733793.433853	733793.435011	8	0.013327	60	0	60-180	60	66	NoGap	1	6	4	96	0	distractor	1	667	13.328	13.293	13.363
ProbeTrack8	8	ProbeTrack	1415	SCS215a	733793.433853	733793.435110	8	0.013327	60	0	60-180	60	99	NoGap	1	7	4	3	0	distractor	1	520	13.328	13.293	13.363
ProbeTrack8	8	ProbeTrack	1415	SCS215a	733793.433853	733793.435198	8	0.013327	60	0	60-180	60	175	NoGap	1	8	4	6	0	distractor	1	413	13.328	13.293	13.363
ProbeTrack8	8	ProbeTrack	1415	SCS215a	733793.433853	733793.435300	8	0.013327	60	0	60-180	60	71	NoGap	1	9	4	6	1	target	1	373	13.328	13.293	13.363
ProbeTrack8	8	ProbeTrack	1415	SCS215a	733793.433853	733793.435386	8	0.013327	60	0	60-180	60	135	NoGap	1	10	4	0	1	target	1	440	13.328	13.293	13.363
ProbeTrack8	8	ProbeTrack	1415	SCS215a	733793.433853	733793.435474	8	0.013327	60	0	60-180	60	89	NoGap	1	11	4	0	1	target	1	440	13.328	13.293	13.363
ProbeTrack8	8	ProbeTrack	1415	SCS215a	733793.433853	733793.435560	8	0.013327	60	0	60-180	60	106	NoGap	1	12	4	3	1	target	1	320	13.328	13.293	13.363
ProbeTrack8	8	ProbeTrack	1415	SCS215a	733793.433853	733793.435669	8	0.013327	60	0	60-180	60	80	NoGap	1	13	4	3	0	target	0	320	13.328	13.293	13.363
ProbeTrack8	8	ProbeTrack	1415	SCS215a	733793.433853	733793.435745	8	0.013327	60	0	60-180	60	95	NoGap	1	14	4	96	1	distractor	0	400	13.328	13.293	13.363
ProbeTrack8	8	ProbeTrack	1415	SCS215a	733793.433853	733793.435850	8	0.013327	60	0	60-180	60	102	NoGap	1	15	4	0	1	target	1	373	13.328	13.292	13.363
ProbeTrack8	8	ProbeTrack	1415	SCS215a	733793.433853	733793.435928	8	0.013327	60	0	60-180	60	72	NoGap	1	16	4	0	1	distractor	0	387	13.328	13.293	13.363
ProbeTrack8	8	ProbeTrack	1415	SCS215a	733793.433853	733793.436005	8	0.013327	60	0	60-180	60	90	NoGap	1	17	4	3	1	target	1	547	13.328	13.293	13.363
ProbeTrack8	8	ProbeTrack	1415	SCS215a	733793.433853	733793.436089	8	0.013327	60	0	60-180	60	62	NoGap	1	18	4	0	1	target	1	467	13.328	13.292	13.367
