exp	sub	code	rev	comp	runtime	trialtime	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	meanFrameDur	minFrameDur	maxFrameDur
ProbeTrack8	7	ProbeTrack	1415	SCS215b	733745.559152	733745.559817	8	0.013327	60	0	60-180	60	149	NoGap	1	1	4	96	1	distractor	0	7677	13.328	13.293	13.363
ProbeTrack8	7	ProbeTrack	1415	SCS215b	733745.559152	733745.560066	8	0.013327	60	0	60-180	60	170	NoGap	1	2	4	6	0	target	0	2666	13.328	13.293	13.364
ProbeTrack8	7	ProbeTrack	1415	SCS215b	733745.559152	733745.560204	8	0.013327	60	0	60-180	60	69	NoGap	1	3	4	3	1	target	1	9836	13.328	13.293	13.363
ProbeTrack8	7	ProbeTrack	1415	SCS215b	733745.559152	733745.560382	8	0.013327	60	0	60-180	60	131	NoGap	1	4	4	96	0	distractor	1	1586	13.328	13.293	13.364
ProbeTrack8	7	ProbeTrack	1415	SCS215b	733745.559152	733745.560488	8	0.013327	60	0	60-180	60	79	NoGap	1	5	4	6	1	target	1	1093	13.328	13.293	13.363
ProbeTrack8	7	ProbeTrack	1415	SCS215b	733745.559152	733745.560562	8	0.013327	60	0	60-180	60	110	NoGap	1	6	4	6	0	distractor	1	1066	13.328	13.293	13.363
ProbeTrack8	7	ProbeTrack	1415	SCS215b	733745.559152	733745.560716	8	0.013327	60	0	60-180	60	82	NoGap	1	7	4	0	1	distractor	0	547	13.328	13.293	13.363
ProbeTrack8	7	ProbeTrack	1415	SCS215b	733745.559152	733745.560784	8	0.013327	60	0	60-180	60	107	NoGap	1	8	4	0	1	target	1	1000	13.328	13.293	13.363
ProbeTrack8	7	ProbeTrack	1415	SCS215b	733745.559152	733745.560861	8	0.013327	60	0	60-180	60	162	NoGap	1	9	4	0	0	distractor	1	653	13.328	13.293	13.363
ProbeTrack8	7	ProbeTrack	1415	SCS215b	733745.559152	733745.560944	8	0.013327	60	0	60-180	60	166	NoGap	1	10	4	3	1	target	1	560	13.328	13.293	13.363
ProbeTrack8	7	ProbeTrack	1415	SCS215b	733745.559152	733745.561032	8	0.013327	60	0	60-180	60	102	NoGap	1	11	4	3	0	target	0	613	13.328	13.293	13.363
ProbeTrack8	7	ProbeTrack	1415	SCS215b	733745.559152	733745.561104	8	0.013327	60	0	60-180	60	111	NoGap	1	12	4	96	1	target	1	1333	13.328	13.293	13.363
ProbeTrack8	7	ProbeTrack	1415	SCS215b	733745.559152	733745.561200	8	0.013327	60	0	60-180	60	169	NoGap	1	13	4	96	0	target	0	907	13.328	13.293	13.363
ProbeTrack8	7	ProbeTrack	1415	SCS215b	733745.559152	733745.561299	8	0.013327	60	0	60-180	60	65	NoGap	1	14	4	0	1	32	-3	573	13.328	13.293	13.362
ProbeTrack8	7	ProbeTrack	1415	SCS215b	733745.559152	733745.561364	8	0.013327	60	0	60-180	60	61	NoGap	1	15	4	0	1	target	1	947	13.328	13.293	13.363
ProbeTrack8	7	ProbeTrack	1415	SCS215b	733745.559152	733745.561433	8	0.013327	60	0	60-180	60	119	NoGap	1	16	4	3	1	distractor	0	640	13.328	13.290	13.363
ProbeTrack8	7	ProbeTrack	1415	SCS215b	733745.559152	733745.561505	8	0.013327	60	0	60-180	60	81	NoGap	1	17	4	6	1	target	1	667	13.328	13.293	13.363
ProbeTrack8	7	ProbeTrack	1415	SCS215b	733745.559152	733745.561574	8	0.013327	60	0	60-180	60	117	NoGap	1	18	4	96	0	target	0	707	13.328	13.293	13.363
ProbeTrack8	7	ProbeTrack	1415	SCS215b	733745.559152	733745.561664	8	0.013327	60	0	60-180	60	167	NoGap	1	19	4	96	0	distractor	1	773	13.328	13.293	13.363
ProbeTrack8	7	ProbeTrack	1415	SCS215b	733745.559152	733745.561762	8	0.013327	60	0	60-180	60	150	NoGap	1	20	4	96	1	distractor	0	813	13.328	13.292	13.363
ProbeTrack8	7	ProbeTrack	1415	SCS215b	733745.559152	733745.561858	8	0.013327	60	0	60-180	60	177	NoGap	1	21	4	0	0	target	0	1106	13.328	13.290	13.366
ProbeTrack8	7	ProbeTrack	1415	SCS215b	733745.559152	733745.561948	8	0.013327	60	0	60-180	60	61	NoGap	1	22	4	96	1	target	1	1586	13.328	13.292	13.363
ProbeTrack8	7	ProbeTrack	1415	SCS215b	733745.559152	733745.562045	8	0.013327	60	0	60-180	60	147	NoGap	1	23	4	6	1	target	1	1066	13.328	13.293	13.363
ProbeTrack8	7	ProbeTrack	1415	SCS215b	733745.559152	733745.562129	8	0.013327	60	0	60-180	60	162	NoGap	1	24	4	3	1	target	1	1333	13.328	13.290	13.363
ProbeTrack8	7	ProbeTrack	1415	SCS215b	733745.559152	733745.562218	8	0.013327	60	0	60-180	60	161	NoGap	1	25	4	3	0	distractor	1	680	13.328	13.293	13.363
ProbeTrack8	7	ProbeTrack	1415	SCS215b	733745.559152	733745.562302	8	0.013327	60	0	60-180	60	67	NoGap	1	26	4	6	0	distractor	1	1453	13.328	13.292	13.364
ProbeTrack8	7	ProbeTrack	1415	SCS215b	733745.559152	733745.562376	8	0.013327	60	0	60-180	60	70	NoGap	1	27	4	3	1	target	1	813	13.328	13.293	13.363
ProbeTrack8	7	ProbeTrack	1415	SCS215b	733745.559152	733745.562445	8	0.013327	60	0	60-180	60	108	NoGap	1	28	4	6	0	distractor	1	947	13.328	13.293	13.363
