exp	sub	code	rev	comp	runtime	trialtime	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	meanFrameDur	minFrameDur	maxFrameDur
ProbeTrack8	6	ProbeTrack	1415	SCS215a	733745.555969	733745.556519	8	0.013327	60	0	60-180	60	100	NoGap	1	1	4	0	1	target	1	1640	13.327	13.293	13.363
ProbeTrack8	6	ProbeTrack	1415	SCS215a	733745.555969	733745.556619	8	0.013327	60	0	60-180	60	174	NoGap	1	2	4	6	1	target	1	600	13.328	13.293	13.363
ProbeTrack8	6	ProbeTrack	1415	SCS215a	733745.555969	733745.556713	8	0.013327	60	0	60-180	60	148	NoGap	1	3	4	0	1	target	1	547	13.328	13.293	13.363
ProbeTrack8	6	ProbeTrack	1415	SCS215a	733745.555969	733745.556791	8	0.013327	60	0	60-180	60	114	NoGap	1	4	4	6	0	distractor	1	640	13.328	13.293	13.363
ProbeTrack8	6	ProbeTrack	1415	SCS215a	733745.555969	733745.556865	8	0.013327	60	0	60-180	60	168	NoGap	1	5	4	6	0	distractor	1	613	13.328	13.289	13.363
ProbeTrack8	6	ProbeTrack	1415	SCS215a	733745.555969	733745.556951	8	0.013327	60	0	60-180	60	62	NoGap	1	6	4	0	0	distractor	1	720	13.328	13.293	13.363
ProbeTrack8	6	ProbeTrack	1415	SCS215a	733745.555969	733745.557018	8	0.013327	60	0	60-180	60	97	NoGap	1	7	4	96	0	distractor	1	907	13.328	13.293	13.363
ProbeTrack8	6	ProbeTrack	1415	SCS215a	733745.555969	733745.557109	8	0.013327	60	0	60-180	60	89	NoGap	1	8	4	96	1	target	1	760	13.328	13.293	13.365
ProbeTrack8	6	ProbeTrack	1415	SCS215a	733745.555969	733745.557200	8	0.013327	60	0	60-180	60	69	NoGap	1	9	4	3	1	target	1	813	13.328	13.293	13.363
ProbeTrack8	6	ProbeTrack	1415	SCS215a	733745.555969	733745.557277	8	0.013327	60	0	60-180	60	75	NoGap	1	10	4	6	1	target	1	547	13.327	13.289	13.363
ProbeTrack8	6	ProbeTrack	1415	SCS215a	733745.555969	733745.557343	8	0.013327	60	0	60-180	60	132	NoGap	1	11	4	96	0	distractor	1	547	13.328	13.293	13.363
ProbeTrack8	6	ProbeTrack	1415	SCS215a	733745.555969	733745.557435	8	0.013327	60	0	60-180	60	66	NoGap	1	12	4	3	0	distractor	1	680	13.328	13.293	13.363
ProbeTrack8	6	ProbeTrack	1415	SCS215a	733745.555969	733745.557501	8	0.013327	60	0	60-180	60	99	NoGap	1	13	4	3	1	target	1	600	13.328	13.293	13.363
ProbeTrack8	6	ProbeTrack	1415	SCS215a	733745.555969	733745.557569	8	0.013327	60	0	60-180	60	106	NoGap	1	14	4	0	0	32	-3	613	13.327	13.293	13.363
ProbeTrack8	6	ProbeTrack	1415	SCS215a	733745.555969	733745.557639	8	0.013327	60	0	60-180	60	121	NoGap	1	15	4	96	0	distractor	1	587	13.328	13.293	13.363
ProbeTrack8	6	ProbeTrack	1415	SCS215a	733745.555969	733745.557735	8	0.013327	60	0	60-180	60	177	NoGap	1	16	4	0	1	target	1	573	13.328	13.292	13.363
ProbeTrack8	6	ProbeTrack	1415	SCS215a	733745.555969	733745.557818	8	0.013327	60	0	60-180	60	64	NoGap	1	17	4	6	0	target	0	893	13.328	13.293	13.363
ProbeTrack8	6	ProbeTrack	1415	SCS215a	733745.555969	733745.557888	8	0.013327	60	0	60-180	60	84	NoGap	1	18	4	96	1	target	1	547	13.328	13.293	13.363
ProbeTrack8	6	ProbeTrack	1415	SCS215a	733745.555969	733745.557972	8	0.013327	60	0	60-180	60	173	NoGap	1	19	4	0	0	target	0	680	13.328	13.293	13.363
ProbeTrack8	6	ProbeTrack	1415	SCS215a	733745.555969	733745.558055	8	0.013327	60	0	60-180	60	143	NoGap	1	20	4	3	1	target	1	693	13.328	13.293	13.363
ProbeTrack8	6	ProbeTrack	1415	SCS215a	733745.555969	733745.558153	8	0.013327	60	0	60-180	60	88	NoGap	1	21	4	0	1	target	1	613	13.328	13.293	13.363
ProbeTrack8	6	ProbeTrack	1415	SCS215a	733745.555969	733745.558223	8	0.013327	60	0	60-180	60	139	NoGap	1	22	4	6	1	target	1	600	13.328	13.290	13.362
ProbeTrack8	6	ProbeTrack	1415	SCS215a	733745.555969	733745.558297	8	0.013327	60	0	60-180	60	61	NoGap	1	23	4	3	0	distractor	1	827	13.327	13.293	13.363
ProbeTrack8	6	ProbeTrack	1415	SCS215a	733745.555969	733745.558362	8	0.013327	60	0	60-180	60	102	NoGap	1	24	4	96	0	distractor	1	693	13.328	13.293	13.363
ProbeTrack8	6	ProbeTrack	1415	SCS215a	733745.555969	733745.558447	8	0.013327	60	0	60-180	60	116	NoGap	1	25	4	6	0	distractor	1	640	13.328	13.293	13.363
ProbeTrack8	6	ProbeTrack	1415	SCS215a	733745.555969	733745.558518	8	0.013327	60	0	60-180	60	83	NoGap	1	26	4	0	1	distractor	0	413	13.327	13.293	13.363
ProbeTrack8	6	ProbeTrack	1415	SCS215a	733745.555969	733745.558580	8	0.013327	60	0	60-180	60	175	NoGap	1	27	4	6	1	target	1	693	13.328	13.293	13.363
ProbeTrack8	6	ProbeTrack	1415	SCS215a	733745.555969	733745.558672	8	0.013327	60	0	60-180	60	93	NoGap	1	28	4	96	1	target	1	587	13.328	13.293	13.363
ProbeTrack8	6	ProbeTrack	1415	SCS215a	733745.555969	733745.558752	8	0.013327	60	0	60-180	60	108	NoGap	1	29	4	96	1	target	1	573	13.328	13.293	13.364
ProbeTrack8	6	ProbeTrack	1415	SCS215a	733745.555969	733745.558836	8	0.013327	60	0	60-180	60	100	NoGap	1	30	4	3	0	distractor	1	907	13.328	13.293	13.363
ProbeTrack8	6	ProbeTrack	1415	SCS215a	733745.555969	733745.558909	8	0.013327	60	0	60-180	60	179	NoGap	1	31	4	0	1	target	1	613	13.328	13.293	13.363
ProbeTrack8	6	ProbeTrack	1415	SCS215a	733745.555969	733745.558994	8	0.013327	60	0	60-180	60	127	NoGap	1	32	4	96	0	distractor	1	1426	13.328	13.292	13.363
ProbeTrack8	6	ProbeTrack	1415	SCS215a	733745.555969	733745.559090	8	0.013327	60	0	60-180	60	75	NoGap	1	33	4	0	0	distractor	1	760	13.328	13.293	13.363
ProbeTrack8	6	ProbeTrack	1415	SCS215a	733745.555969	733745.559155	8	0.013327	60	0	60-180	60	115	NoGap	1	34	4	0	0	target	0	813	13.328	13.289	13.366
ProbeTrack8	6	ProbeTrack	1415	SCS215a	733745.555969	733745.559232	8	0.013327	60	0	60-180	60	84	NoGap	1	35	4	0	1	target	1	1120	13.328	13.293	13.363
ProbeTrack8	6	ProbeTrack	1415	SCS215a	733745.555969	733745.559304	8	0.013327	60	0	60-180	60	169	NoGap	1	36	4	3	0	distractor	1	560	13.328	13.293	13.364
ProbeTrack8	6	ProbeTrack	1415	SCS215a	733745.555969	733745.559381	8	0.013327	60	0	60-180	60	96	NoGap	1	37	4	3	1	target	1	600	13.328	13.293	13.363
ProbeTrack8	6	ProbeTrack	1415	SCS215a	733745.555969	733745.559450	8	0.013327	60	0	60-180	60	69	NoGap	1	38	4	3	1	target	1	707	13.328	13.293	13.363
ProbeTrack8	6	ProbeTrack	1415	SCS215a	733745.555969	733745.559514	8	0.013327	60	0	60-180	60	100	NoGap	1	39	4	0	0	distractor	1	587	13.327	13.293	13.363
ProbeTrack8	6	ProbeTrack	1415	SCS215a	733745.555969	733745.559582	8	0.013327	60	0	60-180	60	80	NoGap	1	40	4	6	0	distractor	1	640	13.327	13.292	13.363
ProbeTrack8	6	ProbeTrack	1415	SCS215a	733745.555969	733745.559651	8	0.013327	60	0	60-180	60	151	NoGap	1	41	4	3	1	target	1	427	13.328	13.293	13.363
ProbeTrack8	6	ProbeTrack	1415	SCS215a	733745.555969	733745.559724	8	0.013327	60	0	60-180	60	111	NoGap	1	42	4	96	1	distractor	0	587	13.328	13.293	13.363
ProbeTrack8	6	ProbeTrack	1415	SCS215a	733745.555969	733745.559810	8	0.013327	60	0	60-180	60	73	NoGap	1	43	4	6	0	target	0	707	13.328	13.293	13.363
ProbeTrack8	6	ProbeTrack	1415	SCS215a	733745.555969	733745.559876	8	0.013327	60	0	60-180	60	128	NoGap	1	44	4	6	1	target	1	627	13.328	13.292	13.363
ProbeTrack8	6	ProbeTrack	1415	SCS215a	733745.555969	733745.559950	8	0.013327	60	0	60-180	60	85	NoGap	1	45	4	6	1	target	1	493	13.328	13.293	13.363
ProbeTrack8	6	ProbeTrack	1415	SCS215a	733745.555969	733745.560016	8	0.013327	60	0	60-180	60	121	NoGap	1	46	4	6	1	target	1	507	13.328	13.293	13.363
