exp	sub	code	rev	comp	runtime	trialtime	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	meanFrameDur	minFrameDur	maxFrameDur
ProbeTrack8	19	ProbeTrack	1415	SCS215a	733807.541216	733807.541584	8	0.013328	60	0	60-180	60	82	NoGap	1	1	4	96	0	distractor	1	827	13.328	13.293	13.363
ProbeTrack8	19	ProbeTrack	1415	SCS215a	733807.541216	733807.541687	8	0.013328	60	0	60-180	60	83	NoGap	1	2	4	6	0	target	0	947	13.328	13.293	13.365
ProbeTrack8	19	ProbeTrack	1415	SCS215a	733807.541216	733807.541763	8	0.013328	60	0	60-180	60	141	NoGap	1	3	4	3	0	distractor	1	493	13.328	13.293	13.363
ProbeTrack8	19	ProbeTrack	1415	SCS215a	733807.541216	733807.541850	8	0.013328	60	0	60-180	60	142	NoGap	1	4	4	6	1	target	1	387	13.328	13.293	13.363
ProbeTrack8	19	ProbeTrack	1415	SCS215a	733807.541216	733807.541922	8	0.013328	60	0	60-180	60	126	NoGap	1	5	4	3	1	target	1	347	13.328	13.293	13.363
ProbeTrack8	19	ProbeTrack	1415	SCS215a	733807.541216	733807.541995	8	0.013328	60	0	60-180	60	117	NoGap	1	6	4	0	1	target	1	387	13.328	13.293	13.363
ProbeTrack8	19	ProbeTrack	1415	SCS215a	733807.541216	733807.542091	8	0.013328	60	0	60-180	60	142	NoGap	1	7	4	96	1	target	1	414	13.328	13.292	13.363
ProbeTrack8	19	ProbeTrack	1415	SCS215a	733807.541216	733807.542177	8	0.013328	60	0	60-180	60	118	NoGap	1	8	4	0	0	distractor	1	413	13.328	13.293	13.362
ProbeTrack8	19	ProbeTrack	1415	SCS215a	733807.541216	733807.542246	8	0.013328	60	0	60-180	60	169	NoGap	1	9	4	96	0	distractor	1	467	13.328	13.292	13.363
ProbeTrack8	19	ProbeTrack	1415	SCS215a	733807.541216	733807.542337	8	0.013328	60	0	60-180	60	65	NoGap	1	10	4	6	1	target	1	427	13.328	13.293	13.363
ProbeTrack8	19	ProbeTrack	1415	SCS215a	733807.541216	733807.542398	8	0.013328	60	0	60-180	60	115	NoGap	1	11	4	0	1	target	1	560	13.328	13.293	13.363
ProbeTrack8	19	ProbeTrack	1415	SCS215a	733807.541216	733807.542466	8	0.013328	60	0	60-180	60	142	NoGap	1	12	4	0	1	target	1	453	13.328	13.293	13.363
ProbeTrack8	19	ProbeTrack	1415	SCS215a	733807.541216	733807.542538	8	0.013328	60	0	60-180	60	99	NoGap	1	13	4	3	1	target	1	347	13.328	13.293	13.363
ProbeTrack8	19	ProbeTrack	1415	SCS215a	733807.541216	733807.542601	8	0.013328	60	0	60-180	60	151	NoGap	1	14	4	6	1	target	1	360	13.328	13.293	13.363
ProbeTrack8	19	ProbeTrack	1415	SCS215a	733807.541216	733807.542675	8	0.013328	60	0	60-180	60	159	NoGap	1	15	4	96	0	distractor	1	334	13.328	13.293	13.363
ProbeTrack8	19	ProbeTrack	1415	SCS215a	733807.541216	733807.542762	8	0.013328	60	0	60-180	60	78	NoGap	1	16	4	6	0	target	0	520	13.328	13.293	13.363
ProbeTrack8	19	ProbeTrack	1415	SCS215a	733807.541216	733807.542829	8	0.013328	60	0	60-180	60	179	NoGap	1	17	4	3	1	target	1	387	13.328	13.293	13.363
ProbeTrack8	19	ProbeTrack	1415	SCS215a	733807.541216	733807.542908	8	0.013328	60	0	60-180	60	111	NoGap	1	18	4	6	0	distractor	1	467	13.328	13.293	13.363
ProbeTrack8	19	ProbeTrack	1415	SCS215a	733807.541216	733807.542975	8	0.013328	60	0	60-180	60	96	NoGap	1	19	4	3	0	distractor	1	493	13.328	13.293	13.363
ProbeTrack8	19	ProbeTrack	1415	SCS215a	733807.541216	733807.543038	8	0.013328	60	0	60-180	60	180	NoGap	1	20	4	6	1	target	1	374	13.328	13.289	13.367
ProbeTrack8	19	ProbeTrack	1415	SCS215a	733807.541216	733807.543115	8	0.013328	60	0	60-180	60	104	NoGap	1	21	4	96	1	target	1	320	13.328	13.288	13.363
ProbeTrack8	19	ProbeTrack	1415	SCS215a	733807.541216	733807.543194	8	0.013328	60	0	60-180	60	174	NoGap	1	22	4	0	0	distractor	1	413	13.328	13.292	13.366
ProbeTrack8	19	ProbeTrack	1415	SCS215a	733807.541216	733807.543269	8	0.013328	60	0	60-180	60	137	NoGap	1	23	4	6	1	target	1	267	13.328	13.293	13.364
ProbeTrack8	19	ProbeTrack	1415	SCS215a	733807.541216	733807.543336	8	0.013328	60	0	60-180	60	73	NoGap	1	24	4	96	1	distractor	0	347	13.328	13.293	13.363
ProbeTrack8	19	ProbeTrack	1415	SCS215a	733807.541216	733807.543409	8	0.013328	60	0	60-180	60	106	NoGap	1	25	4	6	0	distractor	1	467	13.328	13.293	13.363
ProbeTrack8	19	ProbeTrack	1415	SCS215a	733807.541216	733807.543474	8	0.013328	60	0	60-180	60	151	NoGap	1	26	4	3	0	distractor	1	440	13.328	13.293	13.363
ProbeTrack8	19	ProbeTrack	1415	SCS215a	733807.541216	733807.543547	8	0.013328	60	0	60-180	60	169	NoGap	1	27	4	0	0	distractor	1	440	13.328	13.293	13.363
ProbeTrack8	19	ProbeTrack	1415	SCS215a	733807.541216	733807.543622	8	0.013328	60	0	60-180	60	77	NoGap	1	28	4	3	0	distractor	1	440	13.328	13.293	13.363
ProbeTrack8	19	ProbeTrack	1415	SCS215a	733807.541216	733807.543682	8	0.013328	60	0	60-180	60	63	NoGap	1	29	4	3	0	distractor	1	533	13.328	13.293	13.366
ProbeTrack8	19	ProbeTrack	1415	SCS215a	733807.541216	733807.543742	8	0.013328	60	0	60-180	60	104	NoGap	1	30	4	96	0	distractor	1	360	13.328	13.291	13.364
ProbeTrack8	19	ProbeTrack	1415	SCS215a	733807.541216	733807.543821	8	0.013328	60	0	60-180	60	124	NoGap	1	31	4	0	0	target	0	613	13.328	13.293	13.363
ProbeTrack8	19	ProbeTrack	1415	SCS215a	733807.541216	733807.543891	8	0.013328	60	0	60-180	60	120	NoGap	1	32	4	96	1	target	1	414	13.328	13.293	13.366
ProbeTrack8	19	ProbeTrack	1415	SCS215a	733807.541216	733807.543973	8	0.013328	60	0	60-180	60	73	NoGap	1	33	4	96	1	target	1	387	13.328	13.293	13.363
ProbeTrack8	19	ProbeTrack	1415	SCS215a	733807.541216	733807.544050	8	0.013328	60	0	60-180	60	151	NoGap	1	34	4	0	0	distractor	1	453	13.328	13.293	13.363
ProbeTrack8	19	ProbeTrack	1415	SCS215a	733807.541216	733807.544121	8	0.013328	60	0	60-180	60	155	NoGap	1	35	4	0	1	target	1	320	13.328	13.293	13.364
ProbeTrack8	19	ProbeTrack	1415	SCS215a	733807.541216	733807.544190	8	0.013328	60	0	60-180	60	81	NoGap	1	36	4	3	1	target	1	294	13.328	13.293	13.362
