exp	sub	code	rev	comp	runtime	trialtime	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	meanFrameDur	minFrameDur	maxFrameDur
ProbeTrack8	12	ProbeTrack	1415	SCS215a	733800.460409	733800.460968	8	0.013327	60	0	60-180	60	111	NoGap	1	1	4	96	0	distractor	1	2479	13.328	13.293	13.363
ProbeTrack8	12	ProbeTrack	1415	SCS215a	733800.460409	733800.461150	8	0.013327	60	0	60-180	60	120	NoGap	1	2	4	3	1	target	1	1133	13.328	13.292	13.363
ProbeTrack8	12	ProbeTrack	1415	SCS215a	733800.460409	733800.461248	8	0.013327	60	0	60-180	60	87	NoGap	1	3	4	96	1	target	1	813	13.328	13.293	13.365
ProbeTrack8	12	ProbeTrack	1415	SCS215a	733800.460409	733800.461341	8	0.013327	60	0	60-180	60	128	NoGap	1	4	4	6	1	target	1	533	13.328	13.293	13.363
ProbeTrack8	12	ProbeTrack	1415	SCS215a	733800.460409	733800.461451	8	0.013327	60	0	60-180	60	110	NoGap	1	5	4	3	0	target	0	747	13.328	13.293	13.363
ProbeTrack8	12	ProbeTrack	1415	SCS215a	733800.460409	733800.461534	8	0.013327	60	0	60-180	60	129	NoGap	1	6	4	0	1	target	1	707	13.328	13.293	13.363
ProbeTrack8	12	ProbeTrack	1415	SCS215a	733800.460409	733800.461611	8	0.013327	60	0	60-180	60	108	NoGap	1	7	4	0	0	target	0	507	13.328	13.293	13.363
ProbeTrack8	12	ProbeTrack	1415	SCS215a	733800.460409	733800.461681	8	0.013327	60	0	60-180	60	176	NoGap	1	8	4	6	0	distractor	1	800	13.328	13.293	13.363
ProbeTrack8	12	ProbeTrack	1415	SCS215a	733800.460409	733800.461766	8	0.013327	60	0	60-180	60	64	NoGap	1	9	4	6	0	target	0	827	13.328	13.293	13.363
ProbeTrack8	12	ProbeTrack	1415	SCS215a	733800.460409	733800.461842	8	0.013327	60	0	60-180	60	148	NoGap	1	10	4	3	0	distractor	1	1160	13.328	13.293	13.363
ProbeTrack8	12	ProbeTrack	1415	SCS215a	733800.460409	733800.461948	8	0.013327	60	0	60-180	60	142	NoGap	1	11	4	6	1	target	1	733	13.328	13.292	13.363
ProbeTrack8	12	ProbeTrack	1415	SCS215a	733800.460409	733800.462034	8	0.013327	60	0	60-180	60	143	NoGap	1	12	4	0	0	distractor	1	973	13.328	13.293	13.363
ProbeTrack8	12	ProbeTrack	1415	SCS215a	733800.460409	733800.462110	8	0.013327	60	0	60-180	60	167	NoGap	1	13	4	3	0	distractor	1	827	13.328	13.292	13.363
ProbeTrack8	12	ProbeTrack	1415	SCS215a	733800.460409	733800.462189	8	0.013327	60	0	60-180	60	102	NoGap	1	14	4	96	0	distractor	1	986	13.328	13.293	13.364
ProbeTrack8	12	ProbeTrack	1415	SCS215a	733800.460409	733800.462274	8	0.013327	60	0	60-180	60	135	NoGap	1	15	4	96	1	distractor	0	480	13.328	13.293	13.363
ProbeTrack8	12	ProbeTrack	1415	SCS215a	733800.460409	733800.462376	8	0.013327	60	0	60-180	60	83	NoGap	1	16	4	96	1	target	1	747	13.328	13.290	13.363
ProbeTrack8	12	ProbeTrack	1415	SCS215a	733800.460409	733800.462472	8	0.013327	60	0	60-180	60	105	NoGap	1	17	4	96	1	target	1	667	13.328	13.293	13.363
ProbeTrack8	12	ProbeTrack	1415	SCS215a	733800.460409	733800.462579	8	0.013327	60	0	60-180	60	75	NoGap	1	18	4	0	0	distractor	1	933	13.328	13.293	13.363
ProbeTrack8	12	ProbeTrack	1415	SCS215a	733800.460409	733800.462659	8	0.013327	60	0	60-180	60	112	NoGap	1	19	4	0	0	distractor	1	1040	13.328	13.292	13.363
ProbeTrack8	12	ProbeTrack	1415	SCS215a	733800.460409	733800.462731	8	0.013327	60	0	60-180	60	170	NoGap	1	20	4	0	1	distractor	0	507	13.328	13.291	13.365
ProbeTrack8	12	ProbeTrack	1415	SCS215a	733800.460409	733800.462805	8	0.013327	60	0	60-180	60	153	NoGap	1	21	4	6	1	target	1	533	13.328	13.292	13.363
