exp	sub	code	rev	comp	runtime	trialtime	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	meanFrameDur	minFrameDur	maxFrameDur
ProbeTrack8	4	ProbeTrack	1415	SCS215a	733745.508420	733745.509265	8	0.013328	60	0	60-180	60	173	NoGap	1	1	4	96	0	target	0	8863	13.328	13.292	13.363
ProbeTrack8	4	ProbeTrack	1415	SCS215a	733745.508420	733745.509523	8	0.013328	60	0	60-180	60	119	NoGap	1	2	4	6	0	distractor	1	4052	13.328	13.293	13.363
ProbeTrack8	4	ProbeTrack	1415	SCS215a	733745.508420	733745.509763	8	0.013328	60	0	60-180	60	88	NoGap	1	3	4	3	0	distractor	1	4198	13.328	13.293	13.363
ProbeTrack8	4	ProbeTrack	1415	SCS215a	733745.508420	733745.509888	8	0.013328	60	0	60-180	60	123	NoGap	1	4	4	0	0	distractor	1	3999	13.328	13.293	13.363
ProbeTrack8	4	ProbeTrack	1415	SCS215a	733745.508420	733745.510015	8	0.013328	60	0	60-180	60	163	NoGap	1	5	4	3	1	target	1	3639	13.328	13.289	13.364
ProbeTrack8	4	ProbeTrack	1415	SCS215a	733745.508420	733745.510135	8	0.013328	60	0	60-180	60	124	NoGap	1	6	4	96	1	target	1	3892	13.328	13.293	13.363
ProbeTrack8	4	ProbeTrack	1415	SCS215a	733745.508420	733745.510279	8	0.013328	60	0	60-180	60	145	NoGap	1	7	4	0	0	target	0	2013	13.328	13.293	13.363
ProbeTrack8	4	ProbeTrack	1415	SCS215a	733745.508420	733745.510479	8	0.013328	60	0	60-180	60	74	NoGap	1	8	4	3	0	distractor	1	4105	13.328	13.293	13.363
ProbeTrack8	4	ProbeTrack	1415	SCS215a	733745.508420	733745.510595	8	0.013328	60	0	60-180	60	92	NoGap	1	9	4	6	1	target	1	2333	13.327	13.292	13.363
ProbeTrack8	4	ProbeTrack	1415	SCS215a	733745.508420	733745.510688	8	0.013328	60	0	60-180	60	167	NoGap	1	10	4	96	1	target	1	2546	13.328	13.293	13.363
ProbeTrack8	4	ProbeTrack	1415	SCS215a	733745.508420	733745.510805	8	0.013328	60	0	60-180	60	143	NoGap	1	11	4	0	0	target	0	3426	13.328	13.293	13.363
ProbeTrack8	4	ProbeTrack	1415	SCS215a	733745.508420	733745.510953	8	0.013328	60	0	60-180	60	118	NoGap	1	12	4	6	1	distractor	0	827	13.328	13.293	13.363
ProbeTrack8	4	ProbeTrack	1415	SCS215a	733745.508420	733745.511035	8	0.013328	60	0	60-180	60	120	NoGap	1	13	4	6	0	target	0	600	13.328	13.293	13.362
ProbeTrack8	4	ProbeTrack	1415	SCS215a	733745.508420	733745.511102	8	0.013328	60	0	60-180	60	160	NoGap	1	14	4	0	1	target	1	14	13.328	13.293	13.363
ProbeTrack8	4	ProbeTrack	1415	SCS215a	733745.508420	733745.511186	8	0.013328	60	0	60-180	60	88	NoGap	1	15	4	3	1	target	1	1226	13.328	13.293	13.363
ProbeTrack8	4	ProbeTrack	1415	SCS215a	733745.508420	733745.511294	8	0.013328	60	0	60-180	60	89	NoGap	1	16	4	96	1	target	1	986	13.328	13.261	13.394
ProbeTrack8	4	ProbeTrack	1415	SCS215a	733745.508420	733745.511441	8	0.013328	60	0	60-180	60	179	NoGap	1	17	4	96	1	target	1	3652	13.328	13.293	13.363
ProbeTrack8	4	ProbeTrack	1415	SCS215a	733745.508420	733745.511643	8	0.013328	60	0	60-180	60	134	NoGap	1	18	4	3	1	target	1	2666	13.328	13.292	13.363
ProbeTrack8	4	ProbeTrack	1415	SCS215a	733745.508420	733745.511759	8	0.013328	60	0	60-180	60	93	NoGap	1	19	4	96	1	distractor	0	747	13.328	13.293	13.363
ProbeTrack8	4	ProbeTrack	1415	SCS215a	733745.508420	733745.511858	8	0.013328	60	0	60-180	60	157	NoGap	1	20	4	6	0	target	0	174	13.328	13.293	13.363
ProbeTrack8	4	ProbeTrack	1415	SCS215a	733745.508420	733745.512002	8	0.013328	60	0	60-180	60	117	NoGap	1	21	4	0	1	target	1	480	13.328	13.291	13.363
ProbeTrack8	4	ProbeTrack	1415	SCS215a	733745.508420	733745.512101	8	0.013328	60	0	60-180	60	64	NoGap	1	22	4	3	1	distractor	0	587	13.327	13.293	13.363
ProbeTrack8	4	ProbeTrack	1415	SCS215a	733745.508420	733745.512240	8	0.013328	60	0	60-180	60	68	NoGap	1	23	4	0	0	target	0	613	13.328	13.189	13.466
ProbeTrack8	4	ProbeTrack	1415	SCS215a	733745.508420	733745.512304	8	0.013328	60	0	60-180	60	79	NoGap	1	24	4	3	1	distractor	0	80	13.328	13.293	13.363
ProbeTrack8	4	ProbeTrack	1415	SCS215a	733745.508420	733745.512425	8	0.013328	60	0	60-180	60	66	NoGap	1	25	4	3	1	target	1	280	13.328	13.293	13.363
ProbeTrack8	4	ProbeTrack	1415	SCS215a	733745.508420	733745.512510	8	0.013328	60	0	60-180	60	137	NoGap	1	26	4	96	0	target	0	254	13.328	13.293	13.363
ProbeTrack8	4	ProbeTrack	1415	SCS215a	733745.508420	733745.512620	8	0.013328	60	0	60-180	60	75	NoGap	1	27	4	6	0	distractor	1	400	13.328	13.293	13.363
ProbeTrack8	4	ProbeTrack	1415	SCS215a	733745.508420	733745.512684	8	0.013328	60	0	60-180	60	104	NoGap	1	28	4	0	0	target	0	533	13.327	13.293	13.363
ProbeTrack8	4	ProbeTrack	1415	SCS215a	733745.508420	733745.512791	8	0.013328	60	0	60-180	60	71	NoGap	1	29	4	3	0	distractor	1	347	13.327	13.291	13.368
ProbeTrack8	4	ProbeTrack	1415	SCS215a	733745.508420	733745.512893	8	0.013328	60	0	60-180	60	114	NoGap	1	30	4	0	0	target	0	-13	13.328	13.293	13.363
ProbeTrack8	4	ProbeTrack	1415	SCS215a	733745.508420	733745.512968	8	0.013328	60	0	60-180	60	67	NoGap	1	31	4	6	1	target	1	5065	13.328	13.293	13.364
ProbeTrack8	4	ProbeTrack	1415	SCS215a	733745.508420	733745.513085	8	0.013328	60	0	60-180	60	90	NoGap	1	32	4	0	1	target	1	2159	13.328	13.293	13.363
ProbeTrack8	4	ProbeTrack	1415	SCS215a	733745.508420	733745.513211	8	0.013328	60	0	60-180	60	157	NoGap	1	33	4	6	1	distractor	0	5771	13.328	13.293	13.363
