sub,hz,nobjects,ntargets,cuedur,gapdur,soa,min_gapOnset,max_gapOnset,postProbeDuration,block,trial,gapOnset,probeType,error,badkey,rt
vlb,75,8,4,60,0,0,60,180,60,2,22,164,2,0,0,702
vlb,75,8,4,60,0,6,60,180,60,2,23,76,2,1,0,903
vlb,75,8,4,60,0,6,60,180,60,2,24,100,2,1,0,743
vlb,75,8,4,60,0,6,60,180,60,2,25,83,2,1,0,863
vlb,75,8,4,60,0,6,60,180,60,2,26,160,1,0,0,662
vlb,75,8,4,60,0,0,60,180,60,2,27,62,2,0,0,1103
vlb,75,8,4,60,0,96,60,180,60,2,28,148,1,0,0,1063
vlb,75,8,4,60,0,6,60,180,60,2,29,80,1,0,0,702
vlb,75,8,4,60,0,96,60,180,60,2,30,130,1,0,0,622
vlb,75,8,4,60,0,96,60,180,60,2,31,122,1,0,0,582
vlb,75,8,4,60,0,0,60,180,60,2,32,150,1,0,0,622
vlb,75,8,4,60,0,0,60,180,60,2,33,63,1,0,0,662
vlb,75,8,4,60,0,0,60,180,60,2,34,63,1,0,0,502
vlb,75,8,4,60,0,0,60,180,60,2,35,75,2,1,0,582
vlb,75,8,4,60,0,24,60,180,60,2,36,180,2,0,0,1063
vlb,75,8,4,60,0,96,60,180,60,2,37,95,2,0,0,1103
vlb,75,8,4,60,0,24,60,180,60,2,38,146,2,0,0,903
vlb,75,8,4,60,0,24,60,180,60,2,39,87,1,0,0,623
vlb,75,8,4,60,0,96,60,180,60,2,40,100,2,0,0,1063
vlb,75,8,4,60,0,24,60,180,60,2,41,105,1,0,0,582
vlb,75,8,4,60,0,24,60,180,60,2,42,112,2,0,0,1023
vlb,75,8,4,60,0,24,60,180,60,2,43,75,1,1,0,582
vlb,75,8,4,60,0,6,60,180,60,2,44,141,2,0,0,822
vlb,75,8,4,60,0,96,60,180,60,2,45,175,1,0,0,662
vlb,75,8,4,60,0,96,60,180,60,2,46,78,2,0,0,903
vlb,75,8,4,60,0,96,60,180,60,2,47,106,2,0,0,823
vlb,75,8,4,60,0,96,60,180,60,2,48,170,1,0,0,743
vlb,75,8,4,60,0,24,60,180,60,2,49,127,1,0,0,702
vlb,75,8,4,60,0,6,60,180,60,2,50,170,1,0,0,662
vlb,75,8,2,60,23,6,60,180,60,1,1,63,2,1,0,823
vlb,75,8,2,60,23,96,60,180,60,1,2,73,1,0,0,903
vlb,75,8,2,60,23,24,60,180,60,1,3,152,2,1,0,863
vlb,75,8,2,60,23,6,60,180,60,1,4,138,1,0,0,782
vlb,75,8,2,60,23,24,60,180,60,1,5,101,2,0,0,1263
vlb,75,8,2,60,23,6,60,180,60,2,1,104,2,0,0,1022
vlb,75,8,2,60,23,0,60,180,60,2,2,100,2,0,0,1303
vlb,75,8,2,60,23,24,60,180,60,2,3,119,1,0,0,982
vlb,75,8,2,60,23,6,60,180,60,2,4,172,1,1,0,863
vlb,75,8,2,60,23,6,60,180,60,2,5,169,1,0,0,1423
vlb,75,8,2,60,23,96,60,180,60,2,6,123,1,0,0,782
vlb,75,8,2,60,23,0,60,180,60,2,7,66,2,1,0,1583
vlb,75,8,2,60,23,6,60,180,60,2,8,75,2,0,0,862
vlb,75,8,2,60,23,6,60,180,60,2,9,94,2,1,0,863
vlb,75,8,2,60,23,24,60,180,60,2,10,99,2,0,0,662
vlb,75,8,2,60,23,6,60,180,60,2,11,135,1,1,0,1183
vlb,75,8,2,60,23,96,60,180,60,2,12,108,1,0,0,703
vlb,75,8,2,60,23,96,60,180,60,2,13,153,2,0,0,1023
vlb,75,8,2,60,23,0,60,180,60,2,14,103,1,1,0,903
vlb,75,8,2,60,23,96,60,180,60,2,15,71,2,0,0,822
vlb,75,8,2,60,23,0,60,180,60,2,16,94,2,0,0,982
vlb,75,8,2,60,23,0,60,180,60,2,17,129,1,1,0,862
vlb,75,8,2,60,23,96,60,180,60,2,18,156,1,0,0,702
vlb,75,8,2,60,23,24,60,180,60,2,19,179,2,1,0,1343
vlb,75,8,2,60,23,96,60,180,60,2,20,155,2,1,0,903
vlb,75,8,2,60,23,0,60,180,60,2,21,157,1,0,0,1183
vlb,75,8,2,60,23,0,60,180,60,2,22,97,1,0,0,983
vlb,75,8,2,60,23,96,60,180,60,2,23,91,2,0,0,943
vlb,75,8,2,60,23,24,60,180,60,2,24,180,2,1,0,1103
vlb,75,8,2,60,23,0,60,180,60,2,25,85,1,0,0,782
vlb,75,8,2,60,23,24,60,180,60,2,26,75,1,1,0,1063
vlb,75,8,2,60,23,0,60,180,60,2,27,157,1,0,0,982
vlb,75,8,2,60,23,96,60,180,60,2,28,71,1,0,0,580
vlb,75,8,2,60,23,0,60,180,60,2,29,98,1,0,0,1343
vlb,75,8,2,60,23,0,60,180,60,2,30,100,1,1,0,1463
vlb,75,8,2,60,23,6,60,180,60,2,31,133,1,0,0,862
vlb,75,8,2,60,23,24,60,180,60,2,32,84,1,0,0,1103
vlb,75,8,2,60,23,0,60,180,60,2,33,88,2,0,0,943
vlb,75,8,2,60,23,0,60,180,60,2,34,106,1,0,0,1103
vlb,75,8,2,60,23,6,60,180,60,2,35,99,1,0,0,703
vlb,75,8,2,60,23,24,60,180,60,2,36,110,2,1,0,702
vlb,75,8,2,60,23,6,60,180,60,2,37,175,2,1,0,703
vlb,75,8,2,60,23,6,60,180,60,2,38,84,1,0,0,1143
vlb,75,8,2,60,23,96,60,180,60,2,39,118,1,0,0,743
vlb,75,8,2,60,23,0,60,180,60,2,40,76,1,1,0,943
vlb,75,8,2,60,23,96,60,180,60,2,41,61,2,1,0,663
vlb,75,8,2,60,23,6,60,180,60,2,42,92,1,0,0,702
vlb,75,8,2,60,23,0,60,180,60,2,43,115,2,0,0,1383
vlb,75,8,2,60,23,6,60,180,60,2,44,101,1,0,0,1103
vlb,75,8,2,60,23,0,60,180,60,2,45,109,1,1,0,1343
vlb,75,8,2,60,23,0,60,180,60,2,46,101,2,0,0,1623
vlb,75,8,2,60,23,6,60,180,60,2,47,146,2,1,0,582
vlb,75,8,2,60,23,96,60,180,60,2,48,173,2,0,0,1063
vlb,75,8,2,60,23,0,60,180,60,2,49,143,1,0,0,782
vlb,75,8,2,60,23,24,60,180,60,2,50,146,1,0,0,462
vlb,75,8,3,60,23,0,60,180,60,1,1,105,1,0,0,1022
vlb,75,8,3,60,23,0,60,180,60,1,2,92,2,1,0,742
vlb,75,8,3,60,23,96,60,180,60,1,3,86,1,0,0,1183
vlb,75,8,3,60,23,0,60,180,60,1,4,157,1,0,0,1263
vlb,75,8,3,60,23,0,60,180,60,1,5,94,1,0,0,703
vlb,75,8,3,60,23,6,60,180,60,2,1,97,2,1,0,742
vlb,75,8,3,60,23,96,60,180,60,2,2,160,2,1,0,1023
vlb,75,8,3,60,23,6,60,180,60,2,3,146,2,1,0,903
vlb,75,8,3,60,23,0,60,180,60,2,4,173,2,1,0,1463
vlb,75,8,3,60,23,96,60,180,60,2,5,73,2,0,0,1183
vlb,75,8,3,60,23,24,60,180,60,2,6,107,2,1,0,903
vlb,75,8,3,60,23,0,60,180,60,2,7,104,1,0,0,1023
vlb,75,8,3,60,23,0,60,180,60,2,8,165,1,1,0,1383
vlb,75,8,3,60,23,6,60,180,60,2,9,156,1,0,0,1223
vlb,75,8,3,60,23,6,60,180,60,2,10,76,2,0,0,1142
vlb,75,8,3,60,23,24,60,180,60,2,11,61,1,0,0,622
vlb,75,8,3,60,23,24,60,180,60,2,12,65,2,0,0,943
vlb,75,8,3,60,23,24,60,180,60,2,13,95,2,0,0,903
vlb,75,8,3,60,23,96,60,180,60,2,14,73,1,1,0,982
vlb,75,8,3,60,23,24,60,180,60,2,15,113,2,0,0,1263
vlb,75,8,3,60,23,0,60,180,60,2,16,83,2,1,0,1623
vlb,75,8,3,60,23,6,60,180,60,2,17,165,2,1,0,1663
vlb,75,8,3,60,23,6,60,180,60,2,18,120,1,1,0,662
vlb,75,8,3,60,23,0,60,180,60,2,19,94,2,1,0,1023
vlb,75,8,3,60,23,96,60,180,60,2,20,65,1,1,0,1063
vlb,75,8,3,60,23,6,60,180,60,2,21,119,2,1,0,1103
vlb,75,8,3,60,23,96,60,180,60,2,22,160,1,1,0,863
vlb,75,8,3,60,23,96,60,180,60,2,23,145,2,1,0,903
vlb,75,8,3,60,23,0,60,180,60,2,24,113,1,1,0,1823
vlb,75,8,3,60,23,96,60,180,60,2,25,125,1,0,0,823
vlb,75,8,3,60,23,24,60,180,60,2,26,171,1,0,0,742
vlb,75,8,3,60,23,24,60,180,60,2,27,62,1,0,0,863
vlb,75,8,3,60,23,24,60,180,60,2,28,133,2,0,0,1023
vlb,75,8,3,60,23,96,60,180,60,2,29,118,1,1,0,943
vlb,75,8,3,60,23,96,60,180,60,2,30,100,1,0,0,743
vlb,75,8,3,60,23,0,60,180,60,2,31,162,1,1,0,1303
vlb,75,8,3,60,23,24,60,180,60,2,32,159,2,0,0,1223
vlb,75,8,3,60,23,24,60,180,60,2,33,171,2,0,0,1063
vlb,75,8,3,60,23,6,60,180,60,2,34,97,2,0,0,943
vlb,75,8,3,60,23,24,60,180,60,2,35,97,2,1,0,1223
vlb,75,8,3,60,23,24,60,180,60,2,36,134,2,1,0,542
vlb,75,8,3,60,23,6,60,180,60,2,37,177,2,1,0,1663
vlb,75,8,3,60,23,0,60,180,60,2,38,176,1,1,0,823
vlb,75,8,3,60,23,0,60,180,60,2,39,132,1,0,0,822
vlb,75,8,3,60,23,96,60,180,60,2,40,175,2,0,0,1263
vlb,75,8,3,60,23,24,60,180,60,2,41,112,2,0,0,1023
vlb,75,8,3,60,23,6,60,180,60,2,42,62,2,1,0,1143
vlb,75,8,3,60,23,0,60,180,60,2,43,173,1,0,0,1183
vlb,75,8,3,60,23,24,60,180,60,2,44,150,2,0,0,1263
vlb,75,8,3,60,23,6,60,180,60,2,45,142,2,0,0,1022
vlb,75,8,3,60,23,6,60,180,60,2,46,157,2,0,0,1343
vlb,75,8,3,60,23,96,60,180,60,2,47,116,2,0,0,622
vlb,75,8,3,60,23,24,60,180,60,2,48,77,1,0,0,1063
vlb,75,8,3,60,23,24,60,180,60,2,49,65,1,1,0,983
vlb,75,8,3,60,23,6,60,180,60,2,50,144,1,0,0,622
vlb,75,8,4,60,23,6,60,180,60,1,1,89,2,1,0,822
vlb,75,8,4,60,23,0,60,180,60,1,2,93,1,1,0,1103
vlb,75,8,4,60,23,24,60,180,60,1,3,70,1,0,0,542
vlb,75,8,4,60,23,6,60,180,60,1,4,179,1,1,0,1023
vlb,75,8,4,60,23,6,60,180,60,1,5,85,2,1,0,702
vlb,75,8,4,60,23,0,60,180,60,2,1,115,2,0,0,1183
vlb,75,8,4,60,23,6,60,180,60,2,2,180,1,0,0,823
vlb,75,8,4,60,23,0,60,180,60,2,3,120,1,0,0,702
vlb,75,8,4,60,23,6,60,180,60,2,4,92,1,0,0,622
vlb,75,8,4,60,23,24,60,180,60,2,5,119,1,0,0,502
vlb,75,8,4,60,23,6,60,180,60,2,6,170,2,0,0,823
vlb,75,8,4,60,23,24,60,180,60,2,7,108,2,0,0,1303
vlb,75,8,4,60,23,24,60,180,60,2,8,77,2,1,0,1263
vlb,75,8,4,60,23,96,60,180,60,2,9,152,1,1,0,823
vlb,75,8,4,60,23,24,60,180,60,2,10,78,2,1,0,1023
vlb,75,8,4,60,23,6,60,180,60,2,11,108,2,1,0,1461
vlb,75,8,4,60,23,96,60,180,60,2,12,115,2,0,0,983
vlb,75,8,4,60,23,96,60,180,60,2,13,164,1,1,0,1223
vlb,75,8,4,60,23,96,60,180,60,2,14,97,1,0,0,702
vlb,75,8,4,60,23,96,60,180,60,2,15,109,2,1,0,1223
vlb,75,8,4,60,23,0,60,180,60,2,16,66,1,0,0,782
vlb,75,8,4,60,23,96,60,180,60,2,17,89,2,1,0,943
vlb,75,8,4,60,23,0,60,180,60,2,18,122,1,1,0,1022
vlb,75,8,4,60,23,0,60,180,60,2,19,68,1,0,0,662
vlb,75,8,4,60,23,6,60,180,60,2,20,88,1,0,0,743
vlb,75,8,4,60,23,0,60,180,60,2,21,104,2,0,0,1023
vlb,75,8,4,60,23,96,60,180,60,2,22,152,1,0,0,622
vlb,75,8,4,60,23,24,60,180,60,2,23,179,2,1,0,622
vlb,75,8,4,60,23,6,60,180,60,2,24,71,1,0,0,782
vlb,75,8,4,60,23,6,60,180,60,2,25,167,1,0,0,502
vlb,75,8,4,60,23,24,60,180,60,2,26,145,2,1,0,702
vlb,75,8,4,60,23,0,60,180,60,2,27,113,2,1,0,1783
vlb,75,8,4,60,23,0,60,180,60,2,28,180,2,1,0,903
vlb,75,8,4,60,23,0,60,180,60,2,29,119,1,1,0,982
vlb,75,8,4,60,23,0,60,180,60,2,30,85,1,0,0,983
vlb,75,8,4,60,23,96,60,180,60,2,31,161,2,1,1,-20485
vlb,75,8,4,60,23,96,60,180,60,2,32,175,1,1,0,1663
vlb,75,8,4,60,23,96,60,180,60,2,33,154,1,0,0,1142
vlb,75,8,4,60,23,96,60,180,60,2,34,99,1,0,0,1983
vlb,75,8,4,60,23,24,60,180,60,2,35,148,1,1,0,1663
vlb,75,8,4,60,23,24,60,180,60,2,36,95,1,1,1,-12533
vlb,75,8,4,60,23,96,60,180,60,2,37,157,2,0,0,583
vlb,75,8,4,60,23,96,60,180,60,2,38,142,1,1,0,1023
vlb,75,8,4,60,23,0,60,180,60,2,39,73,1,0,0,782
vlb,75,8,4,60,23,96,60,180,60,2,40,90,1,0,0,823
vlb,75,8,4,60,23,6,60,180,60,2,41,70,1,1,0,1023
vlb,75,8,4,60,23,6,60,180,60,2,42,163,1,1,0,862
vlb,75,8,4,60,23,24,60,180,60,2,43,162,2,0,0,783
vlb,75,8,4,60,23,0,60,180,60,2,44,128,1,0,0,662
vlb,75,8,4,60,23,24,60,180,60,2,45,152,2,0,0,1303
vlb,75,8,4,60,23,96,60,180,60,2,46,113,1,1,0,1423
vlb,75,8,4,60,23,24,60,180,60,2,47,104,2,1,0,703
vlb,75,8,4,60,23,96,60,180,60,2,48,74,1,0,0,623
vlb,75,8,4,60,23,6,60,180,60,2,49,161,2,1,0,1103
vlb,75,8,4,60,23,96,60,180,60,2,50,121,1,0,0,502
vlb,75,8,1,60,23,96,60,180,60,1,1,71,2,0,0,942
vlb,75,8,1,60,23,0,60,180,60,1,2,96,2,1,0,983
vlb,75,8,1,60,23,24,60,180,60,1,3,99,2,1,0,1023
vlb,75,8,1,60,23,0,60,180,60,1,4,102,2,0,0,742
vlb,75,8,1,60,23,24,60,180,60,1,5,126,1,0,0,2384
vlb,75,8,1,60,23,0,60,180,60,2,1,149,2,0,0,1183
vlb,75,8,1,60,23,96,60,180,60,2,2,136,2,0,0,1143
vlb,75,8,1,60,23,0,60,180,60,2,3,68,2,0,0,862
vlb,75,8,1,60,23,24,60,180,60,2,4,104,1,1,0,1143
vlb,75,8,1,60,23,96,60,180,60,2,5,81,1,0,0,662
vlb,75,8,1,60,23,6,60,180,60,2,6,141,1,0,0,1063
vlb,75,8,1,60,23,24,60,180,60,2,7,176,2,1,0,582
vlb,75,8,1,60,23,6,60,180,60,2,8,179,1,0,0,502
vlb,75,8,1,60,23,0,60,180,60,2,9,130,1,0,0,1263
vlb,75,8,1,60,23,24,60,180,60,2,10,103,2,0,0,743
vlb,75,8,1,60,23,96,60,180,60,2,11,159,1,0,0,743
vlb,75,8,1,60,23,96,60,180,60,2,12,163,2,1,0,703
vlb,75,8,1,60,23,0,60,180,60,2,13,111,2,0,0,862
vlb,75,8,1,60,23,96,60,180,60,2,14,155,1,1,0,1303
vlb,75,8,1,60,23,96,60,180,60,2,15,88,2,1,0,622
vlb,75,8,1,60,23,6,60,180,60,2,16,125,2,1,0,1343
vlb,75,8,1,60,23,0,60,180,60,2,17,172,2,1,0,582
vlb,75,8,1,60,23,0,60,180,60,2,18,167,2,0,0,982
vlb,75,8,1,60,23,6,60,180,60,2,19,169,2,1,0,622
vlb,75,8,1,60,23,96,60,180,60,2,20,63,2,0,0,1303
vlb,75,8,1,60,23,0,60,180,60,2,21,157,1,1,1,-12293
vlb,75,8,1,60,23,0,60,180,60,2,22,69,2,1,0,743
vlb,75,8,1,60,23,0,60,180,60,2,23,163,1,1,0,1703
vlb,75,8,1,60,23,96,60,180,60,2,24,135,1,1,0,1063
vlb,75,8,1,60,23,0,60,180,60,2,25,152,1,0,0,1143
vlb,75,8,1,60,23,96,60,180,60,2,26,71,2,1,0,582
vlb,75,8,1,60,23,96,60,180,60,2,27,62,1,0,0,783
vlb,75,8,1,60,23,6,60,180,60,2,28,166,1,0,0,1183
vlb,75,8,1,60,23,0,60,180,60,2,29,136,1,0,0,903
vlb,75,8,1,60,23,96,60,180,60,2,30,162,1,1,0,502
vlb,75,8,1,60,23,24,60,180,60,2,31,86,1,0,0,582
vlb,75,8,1,60,23,6,60,180,60,2,32,124,2,0,0,1263
vlb,75,8,1,60,23,24,60,180,60,2,33,100,2,0,0,1223
vlb,75,8,1,60,23,0,60,180,60,2,34,114,1,0,0,2103
vlb,75,8,1,60,23,24,60,180,60,2,35,157,1,0,0,662
vlb,75,8,1,60,23,24,60,180,60,2,36,129,2,0,0,903
vlb,75,8,1,60,23,24,60,180,60,2,37,80,2,1,0,1383
vlb,75,8,1,60,23,24,60,180,60,2,38,91,2,0,0,1263
vlb,75,8,1,60,23,6,60,180,60,2,39,65,1,1,0,1663
vlb,75,8,1,60,23,0,60,180,60,2,40,97,1,0,0,863
vlb,75,8,1,60,23,6,60,180,60,2,41,84,2,0,0,1103
vlb,75,8,1,60,23,6,60,180,60,2,42,167,1,1,0,1223
vlb,75,8,1,60,23,6,60,180,60,2,43,115,1,1,1,-10305
vlb,75,8,1,60,23,6,60,180,60,2,44,65,2,1,0,863
vlb,75,8,1,60,23,24,60,180,60,2,45,137,1,0,0,1543
vlb,75,8,1,60,23,96,60,180,60,2,46,162,2,0,0,903
vlb,75,8,1,60,23,96,60,180,60,2,47,161,1,0,0,1583
vlb,75,8,1,60,23,24,60,180,60,2,48,62,2,1,0,1143
vlb,75,8,1,60,23,6,60,180,60,2,49,72,2,1,0,1623
vlb,75,8,1,60,23,96,60,180,60,2,50,173,1,1,1,-18591
wms,75,8,4,60,0,24,60,180,60,2,1,99,2,1,1,-1
wms,75,8,4,60,0,0,60,180,60,2,2,180,1,1,1,-1
wms,75,8,4,60,0,96,60,180,60,2,3,133,1,0,0,1943
wms,75,8,4,60,0,24,60,180,60,2,4,109,1,0,0,1663
wms,75,8,4,60,0,6,60,180,60,2,5,87,2,1,0,1663
wms,75,8,4,60,0,0,60,180,60,2,6,80,1,0,0,782
wms,75,8,4,60,0,96,60,180,60,2,7,88,2,0,0,1142
wms,75,8,4,60,0,6,60,180,60,2,8,150,2,1,0,982
wms,75,8,4,60,0,0,60,180,60,2,9,143,2,0,0,942
wms,75,8,4,60,0,96,60,180,60,2,10,152,1,0,0,622
wms,75,8,4,60,0,96,60,180,60,2,11,65,1,0,0,942
wms,75,8,4,60,0,24,60,180,60,2,12,137,2,0,0,1023
wms,75,8,4,60,0,0,60,180,60,2,13,167,2,0,0,782
wms,75,8,4,60,0,6,60,180,60,2,14,115,1,0,0,1503
wms,75,8,4,60,0,24,60,180,60,2,15,169,2,0,0,782
wms,75,8,4,60,0,0,60,180,60,2,16,148,2,0,0,862
wms,75,8,4,60,0,6,60,180,60,2,17,67,2,0,0,742
wms,75,8,4,60,0,96,60,180,60,2,18,139,1,0,0,1583
wms,75,8,4,60,0,24,60,180,60,2,19,74,1,0,0,1183
wms,75,8,4,60,0,96,60,180,60,2,20,158,2,0,0,862
wms,75,8,4,60,0,24,60,180,60,2,21,156,2,1,0,942
wms,75,8,4,60,0,0,60,180,60,2,22,88,2,0,0,1342
wms,75,8,4,60,0,96,60,180,60,2,23,68,1,0,0,1022
wms,75,8,4,60,0,96,60,180,60,2,24,151,2,1,0,942
wms,75,8,4,60,0,96,60,180,60,2,25,128,2,0,0,1022
wms,75,8,4,60,0,24,60,180,60,2,26,79,1,0,0,982
wms,75,8,4,60,0,96,60,180,60,2,27,100,1,0,0,1102
wms,75,8,4,60,0,0,60,180,60,2,28,102,1,0,0,1142
wms,75,8,4,60,0,6,60,180,60,2,29,108,1,0,0,1262
wms,75,8,4,60,0,0,60,180,60,2,30,171,2,0,0,942
wms,75,8,4,60,0,0,60,180,60,2,31,122,1,0,0,1343
wms,75,8,4,60,0,6,60,180,60,2,32,140,1,0,0,822
wms,75,8,4,60,0,24,60,180,60,2,33,118,1,0,0,862
wms,75,8,4,60,0,24,60,180,60,2,34,126,1,0,0,822
wms,75,8,4,60,0,24,60,180,60,2,35,107,2,0,0,982
wms,75,8,4,60,0,24,60,180,60,2,36,139,2,0,0,942
wms,75,8,4,60,0,0,60,180,60,2,37,171,1,0,0,982
wms,75,8,4,60,0,96,60,180,60,2,38,70,1,0,0,1062
wms,75,8,4,60,0,6,60,180,60,2,39,125,2,0,0,942
wms,75,8,4,60,0,0,60,180,60,2,40,173,2,0,0,862
wms,75,8,4,60,0,0,60,180,60,2,41,72,1,1,0,2103
wms,75,8,4,60,0,0,60,180,60,2,42,161,1,0,0,822
wms,75,8,4,60,0,24,60,180,60,2,43,128,1,0,0,782
wms,75,8,4,60,0,96,60,180,60,2,44,105,1,0,0,782
wms,75,8,4,60,0,24,60,180,60,2,45,149,1,0,0,1022
wms,75,8,4,60,0,24,60,180,60,2,46,125,2,0,0,982
wms,75,8,4,60,0,24,60,180,60,2,47,139,1,1,0,902
wms,75,8,4,60,0,0,60,180,60,2,48,88,1,0,0,1142
wms,75,8,4,60,0,24,60,180,60,2,49,175,2,0,0,1062
wms,75,8,4,60,0,0,60,180,60,2,50,123,2,0,0,1062
wms,75,8,1,60,23,6,60,180,60,1,1,165,2,1,1,-1
wms,75,8,1,60,23,24,60,180,60,1,2,94,2,0,0,1383
wms,75,8,1,60,23,6,60,180,60,1,3,66,2,0,0,1302
wms,75,8,1,60,23,96,60,180,60,1,4,171,2,0,0,942
wms,75,8,1,60,23,0,60,180,60,1,5,111,1,0,0,1943
wms,75,8,1,60,23,0,60,180,60,2,1,70,1,1,0,1302
wms,75,8,1,60,23,96,60,180,60,2,2,153,1,0,0,662
wms,75,8,1,60,23,6,60,180,60,2,3,78,2,0,0,782
wms,75,8,1,60,23,96,60,180,60,2,4,117,2,0,0,1463
wms,75,8,1,60,23,6,60,180,60,2,5,94,1,0,0,822
wms,75,8,1,60,23,6,60,180,60,2,6,166,1,1,0,1543
wms,75,8,1,60,23,96,60,180,60,2,7,172,1,0,0,982
wms,75,8,1,60,23,96,60,180,60,2,8,75,2,0,0,1302
wms,75,8,1,60,23,0,60,180,60,2,9,88,2,0,0,1983
wms,75,8,1,60,23,6,60,180,60,2,10,91,2,1,0,1062
wms,75,8,1,60,23,24,60,180,60,2,11,133,1,1,0,1142
wms,75,8,1,60,23,6,60,180,60,2,12,97,1,0,0,422
wms,75,8,1,60,23,96,60,180,60,2,13,122,1,0,0,782
wms,75,8,1,60,23,24,60,180,60,2,14,100,2,0,0,1302
wms,75,8,1,60,23,96,60,180,60,2,15,138,1,0,0,1102
wms,75,8,1,60,23,6,60,180,60,2,16,120,1,1,0,782
wms,75,8,1,60,23,0,60,180,60,2,17,70,2,1,0,822
wms,75,8,1,60,23,6,60,180,60,2,18,109,2,0,0,982
wms,75,8,1,60,23,96,60,180,60,2,19,140,1,0,0,862
wms,75,8,1,60,23,0,60,180,60,2,20,120,1,0,0,822
wms,75,8,1,60,23,6,60,180,60,2,21,90,1,0,0,942
wms,75,8,1,60,23,0,60,180,60,2,22,132,1,0,0,1302
wms,75,8,1,60,23,6,60,180,60,2,23,126,2,1,0,902
wms,75,8,1,60,23,6,60,180,60,2,24,120,1,1,0,1262
wms,75,8,1,60,23,0,60,180,60,2,25,149,1,0,0,942
wms,75,8,1,60,23,0,60,180,60,2,26,111,1,1,0,1743
wms,75,8,1,60,23,0,60,180,60,2,27,144,1,0,0,1503
wms,75,8,1,60,23,6,60,180,60,2,28,107,1,0,0,1382
wms,75,8,1,60,23,0,60,180,60,2,29,98,1,1,0,1142
wms,75,8,1,60,23,96,60,180,60,2,30,83,1,0,0,62
wms,75,8,1,60,23,96,60,180,60,2,31,115,2,0,0,1222
wms,75,8,1,60,23,96,60,180,60,2,32,176,1,1,1,-18070
wms,75,8,1,60,23,24,60,180,60,2,33,150,2,0,0,1182
wms,75,8,1,60,23,0,60,180,60,2,34,133,2,0,0,862
wms,75,8,1,60,23,6,60,180,60,2,35,118,2,1,0,1983
wms,75,8,1,60,23,0,60,180,60,2,36,73,1,0,0,1182
wms,75,8,1,60,23,24,60,180,60,2,37,84,2,0,0,822
wms,75,8,1,60,23,6,60,180,60,2,38,101,2,0,0,742
wms,75,8,1,60,23,24,60,180,60,2,39,115,2,0,0,1262
wms,75,8,1,60,23,6,60,180,60,2,40,93,2,1,1,2063
wms,75,8,1,60,23,96,60,180,60,2,41,159,1,0,0,662
wms,75,8,1,60,23,96,60,180,60,2,42,119,1,1,0,702
wms,75,8,1,60,23,6,60,180,60,2,43,121,1,0,0,1062
wms,75,8,1,60,23,24,60,180,60,2,44,173,2,0,0,822
wms,75,8,1,60,23,6,60,180,60,2,45,86,2,0,0,1463
wms,75,8,1,60,23,24,60,180,60,2,46,102,1,0,0,1022
wms,75,8,1,60,23,6,60,180,60,2,47,88,2,0,0,982
wms,75,8,1,60,23,96,60,180,60,2,48,123,1,1,0,782
wms,75,8,1,60,23,24,60,180,60,2,49,129,1,0,0,622
wms,75,8,1,60,23,24,60,180,60,2,50,142,1,1,0,1423
wms,75,8,2,60,23,24,60,180,60,1,1,87,2,1,0,1938
wms,75,8,2,60,23,6,60,180,60,1,2,170,2,1,0,1022
wms,75,8,2,60,23,0,60,180,60,1,3,61,1,0,0,1303
wms,75,8,2,60,23,6,60,180,60,1,4,131,2,0,0,1222
wms,75,8,2,60,23,6,60,180,60,1,5,126,1,1,0,862
wms,75,8,2,60,23,0,60,180,60,2,1,77,2,0,0,1382
wms,75,8,2,60,23,96,60,180,60,2,2,159,1,1,0,1383
wms,75,8,2,60,23,6,60,180,60,2,3,94,1,1,0,702
wms,75,8,2,60,23,6,60,180,60,2,4,170,1,1,0,1063
wms,75,8,2,60,23,96,60,180,60,2,5,102,1,1,0,982
wms,75,8,2,60,23,24,60,180,60,2,6,114,2,0,0,862
wms,75,8,2,60,23,96,60,180,60,2,7,153,1,0,0,462
wms,75,8,2,60,23,24,60,180,60,2,8,74,1,1,0,742
wms,75,8,2,60,23,6,60,180,60,2,9,166,1,1,0,822
wms,75,8,2,60,23,6,60,180,60,2,10,180,1,0,0,982
wms,75,8,2,60,23,6,60,180,60,2,11,107,1,1,0,1022
wms,75,8,2,60,23,6,60,180,60,2,12,154,1,0,0,1062
wms,75,8,2,60,23,96,60,180,60,2,13,176,2,0,0,822
wms,75,8,2,60,23,6,60,180,60,2,14,64,2,0,0,782
wms,75,8,2,60,23,96,60,180,60,2,15,173,2,0,0,542
wms,75,8,2,60,23,0,60,180,60,2,16,65,1,0,0,1503
wms,75,8,2,60,23,24,60,180,60,2,17,173,2,0,0,1262
wms,75,8,2,60,23,6,60,180,60,2,18,160,1,0,0,1583
wms,75,8,2,60,23,24,60,180,60,2,19,121,2,0,0,782
wms,75,8,2,60,23,6,60,180,60,2,20,97,1,1,0,1503
wms,75,8,2,60,23,6,60,180,60,2,21,79,1,0,0,822
wms,75,8,2,60,23,0,60,180,60,2,22,172,2,1,0,782
wms,75,8,2,60,23,24,60,180,60,2,23,154,2,0,0,902
wms,75,8,2,60,23,6,60,180,60,2,24,67,2,1,0,1703
wms,75,8,2,60,23,24,60,180,60,2,25,109,1,1,0,622
wms,75,8,2,60,23,24,60,180,60,2,26,142,1,0,0,462
