sub,hz,nobjects,ntargets,cuedur,gapdur,soa,min_gapOnset,max_gapOnset,postProbeDuration,block,trial,gapOnset,probeType,error,badkey,rt
amw,75,8,1,60,23,3,60,180,60,1,15,175,1,0,0,623
amw,75,8,1,60,23,0,60,180,60,1,16,164,2,0,0,863
amw,75,8,1,60,23,0,60,180,60,2,1,163,2,0,0,462
amw,75,8,1,60,23,0,60,180,60,2,2,73,2,0,0,502
amw,75,8,1,60,23,0,60,180,60,2,3,104,2,1,0,622
amw,75,8,1,60,23,3,60,180,60,2,4,136,1,0,0,623
amw,75,8,1,60,23,3,60,180,60,2,5,170,1,0,0,502
amw,75,8,1,60,23,0,60,180,60,2,6,65,1,0,0,823
amw,75,8,1,60,23,12,60,180,60,2,7,146,2,1,0,543
amw,75,8,1,60,23,12,60,180,60,2,8,85,2,1,0,382
amw,75,8,1,60,23,12,60,180,60,2,9,125,1,0,0,663
amw,75,8,1,60,23,12,60,180,60,2,10,86,1,0,0,463
amw,75,8,1,60,23,0,60,180,60,2,11,89,2,1,0,902
amw,75,8,1,60,23,3,60,180,60,2,12,124,2,0,0,462
amw,75,8,1,60,23,0,60,180,60,2,13,136,2,0,0,823
amw,75,8,1,60,23,12,60,180,60,2,14,102,2,0,0,783
amw,75,8,1,60,23,0,60,180,60,2,15,67,2,0,0,502
amw,75,8,1,60,23,3,60,180,60,2,16,96,1,0,0,582
amw,75,8,1,60,23,6,60,180,60,2,17,104,2,0,0,542
amw,75,8,1,60,23,0,60,180,60,2,18,168,1,0,0,622
amw,75,8,1,60,23,12,60,180,60,2,19,114,1,0,0,502
amw,75,8,1,60,23,12,60,180,60,2,20,119,1,0,0,422
amw,75,8,1,60,23,0,60,180,60,2,21,157,2,1,0,783
amw,75,8,1,60,23,0,60,180,60,2,22,171,1,0,0,462
amw,75,8,1,60,23,6,60,180,60,2,23,119,1,0,0,503
amw,75,8,1,60,23,3,60,180,60,2,24,77,1,0,0,503
amw,75,8,1,60,23,12,60,180,60,2,25,92,1,0,0,422
amw,75,8,1,60,23,3,60,180,60,2,26,87,1,0,0,462
amw,75,8,1,60,23,6,60,180,60,2,27,118,1,0,0,382
amw,75,8,1,60,23,12,60,180,60,2,28,180,2,0,0,423
amw,75,8,1,60,23,0,60,180,60,2,29,83,1,0,0,500
amw,75,8,1,60,23,6,60,180,60,2,30,80,1,0,0,422
amw,75,8,1,60,23,6,60,180,60,2,31,148,2,0,0,663
amw,75,8,1,60,23,3,60,180,60,2,32,163,2,1,0,623
amw,75,8,1,60,23,12,60,180,60,2,33,178,1,0,0,462
amw,75,8,1,60,23,12,60,180,60,2,34,97,2,1,0,422
amw,75,8,1,60,23,6,60,180,60,2,35,89,1,0,0,582
amw,75,8,1,60,23,0,60,180,60,2,36,119,1,0,0,622
amw,75,8,1,60,23,3,60,180,60,2,37,104,2,1,0,543
amw,75,8,1,60,23,6,60,180,60,2,38,180,2,0,0,823
amw,75,8,1,60,23,0,60,180,60,2,39,165,1,0,0,662
amw,75,8,1,60,23,6,60,180,60,2,40,145,1,0,0,743
amw,75,8,1,60,23,0,60,180,60,2,41,156,2,1,0,702
amw,75,8,1,60,23,6,60,180,60,2,42,79,1,0,0,863
amw,75,8,1,60,23,6,60,180,60,2,43,94,2,1,1,783
amw,75,8,1,60,23,12,60,180,60,2,44,99,1,0,0,743
amw,75,8,1,60,23,3,60,180,60,2,45,114,2,0,0,743
amw,75,8,1,60,23,0,60,180,60,2,46,62,1,0,0,863
amw,75,8,1,60,23,12,60,180,60,2,47,177,2,0,0,783
amw,75,8,1,60,23,12,60,180,60,2,48,120,1,0,0,502
amw,75,8,1,60,23,3,60,180,60,2,49,113,1,0,0,502
amw,75,8,1,60,23,12,60,180,60,2,50,170,2,0,0,543
amw,75,8,1,60,23,12,60,180,60,2,51,111,1,0,0,342
amw,75,8,1,60,23,3,60,180,60,2,52,168,1,0,0,382
amw,75,8,1,60,23,0,60,180,60,2,53,163,2,0,0,703
amw,75,8,1,60,23,12,60,180,60,2,54,149,2,0,0,543
amw,75,8,1,60,23,6,60,180,60,2,55,151,2,0,0,542
amw,75,8,1,60,23,6,60,180,60,2,56,83,2,0,0,823
amw,75,8,1,60,23,12,60,180,60,2,57,72,2,1,0,1383
amw,75,8,1,60,23,0,60,180,60,2,58,88,2,0,0,542
amw,75,8,1,60,23,6,60,180,60,2,59,124,1,0,0,743
amw,75,8,1,60,23,6,60,180,60,2,60,115,2,0,0,863
amw,75,8,1,60,23,12,60,180,60,2,61,171,2,0,0,743
amw,75,8,1,60,23,0,60,180,60,2,62,116,2,1,0,622
amw,75,8,1,60,23,12,60,180,60,2,63,152,1,0,0,422
amw,75,8,1,60,23,0,60,180,60,2,64,91,1,0,0,582
amw,75,8,1,60,23,3,60,180,60,2,65,166,2,0,0,582
amw,75,8,1,60,23,3,60,180,60,2,66,86,1,0,0,902
amw,75,8,1,60,23,0,60,180,60,2,67,155,1,0,0,502
amw,75,8,1,60,23,0,60,180,60,2,68,93,1,1,0,1143
amw,75,8,1,60,23,6,60,180,60,2,69,132,2,1,0,583
amw,75,8,1,60,23,12,60,180,60,2,70,150,1,1,0,502
amw,75,8,1,60,23,3,60,180,60,2,71,109,2,0,0,622
amw,75,8,1,60,23,3,60,180,60,2,72,75,1,0,0,462
amw,75,8,1,60,23,6,60,180,60,2,73,166,2,0,0,663
amw,75,8,1,60,23,6,60,180,60,2,74,142,1,0,0,462
amw,75,8,1,60,23,12,60,180,60,2,75,180,1,0,0,382
amw,75,8,1,60,23,3,60,180,60,2,76,180,1,0,0,542
amw,75,8,1,60,23,6,60,180,60,2,77,82,2,0,0,783
amw,75,8,1,60,23,0,60,180,60,2,78,135,1,0,0,582
amw,75,8,1,60,23,0,60,180,60,2,79,109,1,0,0,422
amw,75,8,1,60,23,3,60,180,60,2,80,124,1,0,0,462
amw,75,8,1,60,23,3,60,180,60,2,81,89,2,0,0,503
amw,75,8,1,60,23,0,60,180,60,2,82,70,1,0,0,622
amw,75,8,1,60,23,0,60,180,60,2,83,116,2,0,0,582
amw,75,8,1,60,23,0,60,180,60,2,84,163,2,0,0,462
amw,75,8,1,60,23,6,60,180,60,2,85,167,1,0,0,863
amw,75,8,1,60,23,0,60,180,60,2,86,134,2,1,0,382
amw,75,8,1,60,23,3,60,180,60,2,87,83,2,0,0,703
amw,75,8,1,60,23,6,60,180,60,2,88,174,1,0,0,582
amw,75,8,1,60,23,3,60,180,60,2,89,176,2,1,0,542
amw,75,8,1,60,23,12,60,180,60,2,90,162,2,1,0,743
amw,75,8,1,60,23,3,60,180,60,2,91,66,1,0,0,422
amw,75,8,1,60,23,3,60,180,60,2,92,180,1,0,0,422
amw,75,8,1,60,23,6,60,180,60,2,93,167,1,0,0,463
amw,75,8,1,60,23,6,60,180,60,2,94,95,2,0,0,743
amw,75,8,1,60,23,3,60,180,60,2,95,151,2,0,0,1023
amw,75,8,1,60,23,6,60,180,60,2,96,61,2,0,0,460
amw,75,8,1,60,23,12,60,180,60,2,97,155,1,1,0,422
amw,75,8,1,60,23,0,60,180,60,2,98,119,1,0,0,502
amw,75,8,1,60,23,3,60,180,60,2,99,74,2,0,0,583
amw,75,8,1,60,23,6,60,180,60,2,100,75,2,0,0,623
amw,75,8,1,60,23,12,60,180,60,2,101,149,1,0,0,502
amw,75,8,1,60,23,12,60,180,60,2,102,93,1,1,0,622
amw,75,8,1,60,23,12,60,180,60,2,103,70,2,0,0,463
amw,75,8,1,60,23,3,60,180,60,2,104,134,2,0,0,1023
amw,75,8,1,60,23,0,60,180,60,2,105,64,1,0,0,502
amw,75,8,1,60,23,12,60,180,60,2,106,147,2,0,0,302
amw,75,8,1,60,23,6,60,180,60,2,107,108,1,1,0,503
amw,75,8,1,60,23,3,60,180,60,2,108,136,2,1,0,983
amw,75,8,1,60,23,12,60,180,60,2,109,142,2,1,0,382
amw,75,8,1,60,23,3,60,180,60,2,110,65,2,1,0,623
amw,75,8,1,60,23,6,60,180,60,2,111,74,1,0,0,342
amw,75,8,1,60,23,3,60,180,60,2,112,119,1,0,0,542
amw,75,8,1,60,23,12,60,180,60,2,113,69,2,0,0,582
amw,75,8,1,60,23,6,60,180,60,2,114,107,2,0,0,662
amw,75,8,1,60,23,6,60,180,60,2,115,87,1,0,0,703
amw,75,8,1,60,23,6,60,180,60,2,116,168,2,0,0,422
amw,75,8,1,60,23,0,60,180,60,2,117,63,2,0,0,823
amw,75,8,1,60,23,3,60,180,60,2,118,166,2,0,0,462
amw,75,8,1,60,23,6,60,180,60,2,119,154,1,0,0,462
amw,75,8,1,60,23,3,60,180,60,2,120,136,1,0,0,503
amw,75,8,2,60,23,6,60,180,60,1,1,98,2,0,0,703
amw,75,8,2,60,23,12,60,180,60,1,2,78,2,0,0,543
amw,75,8,2,60,23,3,60,180,60,1,3,171,2,0,0,462
amw,75,8,2,60,23,6,60,180,60,1,4,120,2,0,0,623
amw,75,8,2,60,23,0,60,180,60,1,5,75,2,0,0,582
amw,75,8,2,60,23,0,60,180,60,1,6,146,2,1,0,1063
amw,75,8,2,60,23,3,60,180,60,1,7,70,1,1,0,863
amw,75,8,2,60,23,0,60,180,60,1,8,155,1,0,0,782
amw,75,8,2,60,23,12,60,180,60,1,9,145,1,0,0,863
amw,75,8,2,60,23,0,60,180,60,1,10,139,1,0,0,422
amw,75,8,2,60,23,3,60,180,60,1,11,64,1,0,0,422
amw,75,8,2,60,23,6,60,180,60,1,12,112,1,0,0,903
amw,75,8,2,60,23,12,60,180,60,1,13,171,1,0,0,382
amw,75,8,2,60,23,6,60,180,60,1,14,139,1,0,0,382
amw,75,8,2,60,23,3,60,180,60,1,15,148,2,0,0,622
amw,75,8,2,60,23,12,60,180,60,1,16,149,2,0,0,782
amw,75,8,2,60,23,12,60,180,60,2,1,131,2,1,0,662
amw,75,8,2,60,23,0,60,180,60,2,2,163,1,0,0,622
amw,75,8,2,60,23,3,60,180,60,2,3,101,2,1,0,743
amw,75,8,2,60,23,6,60,180,60,2,4,65,1,0,0,662
amw,75,8,2,60,23,0,60,180,60,2,5,165,1,0,0,783
amw,75,8,2,60,23,3,60,180,60,2,6,97,2,0,0,1023
amw,75,8,2,60,23,0,60,180,60,2,7,95,2,1,0,1143
amw,75,8,2,60,23,12,60,180,60,2,8,160,1,0,0,502
amw,75,8,2,60,23,3,60,180,60,2,9,120,1,0,0,503
amw,75,8,2,60,23,0,60,180,60,2,10,168,2,1,0,542
amw,75,8,2,60,23,3,60,180,60,2,11,69,1,0,0,743
amw,75,8,2,60,23,0,60,180,60,2,12,74,2,1,0,702
amw,75,8,2,60,23,12,60,180,60,2,13,92,2,0,0,462
amw,75,8,2,60,23,3,60,180,60,2,14,128,1,0,0,583
amw,75,8,2,60,23,6,60,180,60,2,15,108,1,0,0,422
amw,75,8,2,60,23,3,60,180,60,2,16,172,2,0,0,583
amw,75,8,2,60,23,0,60,180,60,2,17,111,1,0,0,542
amw,75,8,2,60,23,6,60,180,60,2,18,135,1,0,0,542
amw,75,8,2,60,23,6,60,180,60,2,19,118,2,1,0,462
amw,75,8,2,60,23,3,60,180,60,2,20,67,2,1,0,422
amw,75,8,2,60,23,3,60,180,60,2,21,79,2,0,0,743
amw,75,8,2,60,23,3,60,180,60,2,22,103,2,1,0,583
amw,75,8,2,60,23,3,60,180,60,2,23,171,1,0,0,542
amw,75,8,2,60,23,0,60,180,60,2,24,67,2,0,0,823
amw,75,8,2,60,23,6,60,180,60,2,25,150,2,1,0,623
amw,75,8,2,60,23,3,60,180,60,2,26,172,2,0,0,823
amw,75,8,2,60,23,6,60,180,60,2,27,166,1,0,0,503
amw,75,8,2,60,23,3,60,180,60,2,28,84,1,0,0,503
amw,75,8,2,60,23,3,60,180,60,2,29,154,2,1,0,622
amw,75,8,2,60,23,6,60,180,60,2,30,97,1,0,0,502
amw,75,8,2,60,23,12,60,180,60,2,31,105,2,1,0,422
amw,75,8,2,60,23,6,60,180,60,2,32,78,2,1,0,503
amw,75,8,2,60,23,6,60,180,60,2,33,177,2,0,0,622
amw,75,8,2,60,23,3,60,180,60,2,34,125,2,1,0,462
amw,75,8,2,60,23,12,60,180,60,2,35,76,1,0,0,783
amw,75,8,2,60,23,12,60,180,60,2,36,172,2,0,0,783
amw,75,8,2,60,23,3,60,180,60,2,37,91,2,1,0,583
amw,75,8,2,60,23,0,60,180,60,2,38,169,1,1,0,1343
amw,75,8,2,60,23,6,60,180,60,2,39,113,2,0,0,622
amw,75,8,2,60,23,0,60,180,60,2,40,123,1,0,0,743
amw,75,8,2,60,23,0,60,180,60,2,41,65,1,0,0,622
amw,75,8,2,60,23,0,60,180,60,2,42,163,2,0,0,742
amw,75,8,2,60,23,6,60,180,60,2,43,109,1,0,0,422
amw,75,8,2,60,23,6,60,180,60,2,44,168,2,0,0,622
amw,75,8,2,60,23,0,60,180,60,2,45,158,2,1,0,462
amw,75,8,2,60,23,0,60,180,60,2,46,121,1,0,0,743
amw,75,8,2,60,23,0,60,180,60,2,47,76,2,1,0,702
amw,75,8,2,60,23,12,60,180,60,2,48,163,1,1,0,1423
amw,75,8,2,60,23,3,60,180,60,2,49,124,2,0,0,663
amw,75,8,2,60,23,3,60,180,60,2,50,171,1,0,0,582
amw,75,8,2,60,23,12,60,180,60,2,51,104,2,0,0,542
amw,75,8,2,60,23,0,60,180,60,2,52,164,1,1,0,1103
amw,75,8,2,60,23,12,60,180,60,2,53,109,2,0,0,422
amw,75,8,2,60,23,12,60,180,60,2,54,108,1,1,0,583
amw,75,8,2,60,23,12,60,180,60,2,55,85,1,0,0,543
amw,75,8,2,60,23,6,60,180,60,2,56,120,1,1,0,382
amw,75,8,2,60,23,12,60,180,60,2,57,166,2,0,0,783
amw,75,8,2,60,23,6,60,180,60,2,58,93,2,0,0,542
amw,75,8,2,60,23,0,60,180,60,2,59,151,2,0,0,863
amw,75,8,2,60,23,12,60,180,60,2,60,146,2,0,0,983
amw,75,8,2,60,23,6,60,180,60,2,61,173,1,0,0,1743
amw,75,8,2,60,23,3,60,180,60,2,62,166,1,0,0,783
amw,75,8,2,60,23,3,60,180,60,2,63,132,2,1,0,703
amw,75,8,2,60,23,0,60,180,60,2,64,180,1,1,0,1023
amw,75,8,2,60,23,6,60,180,60,2,65,144,1,0,0,622
amw,75,8,2,60,23,0,60,180,60,2,66,138,2,1,0,542
amw,75,8,2,60,23,6,60,180,60,2,67,102,1,0,0,463
amw,75,8,2,60,23,12,60,180,60,2,68,97,2,0,0,583
amw,75,8,2,60,23,0,60,180,60,2,69,164,1,0,0,462
amw,75,8,2,60,23,6,60,180,60,2,70,167,2,0,0,542
amw,75,8,2,60,23,12,60,180,60,2,71,152,1,1,0,22
amw,75,8,2,60,23,6,60,180,60,2,72,172,1,0,0,703
amw,75,8,2,60,23,0,60,180,60,2,73,120,1,0,0,543
amw,75,8,2,60,23,3,60,180,60,2,74,134,1,1,0,743
amw,75,8,2,60,23,3,60,180,60,2,75,90,2,1,0,463
amw,75,8,2,60,23,0,60,180,60,2,76,177,1,0,0,542
amw,75,8,2,60,23,0,60,180,60,2,77,129,2,1,0,622
amw,75,8,2,60,23,0,60,180,60,2,78,133,2,0,0,1103
amw,75,8,2,60,23,0,60,180,60,2,79,120,1,0,0,542
amw,75,8,2,60,23,0,60,180,60,2,80,135,2,1,0,743
amw,75,8,2,60,23,6,60,180,60,2,81,70,2,0,0,542
amw,75,8,2,60,23,0,60,180,60,2,82,133,2,0,0,782
amw,75,8,2,60,23,12,60,180,60,2,83,168,1,1,0,1023
amw,75,8,2,60,23,6,60,180,60,2,84,108,1,0,0,542
amw,75,8,2,60,23,3,60,180,60,2,85,126,1,0,0,662
amw,75,8,2,60,23,3,60,180,60,2,86,179,2,0,0,583
amw,75,8,2,60,23,6,60,180,60,2,87,91,2,1,0,542
amw,75,8,2,60,23,6,60,180,60,2,88,169,2,0,0,903
amw,75,8,2,60,23,12,60,180,60,2,89,71,2,0,0,623
amw,75,8,2,60,23,12,60,180,60,2,90,133,1,1,0,983
amw,75,8,2,60,23,3,60,180,60,2,91,139,1,0,0,582
amw,75,8,2,60,23,3,60,180,60,2,92,84,1,0,0,582
amw,75,8,2,60,23,12,60,180,60,2,93,74,1,1,0,1063
amw,75,8,2,60,23,0,60,180,60,2,94,136,1,1,0,583
amw,75,8,2,60,23,3,60,180,60,2,95,77,2,0,0,583
amw,75,8,2,60,23,12,60,180,60,2,96,165,1,0,0,622
amw,75,8,2,60,23,12,60,180,60,2,97,169,1,1,0,622
amw,75,8,2,60,23,12,60,180,60,2,98,139,1,0,0,502
amw,75,8,2,60,23,12,60,180,60,2,99,95,2,0,0,583
amw,75,8,2,60,23,6,60,180,60,2,100,120,2,1,0,1183
amw,75,8,2,60,23,6,60,180,60,2,101,154,1,1,0,623
amw,75,8,2,60,23,12,60,180,60,2,102,145,1,0,0,503
amw,75,8,2,60,23,0,60,180,60,2,103,171,2,1,0,823
amw,75,8,2,60,23,6,60,180,60,2,104,115,2,0,0,542
amw,75,8,2,60,23,3,60,180,60,2,105,102,1,0,0,903
amw,75,8,2,60,23,12,60,180,60,2,106,109,1,0,0,463
amw,75,8,2,60,23,0,60,180,60,2,107,93,2,0,0,662
amw,75,8,2,60,23,6,60,180,60,2,108,135,2,0,0,702
amw,75,8,2,60,23,6,60,180,60,2,109,87,1,0,0,662
amw,75,8,2,60,23,12,60,180,60,2,110,86,2,1,0,863
amw,75,8,2,60,23,12,60,180,60,2,111,161,2,0,0,702
amw,75,8,2,60,23,12,60,180,60,2,112,128,2,1,0,1583
amw,75,8,2,60,23,3,60,180,60,2,113,155,1,1,0,462
amw,75,8,2,60,23,12,60,180,60,2,114,97,2,0,0,1263
amw,75,8,2,60,23,6,60,180,60,2,115,63,1,1,0,823
amw,75,8,2,60,23,0,60,180,60,2,116,116,1,0,0,663
amw,75,8,2,60,23,3,60,180,60,2,117,179,1,0,0,542
amw,75,8,2,60,23,12,60,180,60,2,118,170,1,0,0,583
amw,75,8,2,60,23,6,60,180,60,2,119,61,2,0,0,782
amw,75,8,2,60,23,3,60,180,60,2,120,160,1,0,0,703
amw,75,8,4,60,23,12,60,180,60,1,1,155,2,0,0,1063
amw,75,8,4,60,23,0,60,180,60,1,2,73,1,1,0,863
amw,75,8,4,60,23,12,60,180,60,1,3,103,2,0,0,943
amw,75,8,4,60,23,12,60,180,60,1,4,134,1,0,0,1183
amw,75,8,4,60,23,0,60,180,60,1,5,86,2,1,0,821
amw,75,8,4,60,23,6,60,180,60,1,6,70,2,0,0,582
amw,75,8,4,60,23,0,60,180,60,1,7,172,1,0,0,702
amw,75,8,4,60,23,3,60,180,60,1,8,172,2,1,0,1103
amw,75,8,4,60,23,6,60,180,60,1,9,84,1,1,0,943
amw,75,8,4,60,23,12,60,180,60,1,10,135,1,0,0,1223
amw,75,8,4,60,23,3,60,180,60,1,11,77,1,0,0,1023
amw,75,8,4,60,23,0,60,180,60,1,12,73,2,0,0,1063
amw,75,8,4,60,23,3,60,180,60,1,13,102,2,0,0,622
amw,75,8,4,60,23,3,60,180,60,1,14,75,1,0,0,943
amw,75,8,4,60,23,6,60,180,60,1,15,94,2,0,0,542
amw,75,8,4,60,23,6,60,180,60,1,16,138,1,1,0,503
amw,75,8,4,60,23,0,60,180,60,2,1,156,2,0,0,662
amw,75,8,4,60,23,6,60,180,60,2,2,178,1,0,0,583
amw,75,8,4,60,23,0,60,180,60,2,3,93,2,0,0,783
amw,75,8,4,60,23,12,60,180,60,2,4,159,1,1,0,703
amw,75,8,4,60,23,3,60,180,60,2,5,74,1,0,0,583
amw,75,8,4,60,23,6,60,180,60,2,6,136,1,0,0,502
amw,75,8,4,60,23,0,60,180,60,2,7,128,2,1,0,503
amw,75,8,4,60,23,6,60,180,60,2,8,65,1,0,0,583
amw,75,8,4,60,23,12,60,180,60,2,9,117,2,1,0,823
amw,75,8,4,60,23,3,60,180,60,2,10,157,2,1,0,623
amw,75,8,4,60,23,12,60,180,60,2,11,101,1,0,0,1023
amw,75,8,4,60,23,3,60,180,60,2,12,102,1,0,0,543
amw,75,8,4,60,23,0,60,180,60,2,13,127,2,1,0,622
amw,75,8,4,60,23,6,60,180,60,2,14,153,2,0,0,702
amw,75,8,4,60,23,6,60,180,60,2,15,73,1,0,0,1023
amw,75,8,4,60,23,0,60,180,60,2,16,165,1,0,0,703
amw,75,8,4,60,23,6,60,180,60,2,17,135,2,0,0,582
amw,75,8,4,60,23,0,60,180,60,2,18,177,1,0,0,742
amw,75,8,4,60,23,3,60,180,60,2,19,112,1,0,0,743
amw,75,8,4,60,23,0,60,180,60,2,20,162,2,1,0,783
amw,75,8,4,60,23,6,60,180,60,2,21,81,1,0,0,543
amw,75,8,4,60,23,3,60,180,60,2,22,170,2,0,0,582
amw,75,8,4,60,23,3,60,180,60,2,23,141,1,0,0,422
amw,75,8,4,60,23,12,60,180,60,2,24,137,2,0,0,742
amw,75,8,4,60,23,12,60,180,60,2,25,157,2,1,0,623
amw,75,8,4,60,23,12,60,180,60,2,26,173,2,0,0,503
amw,75,8,4,60,23,3,60,180,60,2,27,97,2,1,0,983
amw,75,8,4,60,23,3,60,180,60,2,28,162,1,0,0,823
amw,75,8,4,60,23,0,60,180,60,2,29,166,1,1,0,1303
amw,75,8,4,60,23,12,60,180,60,2,30,116,1,0,0,542
amw,75,8,4,60,23,12,60,180,60,2,31,158,1,0,0,543
amw,75,8,4,60,23,3,60,180,60,2,32,153,2,1,0,543
amw,75,8,4,60,23,0,60,180,60,2,33,160,1,0,0,623
amw,75,8,4,60,23,6,60,180,60,2,34,71,1,1,0,703
amw,75,8,4,60,23,6,60,180,60,2,35,111,2,0,0,663
amw,75,8,4,60,23,6,60,180,60,2,36,96,1,0,0,943
amw,75,8,4,60,23,0,60,180,60,2,37,67,2,0,0,823
amw,75,8,4,60,23,0,60,180,60,2,38,155,1,1,0,1263
amw,75,8,4,60,23,0,60,180,60,2,39,65,1,0,0,502
amw,75,8,4,60,23,12,60,180,60,2,40,82,1,0,0,463
amw,75,8,4,60,23,0,60,180,60,2,41,61,1,0,0,622
amw,75,8,4,60,23,12,60,180,60,2,42,101,2,1,0,623
amw,75,8,4,60,23,0,60,180,60,2,43,136,1,1,0,703
amw,75,8,4,60,23,0,60,180,60,2,44,61,2,1,0,703
amw,75,8,4,60,23,0,60,180,60,2,45,175,1,0,0,1223
amw,75,8,4,60,23,0,60,180,60,2,46,135,1,0,0,1023
amw,75,8,4,60,23,3,60,180,60,2,47,167,1,0,0,743
amw,75,8,4,60,23,12,60,180,60,2,48,79,1,0,0,542
amw,75,8,4,60,23,0,60,180,60,2,49,104,1,0,0,1183
amw,75,8,4,60,23,3,60,180,60,2,50,63,1,0,0,583
