exp	sub	code	rev	comp	runtime	trialtime	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	pts	tpts	meanFrameDur	minFrameDur	maxFrameDur
ProbeTrackDT01	18	ProbeTrack	10.4	SCS215a	20100708.111306	20100708.111340	8	0.013328	60	0	60-180	60	152	NoGap	1	1	2	4	0	distractor	1	1893	54	54	13.328	13.215	13.473
ProbeTrackDT01	18	ProbeTrack	10.4	SCS215a	20100708.111306	20100708.111347	8	0.013328	60	0	60-180	60	81	NoGap	1	2	2	75	0	distractor	1	467	767	821	13.328	13.291	13.363
ProbeTrackDT01	18	ProbeTrack	10.4	SCS215a	20100708.111306	20100708.111353	8	0.013328	60	0	60-180	60	151	NoGap	1	3	2	2	1	target	1	454	773	1594	13.328	13.293	13.363
ProbeTrackDT01	18	ProbeTrack	10.4	SCS215a	20100708.111306	20100708.111359	8	0.013328	60	0	60-180	60	101	NoGap	1	4	2	0	0	distractor	1	680	660	2254	13.328	13.174	13.517
ProbeTrackDT01	18	ProbeTrack	10.4	SCS215a	20100708.111306	20100708.111404	8	0.013328	60	0	60-180	60	119	NoGap	1	5	2	2	1	target	1	334	833	3087	13.328	13.293	13.368
ProbeTrackDT01	18	ProbeTrack	10.4	SCS215a	20100708.111306	20100708.111409	8	0.013328	60	0	60-180	60	89	NoGap	1	6	2	0	1	target	1	374	813	3900	13.328	13.068	13.571
ProbeTrackDT01	18	ProbeTrack	10.4	SCS215a	20100708.111306	20100708.111414	8	0.013328	60	0	60-180	60	117	NoGap	1	7	2	2	1	target	1	347	827	4727	13.328	13.144	13.545
ProbeTrackDT01	18	ProbeTrack	10.4	SCS215a	20100708.111306	20100708.111419	8	0.013328	60	0	60-180	60	158	NoGap	1	8	2	75	0	distractor	1	414	793	5520	13.328	13.292	13.363
ProbeTrackDT01	18	ProbeTrack	10.4	SCS215a	20100708.111306	20100708.111426	8	0.013328	60	0	60-180	60	175	NoGap	1	9	2	4	0	distractor	1	520	740	6260	13.328	13.182	13.474
ProbeTrackDT01	18	ProbeTrack	10.4	SCS215a	20100708.111306	20100708.111432	8	0.013328	60	0	60-180	60	162	NoGap	1	10	2	2	0	distractor	1	400	800	7060	13.328	13.293	13.363
ProbeTrackDT01	18	ProbeTrack	10.4	SCS215a	20100708.111306	20100708.111438	8	0.013328	60	0	60-180	60	158	NoGap	1	11	2	0	0	distractor	1	560	720	7780	13.328	13.044	13.611
ProbeTrackDT01	18	ProbeTrack	10.4	SCS215a	20100708.111306	20100708.111444	8	0.013328	60	0	60-180	60	146	NoGap	1	12	2	0	0	distractor	1	494	753	8533	13.328	13.293	13.363
ProbeTrackDT01	18	ProbeTrack	10.4	SCS215a	20100708.111306	20100708.111450	8	0.013328	60	0	60-180	60	159	NoGap	1	13	2	0	0	distractor	1	374	813	9346	13.328	13.290	13.366
ProbeTrackDT01	18	ProbeTrack	10.4	SCS215a	20100708.111306	20100708.111456	8	0.013328	60	0	60-180	60	94	NoGap	1	14	2	75	1	distractor	0	307	-1000	8346	13.328	13.152	13.505
ProbeTrackDT01	18	ProbeTrack	10.4	SCS215a	20100708.111306	20100708.111501	8	0.013328	60	0	60-180	60	110	NoGap	1	15	2	0	1	target	1	347	827	9173	13.328	13.293	13.363
ProbeTrackDT01	18	ProbeTrack	10.4	SCS215a	20100708.111306	20100708.111506	8	0.013328	60	0	60-180	60	79	NoGap	1	16	2	1	1	target	1	374	813	9986	13.328	13.164	13.491
ProbeTrackDT01	18	ProbeTrack	10.4	SCS215a	20100708.111306	20100708.111511	8	0.013328	60	0	60-180	60	150	NoGap	1	17	2	1	0	distractor	1	560	720	10706	13.328	13.274	13.381
ProbeTrackDT01	18	ProbeTrack	10.4	SCS215a	20100708.111306	20100708.111517	8	0.013328	60	0	60-180	60	95	NoGap	1	18	2	2	0	distractor	1	480	760	11466	13.328	13.293	13.363
ProbeTrackDT01	18	ProbeTrack	10.4	SCS215a	20100708.111306	20100708.111522	8	0.013328	60	0	60-180	60	119	NoGap	1	19	2	75	0	distractor	1	467	767	12233	13.328	13.293	13.363
ProbeTrackDT01	18	ProbeTrack	10.4	SCS215a	20100708.111306	20100708.111528	8	0.013328	60	0	60-180	60	99	NoGap	1	20	2	1	1	target	1	467	767	13000	13.328	13.183	13.506
ProbeTrackDT01	18	ProbeTrack	10.4	SCS215a	20100708.111306	20100708.111533	8	0.013328	60	0	60-180	60	129	NoGap	1	21	2	1	1	target	1	360	820	13820	13.328	13.228	13.427
ProbeTrackDT01	18	ProbeTrack	10.4	SCS215a	20100708.111306	20100708.111539	8	0.013328	60	0	60-180	60	172	NoGap	1	22	2	75	0	distractor	1	480	760	14580	13.328	13.283	13.406
ProbeTrackDT01	18	ProbeTrack	10.4	SCS215a	20100708.111306	20100708.111546	8	0.013328	60	0	60-180	60	180	NoGap	1	23	2	4	0	distractor	1	467	767	15347	13.328	13.293	13.363
ProbeTrackDT01	18	ProbeTrack	10.4	SCS215a	20100708.111306	20100708.111552	8	0.013328	60	0	60-180	60	124	NoGap	1	24	2	2	0	target	0	414	-1000	14347	13.328	13.292	13.363
ProbeTrackDT01	18	ProbeTrack	10.4	SCS215a	20100708.111306	20100708.111557	8	0.013328	60	0	60-180	60	83	NoGap	1	25	2	1	1	target	1	440	780	15127	13.328	13.265	13.390
ProbeTrackDT01	18	ProbeTrack	10.4	SCS215a	20100708.111306	20100708.111602	8	0.013328	60	0	60-180	60	151	NoGap	1	26	2	4	1	target	1	347	827	15954	13.328	13.119	13.537
ProbeTrackDT01	18	ProbeTrack	10.4	SCS215a	20100708.111306	20100708.111608	8	0.013328	60	0	60-180	60	73	NoGap	1	27	2	0	1	target	1	387	807	16761	13.328	13.230	13.427
ProbeTrackDT01	18	ProbeTrack	10.4	SCS215a	20100708.111306	20100708.111612	8	0.013328	60	0	60-180	60	132	NoGap	1	28	2	75	1	target	1	400	800	17561	13.328	13.211	13.411
ProbeTrackDT01	18	ProbeTrack	10.4	SCS215a	20100708.111306	20100708.111619	8	0.013328	60	0	60-180	60	81	NoGap	1	29	2	1	0	distractor	1	547	727	18288	13.328	13.033	13.623
ProbeTrackDT01	18	ProbeTrack	10.4	SCS215a	20100708.111306	20100708.111624	8	0.013328	60	0	60-180	60	177	NoGap	1	30	2	2	0	target	0	507	-1000	17288	13.328	13.293	13.363
ProbeTrackDT01	18	ProbeTrack	10.4	SCS215a	20100708.111306	20100708.111630	8	0.013328	60	0	60-180	60	152	NoGap	1	31	2	4	1	distractor	0	320	-1000	16288	13.328	13.293	13.363
ProbeTrackDT01	18	ProbeTrack	10.4	SCS215a	20100708.111306	20100708.111635	8	0.013328	60	0	60-180	60	119	NoGap	1	32	2	1	0	distractor	1	480	760	17048	13.328	13.165	13.489
ProbeTrackDT01	18	ProbeTrack	10.4	SCS215a	20100708.111306	20100708.111641	8	0.013328	60	0	60-180	60	150	NoGap	1	33	2	4	0	distractor	1	374	813	17861	13.328	13.043	13.647
ProbeTrackDT01	18	ProbeTrack	10.4	SCS215a	20100708.111306	20100708.111646	8	0.013328	60	0	60-180	60	64	NoGap	1	34	2	0	1	distractor	0	440	-1000	16861	13.328	13.293	13.363
ProbeTrackDT01	18	ProbeTrack	10.4	SCS215a	20100708.111306	20100708.111651	8	0.013328	60	0	60-180	60	111	NoGap	1	35	2	1	0	distractor	1	520	740	17601	13.328	13.289	13.367
ProbeTrackDT01	18	ProbeTrack	10.4	SCS215a	20100708.111306	20100708.111656	8	0.013328	60	0	60-180	60	145	NoGap	1	36	2	4	1	target	1	334	833	18434	13.328	13.251	13.380
ProbeTrackDT01	18	ProbeTrack	10.4	SCS215a	20100708.111306	20100708.111702	8	0.013328	60	0	60-180	60	120	NoGap	1	37	2	2	1	distractor	0	374	-1000	17434	13.328	13.293	13.363
ProbeTrackDT01	18	ProbeTrack	10.4	SCS215a	20100708.111306	20100708.111707	8	0.013328	60	0	60-180	60	64	NoGap	1	38	2	75	1	target	1	360	820	18254	13.383	13.067	26.526
ProbeTrackDT01	18	ProbeTrack	10.4	SCS215a	20100708.111306	20100708.111712	8	0.013328	60	0	60-180	60	166	NoGap	1	39	2	4	1	target	1	267	867	19121	13.328	13.293	13.363
ProbeTrackDT01	18	ProbeTrack	10.4	SCS215a	20100708.111306	20100708.111718	8	0.013328	60	0	60-180	60	80	NoGap	1	40	2	75	1	target	1	334	833	19954	13.328	13.191	13.430
ProbeTrackDT01	18	ProbeTrack	10.4	SCS215a	20100708.111811	20100708.111816	8	0.013328	60	10	60-180	60	80	GapPrac	1	1	2	75	0	distractor	1	507	747	20701	13.328	13.293	13.366
ProbeTrackDT01	18	ProbeTrack	10.4	SCS215a	20100708.111811	20100708.111822	8	0.013328	60	10	60-180	60	171	GapPrac	1	2	2	1	1	target	1	467	767	21468	13.328	13.087	13.602
ProbeTrackDT01	18	ProbeTrack	10.4	SCS215a	20100708.111811	20100708.111828	8	0.013328	60	10	60-180	60	79	GapPrac	1	3	2	75	0	target	0	347	-1000	20468	13.328	13.231	13.459
ProbeTrackDT01	18	ProbeTrack	10.4	SCS215a	20100708.111811	20100708.111834	8	0.013328	60	10	60-180	60	172	GapPrac	1	4	2	1	0	target	0	547	-1000	19468	13.328	12.990	13.632
ProbeTrackDT01	18	ProbeTrack	10.4	SCS215a	20100708.111811	20100708.111840	8	0.013328	60	10	60-180	60	108	GapPrac	1	5	2	0	1	target	1	627	687	20155	13.548	12.925	39.870
ProbeTrackDT01	18	ProbeTrack	10.4	SCS215a	20100708.111811	20100708.111846	8	0.013328	60	10	60-180	60	119	GapPrac	1	6	2	0	0	distractor	1	614	693	20848	13.328	13.293	13.363
