exp	sub	code	rev	comp	runtime	trialtime	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	pts	tpts	meanFrameDur	minFrameDur	maxFrameDur
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.095540	20100708.095601	8	0.013328	60	0	60-180	60	71	NoGap	1	1	2	4	0	distractor	1	5385	0	0	13.328	13.271	13.363
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.095540	20100708.095611	8	0.013328	60	0	60-180	60	180	NoGap	1	2	2	4	0	distractor	1	2266	0	0	13.328	13.191	13.431
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.095540	20100708.095619	8	0.013328	60	0	60-180	60	61	NoGap	1	3	2	4	1	target	1	1906	47	47	13.328	13.293	13.363
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.095540	20100708.095625	8	0.013328	60	0	60-180	60	160	NoGap	1	4	2	0	0	distractor	1	1160	420	467	13.328	13.293	13.363
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.095540	20100708.095631	8	0.013328	60	0	60-180	60	72	NoGap	1	5	2	2	1	target	1	1306	347	814	13.328	13.293	13.363
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.095540	20100708.095637	8	0.013328	60	0	60-180	60	132	NoGap	1	6	2	2	0	distractor	1	920	540	1354	13.328	13.293	13.363
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.095540	20100708.095643	8	0.013328	60	0	60-180	60	85	NoGap	1	7	2	75	0	distractor	1	893	554	1908	13.328	13.234	13.422
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.095540	20100708.095649	8	0.013328	60	0	60-180	60	120	NoGap	1	8	2	4	0	distractor	1	1906	47	1955	13.328	13.293	13.363
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.095540	20100708.095656	8	0.013328	60	0	60-180	60	87	NoGap	1	9	2	4	0	target	0	1453	-1000	955	13.328	13.273	13.383
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.095540	20100708.095702	8	0.013328	60	0	60-180	60	87	NoGap	1	10	2	1	0	distractor	1	827	587	1542	13.328	13.293	13.363
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.095540	20100708.095708	8	0.013328	60	0	60-180	60	76	NoGap	1	11	2	0	1	target	1	907	547	2089	13.328	13.292	13.363
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.095540	20100708.095713	8	0.013328	60	0	60-180	60	176	NoGap	1	12	2	75	1	target	1	800	600	2689	13.328	13.293	13.367
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.095540	20100708.095720	8	0.013328	60	0	60-180	60	63	NoGap	1	13	2	1	0	distractor	1	1400	300	2989	13.328	13.248	13.442
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.095540	20100708.095726	8	0.013328	60	0	60-180	60	144	NoGap	1	14	2	75	0	target	0	960	-1000	1989	13.328	13.018	13.603
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.095540	20100708.095733	8	0.013328	60	0	60-180	60	90	NoGap	1	15	2	1	0	distractor	1	1546	227	2216	13.328	13.293	13.363
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.095540	20100708.095739	8	0.013328	60	0	60-180	60	152	NoGap	1	16	2	4	1	target	1	867	567	2783	13.328	13.157	13.499
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.095540	20100708.095745	8	0.013328	60	0	60-180	60	107	NoGap	1	17	2	2	1	target	1	813	594	3377	13.328	13.292	13.363
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.095540	20100708.095751	8	0.013328	60	0	60-180	60	69	NoGap	1	18	2	2	1	target	1	867	567	3944	13.328	13.292	13.363
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.095540	20100708.095756	8	0.013328	60	0	60-180	60	119	NoGap	1	19	2	4	1	target	1	520	740	4684	13.328	13.293	13.363
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.095540	20100708.095801	8	0.013328	60	0	60-180	60	161	NoGap	1	20	2	0	0	distractor	1	840	580	5264	13.328	13.291	13.363
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.095540	20100708.095808	8	0.013328	60	0	60-180	60	168	NoGap	1	21	2	1	1	target	1	694	653	5917	13.328	13.148	13.541
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.095540	20100708.095814	8	0.013328	60	0	60-180	60	134	NoGap	1	22	2	0	0	distractor	1	787	607	6524	13.328	13.293	13.362
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.095540	20100708.095820	8	0.013328	60	0	60-180	60	125	NoGap	1	23	2	75	1	target	1	613	694	7218	13.328	13.293	13.363
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.095540	20100708.095826	8	0.013328	60	0	60-180	60	71	NoGap	1	24	2	2	0	distractor	1	840	580	7798	13.328	13.293	13.363
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.095540	20100708.095832	8	0.013328	60	0	60-180	60	171	NoGap	1	25	2	1	1	target	1	627	687	8485	13.328	13.262	13.394
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.095540	20100708.095838	8	0.013328	60	0	60-180	60	73	NoGap	1	26	2	2	1	target	1	627	687	9172	13.328	13.293	13.363
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.095540	20100708.095843	8	0.013328	60	0	60-180	60	123	NoGap	1	27	2	1	0	distractor	1	707	647	9819	13.328	13.288	13.364
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.095540	20100708.095848	8	0.013328	60	0	60-180	60	111	NoGap	1	28	2	2	0	target	0	1373	-1000	8819	13.328	13.291	13.364
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.095540	20100708.095854	8	0.013328	60	0	60-180	60	169	NoGap	1	29	2	75	1	target	1	614	693	9512	13.328	13.293	13.363
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.095540	20100708.095902	8	0.013328	60	0	60-180	60	114	NoGap	1	30	2	0	1	target	1	640	680	10192	13.328	13.233	13.421
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.095540	20100708.095907	8	0.013328	60	0	60-180	60	150	NoGap	1	31	2	4	1	target	1	520	740	10932	13.328	13.293	13.363
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.095540	20100708.095913	8	0.013328	60	0	60-180	60	139	NoGap	1	32	2	75	0	distractor	1	600	700	11632	13.328	13.293	13.363
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.095540	20100708.095920	8	0.013328	60	0	60-180	60	167	NoGap	1	33	2	0	1	distractor	0	747	-1000	10632	13.328	13.292	13.365
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.095540	20100708.095926	8	0.013328	60	0	60-180	60	151	NoGap	1	34	2	1	1	target	1	587	707	11339	13.328	12.995	13.627
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.095540	20100708.095932	8	0.013328	60	0	60-180	60	92	NoGap	1	35	2	75	0	distractor	1	653	674	12013	13.328	13.290	13.363
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.095540	20100708.095938	8	0.013328	60	0	60-180	60	82	NoGap	1	36	2	75	1	target	1	427	787	12800	13.328	13.293	13.363
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.095540	20100708.095944	8	0.013328	60	0	60-180	60	83	NoGap	1	37	2	0	1	target	1	560	720	13520	13.328	13.293	13.367
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.095540	20100708.095949	8	0.013328	60	0	60-180	60	147	NoGap	1	38	2	1	1	target	1	414	793	14313	13.328	13.293	13.363
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.095540	20100708.095954	8	0.013328	60	0	60-180	60	124	NoGap	1	39	2	0	0	distractor	1	720	640	14953	13.328	13.288	13.363
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.095540	20100708.100000	8	0.013328	60	0	60-180	60	71	NoGap	1	40	2	2	0	distractor	1	640	680	15633	13.328	13.216	13.439
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.100042	20100708.100058	8	0.013328	60	10	60-180	60	180	GapPrac	1	1	2	0	1	target	1	1706	147	15780	13.328	13.293	13.366
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.100042	20100708.100105	8	0.013328	60	10	60-180	60	121	GapPrac	1	2	2	4	0	distractor	1	1240	380	16160	13.328	12.979	13.710
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.100042	20100708.100112	8	0.013328	60	10	60-180	60	112	GapPrac	1	3	2	75	0	distractor	1	1093	454	16614	13.328	13.260	13.429
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.100042	20100708.100119	8	0.013328	60	10	60-180	60	131	GapPrac	1	4	2	2	1	target	1	680	660	17274	13.328	12.946	13.676
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.100042	20100708.100125	8	0.013328	60	10	60-180	60	146	GapPrac	1	5	2	2	0	distractor	1	773	614	17888	13.328	13.195	13.461
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.100042	20100708.100131	8	0.013328	60	10	60-180	60	87	GapPrac	1	6	2	4	0	target	0	840	-1000	16888	13.328	13.293	13.395
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.100042	20100708.100136	8	0.013328	60	10	60-180	60	178	GapPrac	1	7	2	1	0	distractor	1	613	694	17582	13.328	13.293	13.363
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.100042	20100708.100143	8	0.013328	60	10	60-180	60	88	GapPrac	1	8	2	75	0	distractor	1	640	680	18262	13.328	13.131	13.541
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.100042	20100708.100149	8	0.013328	60	10	60-180	60	91	GapPrac	1	9	2	2	0	target	0	693	-1000	17262	13.328	13.286	13.370
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.100042	20100708.100154	8	0.013328	60	10	60-180	60	145	GapPrac	1	10	2	1	1	target	1	880	560	17822	13.328	12.935	13.686
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.100042	20100708.100200	8	0.013328	60	10	60-180	60	131	GapPrac	1	11	2	4	1	target	1	773	614	18436	13.328	13.293	13.363
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.100042	20100708.100206	8	0.013328	60	10	60-180	60	138	GapPrac	1	12	2	75	1	distractor	0	773	-1000	17436	13.328	13.246	13.410
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.100042	20100708.100213	8	0.013328	60	10	60-180	60	177	GapPrac	1	13	2	1	0	target	0	507	-1000	16436	13.328	13.292	13.363
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.100042	20100708.100220	8	0.013328	60	10	60-180	60	65	GapPrac	1	14	2	1	1	target	1	693	654	17090	13.328	12.976	13.647
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.100042	20100708.100225	8	0.013328	60	10	60-180	60	172	GapPrac	1	15	2	0	0	distractor	1	1160	420	17510	13.370	13.293	26.660
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.100042	20100708.100232	8	0.013328	60	10	60-180	60	95	GapPrac	1	16	2	0	1	target	1	627	687	18197	13.328	13.000	13.655
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.100042	20100708.100237	8	0.013328	60	10	60-180	60	97	GapPrac	1	17	2	4	1	target	1	667	667	18864	13.328	13.123	13.499
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.100042	20100708.100242	8	0.013328	60	10	60-180	60	176	GapPrac	1	18	2	2	1	distractor	0	480	-1000	17864	13.328	12.974	13.681
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.100042	20100708.100248	8	0.013328	60	10	60-180	60	101	GapPrac	1	19	2	75	1	target	1	467	767	18631	13.328	13.289	13.399
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.100042	20100708.100255	8	0.013328	60	10	60-180	60	159	GapPrac	1	20	2	0	0	target	0	1493	-1000	17631	13.328	13.293	13.363
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.100411	20100708.100420	8	0.013328	60	10	60-180	60	153	GapPrac	1	1	2	4	0	distractor	1	640	680	18311	13.328	13.288	13.363
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.100411	20100708.100426	8	0.013328	60	10	60-180	60	104	GapPrac	1	2	2	2	0	target	0	467	-1000	17311	13.328	13.266	13.422
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.100411	20100708.100431	8	0.013328	60	10	60-180	60	72	GapPrac	1	3	2	2	1	distractor	0	1733	-1000	16311	13.328	13.290	13.363
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.100411	20100708.100437	8	0.013328	60	10	60-180	60	73	GapPrac	1	4	2	0	0	target	0	693	-1000	15311	13.328	13.293	13.363
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.100411	20100708.100442	8	0.013328	60	10	60-180	60	131	GapPrac	1	5	2	1	0	target	0	853	-1000	14311	13.328	13.293	13.363
ProbeTrackDT01	17	ProbeTrack	10.4	SCS215a	20100708.100411	20100708.100448	8	0.013328	60	10	60-180	60	71	GapPrac	1	6	2	75	1	target	1	840	580	14891	13.328	13.264	13.392
