exp	sub	code	rev	comp	runtime	trialtime	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	pts	tpts	meanFrameDur	minFrameDur	maxFrameDur
ProbeTrackDT01	26	ProbeTrack	10.4	SCS215a	20100715.085105	20100715.085123	8	0.013314	60	0	60-180	60	145	NoGap	1	1	2	2	0	distractor	1	973	514	514	13.328	13.292	13.363
ProbeTrackDT01	26	ProbeTrack	10.4	SCS215a	20100715.085105	20100715.085130	8	0.013314	60	0	60-180	60	150	NoGap	1	2	2	4	1	target	1	1120	440	954	13.328	13.293	13.363
ProbeTrackDT01	26	ProbeTrack	10.4	SCS215a	20100715.085105	20100715.085136	8	0.013314	60	0	60-180	60	64	NoGap	1	3	2	4	1	target	1	627	687	1641	13.328	13.293	13.363
ProbeTrackDT01	26	ProbeTrack	10.4	SCS215a	20100715.085105	20100715.085141	8	0.013314	60	0	60-180	60	93	NoGap	1	4	2	1	1	target	1	627	687	2328	13.328	13.211	13.446
ProbeTrackDT01	26	ProbeTrack	10.4	SCS215a	20100715.085105	20100715.085146	8	0.013314	60	0	60-180	60	143	NoGap	1	5	2	1	0	distractor	1	707	647	2975	13.328	13.293	13.363
ProbeTrackDT01	26	ProbeTrack	10.4	SCS215a	20100715.085105	20100715.085152	8	0.013314	60	0	60-180	60	180	NoGap	1	6	2	0	0	distractor	1	867	567	3542	13.328	13.293	13.363
ProbeTrackDT01	26	ProbeTrack	10.4	SCS215a	20100715.085105	20100715.085159	8	0.013314	60	0	60-180	60	142	NoGap	1	7	2	2	1	target	1	720	640	4182	13.328	13.293	13.363
ProbeTrackDT01	26	ProbeTrack	10.4	SCS215a	20100715.085105	20100715.085205	8	0.013314	60	0	60-180	60	155	NoGap	1	8	2	2	1	target	1	640	680	4862	13.328	13.292	13.363
ProbeTrackDT01	26	ProbeTrack	10.4	SCS215a	20100715.085105	20100715.085211	8	0.013314	60	0	60-180	60	97	NoGap	1	9	2	2	0	distractor	1	720	640	5502	13.328	13.293	13.363
ProbeTrackDT01	26	ProbeTrack	10.4	SCS215a	20100715.085105	20100715.085216	8	0.013314	60	0	60-180	60	67	NoGap	1	10	2	4	0	distractor	1	773	614	6116	13.328	13.293	13.363
ProbeTrackDT01	26	ProbeTrack	10.4	SCS215a	20100715.085105	20100715.085221	8	0.013314	60	0	60-180	60	88	NoGap	1	11	2	1	1	target	1	560	720	6836	13.328	13.292	13.365
ProbeTrackDT01	26	ProbeTrack	10.4	SCS215a	20100715.085105	20100715.085226	8	0.013314	60	0	60-180	60	97	NoGap	1	12	2	0	0	distractor	1	1333	334	7170	13.328	13.292	13.363
ProbeTrackDT01	26	ProbeTrack	10.4	SCS215a	20100715.085105	20100715.085232	8	0.013314	60	0	60-180	60	110	NoGap	1	13	2	4	0	distractor	1	627	687	7857	13.552	13.183	53.338
ProbeTrackDT01	26	ProbeTrack	10.4	SCS215a	20100715.085105	20100715.085238	8	0.013314	60	0	60-180	60	74	NoGap	1	14	2	75	1	target	1	587	707	8564	13.328	13.293	13.363
ProbeTrackDT01	26	ProbeTrack	10.4	SCS215a	20100715.085105	20100715.085243	8	0.013314	60	0	60-180	60	117	NoGap	1	15	2	75	1	target	1	480	760	9324	13.328	13.293	13.363
