exp	sub	code	rev	comp	runtime	trialtime	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	pts	tpts	meanFrameDur	minFrameDur	maxFrameDur
ProbeTrackDT01	27	ProbeTrack	10.4	SCS215a	20100715.100013	20100715.100030	8	0.013328	60	0	60-180	60	131	NoGap	1	1	2	0	1	target	1	1440	280	280	13.378	12.857	27.144
ProbeTrackDT01	27	ProbeTrack	10.4	SCS215a	20100715.100013	20100715.100036	8	0.013328	60	0	60-180	60	124	NoGap	1	2	2	75	0	distractor	1	1067	467	747	13.328	13.251	13.371
ProbeTrackDT01	27	ProbeTrack	10.4	SCS215a	20100715.100013	20100715.100043	8	0.013328	60	0	60-180	60	133	NoGap	1	3	2	4	0	multi	-2	1266	-1000	-253	13.328	13.293	13.363
ProbeTrackDT01	27	ProbeTrack	10.4	SCS215a	20100715.100013	20100715.100050	8	0.013328	60	0	60-180	60	90	NoGap	1	4	2	75	0	distractor	1	1067	467	214	13.328	13.080	13.541
ProbeTrackDT01	27	ProbeTrack	10.4	SCS215a	20100715.100013	20100715.100056	8	0.013328	60	0	60-180	60	100	NoGap	1	5	2	2	0	distractor	1	1133	434	648	13.328	13.289	13.363
ProbeTrackDT01	27	ProbeTrack	10.4	SCS215a	20100715.100013	20100715.100102	8	0.013328	60	0	60-180	60	170	NoGap	1	6	2	75	1	target	1	853	574	1222	13.328	13.139	13.482
ProbeTrackDT01	27	ProbeTrack	10.4	SCS215a	20100715.100013	20100715.100109	8	0.013328	60	0	60-180	60	65	NoGap	1	7	2	1	0	distractor	1	973	514	1736	13.328	13.233	13.422
ProbeTrackDT01	27	ProbeTrack	10.4	SCS215a	20100715.100013	20100715.100114	8	0.013328	60	0	60-180	60	84	NoGap	1	8	2	0	0	distractor	1	1067	467	2203	13.328	13.065	13.609
ProbeTrackDT01	27	ProbeTrack	10.4	SCS215a	20100715.100013	20100715.100120	8	0.013328	60	0	60-180	60	83	NoGap	1	9	2	4	0	target	0	1133	-1000	1203	13.328	13.223	13.431
ProbeTrackDT01	27	ProbeTrack	10.4	SCS215a	20100715.100013	20100715.100125	8	0.013328	60	0	60-180	60	114	NoGap	1	10	2	0	1	target	1	1133	434	1637	13.328	13.293	13.363
ProbeTrackDT01	27	ProbeTrack	10.4	SCS215a	20100715.100013	20100715.100131	8	0.013328	60	0	60-180	60	64	NoGap	1	11	2	0	1	multi	-2	1227	-1000	637	13.328	13.115	13.510
ProbeTrackDT01	27	ProbeTrack	10.4	SCS215a	20100715.100013	20100715.100136	8	0.013328	60	0	60-180	60	77	NoGap	1	12	2	4	0	distractor	1	1000	500	1137	13.328	13.269	13.386
ProbeTrackDT01	27	ProbeTrack	10.4	SCS215a	20100715.100013	20100715.100142	8	0.013328	60	0	60-180	60	96	NoGap	1	13	2	75	1	target	1	667	667	1804	13.328	13.293	13.363
ProbeTrackDT01	27	ProbeTrack	10.4	SCS215a	20100715.100013	20100715.100148	8	0.013328	60	0	60-180	60	131	NoGap	1	14	2	2	1	target	1	720	640	2444	13.328	13.197	13.460
ProbeTrackDT01	27	ProbeTrack	10.4	SCS215a	20100715.100013	20100715.100154	8	0.013328	60	0	60-180	60	120	NoGap	1	15	2	0	0	distractor	1	720	640	3084	13.328	13.199	13.491
ProbeTrackDT01	27	ProbeTrack	10.4	SCS215a	20100715.100013	20100715.100159	8	0.013328	60	0	60-180	60	142	NoGap	1	16	2	1	0	distractor	1	773	614	3698	13.328	13.289	13.363
ProbeTrackDT01	27	ProbeTrack	10.4	SCS215a	20100715.100013	20100715.100205	8	0.013328	60	0	60-180	60	103	NoGap	1	17	2	4	1	target	1	600	700	4398	13.328	13.240	13.416
