exp	sub	code	rev	comp	runtime	trialtime	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	pts	tpts	meanFrameDur	minFrameDur	maxFrameDur
ProbeTrackDT01	10	ProbeTrack	10.4	SCS215a	20100706.094424	20100706.094451	8	0.013312	60	0	60-180	60	110	NoGap	1	1	2	75	0	distractor	1	2253	0	0	13.328	13.293	13.363
ProbeTrackDT01	10	ProbeTrack	10.4	SCS215a	20100706.094424	20100706.094459	8	0.013312	60	0	60-180	60	67	NoGap	1	2	2	1	1	target	1	1053	474	474	13.328	13.184	13.471
ProbeTrackDT01	10	ProbeTrack	10.4	SCS215a	20100706.094424	20100706.094505	8	0.013312	60	0	60-180	60	134	NoGap	1	3	2	2	0	distractor	1	1080	460	934	13.328	13.293	13.363
ProbeTrackDT01	10	ProbeTrack	10.4	SCS215a	20100706.094424	20100706.094511	8	0.013312	60	0	60-180	60	81	NoGap	1	4	2	4	0	distractor	1	987	507	1441	13.328	13.148	13.474
ProbeTrackDT01	10	ProbeTrack	10.4	SCS215a	20100706.094424	20100706.094516	8	0.013312	60	0	60-180	60	136	NoGap	1	5	2	2	1	target	1	773	614	2055	13.627	13.134	40.314
ProbeTrackDT01	10	ProbeTrack	10.4	SCS215a	20100706.094424	20100706.094522	8	0.013312	60	0	60-180	60	96	NoGap	1	6	2	0	0	distractor	1	1067	467	2522	13.328	13.291	13.396
ProbeTrackDT01	10	ProbeTrack	10.4	SCS215a	20100706.094424	20100706.094528	8	0.013312	60	0	60-180	60	65	NoGap	1	7	2	1	1	target	1	880	560	3082	13.328	13.256	13.364
ProbeTrackDT01	10	ProbeTrack	10.4	SCS215a	20100706.094424	20100706.094533	8	0.013312	60	0	60-180	60	167	NoGap	1	8	2	0	1	target	1	1800	100	3182	13.372	13.187	26.313
ProbeTrackDT01	10	ProbeTrack	10.4	SCS215a	20100706.094424	20100706.094540	8	0.013312	60	0	60-180	60	99	NoGap	1	9	2	75	1	target	1	1027	487	3669	13.328	13.024	13.630
ProbeTrackDT01	10	ProbeTrack	10.4	SCS215a	20100706.094424	20100706.094547	8	0.013312	60	0	60-180	60	145	NoGap	1	10	2	1	1	target	1	973	514	4183	13.328	12.972	13.652
ProbeTrackDT01	10	ProbeTrack	10.4	SCS215a	20100706.094424	20100706.094553	8	0.013312	60	0	60-180	60	120	NoGap	1	11	2	1	1	target	1	1080	460	4643	13.328	12.935	13.721
ProbeTrackDT01	10	ProbeTrack	10.4	SCS215a	20100706.094424	20100706.094559	8	0.013312	60	0	60-180	60	154	NoGap	1	12	2	2	1	target	1	853	574	5217	13.328	12.945	13.710
ProbeTrackDT01	10	ProbeTrack	10.4	SCS215a	20100706.094424	20100706.094605	8	0.013312	60	0	60-180	60	104	NoGap	1	13	2	1	0	distractor	1	667	667	5884	13.328	13.074	13.580
ProbeTrackDT01	10	ProbeTrack	10.4	SCS215a	20100706.094424	20100706.094610	8	0.013312	60	0	60-180	60	135	NoGap	1	14	2	75	1	target	1	720	640	6524	13.836	12.999	40.477
ProbeTrackDT01	10	ProbeTrack	10.4	SCS215a	20100706.094424	20100706.094617	8	0.013312	60	0	60-180	60	90	NoGap	1	15	2	0	0	distractor	1	987	507	7031	13.328	13.288	13.369
ProbeTrackDT01	10	ProbeTrack	10.4	SCS215a	20100706.094424	20100706.094623	8	0.013312	60	0	60-180	60	88	NoGap	1	16	2	75	1	target	1	680	660	7691	13.328	13.293	13.363
ProbeTrackDT01	10	ProbeTrack	10.4	SCS215a	20100706.094424	20100706.094629	8	0.013312	60	0	60-180	60	171	NoGap	1	17	2	2	1	target	1	640	680	8371	13.328	13.293	13.364
ProbeTrackDT01	10	ProbeTrack	10.4	SCS215a	20100706.094424	20100706.094635	8	0.013312	60	0	60-180	60	136	NoGap	1	18	2	75	1	target	1	640	680	9051	13.328	13.293	13.363
ProbeTrackDT01	10	ProbeTrack	10.4	SCS215a	20100706.094424	20100706.094642	8	0.013312	60	0	60-180	60	156	NoGap	1	19	2	0	1	target	1	614	693	9744	13.328	13.109	13.545
ProbeTrackDT01	10	ProbeTrack	10.4	SCS215a	20100706.094424	20100706.094648	8	0.013312	60	0	60-180	60	128	NoGap	1	20	2	4	1	target	1	547	727	10471	13.328	12.978	13.678
ProbeTrackDT01	10	ProbeTrack	10.4	SCS215a	20100706.094424	20100706.094653	8	0.013312	60	0	60-180	60	69	NoGap	1	21	2	4	1	target	1	654	673	11144	13.328	13.293	13.363
ProbeTrackDT01	10	ProbeTrack	10.4	SCS215a	20100706.094424	20100706.094658	8	0.013312	60	0	60-180	60	76	NoGap	1	22	2	0	0	distractor	1	587	707	11851	13.328	13.293	13.363
ProbeTrackDT01	10	ProbeTrack	10.4	SCS215a	20100706.094424	20100706.094703	8	0.013312	60	0	60-180	60	160	NoGap	1	23	2	2	0	distractor	1	574	713	12564	13.328	13.186	13.437
ProbeTrackDT01	10	ProbeTrack	10.4	SCS215a	20100706.094424	20100706.094709	8	0.013312	60	0	60-180	60	114	NoGap	1	24	2	2	0	distractor	1	707	647	13211	13.328	13.232	13.423
ProbeTrackDT01	10	ProbeTrack	10.4	SCS215a	20100706.094424	20100706.094715	8	0.013312	60	0	60-180	60	113	NoGap	1	25	2	4	0	distractor	1	667	667	13878	13.328	13.078	13.602
ProbeTrackDT01	10	ProbeTrack	10.4	SCS215a	20100706.094424	20100706.094720	8	0.013312	60	0	60-180	60	147	NoGap	1	26	2	1	0	distractor	1	574	713	14591	13.328	13.041	13.580
