exp	sub	code	rev	comp	runtime	trialtime	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	pts	tpts	meanFrameDur	minFrameDur	maxFrameDur
ProbeTrackDT01	2	ProbeTrackDT01	10.3	SCS215a	20100514.130105	20100514.130140	8	0.013328	60	0	60-180	60	68	NoGap	1	1	3	2	1	target	1	1413	294	294	13.328	13.293	13.363
ProbeTrackDT01	2	ProbeTrackDT01	10.3	SCS215a	20100514.130105	20100514.130146	8	0.013328	60	0	60-180	60	63	NoGap	1	2	3	1	1	target	1	813	594	888	13.461	13.077	39.984
ProbeTrackDT01	2	ProbeTrackDT01	10.3	SCS215a	20100514.130105	20100514.130151	8	0.013328	60	0	60-180	60	68	NoGap	1	3	3	1	1	target	1	507	747	1635	13.328	13.069	13.552
ProbeTrackDT01	2	ProbeTrackDT01	10.3	SCS215a	20100514.130105	20100514.130156	8	0.013328	60	0	60-180	60	103	NoGap	1	4	3	1	0	target	0	734	-1000	635	13.384	13.156	26.409
ProbeTrackDT01	2	ProbeTrackDT01	10.3	SCS215a	20100514.130105	20100514.130201	8	0.013328	60	0	60-180	60	148	NoGap	1	5	3	4	1	target	1	734	633	1268	13.375	13.293	26.654
ProbeTrackDT01	2	ProbeTrackDT01	10.3	SCS215a	20100514.130105	20100514.130207	8	0.013328	60	0	60-180	60	159	NoGap	1	6	3	2	1	target	1	693	654	1922	13.374	12.866	27.084
ProbeTrackDT01	2	ProbeTrackDT01	10.3	SCS215a	20100514.130105	20100514.130213	8	0.013328	60	0	60-180	60	66	NoGap	1	7	3	0	0	distractor	1	760	620	2542	13.328	13.182	13.474
ProbeTrackDT01	2	ProbeTrackDT01	10.3	SCS215a	20100514.130105	20100514.130218	8	0.013328	60	0	60-180	60	120	NoGap	1	8	3	0	0	distractor	1	880	560	3102	13.328	13.260	13.430
ProbeTrackDT01	2	ProbeTrackDT01	10.3	SCS215a	20100514.130105	20100514.130224	8	0.013328	60	0	60-180	60	159	NoGap	1	9	3	75	1	target	1	933	534	3636	13.436	13.138	40.174
ProbeTrackDT01	2	ProbeTrackDT01	10.3	SCS215a	20100514.130105	20100514.130232	8	0.013328	60	0	60-180	60	116	NoGap	1	10	3	0	0	distractor	1	627	687	4323	13.328	13.047	13.608
ProbeTrackDT01	2	ProbeTrackDT01	10.3	SCS215a	20100514.130105	20100514.130237	8	0.013328	60	0	60-180	60	164	NoGap	1	11	3	0	1	target	1	773	614	4937	13.328	13.164	13.524
ProbeTrackDT01	2	ProbeTrackDT01	10.3	SCS215a	20100514.130105	20100514.130244	8	0.013328	60	0	60-180	60	156	NoGap	1	12	3	75	0	distractor	1	640	680	5617	13.328	13.099	13.557
ProbeTrackDT01	2	ProbeTrackDT01	10.3	SCS215a	20100514.130105	20100514.130251	8	0.013328	60	0	60-180	60	72	NoGap	1	13	3	2	0	distractor	1	640	680	6297	13.462	12.961	40.351
ProbeTrackDT01	2	ProbeTrackDT01	10.3	SCS215a	20100514.130105	20100514.130256	8	0.013328	60	0	60-180	60	75	NoGap	1	14	3	0	1	target	1	1040	480	6777	13.455	13.024	40.252
ProbeTrackDT01	2	ProbeTrackDT01	10.3	SCS215a	20100514.130105	20100514.130301	8	0.013328	60	0	60-180	60	128	NoGap	1	15	3	75	0	distractor	1	747	627	7404	13.407	13.027	26.838
ProbeTrackDT01	2	ProbeTrackDT01	10.3	SCS215a	20100514.130105	20100514.130308	8	0.013328	60	0	60-180	60	78	NoGap	1	16	3	1	0	distractor	1	760	620	8024	13.328	12.856	13.800
ProbeTrackDT01	2	ProbeTrackDT01	10.3	SCS215a	20100514.130105	20100514.130313	8	0.013328	60	0	60-180	60	94	NoGap	1	17	3	4	0	target	0	853	-1000	7024	13.328	13.292	13.363
ProbeTrackDT01	2	ProbeTrackDT01	10.3	SCS215a	20100514.130105	20100514.130318	8	0.013328	60	0	60-180	60	70	NoGap	1	18	3	1	1	distractor	0	627	-1000	6024	13.396	13.293	26.627
ProbeTrackDT01	2	ProbeTrackDT01	10.3	SCS215a	20100514.130105	20100514.130323	8	0.013328	60	0	60-180	60	165	NoGap	1	19	3	4	0	distractor	1	600	700	6724	13.374	13.140	26.621
ProbeTrackDT01	2	ProbeTrackDT01	10.3	SCS215a	20100514.130105	20100514.130329	8	0.013328	60	0	60-180	60	165	NoGap	1	20	3	75	1	target	1	507	747	7471	13.365	13.005	27.011
ProbeTrackDT01	2	ProbeTrackDT01	10.3	SCS215a	20100514.130105	20100514.130337	8	0.013328	60	0	60-180	60	85	NoGap	1	21	3	1	1	target	1	787	607	8078	13.328	13.013	13.641
ProbeTrackDT01	2	ProbeTrackDT01	10.3	SCS215a	20100514.130105	20100514.130342	8	0.013328	60	0	60-180	60	175	NoGap	1	22	3	4	1	target	1	640	680	8758	13.328	13.260	13.367
ProbeTrackDT01	2	ProbeTrackDT01	10.3	SCS215a	20100514.130105	20100514.130348	8	0.013328	60	0	60-180	60	179	NoGap	1	23	3	75	0	distractor	1	907	547	9305	13.362	13.121	26.657
ProbeTrackDT01	2	ProbeTrackDT01	10.3	SCS215a	20100514.130105	20100514.130356	8	0.013328	60	0	60-180	60	103	NoGap	1	24	3	75	1	target	1	787	607	9912	13.455	12.882	53.789
ProbeTrackDT01	2	ProbeTrackDT01	10.3	SCS215a	20100514.130105	20100514.130402	8	0.013328	60	0	60-180	60	93	NoGap	1	25	3	4	0	target	0	747	-1000	8912	13.328	13.280	13.408
ProbeTrackDT01	2	ProbeTrackDT01	10.3	SCS215a	20100514.130105	20100514.130408	8	0.013328	60	0	60-180	60	152	NoGap	1	26	3	4	1	target	1	773	614	9526	13.328	13.005	13.682
ProbeTrackDT01	2	ProbeTrackDT01	10.3	SCS215a	20100514.130105	20100514.130414	8	0.013328	60	0	60-180	60	68	NoGap	1	27	3	0	1	target	1	840	580	10106	13.328	13.187	13.468
ProbeTrackDT01	2	ProbeTrackDT01	10.3	SCS215a	20100514.130105	20100514.130419	8	0.013328	60	0	60-180	60	130	NoGap	1	28	3	2	0	distractor	1	787	607	10713	13.328	13.025	13.631
ProbeTrackDT01	2	ProbeTrackDT01	10.3	SCS215a	20100514.130105	20100514.130425	8	0.013328	60	0	60-180	60	71	NoGap	1	29	3	2	0	distractor	1	840	580	11293	13.328	13.072	13.582
