exp	sub	code	rev	comp	runtime	trialtime	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	pts	tpts	meanFrameDur	minFrameDur	maxFrameDur
ProbeTrackDT01	6	ProbeTrackDT01	10.3	SCS215a	20100519.152910	20100519.152948	8	0.013327	60	0	60-180	60	145	NoGap	1	1	3	75	0	distractor	1	4785	0	0	13.328	13.204	13.485
ProbeTrackDT01	6	ProbeTrackDT01	10.3	SCS215a	20100519.152910	20100519.152959	8	0.013327	60	0	60-180	60	167	NoGap	1	2	3	2	1	distractor	0	1173	-1000	-1000	13.328	13.290	13.365
ProbeTrackDT01	6	ProbeTrackDT01	10.3	SCS215a	20100519.152910	20100519.153006	8	0.013327	60	0	60-180	60	168	NoGap	1	3	3	2	1	target	1	2719	0	-1000	13.328	13.293	13.363
ProbeTrackDT01	6	ProbeTrackDT01	10.3	SCS215a	20100519.152910	20100519.153014	8	0.013327	60	0	60-180	60	82	NoGap	1	4	3	75	1	target	1	840	580	-420	13.328	13.293	13.363
ProbeTrackDT01	6	ProbeTrackDT01	10.3	SCS215a	20100519.152910	20100519.153020	8	0.013327	60	0	60-180	60	105	NoGap	1	5	3	4	1	target	1	1013	494	74	13.328	13.293	13.364
ProbeTrackDT01	6	ProbeTrackDT01	10.3	SCS215a	20100519.152910	20100519.153026	8	0.013327	60	0	60-180	60	84	NoGap	1	6	3	1	1	target	1	653	674	748	13.328	13.293	13.363
ProbeTrackDT01	6	ProbeTrackDT01	10.3	SCS215a	20100519.152910	20100519.153031	8	0.013327	60	0	60-180	60	176	NoGap	1	7	3	4	1	target	1	533	734	1482	13.328	13.270	13.363
ProbeTrackDT01	6	ProbeTrackDT01	10.3	SCS215a	20100519.152910	20100519.153037	8	0.013327	60	0	60-180	60	103	NoGap	1	8	3	0	0	distractor	1	694	653	2135	13.328	13.101	13.553
ProbeTrackDT01	6	ProbeTrackDT01	10.3	SCS215a	20100519.152910	20100519.153043	8	0.013327	60	0	60-180	60	109	NoGap	1	9	3	0	1	target	1	587	707	2842	13.328	13.195	13.427
ProbeTrackDT01	6	ProbeTrackDT01	10.3	SCS215a	20100519.152910	20100519.153048	8	0.013327	60	0	60-180	60	64	NoGap	1	10	3	75	0	distractor	1	747	627	3469	13.328	13.252	13.403
ProbeTrackDT01	6	ProbeTrackDT01	10.3	SCS215a	20100519.152910	20100519.153054	8	0.013327	60	0	60-180	60	179	NoGap	1	11	3	75	0	distractor	1	1080	460	3929	13.328	13.121	13.533
ProbeTrackDT01	6	ProbeTrackDT01	10.3	SCS215a	20100519.152910	20100519.153101	8	0.013327	60	0	60-180	60	80	NoGap	1	12	3	1	1	target	1	800	600	4529	13.328	13.293	13.363
ProbeTrackDT01	6	ProbeTrackDT01	10.3	SCS215a	20100519.152910	20100519.153107	8	0.013327	60	0	60-180	60	170	NoGap	1	13	3	1	1	target	1	693	654	5183	13.328	13.293	13.363
ProbeTrackDT01	6	ProbeTrackDT01	10.3	SCS215a	20100519.152910	20100519.153113	8	0.013327	60	0	60-180	60	95	NoGap	1	14	3	75	1	target	1	467	767	5950	13.328	13.293	13.363
ProbeTrackDT01	6	ProbeTrackDT01	10.3	SCS215a	20100519.152910	20100519.153119	8	0.013327	60	0	60-180	60	68	NoGap	1	15	3	1	0	distractor	1	627	687	6637	13.328	13.293	13.363
ProbeTrackDT01	6	ProbeTrackDT01	10.3	SCS215a	20100519.152910	20100519.153124	8	0.013327	60	0	60-180	60	100	NoGap	1	16	3	2	0	distractor	1	720	640	7277	13.328	13.293	13.363
ProbeTrackDT01	6	ProbeTrackDT01	10.3	SCS215a	20100519.152910	20100519.153129	8	0.013327	60	0	60-180	60	69	NoGap	1	17	3	2	0	distractor	1	547	727	8004	13.328	12.915	13.740
ProbeTrackDT01	6	ProbeTrackDT01	10.3	SCS215a	20100519.152910	20100519.153134	8	0.013327	60	0	60-180	60	134	NoGap	1	18	3	0	1	distractor	0	560	-1000	7004	13.328	13.012	13.645
ProbeTrackDT01	6	ProbeTrackDT01	10.3	SCS215a	20100519.152910	20100519.153139	8	0.013327	60	0	60-180	60	130	NoGap	1	19	3	2	1	target	1	680	660	7664	13.328	13.117	13.571
ProbeTrackDT01	6	ProbeTrackDT01	10.3	SCS215a	20100519.152910	20100519.153145	8	0.013327	60	0	60-180	60	144	NoGap	1	20	3	4	0	target	0	320	-1000	6664	13.328	13.289	13.366
ProbeTrackDT01	6	ProbeTrackDT01	10.3	SCS215a	20100519.152910	20100519.153150	8	0.013327	60	0	60-180	60	143	NoGap	1	21	3	0	0	distractor	1	1240	380	7044	13.328	13.293	13.363
ProbeTrackDT01	6	ProbeTrackDT01	10.3	SCS215a	20100519.152910	20100519.153157	8	0.013327	60	0	60-180	60	65	NoGap	1	22	3	0	1	target	1	587	707	7751	13.328	13.293	13.363
ProbeTrackDT01	6	ProbeTrackDT01	10.3	SCS215a	20100519.152910	20100519.153202	8	0.013327	60	0	60-180	60	104	NoGap	1	23	3	75	0	distractor	1	573	714	8465	13.328	13.290	13.363
ProbeTrackDT01	6	ProbeTrackDT01	10.3	SCS215a	20100519.152910	20100519.153208	8	0.013327	60	0	60-180	60	88	NoGap	1	24	3	75	1	target	1	1226	387	8852	13.328	13.172	13.517
ProbeTrackDT01	6	ProbeTrackDT01	10.3	SCS215a	20100519.152910	20100519.153214	8	0.013327	60	0	60-180	60	74	NoGap	1	25	3	1	1	target	1	3692	0	8852	13.328	13.117	13.539
