exp	sub	code	rev	comp	runtime	trialtime	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	pts	tpts	meanFrameDur	minFrameDur	maxFrameDur
ProbeTrackDT01	24	ProbeTrack	10.4	SCS215a	20100714.110248	20100714.110300	8	0.013328	60	0	60-180	60	75	NoGap	1	1	2	2	1	188	-3	18899	-1000	-1000	13.328	13.235	13.420
ProbeTrackDT01	24	ProbeTrack	10.4	SCS215a	20100714.110248	20100714.110323	8	0.013328	60	0	60-180	60	66	NoGap	1	2	2	4	0	188	-3	21751	-1000	-2000	13.328	12.986	13.704
ProbeTrackDT01	24	ProbeTrack	10.4	SCS215a	20100714.110248	20100714.110349	8	0.013328	60	0	60-180	60	116	NoGap	1	3	2	1	0	distractor	1	1013	494	-1506	13.433	13.016	40.327
ProbeTrackDT01	24	ProbeTrack	10.4	SCS215a	20100714.110248	20100714.110355	8	0.013328	60	0	60-180	60	82	NoGap	1	4	2	75	0	distractor	1	840	580	-926	13.328	13.293	13.363
ProbeTrackDT01	24	ProbeTrack	10.4	SCS215a	20100714.110248	20100714.110401	8	0.013328	60	0	60-180	60	90	NoGap	1	5	2	1	1	target	1	1040	480	-446	13.328	12.949	13.706
ProbeTrackDT01	24	ProbeTrack	10.4	SCS215a	20100714.110248	20100714.110407	8	0.013328	60	0	60-180	60	173	NoGap	1	6	2	0	0	distractor	1	520	740	294	13.328	13.247	13.375
ProbeTrackDT01	24	ProbeTrack	10.4	SCS215a	20100714.110248	20100714.110413	8	0.013328	60	0	60-180	60	97	NoGap	1	7	2	4	0	distractor	1	893	554	848	13.328	12.952	13.702
ProbeTrackDT01	24	ProbeTrack	10.4	SCS215a	20100714.110248	20100714.110418	8	0.013328	60	0	60-180	60	134	NoGap	1	8	2	75	0	target	0	733	-1000	-152	13.328	13.125	13.531
ProbeTrackDT01	24	ProbeTrack	10.4	SCS215a	20100714.110248	20100714.110425	8	0.013328	60	0	60-180	60	88	NoGap	1	9	2	4	0	distractor	1	680	660	508	13.328	13.231	13.425
ProbeTrackDT01	24	ProbeTrack	10.4	SCS215a	20100714.110248	20100714.110430	8	0.013328	60	0	60-180	60	71	NoGap	1	10	2	75	1	target	1	987	507	1015	13.328	12.991	13.663
ProbeTrackDT01	24	ProbeTrack	10.4	SCS215a	20100714.110248	20100714.110437	8	0.013328	60	0	60-180	60	99	NoGap	1	11	2	2	0	distractor	1	720	640	1655	13.328	13.256	13.400
ProbeTrackDT01	24	ProbeTrack	10.4	SCS215a	20100714.110248	20100714.110442	8	0.013328	60	0	60-180	60	161	NoGap	1	12	2	0	1	target	1	733	634	2289	13.328	12.978	13.661
ProbeTrackDT01	24	ProbeTrack	10.4	SCS215a	20100714.110248	20100714.110448	8	0.013328	60	0	60-180	60	87	NoGap	1	13	2	75	1	target	1	587	707	2996	13.328	13.005	13.650
ProbeTrackDT01	24	ProbeTrack	10.4	SCS215a	20100714.110248	20100714.110454	8	0.013328	60	0	60-180	60	155	NoGap	1	14	2	2	1	target	1	534	733	3729	13.328	13.111	13.510
ProbeTrackDT01	24	ProbeTrack	10.4	SCS215a	20100714.110248	20100714.110500	8	0.013328	60	0	60-180	60	157	NoGap	1	15	2	0	1	target	1	600	700	4429	13.328	13.149	13.518
ProbeTrackDT01	24	ProbeTrack	10.4	SCS215a	20100714.110248	20100714.110506	8	0.013328	60	0	60-180	60	128	NoGap	1	16	2	4	0	distractor	1	600	700	5129	13.328	13.243	13.412
ProbeTrackDT01	24	ProbeTrack	10.4	SCS215a	20100714.110248	20100714.110511	8	0.013328	60	0	60-180	60	72	NoGap	1	17	2	1	0	target	0	840	-1000	4129	13.328	13.293	13.363
ProbeTrackDT01	24	ProbeTrack	10.4	SCS215a	20100714.110248	20100714.110516	8	0.013328	60	0	60-180	60	72	NoGap	1	18	2	0	1	target	1	627	687	4816	13.328	13.216	13.440
ProbeTrackDT01	24	ProbeTrack	10.4	SCS215a	20100714.110248	20100714.110521	8	0.013328	60	0	60-180	60	160	NoGap	1	19	2	4	1	target	1	654	673	5489	13.328	13.293	13.363
ProbeTrackDT01	24	ProbeTrack	10.4	SCS215a	20100714.110248	20100714.110527	8	0.013328	60	0	60-180	60	147	NoGap	1	20	2	4	1	distractor	0	547	-1000	4489	13.328	13.070	13.584
ProbeTrackDT01	24	ProbeTrack	10.4	SCS215a	20100714.110248	20100714.110533	8	0.013328	60	0	60-180	60	139	NoGap	1	21	2	0	0	distractor	1	734	633	5122	13.328	12.887	13.803
ProbeTrackDT01	24	ProbeTrack	10.4	SCS215a	20100714.110248	20100714.110539	8	0.013328	60	0	60-180	60	64	NoGap	1	22	2	75	0	distractor	1	800	600	5722	13.328	13.083	13.573
