exp	sub	code	rev	comp	runtime	trialtime	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	pts	tpts	meanFrameDur	minFrameDur	maxFrameDur
ProbeTrackDT01	8	ProbeTrackDT01	10.4	SCS215a	20100521.120157	20100521.120237	8	0.013327	60	0	60-180	60	72	NoGap	1	1	2	0	1	distractor	0	1480	-1000	-1000	13.328	13.293	13.363
ProbeTrackDT01	8	ProbeTrackDT01	10.4	SCS215a	20100521.120157	20100521.120243	8	0.013327	60	0	60-180	60	148	NoGap	1	2	2	4	0	target	0	1840	-1000	-2000	13.328	13.178	13.444
ProbeTrackDT01	8	ProbeTrackDT01	10.4	SCS215a	20100521.120157	20100521.120250	8	0.013327	60	0	60-180	60	124	NoGap	1	3	2	1	1	distractor	0	2279	-1000	-3000	13.328	13.174	13.515
ProbeTrackDT01	8	ProbeTrackDT01	10.4	SCS215a	20100521.120157	20100521.120258	8	0.013327	60	0	60-180	60	71	NoGap	1	4	2	0	0	distractor	1	1573	214	-2786	13.328	13.293	13.363
ProbeTrackDT01	8	ProbeTrackDT01	10.4	SCS215a	20100521.120157	20100521.120304	8	0.013327	60	0	60-180	60	111	NoGap	1	5	2	2	1	target	1	520	740	-2046	13.328	13.293	13.363
ProbeTrackDT01	8	ProbeTrackDT01	10.4	SCS215a	20100521.120157	20100521.120309	8	0.013327	60	0	60-180	60	65	NoGap	1	6	2	0	0	distractor	1	680	660	-1386	13.328	13.292	13.363
ProbeTrackDT01	8	ProbeTrackDT01	10.4	SCS215a	20100521.120157	20100521.120314	8	0.013327	60	0	60-180	60	166	NoGap	1	7	2	1	0	distractor	1	734	633	-753	13.328	13.293	13.364
ProbeTrackDT01	8	ProbeTrackDT01	10.4	SCS215a	20100521.120157	20100521.120320	8	0.013327	60	0	60-180	60	104	NoGap	1	8	2	75	1	distractor	0	573	-1000	-1753	13.328	13.293	13.363
ProbeTrackDT01	8	ProbeTrackDT01	10.4	SCS215a	20100521.120157	20100521.120326	8	0.013327	60	0	60-180	60	135	NoGap	1	9	2	2	1	target	1	520	740	-1013	13.328	13.293	13.364
ProbeTrackDT01	8	ProbeTrackDT01	10.4	SCS215a	20100521.120157	20100521.120332	8	0.013327	60	0	60-180	60	132	NoGap	1	10	2	4	0	distractor	1	573	714	-299	13.328	13.291	13.363
ProbeTrackDT01	8	ProbeTrackDT01	10.4	SCS215a	20100521.120157	20100521.120337	8	0.013327	60	0	60-180	60	178	NoGap	1	11	2	1	1	target	1	614	693	394	13.328	13.284	13.363
ProbeTrackDT01	8	ProbeTrackDT01	10.4	SCS215a	20100521.120157	20100521.120344	8	0.013327	60	0	60-180	60	161	NoGap	1	12	2	0	0	distractor	1	613	694	1088	13.328	13.144	13.545
ProbeTrackDT01	8	ProbeTrackDT01	10.4	SCS215a	20100521.120157	20100521.120350	8	0.013327	60	0	60-180	60	72	NoGap	1	13	2	75	1	target	1	773	614	1702	13.328	13.137	13.484
ProbeTrackDT01	8	ProbeTrackDT01	10.4	SCS215a	20100521.120157	20100521.120356	8	0.013327	60	0	60-180	60	123	NoGap	1	14	2	75	0	distractor	1	534	733	2435	13.328	13.279	13.364
ProbeTrackDT01	8	ProbeTrackDT01	10.4	SCS215a	20100521.120157	20100521.120402	8	0.013327	60	0	60-180	60	73	NoGap	1	15	2	4	1	target	1	440	780	3215	13.328	13.289	13.363
ProbeTrackDT01	8	ProbeTrackDT01	10.4	SCS215a	20100521.120157	20100521.120407	8	0.013327	60	0	60-180	60	89	NoGap	1	16	2	4	0	distractor	1	627	687	3902	13.328	13.290	13.363
ProbeTrackDT01	8	ProbeTrackDT01	10.4	SCS215a	20100521.120157	20100521.120412	8	0.013327	60	0	60-180	60	66	NoGap	1	17	2	2	1	target	1	494	753	4655	13.328	13.290	13.366
ProbeTrackDT01	8	ProbeTrackDT01	10.4	SCS215a	20100521.120157	20100521.120417	8	0.013327	60	0	60-180	60	62	NoGap	1	18	2	75	0	distractor	1	907	547	5202	13.328	13.293	13.363
